	0.0000-0.0000	0.0000-0.0020	0.0020-0.0084	0.0084-0.0086	0.0086-0.0086	0.0086-0.0088	0.0089-0.0254	0.0257-0.0257	0.0257-0.0261	0.0263-0.0268	0.0268-0.0419	0.0419-0.0420	0.0420-0.0484	0.0484-0.0489	0.0489-0.0559	0.0743-0.0753	0.0753-0.0892	0.0892-0.0899	0.0899-0.1056	0.1369-0.1453	0.1453-0.1454	0.1458-0.1460	0.1460-10.0400	10.0400-10.0401	10.0401-20.0000	Source	Target
Enterococcus_faecalis_KB1##Mg-e0##Microbe	-0.706062536017256	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360198859	-0.7060625360198859	-0.7060625360198859	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	-0.7060625360032817	Enterococcus_faecalis_KB1	Mg-e0
Enterococcus_faecalis_KB1##Ca2+-e0##Microbe	-0.7060625360171298	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360198008	-0.7060625360198008	-0.7060625360198008	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	-0.7060625360033863	Enterococcus_faecalis_KB1	Ca2+-e0
Enterococcus_faecalis_KB1##PAN##Microbe	-1.0000000000645624	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.0000000000677263	-1.0000000000677263	-1.0000000000677263	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	-1.0000000000447165	Enterococcus_faecalis_KB1	PAN
Enterococcus_faecalis_KB1##Fe2+-e0##Microbe	-1.7060625360861739	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.412125072105702	-2.412125072105702	-2.412125072105702	-2.41212507204941	-2.41212507204941	-2.41212507204941	-2.41212507204941	-2.41212507204941	-2.41212507204941	-2.41212507204941	-2.41212507204941	-2.41212507204941	-2.41212507204941	Enterococcus_faecalis_KB1	Fe2+-e0
Enterococcus_faecalis_KB1##L-Methionine-e0##Microbe	-13.748894122264085	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122315638	-13.748894122315638	-13.748894122315638	-13.748894121977944	-13.748894121977944	-13.748894121977944	-13.748894121977944	-13.748894121977944	-13.748894121977944	-13.748894121977944	-13.748894121977944	-13.748894121977944	-13.748894121977944	Enterococcus_faecalis_KB1	L-Methionine-e0
Enterococcus_faecalis_KB1##K+-e0##Microbe	-0.7060625360090614	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360115538	-0.7060625360115538	-0.7060625360115538	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	-0.7060625359925844	Enterococcus_faecalis_KB1	K+-e0
Flavonifractor_plautii_YL31##D-Glucose-e0##Microbe	-8.74087128262523	-8.74087128262523	-8.740871282643976	-8.74087128264558	-8.74087128264588	-8.74087128264444	-8.740871282643138	-8.74087128264669	-8.74087128264712	-8.740871282649762	-8.740871282643694	-8.740871282638466	-8.740871282638466	-8.740871282601907	-8.740871282622773	-8.740871282519956	-8.74087128251814	-8.740871282596556	-8.740871282599274	-8.740871282601214	-8.740871282730254	-8.740871282512058	-8.740871281964084	-218.64961595604012	-8.740871282675684	Flavonifractor_plautii_YL31	D-Glucose-e0
Flavonifractor_plautii_YL31##Mg-e0##Microbe	-0.9241112603188859	-0.9241112603188859	-0.9241112603191983	-0.9241112603190489	-0.9241112603190682	-0.9241112603190206	-0.924111260319	-0.9241112603196575	-0.9241112603198054	-0.9241112603200033	-0.9241112603193564	-0.9241112603183668	-0.9241112603183668	-0.9241112603127133	-0.9241112603177216	-0.9241112603056202	-0.9241112603053031	-0.9241112603128688	-0.9241112603124981	-0.9241112603134698	-0.92411126032778	-0.9241112603028844	-0.9241112602369939	-0.9241112603319787	-0.9241112603231422	Flavonifractor_plautii_YL31	Mg-e0
Flavonifractor_plautii_YL31##Ca2+-e0##Microbe	-0.9241112603154571	-0.9241112603154571	-0.9241112603210199	-0.9241112603215023	-0.9241112603215155	-0.9241112603214449	-0.924111260321281	-0.9241112603217806	-0.9241112603218689	-0.9241112603219732	-0.9241112603211897	-0.9241112603203742	-0.9241112603203742	-0.9241112603162601	-0.9241112603190191	-0.9241112603084572	-0.924111260308429	-0.9241112603161945	-0.924111260316114	-0.9241112603160209	-0.9241112603330381	-0.9241112603030345	-0.9241112602525191	-0.9241112603273722	-0.9241112603189218	Flavonifractor_plautii_YL31	Ca2+-e0
Flavonifractor_plautii_YL31##PAN##Microbe	-1.0000000000034652	-1.0000000000034652	-0.999999999987318	-0.9999999999850002	-0.9999999999850624	-0.999999999985027	-0.9999999999849728	-0.9999999999861744	-0.9999999999859986	-0.9999999999860908	-0.9999999999855217	-0.9999999999802494	-0.9999999999802494	-0.9999999999643617	-0.999999999980488	-0.9999999999603072	-0.999999999959131	-0.9999999999630718	-0.999999999962813	-0.9999999999717178	-1.0000000000055975	-0.9999999999645514	-0.9999999998944263	-1.0000000000025757	-0.9999999999858352	Flavonifractor_plautii_YL31	PAN
Flavonifractor_plautii_YL31##Fe2+-e0##Microbe	-1.9241112602924166	-1.9241112602924166	-1.9241112603677901	-1.92411126037758	-1.9241112603769506	-1.9241112603772412	-1.9241112603759722	-1.9241112603763992	-1.9241112603772073	-1.9241112603785735	-1.9241112603787789	-1.924111260370521	-1.924111260370521	-1.9241112603539643	-1.924111260373509	-1.9241112603619528	-1.9241112603601886	-1.9241112603628678	-1.9241112603645134	-1.92411126036097	-1.924111260430092	-1.9241112602902777	-1.9241112601081347	72.20418655373715	-1.9241112603390265	Flavonifractor_plautii_YL31	Fe2+-e0
Flavonifractor_plautii_YL31##K+-e0##Microbe	-0.9241112603166189	-0.9241112603166189	-0.9241112603215726	-0.9241112603220726	-0.9241112603220896	-0.9241112603220586	-0.9241112603218594	-0.9241112603222931	-0.9241112603223838	-0.9241112603224765	-0.9241112603217667	-0.9241112603215148	-0.9241112603215148	-0.924111260318093	-0.9241112603205894	-0.9241112603092955	-0.924111260309067	-0.924111260317682	-0.924111260317607	-0.9241112603180864	-0.9241112603330764	-0.924111260307317	-0.9241112602651417	-0.9241112603272338	-0.9241112603202348	Flavonifractor_plautii_YL31	K+-e0
Enterococcus_faecalis_KB1##L-Arginine-e0##Microbe	-20.723747385100598	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.72374738518007	-19.723747385172988	-19.723747385172988	-21.723747384618722	-21.723747384618722	-21.723747384618722	-21.723747384618722	-21.723747384618722	-21.723747384618722	-21.723747384618722	-21.723747384618722	-21.723747384618722	-21.723747384618722	Enterococcus_faecalis_KB1	L-Arginine-e0
Enterococcus_faecalis_KB1##L-Histidine-e0##Microbe	-9.204977705530457	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705561978	-9.204977705561978	-9.204977705561978	-9.204977705347858	-9.204977705347858	-9.204977705347858	-9.204977705347858	-9.204977705347858	-9.204977705347858	-9.204977705347858	-9.204977705347858	-9.204977705347858	-9.204977705347858	Enterococcus_faecalis_KB1	L-Histidine-e0
Enterococcus_faecalis_KB1##L-Cysteine-e0##Microbe	-6.397459505417309	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505441441	-6.397459505441441	-6.397459505441441	-6.397459505270314	-6.397459505270314	-6.397459505270314	-6.397459505270314	-6.397459505270314	-6.397459505270314	-6.397459505270314	-6.397459505270314	-6.397459505270314	-6.397459505270314	Enterococcus_faecalis_KB1	L-Cysteine-e0
Enterococcus_faecalis_KB1##Spermidine-e0##Microbe	-0.9999999999999993	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	Enterococcus_faecalis_KB1	Spermidine-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe	1064.879815228731	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370624084	1065.934737062076	1065.934737062076	1062.0597370384855	1062.0597370384855	1062.0597370384855	1062.0597370384855	1062.0597370384855	1062.0597370384855	1062.0597370384855	1062.0597370384855	1062.0597370384855	1062.0597370384855	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##L-Leucine-e0##Microbe	-47.22328715810772	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.22328715827185	-47.22328715827185	-47.22328715827185	-47.22328715716004	-47.22328715716004	-47.22328715716004	-47.22328715716004	-47.22328715716004	-47.22328715716004	-47.22328715716004	-47.22328715716004	-47.22328715716004	-47.22328715716004	Enterococcus_faecalis_KB1	L-Leucine-e0
Flavonifractor_plautii_YL31##Riboflavin##Microbe	-0.9999999999998112	-0.9999999999998112	-0.9999999999999897	-1.0000000000000093	-1.0000000000000275	-0.9999999999999786	-0.9999999999999987	-0.9999999999999896	-0.9999999999999974	-0.9999999999999986	-1.000000000000002	-1.0000000000000226	-1.0000000000000226	-0.999999999999971	-1.000000000000022	-0.9999999999998501	-0.9999999999995238	-1.0000000000000124	-0.999999999999961	-0.9999999999999862	-1.0000000000000286	-1.0000000000001243	-0.9999999999987317	-1.000000000000243	-1.000000000000153	Flavonifractor_plautii_YL31	Riboflavin
Flavonifractor_plautii_YL31##L-Arginine-e0##Microbe	-34.57235834181016	-34.57235834181016	-34.57235834202348	-34.57235834204461	-34.57235834204553	-34.57235834204346	-34.57235834203673	-34.57235834205461	-34.572358342059516	-34.57235834206641	-34.57235834203969	-1178.4563047073261	-1178.4563047073261	-1929.6106422637085	-956.3367055301809	-1292.4611299184548	-1292.4611299180704	-1892.7291277155766	-1892.7291277156537	-1553.4676135010222	-1.0000000000000002	-0.9999999999999992	-0.999999999999998	-1.0000000000000002	-1.000000000000001	Flavonifractor_plautii_YL31	L-Arginine-e0
Flavonifractor_plautii_YL31##L-Histidine-e0##Microbe	-11.393282031188528	-11.393282031188528	-11.393282031249054	-11.393282031254868	-11.393282031255227	-11.393282031254532	-11.39328203125262	-11.393282031258334	-11.393282031259655	-11.393282031261917	-11.393282031253678	-11.393282031245171	-11.393282031245171	-11.393282031190438	-11.393282031228964	-11.393282031102684	-11.393282031099398	-11.39328203119054	-11.393282031190994	-11.393282031198384	-11.393282031401755	-11.39328203104416	-11.393282030469994	-11.393282031310555	-11.39328203121931	Flavonifractor_plautii_YL31	L-Histidine-e0
Flavonifractor_plautii_YL31##L-Cysteine-e0##Microbe	-13.013505963490264	-13.013505963490264	-13.013505963534481	-13.013505963537924	-13.01350596353793	-13.013505963537238	-13.01350596353613	-13.01350596354267	-13.013505963543697	-13.013505963546272	-13.013505963536328	-13.013505963523034	-13.013505963523034	-13.013505963458638	-13.013505963505006	-13.013505963356106	-13.013505963351868	-13.01350596345567	-13.013505963455138	-13.013505963471319	-13.013505963719343	-13.013505963284937	-13.013505962632802	-15.937912655416602	-13.01350596348735	Flavonifractor_plautii_YL31	L-Cysteine-e0
Enterococcus_faecalis_KB1##H2O-e0##Microbe	-197.88232824320446	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.3527813399168	-197.35278134183253	-198.29028134177412	-198.29028134177412	-196.41528133776004	-196.41528133776004	-196.41528133776004	-196.41528133776004	-196.41528133776004	-196.41528133776004	-196.41528133776004	-196.41528133776004	-196.41528133776004	-196.41528133776004	Enterococcus_faecalis_KB1	H2O-e0
Flavonifractor_plautii_YL31##Spermidine-e0##Microbe	-1.0	-1.0	-0.9999999999999998	-0.9999999999999992	-0.9999999999999994	-0.9999999999999993	-1.0000000000000007	-0.9999999999999992	-0.9999999999999977	-0.9999999999999987	-0.9999999999999987	-0.9999999999999997	-0.9999999999999997	-0.9999999999999984	-1.0000000000000009	-0.9999999999999993	-1.0	-1.0000000000000004	-1.0000000000000009	-1.0000000000000004	-0.9999999999999988	-0.9999999999999998	-0.9999999999999988	-1.0	-1.0	Flavonifractor_plautii_YL31	Spermidine-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe	1969.2936836388742	1969.2936836388742	-186.70090893580786	-377.2772347983372	-382.16003922470713	-379.27723479833367	-316.3685081132363	-352.4627883666591	-298.0064986116568	-303.1969538354291	-246.06978429175012	-246.06978429152068	-246.06978429152068	-621.6469530712797	351.6269836664597	15.50255926374702	15.502559263739878	-584.7654385231773	-584.76543852322	-773.6078651047409	-2843.5646831560994	-1506.0900777865845	-6932.510622630297	1070.7097235654207	192.6960575687202	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##L-Leucine-e0##Microbe	-64.72644010485386	-64.72644010485386	-64.72644010520504	-64.7264401052395	-64.72644010524158	-64.72644010523744	-64.72644010522616	-64.72644010525809	-64.72644010526557	-64.72644010527856	-64.72644010523193	-64.72644010517877	-64.72644010517877	-64.7264401048667	-64.72644010508965	-64.72644010437102	-64.72644010435336	-64.72644010486981	-64.72644010487473	-64.7264401049152	-64.72644010608441	-64.72644010403718	-64.72644010079365	20.040841024084536	-64.72644010502117	Flavonifractor_plautii_YL31	L-Leucine-e0
Enterococcus_faecalis_KB1##L-Lysine-e0##Microbe	-36.35966193684157	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193658258	-36.35966193696483	-36.35966193696483	-36.35966193696483	-36.359661936119224	-36.359661936119224	-36.359661936119224	-36.359661936119224	-36.359661936119224	-36.359661936119224	-36.359661936119224	-36.359661936119224	-36.359661936119224	-36.359661936119224	Enterococcus_faecalis_KB1	L-Lysine-e0
Enterococcus_faecalis_KB1##Niacin##Microbe	-1.0000000000762768	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.000000000080063	-1.000000000080063	-1.000000000080063	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	-1.0000000000506537	Enterococcus_faecalis_KB1	Niacin
Flavonifractor_plautii_YL31##D-Mannose-e0##Microbe	-47.65885899753366	-47.65885899753366	-47.65885899777884	-47.658858997802625	-50.10026121097723	-48.65885899780213	-47.65885899779064	-47.65885899781363	-47.65885899781827	-47.65885899782733	-47.658858997792485	-47.65885899775939	-47.65885899775939	-47.65885899754865	-47.658858997697834	-47.65885899717399	-47.6588589971589	-47.658858997553644	-47.6588589975557	-47.65885899758021	-47.65885899842054	-47.658858996996216	-47.658858994819894	444.87399557594955	-47.65885899764829	Flavonifractor_plautii_YL31	D-Mannose-e0
Flavonifractor_plautii_YL31##H2O-e0##Microbe	-1828.4777433111158	-1826.4777433111167	1048.1817134587739	1365.8089232299844	1381.2711372468402	1375.5055283940576	1330.8648257253326	1186.4664512729871	1199.535960814335	1201.011115910608	1143.8839463662673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2O-e0
Enterococcus_faecalis_KB1##Zn2+-e0##Microbe	-0.7060625360153495	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.7060625360102238	-0.706062536017678	-0.706062536017678	-0.706062536017678	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	-0.7060625360012132	Enterococcus_faecalis_KB1	Zn2+-e0
Enterococcus_faecalis_KB1##Putrescine-e0##Microbe	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0	-1.0	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	Enterococcus_faecalis_KB1	Putrescine-e0
Flavonifractor_plautii_YL31##L-Lysine-e0##Microbe	-41.26899935741231	-41.26899935741231	-41.268999357645214	-41.26899935766811	-41.26899935766928	-41.26899935766692	-41.26899935765974	-41.26899935767923	-30.37774140667698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Lysine-e0
Flavonifractor_plautii_YL31##Niacin##Microbe	-0.9999999999976967	-0.9999999999976967	-0.9999999999887592	-0.9999999999874281	-0.9999999999874896	-0.999999999987417	-0.9999999999875085	-0.9999999999890564	-0.9999999999893541	-0.9999999999896703	-0.9999999999888386	-0.9999999999880367	-0.9999999999880367	-0.9999999999877648	-0.9999999999905407	-0.9999999999791412	-0.9999999999789019	-0.999999999988797	-0.9999999999866729	-0.9999999999855209	-0.999999999993872	-0.9999999999889743	-1.0000000000321374	-0.9999999999782914	-0.9999999999750334	Flavonifractor_plautii_YL31	Niacin
Flavonifractor_plautii_YL31##Zn2+-e0##Microbe	-0.9241112603181122	-0.9241112603181122	-0.9241112603208721	-0.9241112603210809	-0.9241112603211402	-0.924111260321012	-0.9241112603209184	-0.9241112603214313	-0.9241112603215007	-0.9241112603216993	-0.9241112603210938	-0.9241112603209649	-0.9241112603209649	-0.9241112603165825	-0.9241112603203014	-0.9241112603098768	-0.9241112603096177	-0.9241112603165385	-0.9241112603157354	-0.9241112603167478	-0.9241112603329373	-0.9241112603047632	-0.9241112602630538	-0.9241112603255708	-0.924111260317809	Flavonifractor_plautii_YL31	Zn2+-e0
Flavonifractor_plautii_YL31##Putrescine-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0	-0.9999999999999994	-1.0	-0.9999999999999998	-1.0000000000000004	-1.0000000000000004	-1.000000000000001	-0.9999999999999994	-0.9999999999999993	-1.0000000000000009	-1.0000000000000009	-1.0000000000000013	-1.0	-1.0000000000000002	-1.0000000000000007	-0.999999999999999	-0.9999999999999994	-1.0	-1.0000000000000007	-1.0	-0.9999999999999999	-0.9999999999999983	-0.9999999999999984	Flavonifractor_plautii_YL31	Putrescine-e0
Enterococcus_faecalis_KB1##L-Valine-e0##Microbe	-34.56469128424291	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.564691283999665	-34.56469128436014	-34.56469128436014	-34.56469128436014	-34.564691283566695	-34.564691283566695	-34.564691283566695	-34.564691283566695	-34.564691283566695	-34.564691283566695	-34.564691283566695	-34.564691283566695	-34.564691283566695	-34.564691283566695	Enterococcus_faecalis_KB1	L-Valine-e0
