	0.0000-0.0000	0.0000-0.0012	0.0727-0.0728	0.0728-0.0732	0.0732-0.0827	0.0827-0.0992	0.0992-0.0992	0.1043-0.1047	0.1047-0.2051	0.2051-0.2306	0.2306-0.2358	0.2358-0.2377	0.2377-0.2377	0.2377-0.2453	0.2453-0.2454	0.2454-0.2508	0.2508-0.2510	0.2510-0.2510	0.2510-0.3018	0.3018-0.3018	0.3018-0.3272	0.3272-0.3272	0.3272-0.5181	0.5181-0.5181	0.5181-0.5182	0.5182-0.5182	0.5182-0.5524	0.5524-0.5525	0.5525-0.8022	1.0523-1.0523	1.0523-1.0577	1.0577-1.1162	1.1162-1.2203	1.2203-1.2203	1.2322-1.3973	1.3973-1.4067	1.4067-1.4927	1.4927-1.4927	1.4928-1.4928	1.4928-1.4929	1.4929-1.4930	1.4930-1.4987	1.4987-20.0000	Source	Target
Enterococcus_faecalis_KB1##Fe2+-e0##Microbe	-1.7060625360861739	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720875747	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	Enterococcus_faecalis_KB1	Fe2+-e0
Enterococcus_faecalis_KB1##L-Methionine-e0##Microbe	-13.748894122264085	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122209412	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	-13.748894121704252	Enterococcus_faecalis_KB1	L-Methionine-e0
Enterococcus_faecalis_KB1##K+-e0##Microbe	-0.7060625360090614	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360044928	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	Enterococcus_faecalis_KB1	K+-e0
Bacteroides_caecimuris_I48##Inosine-e0##Microbe	-58.08478561385966	-58.08478561385966	-58.08478561336214	-58.084785613214386	-58.08478561311975	-58.0847856132011	-58.084785614422515	-58.084785613838534	-58.08478561369242	1.600144337353398	0.7415460027561971	-0.07731948197718409	-115.16957122167913	-115.16957120704302	-115.16957121344973	-115.16957121347848	-115.16957121069302	-115.16957120850148	-115.1695712094731	-115.16957120142644	-115.16957120138574	-115.16957120959376	-115.16957120959376	-118.16957121299745	-118.16957121019914	-118.16957121035632	-118.16957121197306	-115.1695712060317	-115.16957120308963	-115.16957120610792	-115.16957120647714	-115.16957120114768	-115.16957120468604	-115.16957120420491	-115.16957120721212	-115.16957120743922	-115.16957122633872	-115.16957122696752	-1.0390211860475684	-0.9597625298252179	-0.9597625298251854	0.0	0.0	Bacteroides_caecimuris_I48	Inosine-e0
Bacteroides_caecimuris_I48##Phosphate-e0##Microbe	-127.45775495892029	-127.45775495892029	-127.45775495791591	-127.45775495762192	-127.45775495747088	-127.45775495761104	-127.4577549600479	-127.4577549588781	-127.45775495857677	-0.8482131466037324	-0.5575372053329264	-0.1711383915441485	-254.91550990465083	-254.91550987322572	-254.91550988701476	-254.91550988700686	-254.91550988112212	-254.9155098765093	-254.91550987851159	-254.9155098610575	-254.91550986083112	-254.91550987882152	-254.91550987882152	-254.91550988623882	-254.91550988018884	-254.9155098805075	-254.9155098840324	-254.91550987111748	-254.9155098647604	-254.91550987122721	-254.91550987204724	-254.91550986039826	-254.91550986823137	-254.91550986735376	-254.9155098736641	-254.91550987416736	-254.91550991630115	-254.9155099174452	-2.299762104125337	-2.1243315580966016	-2.1243315580966167	0.0	0.0	Bacteroides_caecimuris_I48	Phosphate-e0
Bacteroides_caecimuris_I48##L-Glutamate-e0##Microbe	-66.04418554080674	-66.04418554080674	-66.04418553915671	2021.5577333044787	-32.89617989657938	-32.89617989719191	-32.89617989965736	-2203.5728414088962	-66.044185539427	0.5538305252814302	0.7067292778524003	-0.08800662221227154	-131.0883710742976	-131.0883710554578	-131.08837106372198	-131.08837106382987	-131.0883710601995	-131.08837105737837	-131.0883710585647	-131.08837104842527	-131.08837104832983	-236.05727639573863	-236.05727639573863	-239.05727640227673	-239.05727639692583	-239.05727639724668	-239.05727640035232	-236.05727638897542	-236.05727638334588	-0.9999999999999984	-1.0000000000000009	-1.0000000000000002	-0.9999999999999998	-1.0000000000000004	-1.0000000000000007	-1.000000000000001	-1.0000000000000002	-1.000000000000001	-1.0000000000000002	-1.0	-0.9999999999999996	-1.0000000000000024	-1.0000000000000004	Bacteroides_caecimuris_I48	L-Glutamate-e0
Bacteroides_caecimuris_I48##L-Asparagine-e0##Microbe	-28.989573168183725	-28.989573168183725	-28.98957316701062	-28.989573166305544	-28.989573166718504	-28.98957316712415	-28.989573168923343	-28.989573167842302	-28.989573167087052	-0.19292146706506708	-0.12680880510628795	-0.038924496397083466	-57.97914633298951	-1865.6372497131283	-1.0000000000000002	-0.9999999999999999	-1.0000000000000013	-1.0000000000000002	-1.0000000000000002	-0.9999999999999996	-0.9999999999999992	-1.0000000000000013	-1.0000000000000013	-1.0000000000000009	-1.000000000000001	-1.0000000000000004	-1.0000000000000002	-0.9999999999999989	-0.9999999999999999	-1.0000000000000007	-1.0000000000000004	-1.0000000000000007	-0.9999999999999996	-0.9999999999999993	-0.9999999999999991	-0.9999999999999987	-1.0	-0.9999999999999992	-0.9999999999999988	-1.0000000000000004	-1.0000000000000002	-0.9999999999999996	-1.0	Bacteroides_caecimuris_I48	L-Asparagine-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe	1537.2721070023952	1531.9387736690924	3367.217841188955	1279.6159223404136	1279.6159223389081	2563.427556684119	-25.26791370495875	-25.26791370585182	1043.4964142256804	-0.17465399427976036	0.5705827416239353	-0.4347375227538457	-647.5539257298761	2967.7622811291017	-761.5122183404721	-761.5122183404476	1071.7254941767376	3395.417871117318	1989.3443504054012	-1089.1058030687343	-1089.1058030686258	2147.6411428214883	2147.6411428214883	2153.141142883087	2153.1411428333563	2153.1411428362344	3265.3540094927494	1127.095049817159	1127.095049791277	3364.3684261830167	3364.3684261920057	-1108.1783264973014	-1108.1783265324284	-1106.178326529536	-1106.178326558844	-1106.178326561051	-1106.178326742386	-1106.17832674901	-2.0517426104400727	0.6983578804309449	0.6983578804313748	9.999999999998158	9.999999999971429	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##L-Glycine##Microbe	-77.0494519422377	-77.0494519422377	-4263.507500016208	-88.30366232679043	-88.30366232668254	-88.30366232676874	-88.30366232867432	-88.30366232770587	-88.30366232747495	-0.587648254936094	-0.3862658425982999	-0.11856592596593322	-176.60732464654802	-176.60732462446455	5417.304424810079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2003.2160999247744	-0.9999999999999998	-1.0000000000000002	-1.0000000000000007	-1.0000000000000004	-1.0000000000000002	-1.0000000000000009	-1.0000000000000004	-0.9999999999999991	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	Bacteroides_caecimuris_I48	L-Glycine
Enterococcus_faecalis_KB1##L-Arginine-e0##Microbe	-20.723747385100598	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747385016374	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	-20.723747384236653	Enterococcus_faecalis_KB1	L-Arginine-e0
Bacteroides_caecimuris_I48##fe3-e0##Microbe	-0.9241112603173197	-0.9241112603173197	-0.9241112600400481	-0.9241112598548852	-0.9241112599939361	-0.9241112600919609	-0.9241112604488345	-0.9241112602132088	-0.9241112600188242	-0.006149828389148565	-0.004042330806964618	-0.0012408104534894974	-1.8482225204308895	-1.8482225196509028	-1.8482225199510194	-1.848222520040944	-1.8482225198295503	-1.848222519738274	-1.8482225197709692	-1.8482225194259123	-1.848222519383559	-1.8482225197607696	-1.8482225197607696	-1.8482225199102773	-1.8482225197946407	-1.848222519802045	-1.8482225198703643	-1.8482225195942432	-1.848222519466954	-1.8482225195925246	-1.8482225196237303	-1.848222519375767	-1.8482225195452227	-1.8482225195021222	-1.8482225196703461	-1.8482225196743358	-1.8482225198211495	-1.8482225199310476	-0.01667404275631322	-0.015402112750827235	-0.015402112750793211	0.0	0.0	Bacteroides_caecimuris_I48	fe3-e0
Bacteroides_caecimuris_I48##Folate##Microbe	-1.0	-1.0	-1.0000000000000004	-1.0	-0.9999999999999997	-0.9999999999999998	-1.000000000000001	-0.9999999999999993	-1.0000000000000007	-0.9999999999999991	-1.0	-0.0020140601674362418	-2.9999999999605325	-2.9999999999661386	-2.999999999973634	-2.99999999994769	-2.9999999999665086	-2.999999999997521	-2.9999999999820033	-2.999999999951562	-2.9999999999104183	-2.999999999972889	-2.999999999972889	0.0	0.0	0.0	0.0	-2.9999999999694094	-2.9999999999498743	-2.9999999999731553	-2.9999999999620135	-2.9999999999198876	-2.9999999999578906	-2.999999999966159	-2.99999999996103	-2.999999999968016	-3.000000000579968	-3.0000000005248344	-0.027064992301168406	-0.025000419461735448	-0.025000419461759127	0.0	0.0	Bacteroides_caecimuris_I48	Folate
Enterococcus_faecalis_KB1##L-Histidine-e0##Microbe	-9.204977705530457	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705494915	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	-9.204977705180616	Enterococcus_faecalis_KB1	L-Histidine-e0
Enterococcus_faecalis_KB1##L-Cysteine-e0##Microbe	-6.397459505417309	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.3974595053886985	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	-6.397459505163361	Enterococcus_faecalis_KB1	L-Cysteine-e0
Bacteroides_caecimuris_I48##Neu5Ac-e0##Microbe	-6.992697026086226	-6.992697026086226	-6.992697025910559	-6.992697025808656	-6.992697025837903	-6.992697025901718	-6.992697026214182	-6.992697026044484	-6.992697025942684	-0.046535399510438544	-0.0305880859027067	-0.009389141696428186	-13.985394051414419	-13.985394049431061	-13.985394050265517	-13.985394050315872	-13.98539404992156	-13.985394049571923	-13.985394049736685	-13.985394048702316	-13.985394048745594	-13.985394049748258	-13.985394049748258	-13.98539405019904	-13.98539404983656	-13.985394049856376	-13.985394050070354	-13.985394049276326	-13.985394048910461	-13.985394049311317	-13.985394049343476	-13.985394048688532	-13.985394049101611	-13.985394049045423	-13.985394049448681	-13.985394049476039	-13.98539405169326	-13.985394051823196	-0.12617152742956828	-0.11654690586078445	-0.11654690586077036	0.0	0.0	Bacteroides_caecimuris_I48	Neu5Ac-e0
Enterococcus_faecalis_KB1##Spermidine-e0##Microbe	-0.9999999999999993	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	Enterococcus_faecalis_KB1	Spermidine-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe	1064.879815228731	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.99723705482	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	1063.997237018436	Enterococcus_faecalis_KB1	H+-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe	-0.9241112603161589	-0.9241112603161589	-0.9241112603063973	-0.9241112603013213	-0.9241112603014658	-0.9241112603035199	-0.9241112603274625	-0.9241112603158215	-0.9241112603111157	-0.006149828389629848	-0.004042330807250651	-0.0012408104532346835	-1.848222520537567	-1.8482225203019067	-1.8482225204020688	-1.8482225204065237	-1.8482225203592009	-1.8482225203255955	-1.8482225203400118	-1.8482225202142066	-1.84822252021021	-1.8482225203426657	-1.8482225203426657	-1.848222520397608	-1.848222520352721	-1.8482225203553206	-1.848222520380642	-1.8482225202860747	-1.84822252023935	-1.848222520288369	-1.848222520294132	-1.848222520206889	-1.8482225202656155	-1.848222520259795	-1.8482225203058404	-1.848222520309557	-1.8482225206134308	-1.8482225206229608	-0.01667404276145614	-0.015402112755779913	-0.015402112755780961	0.0	0.0	Bacteroides_caecimuris_I48	Co2+-e0
Bacteroides_caecimuris_I48##Uracil-e0##Microbe	-39.64223087745684	-39.64223087745684	-39.64223087689512	-39.6422308766493	-39.64223087670774	-39.64223087684312	-39.64223087796966	-39.64223087736529	-39.64223087709444	-0.2638133819456283	-0.17340662106965468	-0.05322789211069405	-79.28446175078466	-79.2844617404398	-79.28446174499338	-79.28446174499321	-79.28446174305837	-79.28446174151391	-79.28446174218148	-79.28446173653684	-79.28446173652682	-79.28446174222168	-79.28446174222168	-79.2844617446159	-79.284461742672	-79.28446174278122	-79.2844617439141	-79.28446173974793	-79.28446173770608	-79.28446173981469	-79.28446174006076	-79.28446173634126	-79.28446173881328	-79.28446173853729	-79.28446174062292	-79.28446174078029	-79.28446175365403	-79.28446175414166	-0.7152777822246763	-0.6607149334529678	-0.6607149334529434	0.0	0.0	Bacteroides_caecimuris_I48	Uracil-e0
