	0.0000-0.0006	0.0006-0.0020	0.0020-0.0022	0.0022-0.0057	0.0057-0.0080	0.0084-0.0085	0.0086-0.0094	0.0098-0.0111	0.0111-0.0116	0.0119-0.0119	0.0119-0.0120	0.0120-0.0120	0.0121-0.0124	0.0125-0.0125	0.0125-0.0152	0.0152-0.0153	0.0153-0.0154	0.0257-0.0257	0.0257-0.0484	0.0484-0.0485	0.0485-0.0485	0.0510-0.0511	0.0511-0.0512	0.0512-0.1668	0.1668-0.2756	0.2756-0.2758	0.2758-0.2758	0.2758-0.2773	0.2773-0.3754	0.3754-0.3835	0.3835-0.4900	0.4900-0.5254	0.5254-10.3682	10.3682-10.3684	10.3684-10.4667	10.4667-10.4667	10.4668-20.0000	Source	Target
Flavonifractor_plautii_YL31##Acetate-e0##Microbe	1534.9235605221047	1534.9235605221047	97.59383213970153	95.59383213970177	95.59383213970177	-92.98249372256329	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248153722	-61.32166248140796	23.801397359692686	-807.9790766811246	-1625.6587430956342	-389.44116139406657	86.12376879360176	-343.4081934330703	-343.4081934330703	-343.4081934330703	-343.4081934330703	-343.4081934330703	-343.4081934330703	-343.4081934330703	-343.4081934330703	-343.4081934330703	-343.4081934330703	-123.22672991230057	-343.40819343442445	48.77452423502041	-51.97842611783608	Flavonifractor_plautii_YL31	Acetate-e0
Limosilactobacillus_reuteri_I49##L-Proline-e0##Microbe	-18.087781190331253	-18.087781190316782	-18.087781190316782	-18.087781190321998	-18.087781190386917	-0.32815827862613034	-0.32815827862613034	-75.99620808790647	-75.99620808903444	-75.99620808932436	-75.9962080893032	-75.99620809093881	-75.99620809021977	-0.8976591636108178	-0.5428645976239278	-75.99620808300152	-75.99620808618724	-75.99620809726709	-75.99620809726709	-75.99620809726709	-75.99620809726709	-75.99620809726709	-75.99620809726709	-75.99620809726709	-75.99620807552594	-75.99620806974752	-0.21914988199030663	-75.9962080644172	-75.9962080741094	-0.4839385678262146	-38.62116064205978	-38.6211606420899	-38.621160642305355	-38.621160642305355	-38.621160642305355	-38.621160642305355	-38.621160642305355	Limosilactobacillus_reuteri_I49	L-Proline-e0
Flavonifractor_plautii_YL31##Sulfate-e0##Microbe	-0.9241112603194807	-0.9241112603194807	-0.9241112603228606	-0.9241112603228606	-0.9241112603228606	-0.9241112603236427	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735474284	-0.6160741735462315	-0.6160741735469314	-0.6160741735467601	-0.6160741735593441	-0.6160741735468954	-0.6160741735455498	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.6160741735475891	-0.20636784235852426	-0.6160741735500884	0.043956005944713855	-0.10227984522950502	Flavonifractor_plautii_YL31	Sulfate-e0
Flavonifractor_plautii_YL31##Cl--e0##Microbe	-0.9241112603156585	-0.9241112603156585	-0.9241112603238953	-0.9241112603238953	-0.9241112603238953	-0.9241112603252427	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.616074173548483	-0.6160741735471568	-0.6160741735479978	-0.6160741735484281	-0.6160741735551761	-0.6160741735475863	-0.6160741735467571	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.6160741735484923	-0.2063678423588712	-0.6160741735509921	0.04395600594479208	-0.10227984522965738	Flavonifractor_plautii_YL31	Cl--e0
Limosilactobacillus_reuteri_I49##Urea-e0##Microbe	-0.9999999999999998	-0.9999999999999988	-0.9999999999999988	-0.9999999999999989	-1.0	-1.0000000000000002	-1.0000000000000002	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-1.0000000000000007	-1.0000000000000018	-1.0	-0.9999999999999998	-0.9999999999999993	-0.9999999999999998	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999986	-1.000000000000001	-1.0	-1.000000000000002	-0.9999999999999982	-1.0000000000000018	-1.0000000000000013	-1.0000000000000007	-1.0	-1.0	-1.0	-1.0	-1.0	Limosilactobacillus_reuteri_I49	Urea-e0
Limosilactobacillus_reuteri_I49##Inosine##Microbe	-19.508390007168387	-19.508390007151057	-19.508390007151057	-19.508390007157818	-19.508390007020544	2.591640652788757	2.591640652788757	-91.56949266981702	-91.5694926711613	-91.56949267153102	-91.56949267150321	-91.56949267341912	-91.56949267260357	1.8829551654055046	2.3244606424769465	-91.56949266399073	-91.5694926678281	-91.56949268105146	-91.56949268105146	-91.56949268105146	-91.56949268105146	-91.56949268105146	-91.56949268105146	-91.56949268105146	-91.56949265476129	-91.569492648698	2.5197470292060453	-91.5694926419792	-91.56949265330377	2.3977880476602023	-45.060076419152935	-45.06007641910241	-45.060076419345485	-45.060076419345485	-45.060076419345485	-45.060076419345485	-45.060076419345485	Limosilactobacillus_reuteri_I49	Inosine
Limosilactobacillus_reuteri_I49##L-Asparagine-e0##Microbe	-16.661009646047678	-16.66100964603475	-16.66100964603475	-16.661009646033452	-16.661009646088587	-0.3022730200068074	-0.3022730200068074	-70.00159625378252	-1588.2046677118797	-0.9999999999999998	-1.0000000000000002	-1.0000000000000007	-0.9999999999999998	-1.0000000000000002	-0.9999999999999999	-0.9999999999999997	-1.000000000000001	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-0.9999999999999999	-1.0000000000000013	-1.000000000000001	-1.000000000000001	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	Limosilactobacillus_reuteri_I49	L-Asparagine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe	-11.972744790283512	-11.972744790273572	-11.972744790273572	-11.97274479027804	-11.972744790137174	0.7646414695847611	0.7646414695847611	-53.50527083258918	-53.50527083331872	-53.50527083353818	-53.50527083352286	-53.50527083461246	-53.50527083413792	0.35618951182893005	0.6106518645657125	-53.50527082927843	-53.50527083139614	-53.50527083887461	-53.50527083887461	-53.50527083887461	-53.50527083887461	-53.50527083887461	-53.50527083887461	-53.50527083887461	-53.50527082421087	-53.505270820362995	0.8428234253848846	-53.50527081649933	-53.505270823368164	0.6529142259893687	-26.69949808888017	-26.699498088887538	-26.699498089017176	-26.699498089017176	-26.699498089017176	-26.699498089017176	-26.699498089017176	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe	25.591089365155117	25.591089365155117	25.59108936523265	24.59108936523267	24.59108936523267	24.59108936524934	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243454784	16.060726243428636	16.06072624345237	16.060726243461648	16.060726243773026	16.060726243425314	16.0607262434081	16.060726243463684	16.060726243463684	16.060726243463684	16.060726243463684	16.060726243463684	16.060726243463684	16.060726243463684	16.060726243463684	16.060726243463684	16.060726243463684	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Fumarate-e0
Limosilactobacillus_reuteri_I49##D-Mannitol-e0##Microbe	1.0000000000000064	1.0000000000000042	1.0000000000000042	1.0000000000000053	1.000000000000005	0.9999999999999815	0.9999999999999815	0.9999999999999805	1.0000000000000009	0.9999999999999989	0.9999999999999969	0.9999999999999977	0.999999999999999	0.9999999999999905	0.9999999999999915	0.9999999999999953	0.9999999999999941	0.9999999999999974	0.9999999999999974	0.9999999999999974	0.9999999999999974	0.9999999999999974	0.9999999999999974	0.9999999999999974	1.0000000000000022	0.9999999999999654	-1.2062968752552854	0.9999999999999777	0.9999999999999999	0.9999999999999971	1.0000000000000004	0.9999999999999944	1.00000000000001	1.00000000000001	1.00000000000001	1.00000000000001	1.00000000000001	Limosilactobacillus_reuteri_I49	D-Mannitol-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe	-0.7060625359774549	-0.7060625359768959	-0.7060625359768959	-0.7060625359771023	-0.7060625359782258	-0.01280976721084782	-0.01280976721084782	-2.966537180130191	-2.9665371801723235	-2.9665371801835216	-2.9665371801826854	-2.966537180246533	-2.9665371802184	-0.03504042308078449	-0.021190899561271064	-2.966537179935586	-2.9665371800605222	-2.966537180492443	-2.966537180492443	-2.966537180492443	-2.966537180492443	-2.966537180492443	-2.966537180492443	-2.966537180492443	-2.966537179646279	-2.9665371794318585	-0.008554588305172419	-2.9665371792257886	-2.9665371795937854	-0.018890702450526924	-1.5075898109552295	-1.5075898109553127	-1.5075898109637118	-1.5075898109637118	-1.5075898109637118	-1.5075898109637118	-1.5075898109637118	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe	-0.7060625359773164	-0.7060625359767184	-0.7060625359767184	-0.7060625359769215	-0.7060625359785191	-0.012809767210839389	-0.012809767210839389	-2.9665371801206657	-2.966537180167262	-2.966537180179012	-2.966537180178185	-2.9665371802407647	-2.966537180213997	-0.03504042308078058	-0.021190899561263313	-2.96653717993576	-2.9665371800574034	-2.966537180487693	-2.966537180487693	-2.966537180487693	-2.966537180487693	-2.966537180487693	-2.966537180487693	-2.966537180487693	-2.9665371796351465	-2.9665371794164415	-0.008554588305171518	-2.9665371792064246	-2.966537179588475	-0.01889070245052123	-1.5075898109531725	-1.5075898109576107	-1.5075898109655679	-1.5075898109655679	-1.5075898109655679	-1.5075898109655679	-1.5075898109655679	Limosilactobacillus_reuteri_I49	Mn2+-e0
Flavonifractor_plautii_YL31##D-Glucose-e0##Microbe	-8.74087128262537	-8.74087128262537	-8.740871282645255	-8.740871282645255	-8.740871282645255	-8.740871282660033	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521754173	-5.827247521739851	-5.827247521743733	-5.827247521762485	-5.827247521828815	-5.827247521747811	-5.827247521734922	-5.827247521759829	-5.827247521759829	-5.827247521759829	-5.827247521759829	-5.827247521759829	-5.827247521759829	-5.827247521759829	-5.827247521759829	-5.827247521759829	-5.827247521759829	-2.334295624876312	-5.827247521778387	2.370583279683576	-0.6225975580899938	Flavonifractor_plautii_YL31	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Lactate-e0##Microbe	2650.901519174964	2559.837993600871	2559.837993600871	2559.837993601565	-2253.893651601502	25.874953492488643	25.874953492488643	6695.455962228425	-895.5593949541263	689.6452727601909	689.6452727599965	-709.5509957894974	383.70203681942166	15.402316997882368	20.183855876088764	-996.6950085513545	-996.6950085957365	3608.3932739668926	3608.3932739668926	3608.3932739668926	3608.3932739668926	3608.3932739668926	3608.3932739668926	3608.3932739668926	-25802.873313498072	62427.926441071715	8.643956798960241	62427.92643666853	3609.39327288188	12.054412579861568	666.4912519028688	666.491251902542	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Lactate-e0
PAN##Limosilactobacillus_reuteri_I49##Metabolite	96.79614651719008	96.79614651711313	96.79614651711313	96.79614651714034	96.79614651746805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##L-Tryptophan-e0##Microbe	-6.121310173820639	-6.121310173815695	-6.121310173815695	-6.1213101738174	-6.1213101738433116	-0.11105610956047504	-0.11105610956047504	-25.718818513191245	-25.718818513578217	-25.718818513675934	-25.718818513668765	-25.718818514221596	-25.718818513978512	-0.30378796122187035	-0.183717535582592	-25.71881851153836	-25.718818512616025	-25.71881851636122	-25.71881851636122	-25.71881851636122	-25.71881851636122	-25.71881851636122	-25.71881851636122	-25.71881851636122	-25.718818509009132	-25.718818507030356	-0.0741652272384398	-25.718818505206997	-25.718818508522922	-0.1637756476357961	-13.070265560795244	-13.070265560806378	-13.070265560881051	-13.070265560881051	-13.070265560881051	-13.070265560881051	-13.070265560881051	Limosilactobacillus_reuteri_I49	L-Tryptophan-e0
Flavonifractor_plautii_YL31##Mg-e0##Microbe	-0.9241112603189859	-0.9241112603189859	-0.9241112603250238	-0.9241112603250238	-0.9241112603250238	-0.9241112603247853	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735489326	-0.6160741735469537	-0.6160741735481151	-0.6160741735484109	-0.6160741735546955	-0.6160741735474795	-0.6160741735476355	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.6160741735490887	-0.20636784235922612	-0.6160741735518315	0.043956005944830935	-0.10227984522962341	Flavonifractor_plautii_YL31	Mg-e0
Flavonifractor_plautii_YL31##Ca2+-e0##Microbe	-0.9241112603160422	-0.9241112603160422	-0.9241112603211757	-0.9241112603211757	-0.9241112603211757	-0.9241112603222922	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735467018	-0.6160741735444621	-0.6160741735454592	-0.6160741735459652	-0.6160741735542224	-0.6160741735451598	-0.6160741735440788	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.6160741735460602	-0.20636784235809633	-0.616074173548636	0.043956005944607524	-0.10227984522922084	Flavonifractor_plautii_YL31	Ca2+-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe	974.6345329619159	974.6345329611819	974.6345329611819	974.6345329614537	974.6345329636276	5.90005565430325	5.90005565430325	-1518.811192077879	-0.6081206449324474	527.7934352610012	527.7934352608548	61.394679084111075	-1031.8583535186983	5.599184285454927	3.9790055267306608	348.5386919178351	348.53869193217105	-4256.549590730052	-4256.549590730052	-4256.549590730052	-4256.549590730052	-4256.549590730052	-4256.549590730052	-4256.549590730052	25154.716996932206	-4255.54958918605	9.873283494259018	-4255.5495888845435	-4255.549589432535	8.6717106721972	-982.5719001924842	-982.5719001921699	-316.08064829173475	-316.08064829173475	-316.08064829173475	-316.08064829173475	-316.08064829173475	Limosilactobacillus_reuteri_I49	Acetate-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe	2800.4396409603264	2800.4396409603264	-74.21981580558949	-78.21981580559	-78.21981580559	-266.796141668064	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	-250.060708128194	72.16285092270745	-98.08326875955481	733.6972052811992	3186.736204498367	-457.48175751248175	18.08317267530791	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	9.24008993820989	18.08317267541179	-13.700098217955048	15.823959281402482	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##O2-e0##Microbe	-0.9999999999999994	-0.9999999999999994	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.999999999999999	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999993	-0.9999999999999997	-0.9999999999999998	-1.0000000000000004	-0.9999999999999997	-0.9999999999999989	213.76598111346303	213.76598111346303	213.76598111346303	213.76598111346303	213.76598111346303	213.76598111346303	213.76598111346303	213.76598111346303	213.76598111346303	213.76598111346303	86.81962045964582	197.70525487071455	-42.81311737241814	51.53862550962796	Flavonifractor_plautii_YL31	O2-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe	-0.70606253597932	-0.7060625359787461	-0.7060625359787461	-0.7060625359790415	-0.7060625359773726	-0.012809767210832717	-0.012809767210832717	-2.9665371801277582	-2.9665371801688223	-2.9665371801801887	-2.966537180179251	-2.9665371802417497	-2.9665371802138125	-0.035040423080749464	-0.021190899561249366	-2.966537179934871	-2.966537180055807	-2.9665371804883884	-2.9665371804883884	-2.9665371804883884	-2.9665371804883884	-2.9665371804883884	-2.9665371804883884	-2.9665371804883884	-2.9665371796325832	-2.966537179456794	-0.008554588305157138	-2.9665371792266115	-2.966537179603499	-0.018890702450511908	-1.5075898109579484	-1.5075898109564796	-1.5075898109646637	-1.5075898109646637	-1.5075898109646637	-1.5075898109646637	-1.5075898109646637	Limosilactobacillus_reuteri_I49	Sulfate-e0
Flavonifractor_plautii_YL31##PAN##Microbe	-1.0000000000038953	-1.0000000000038953	-0.9999999999774185	-0.9999999999774185	-0.9999999999774185	-0.9999999999752306	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666482013	-0.6666666666477111	-0.6666666666482582	-0.6666666666519117	-0.666666666673148	-0.6666666666382182	-0.6666666666447361	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.6666666666447454	-0.22331493101806119	-0.66666666664728	0.04756570754024862	-0.11067914613518787	Flavonifractor_plautii_YL31	PAN
Flavonifractor_plautii_YL31##CO2-e0##Microbe	1565.8334577462995	1565.8334577462995	128.50372936414078	125.50372936414125	125.50372936414125	31.21556643310779	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	-15.954595886291074	3.3717862259560247	3.3717862259880107	3.371786225999875	2456.410785432226	16.193013574983727	16.193013574990655	16.19301357504965	16.19301357504965	16.19301357504965	16.19301357504965	16.19301357504965	16.19301357504965	16.19301357504965	16.19301357504965	16.19301357504965	16.19301357504965	-12.624910272447469	32.25373981875764	11.5314537219243	-10.579340012206035	Flavonifractor_plautii_YL31	CO2-e0
