	0.0000-0.0020	0.0020-0.0084	0.0084-0.0085	0.0085-0.0252	0.0252-0.0253	0.0253-0.0411	0.0411-0.0414	0.0414-0.0416	0.0416-0.0419	0.0419-0.0419	0.0421-0.0421	0.0421-0.0423	0.0423-0.0423	0.0423-0.0426	0.0431-0.0431	0.0431-0.0463	0.0464-0.0464	0.0465-0.0469	0.0469-0.0536	0.0536-0.0538	0.0593-0.0593	0.0702-0.0756	0.0820-0.0884	0.0884-0.0986	0.1110-0.1819	0.1819-0.1833	0.1833-0.3447	0.3447-8.5368	8.5368-9.4824	9.4824-20.0000	Source	Target
Riboflavin##L-Proline-e0##Flavonifractor_plautii_YL31	-26.584324739440664	-26.58432473959693	-26.58432473962802	-26.584324739631462	-26.58432473962512	-26.584324739651912	-26.584324739478728	-26.58432473976231	-26.584324739385014	-26.584324739078102	-26.584324739906418	-26.584324740013408	-26.58432474017326	-26.584324740256108	-26.58432474025909	-26.584324739587743	-26.584324738735717	-26.58432473866679	-26.584324739178797	-26.58432473933679	-26.58432473964879	-26.584324739552716	-26.584324739315136	-26.584324739584194	-26.584324739635	-26.58432473950435	-26.584324739515026	-26.584324739605105	0.0	0.0	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Flavonifractor_plautii_YL31	-0.9241112603191931	-0.9241112603199192	-0.9241112603204019	-0.9241112603204173	-0.9241112603206688	-0.9241112603214872	-0.9241112603153416	-0.9241112603183992	-0.9241112603114388	-0.9241112603069136	-0.9241112603295101	-0.9241112603281267	-0.9241112603340453	-0.9241112603406451	-0.9241112603371561	-0.9241112603184517	-0.924111260293939	-0.9241112602896954	-0.924111260305645	-0.9241112603145867	-0.9241112603235961	-0.9241112603167567	-0.924111260315993	-0.9241112603210222	-0.9241112603217386	-0.9241112603170197	-0.9241112603166425	-0.9241112603220033	0.0	0.0	Riboflavin	Co2+-e0
Riboflavin##L-Valine-e0##Flavonifractor_plautii_YL31	-50.88999307263849	-50.8899930729508	-50.889993073010515	-50.88999307302056	-50.88999307300623	-50.889993073055344	-50.88999307272033	-50.889993073248746	-50.889993072543284	-50.88999307197777	-50.88999307353211	-50.889993073743334	-50.8899930740454	-50.88999307421544	-50.88999307421148	-50.88999307292309	-50.889993071280045	-50.889993071138655	-50.88999307213189	-50.889993072462936	-50.889993073039285	-50.88999307285931	-50.88999307239821	-50.889993072922785	-50.88999307301512	-50.88999307277344	-50.889993072792905	-50.88999307296862	0.0	0.0	Riboflavin	L-Valine-e0
Riboflavin##L-Threonine-e0##Flavonifractor_plautii_YL31	-37.099336467438114	-37.09933646766688	-37.09933646771524	-37.09933646771875	-37.09933646771212	-37.09933646774613	-37.09933646750574	-37.099336467898766	-37.09933646739911	-37.09933646702054	-1792.17717971821	-109.60318382906671	-109.60318382970604	-109.60318383002094	-109.60318383002894	-109.60318382726143	-3786.48963851692	-3786.4896385065645	-3786.489638580401	2413.8937245396864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Flavonifractor_plautii_YL31	-0.9999999999999997	-0.999999999999999	-1.0000000000000004	-0.9999999999999987	-0.9999999999999992	-0.9999999999999997	-1.0000000000000022	-1.0000000000000004	-0.9999999999999997	-1.0	-1.0	-1.0	-0.9999999999999991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.000000000000002	-0.9999999999999994	-0.9999999999999998	-0.9999999999999996	-1.0000000000000016	-0.9999999999999986	-0.9999999999999988	-0.9999999999999981	0.0	0.0	Spermidine-e0	Spermidine-e0
Riboflavin##L-Isoleucine-e0##Flavonifractor_plautii_YL31	-34.939398228980274	-34.93939822918662	-34.9393982292287	-34.93939822923102	-34.93939822922391	-34.9393982292597	-34.93939822903235	-34.939398229392005	-34.93939822891011	-34.939398228514946	-34.93939822958677	-34.93939822973195	-34.93939822993727	-34.939398230050294	-34.93939823005458	-34.9393982291659	-34.939398228043785	-34.93939822794836	-34.93939822862632	-34.93939822884037	-34.939398229253285	-34.93939822913532	-34.939398228802624	-34.939398229164695	-34.93939822923132	-34.9393982290639	-34.93939822907924	-34.93939822920177	0.0	0.0	Riboflavin	L-Isoleucine-e0
Riboflavin##fe3-e0##Flavonifractor_plautii_YL31	-0.9241112603171797	-0.9241112603238139	-0.9241112603249905	-0.9241112603251331	-0.9241112603248633	-0.9241112603258397	-0.9241112603194984	-0.9241112603295234	-0.9241112603163663	-0.9241112603056839	-0.9241112603347054	-0.9241112603400977	-0.9241112603442222	-0.924111260347118	-0.9241112603476874	-0.9241112603233195	-0.9241112602928547	-0.9241112602906705	-0.9241112603094255	-0.9241112603147298	-0.9241112603250655	-0.9241112603221514	-0.92411126031213	-0.9241112603226518	-0.9241112603246012	-0.9241112603205224	-0.924111260321229	-0.9241112603244271	0.0	0.0	Riboflavin	fe3-e0
Putrescine-e0##H+-e0##Flavonifractor_plautii_YL31	1.088235294118709	0.999999999999766	0.9999999999996563	0.9999999999996061	0.9999999999997433	0.9999999999996847	2.9999999999913136	1.5000000000011067	1.9999999999937117	2.999999999967142	3.000000000020289	0.0	1.5000000000059295	0.0	0.0	1.4999999999992788	2.9999999999364277	2.999999999932683	1.9999999999857447	1.0000000000021725	2.000000000002533	2.0000000000002203	1.0000000000027711	0.8000000000000966	0.7999999999989864	1.0000000000001261	1.0000000000000409	0.9999999999992786	0.0	0.0	Putrescine-e0	H+-e0
Spermidine-e0##H+-e0##Flavonifractor_plautii_YL31	0.764705882353211	5.00000000000324	3.500000000005116	3.5000000000044054	3.333333333336867	3.3333333333376487	3.99999999997614	3.4999999999978115	3.666666666656212	3.999999999968793	3.9999999999862155	3.000000000008086	3.49999999999892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999987253	2.9999999999896545	5.000000000005471	5.000000000009493	5.000000000011859	4.000000000001691	4.00000000000189	4.000000000002657	0.0	0.0	Spermidine-e0	H+-e0
Folate-e0##H+-e0##Flavonifractor_plautii_YL31	-6.617647058823676	9.000000000011482	-1.4999999999851923	-1.499999999992582	-1.3333333333299038	-1.3333333333364692	-11.999999999922125	-4.000000000001165	-6.666666666619477	-11.999999999794213	-12.000000000084782	5.000000000083446	-3.500000000029104	5.000000000148788	5.000000000143757	-1.4999999999990905	-8.999999999732992	-8.999999999721965	-5.999999999924057	-0.6666666666774006	-6.000000000021628	-6.00000000001225	0.4999999999928093	1.4000000000100243	1.3000000000201588	-1.5000000000001705	-1.4999999999995168	-1.4999999999911893	-1.4999999999857039	-1.4999999999857039	Folate-e0	H+-e0
Riboflavin##H+-e0##Flavonifractor_plautii_YL31	1974.999565992037	-211.70090893637098	-476.5653977302427	-476.56539773034456	-382.4087003158347	-382.4087003162276	2112.9566809584503	299.26148179716256	890.0702150602883	2042.6981084048457	2034.789317631119	-1330.35867415354	329.9889492420334	-1326.4042787488288	-1326.404278748756	180.16101695678663	2964.0066258895213	2964.0066258814277	1275.3913308373012	-274.7045099399111	1233.1223315027091	1233.122331498569	-848.4915149542067	-1544.5816339957673	-1562.1530858869592	-571.1528959774441	-571.1528959777206	-571.1528959796997	0.0	0.0	Riboflavin	H+-e0
Puryvate##H+-e0##Flavonifractor_plautii_YL31	-0.9411764705868957	4.000000000003439	-0.49999999999694467	-0.4999999999992726	-0.3333333333328117	-0.3333333333334636	-0.9999999999952607	-0.5000000000000675	-0.6666666666638132	-0.9999999999872102	-1.0000000000052154	0.0	-0.5000000000016911	0.0	0.0	-0.4999999999996074	-1.9999999999422116	-1.999999999938403	-0.9999999999880593	0.0	-1.0000000000048974	-1.0000000000024372	1.0000000000029132	0.5999999999956032	0.5999999999969248	0.0	0.0	0.0	0.0	0.0	Puryvate	H+-e0
Folate-e0##Uracil-e0##Flavonifractor_plautii_YL31	1.0000000000002145	1.000000000001568	1.0000000000014022	1.0000000000005944	0.0	0.0	0.0	0.0	0.0	15.999999999648658	0.0	0.0	0.0	8.500000000188782	8.500000000181513	1.9999999999998335	-2.999999999851442	-2.999999999845162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Uracil-e0
Riboflavin##Uracil-e0##Flavonifractor_plautii_YL31	-43.06160133096007	-43.061601331149674	-43.061601331200706	-43.06160133119255	-20.41038985407853	-20.410389854105862	-20.41038985395935	-20.41038985412593	-20.410389853885604	-3478.2940699146466	-39.64223087815422	-39.64223087828609	-39.64223087853567	-1696.0354588707783	-1696.0354588704392	-189.47016315595258	1648.9730641968797	1648.9730641923495	-39.64223087703784	-39.642230877335905	-39.642230877776264	-39.642230877648885	-39.64223087730645	-39.64223087770011	-39.64223087776806	-39.642230877573326	-39.642230877594464	-39.64223087772431	0.0	0.0	Riboflavin	Uracil-e0
Spermidine-e0##L-Methionine-e0##Flavonifractor_plautii_YL31	1.0000000000000036	1.0000000000002118	1.0000000000001885	1.0000000000001585	1.000000000000156	1.0000000000001945	1.0000000000002238	1.000000000000172	1.00000000000024	1.000000000000311	1.0000000000001352	1.000000000000112	1.0000000000000655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000209	1.0000000000001616	1.0000000000001157	1.0000000000001124	1.0000000000001457	1.000000000000039	1.0000000000000449	1.000000000000077	0.0	0.0	Spermidine-e0	L-Methionine-e0
Riboflavin##L-Methionine-e0##Flavonifractor_plautii_YL31	-19.482435295042997	-19.48243529515142	-19.48243529517086	-19.482435295177215	-19.482435295169825	-19.482435295189685	-19.48243529505929	-19.482435295246077	-19.482435294983247	-19.48243529476759	-19.482435295371985	-19.48243529545435	-19.4824352955766	-19.482435295641977	-19.482435295627944	-19.482435295135083	-19.48243529451059	-19.48243529444	-19.482435294821936	-19.482435294964272	-19.482435295191866	-19.482435295108974	-19.482435294945105	-19.482435295141578	-19.482435295178682	-19.482435295075415	-19.482435295084855	-19.482435295164933	0.0	0.0	Riboflavin	L-Methionine-e0
Riboflavin##L-Cysteine-e0##Flavonifractor_plautii_YL31	-13.013505963492879	-13.013505963533646	-13.013505963549663	-13.013505963546873	-13.01350596354592	-13.013505963558512	-13.013505963459364	-13.01350596357296	-13.013505963458831	-13.013505963388459	-13.013505963645448	-13.013505963683869	-13.013505963778295	-13.013505963829981	-13.013505963791708	-13.013505963516952	-13.013505963137996	-13.013505963100481	-13.01350596332374	-13.01350596342244	-13.013505963534191	-13.013505963537257	-13.01350596340177	-13.01350596353915	-13.013505963528631	-13.013505963492069	-13.013505963493449	-13.013505963504366	0.0	0.0	Riboflavin	L-Cysteine-e0
Riboflavin##L-Tyrosine-e0##Flavonifractor_plautii_YL31	-17.083554956510508	-17.083554956627463	-17.0835549566509	-17.083554956651742	-17.08355495664509	-17.08355495666349	-17.08355495655348	-17.08355495673232	-17.083554956523503	-17.083554956348262	-17.083554956823377	-17.083554956927404	-17.08355495702313	-17.08355495706602	-17.08355495703814	-17.08355495662093	-17.083554956055274	-17.083554956012748	-17.08355495636059	-17.083554956461626	-17.08355495660854	-17.083554956630103	-17.083554956415917	-17.08355495660671	-17.0835549566111	-17.083554956572275	-17.083554956579547	-17.083554956613504	0.0	0.0	Riboflavin	L-Tyrosine-e0
Putrescine-e0##Inosine-e0##Flavonifractor_plautii_YL31	-0.05882352941265649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Inosine-e0
Spermidine-e0##Inosine-e0##Flavonifractor_plautii_YL31	1.8235294117646852	-0.9999999999984025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Inosine-e0
Folate-e0##Inosine-e0##Flavonifractor_plautii_YL31	3.411764705882787	-6.999999999993987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Inosine-e0
Riboflavin##Inosine-e0##Flavonifractor_plautii_YL31	-1634.376642479224	-176.57632586215925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Inosine-e0
Puryvate##Inosine-e0##Flavonifractor_plautii_YL31	0.29411764705772764	-2.9999999999982205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	Inosine-e0
Riboflavin##L-Asparagine-e0##Flavonifractor_plautii_YL31	-28.98957316823385	-28.989573168428308	-28.98957316846073	-28.989573168461344	-28.98957316844912	-28.989573168490693	-28.989573168289482	-28.98957316862008	1152.6278933657313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1804.2752274773075	-3757.789214106692	-973.4287380167483	-991.0001899068477	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Asparagine-e0
Riboflavin##Ca2+-e0##Flavonifractor_plautii_YL31	-0.9241112603162025	-0.9241112603211815	-0.9241112603223333	-0.9241112603214796	-0.9241112603214255	-0.9241112603231212	-0.9241112603161156	-0.9241112603257382	-0.9241112603133629	-0.9241112603005248	-0.9241112603311354	-0.924111260332623	-0.9241112603395449	-0.9241112603441041	-0.9241112603423693	-0.9241112603207082	-0.9241112602907021	-0.9241112602873474	-0.9241112603050753	-0.9241112603126815	-0.9241112603222449	-0.9241112603182989	-0.9241112603132519	-0.9241112603211754	-0.9241112603223414	-0.9241112603171878	-0.9241112603179502	-0.9241112603198425	0.0	0.0	Riboflavin	Ca2+-e0
Riboflavin##Cytosine-e0##Flavonifractor_plautii_YL31	-19.231841023528695	-19.231841023649604	-19.23184102367256	-19.231841023678555	-19.231841023675923	-19.2318410236926	-19.231841023570336	-19.231841023780774	-19.231841023500877	3438.651839037716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Cytosine-e0
Riboflavin##Cu2+-e0##Flavonifractor_plautii_YL31	-0.9241112603168137	-0.9241112603224333	-0.9241112603234775	-0.924111260323392	-0.9241112603233441	-0.9241112603241854	-0.9241112603190247	-0.9241112603283043	-0.9241112603166299	-0.9241112603083177	-0.9241112603325843	-0.9241112603361625	-0.9241112603397184	-0.9241112603427994	-0.9241112603435477	-0.9241112603224353	-0.9241112602969327	-0.924111260293641	-0.9241112603120353	-0.9241112603150037	-0.9241112603241879	-0.9241112603204797	-0.9241112603126854	-0.9241112603219859	-0.9241112603238268	-0.92411126032013	-0.9241112603204142	-0.924111260322493	0.0	0.0	Riboflavin	Cu2+-e0
Riboflavin##Fe2+-e0##Flavonifractor_plautii_YL31	-1.9241112602928716	-1.9241112603527704	-1.924111260348167	-1.924111260353599	-1.9241112603539863	-1.924111260352531	-1.924111260334711	-1.9241112604156692	-1.9241112603221047	-1.9241112602059565	-1.9241112603826531	-1.9241112604778088	-1.924111260485699	-1.9241112604343569	-1.9241112604763795	-1.9241112603398538	-1.9241112602346186	-1.9241112602277999	-1.924111260339294	-1.9241112602576413	-1.9241112603556958	-1.9241112603505075	-1.9241112602610169	-1.9241112603115493	-1.9241112603493509	-1.9241112603333543	-1.9241112603350168	-1.9241112603681199	0.0	0.0	Riboflavin	Fe2+-e0
Folate-e0##Glycine-e0##Flavonifractor_plautii_YL31	-0.9999999999999428	-0.9999999999971819	-0.9999999999980236	-0.9999999999990529	-0.9999999999995176	-1.0000000000006866	-1.0000000000025302	-0.9999999999994118	-1.0000000000036828	-1.0000000000074565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Glycine-e0
Riboflavin##Glycine-e0##Flavonifractor_plautii_YL31	-67.5494519422379	-67.54945194262461	-67.54945194269038	-67.54945194270451	-67.54945194268292	-67.54945194275304	-67.54945194230007	-67.54945194301341	-67.54945194206337	-67.54945194124906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Glycine-e0
Riboflavin##K+-e0##Flavonifractor_plautii_YL31	-0.9241112603167019	-0.9241112603242511	-0.9241112603254402	-0.9241112603253425	-0.9241112603250186	-0.9241112603260089	-0.9241112603193525	-0.9241112603283229	-0.9241112603167673	-0.9241112603092865	-0.9241112603330207	-0.9241112603384285	-0.924111260343215	-0.9241112603462172	-0.9241112603489138	-0.9241112603229373	-0.9241112602921402	-0.9241112602912976	-0.9241112603094799	-0.9241112603156443	-0.9241112603258038	-0.9241112603239976	-0.9241112603120063	-0.9241112603229581	-0.9241112603250821	-0.924111260320701	-0.9241112603217001	-0.9241112603249703	0.0	0.0	Riboflavin	K+-e0
Riboflavin##Cl--e0##Flavonifractor_plautii_YL31	-0.9241112603156776	-0.9241112603238999	-0.9241112603252517	-0.9241112603253945	-0.9241112603251229	-0.9241112603261146	-0.9241112603202561	-0.9241112603299152	-0.9241112603167831	-0.9241112603030975	-0.9241112603356247	-0.9241112603424053	-0.9241112603467851	-0.9241112603489473	-0.924111260349134	-0.9241112603233376	-0.9241112602910572	-0.9241112602885666	-0.9241112603088948	-0.9241112603137756	-0.9241112603242458	-0.9241112603235015	-0.9241112603115341	-0.9241112603223886	-0.9241112603242188	-0.9241112603203481	-0.9241112603214535	-0.9241112603244226	0.0	0.0	Riboflavin	Cl--e0
