	0.0000-0.0000	0.0000-0.0006	0.0022-0.0057	0.0058-0.0090	0.0097-0.0097	0.0097-0.0112	0.0112-0.0116	0.0121-0.0124	0.0124-0.0126	0.0126-0.0129	0.0129-0.0129	0.0129-0.0130	0.0130-0.0130	0.0130-0.0133	0.0133-0.0188	0.0188-0.0427	0.0427-0.2022	0.3102-0.3623	0.3623-0.3625	0.3625-0.3639	0.3639-0.4059	0.4059-0.4085	0.4085-0.4274	0.4754-0.5844	0.5845-0.5879	0.5879-0.5995	0.5995-0.5995	0.5995-0.6627	0.6627-0.6627	0.6627-5.8404	5.8404-5.8404	5.8404-6.8241	6.8437-6.8437	6.8437-6.8719	6.8951-6.8953	6.8953-7.7294	7.7294-7.7302	7.7302-7.7302	7.8442-20.0000	Source	Target
Enterococcus_faecalis_KB1##L-Methionine-e0##Microbe	-13.748894122264085	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894122160918	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894121823035	-13.748894130144555	-13.748894130144555	-13.748894141688963	-13.748894141688963	0.865521540038912	-13.748894040752077	-13.748894171268374	-13.748894171268374	-13.748894675001747	Enterococcus_faecalis_KB1	L-Methionine-e0
Enterococcus_faecalis_KB1##K+-e0##Microbe	-0.7060625360090614	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625359831818	-0.7060625365402061	-0.7060625365402061	-0.706062537768141	-0.706062537768141	-0.00791142156147644	-0.7060625337149434	-0.7060625372864975	-0.7060625372864975	-0.7060625486035155	Enterococcus_faecalis_KB1	K+-e0
Enterococcus_faecalis_KB1##PAN##Microbe	-1.0000000000645624	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.0000000005994094	-1.0000000005994094	-1.0000000014165493	-1.0000000014165493	-0.009117867336642063	-0.9999999946011645	-1.0000000033934557	-1.0000000033934557	-1.000000037618405	Enterococcus_faecalis_KB1	PAN
PAN##Limosilactobacillus_reuteri_I49##Metabolite	96.79614651719008	96.79614651719008	96.79614651714034	96.79614651750808	96.7961465164346	96.7961465164346	0.0	0.0	0.0	0.0	96.79614651631051	96.79614651634824	96.79614651648649	96.79614651646956	96.79614651651731	96.7961465177159	96.79614651618509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##L-Tryptophan-e0##Microbe	-6.121310173820639	-6.121310173820639	-6.1213101738174	-6.1213101738458215	-6.121310173776752	-6.121310173776752	-0.178820345734824	-25.71881851339266	-0.03184996089812406	-0.4900242666712744	-6.121310173770294	-6.121310173772683	-6.121310173781416	-6.121310173780353	-6.121310173783319	-6.121310173859409	-6.121310173762551	-0.1341299902969518	-25.718818506892177	-25.71881850658796	-25.71881850810629	-0.3123811646600705	-0.03477047863770463	-0.03477047863773791	-0.03477047863773796	-0.034770478637734255	-0.03477047863773617	-0.03477047863773451	-0.034770478637739244	-0.03477047863772737	-0.03477047863772737	-0.03477047863772737	-0.03477047863772737	-0.03477047863772737	-0.03477047863772737	-0.03477047863772737	-0.03477047863772737	-0.034770478637739605	-0.034770478637739896	Limosilactobacillus_reuteri_I49	L-Tryptophan-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe	-0.70606253597932	-0.70606253597932	-0.7060625359790415	-0.7060625359776962	-0.7060625359712907	-0.7060625359712907	-0.020626033187066815	-2.9665371801476836	-0.003673733812520211	-0.05652185015801091	-0.706062535969677	-0.7060625359698344	-0.7060625359708896	-0.7060625359708236	-0.7060625359709138	-0.706062535981008	-0.7060625359683125	-0.015471224037064163	-2.9665371794353903	-2.9665371793832573	-2.9665371795429225	-0.036031606151004	-0.004010600937862972	-0.0040106009378557215	-0.004010600937855725	-0.00401060093784781	-0.0040106009378558126	-0.00401060093785409	-0.004010600937858252	-0.0040106009378565715	-0.0040106009378565715	-0.0040106009378565715	-0.0040106009378565715	-0.0040106009378565715	-0.0040106009378565715	-0.0040106009378565715	-0.0040106009378565715	-0.004010600937856336	-0.004010600937856468	Limosilactobacillus_reuteri_I49	Sulfate-e0
Limosilactobacillus_reuteri_I49##Cu2+-e0##Microbe	-0.7060625359761229	-0.7060625359761229	-0.7060625359757299	-0.7060625359791546	-0.7060625359706422	-0.7060625359706422	-0.020626033187098224	-2.966537180150314	-0.0036737338125365955	-0.05652185015808373	-0.7060625359701195	-0.7060625359703939	-0.706062535971457	-0.706062535971278	-0.7060625359718025	-0.70606253598018	-0.7060625359691755	-0.015471224037077952	-2.966537179394448	-2.966537179361452	-2.9665371795479345	-0.036031606151022494	-0.004010600937861562	-0.004010600937861646	-0.004010600937861527	-0.004010600937862443	-0.004010600937861572	-0.004010600937861174	-0.004010600937861489	-0.004010600937861573	-0.004010600937861573	-0.004010600937861573	-0.004010600937861573	-0.004010600937861573	-0.004010600937861573	-0.004010600937861573	-0.004010600937861573	-0.004010600937863795	-0.0040106009378639545	Limosilactobacillus_reuteri_I49	Cu2+-e0
Enterococcus_faecalis_KB1##L-Arginine-e0##Microbe	-20.723747385100598	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384941902	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747384421255	-20.723747397192685	-20.723747397192685	-20.723747415019634	-20.723747415019634	1.792807885963576	-20.723747259392095	-20.72374746051979	-20.72374746051979	-20.72374823601129	Enterococcus_faecalis_KB1	L-Arginine-e0
Limosilactobacillus_reuteri_I49##Folate-e0##Microbe	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-0.9999999999999997	-0.9999999999999775	-1.0000000000000002	-0.9999999999999988	-1.0000000000000016	-1.0000000000000004	-0.9999999999999994	-0.9999999999999993	-0.9999999999999992	-1.0000000000000004	-0.9999999999999988	-0.9999999999999992	-0.9999999999999734	-0.999999999998947	-0.9999999999998334	-0.9999999999999992	-0.9999999999999999	-1.0000000000000002	-1.0	-0.9999999999999998	-0.9999999999999991	-1.0000000000000007	-0.999999999999999	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000018	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Folate-e0
Enterococcus_faecalis_KB1##L-Histidine-e0##Microbe	-9.204977705530457	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705465097	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977705254766	-9.204977710429018	-9.204977710429018	-9.204977717665791	-9.204977717665791	-0.08392976555074241	-9.204977654560132	-9.204977736160158	-9.204977736160158	-9.204978050999538	Enterococcus_faecalis_KB1	L-Histidine-e0
Enterococcus_faecalis_KB1##L-Cysteine-e0##Microbe	-6.397459505417309	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505364516	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459505195362	-6.397459509321148	-6.397459509321148	-6.3974595152799125	-6.3974595152799125	0.9325509456056112	-6.397459464605886	-6828.002403834563	-6828.002403834563	-3491.9061366479823	Enterococcus_faecalis_KB1	L-Cysteine-e0
Enterococcus_faecalis_KB1##Spermidine-e0##Microbe	-0.9999999999999993	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-0.9999999999999984	Enterococcus_faecalis_KB1	Spermidine-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe	1064.879815228731	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370513462	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	1063.9972370269609	4779.564598326682	4779.564598326682	-11002.885812353557	-11002.885812353557	10.135145818819328	20236.317488920307	6593.107779245266	6593.107779245266	3257.0115039794014	Enterococcus_faecalis_KB1	H+-e0
