	0.0000-6.3266	6.3266-7.3514	7.3514-7.9980	7.9980-10.2963	10.2963-13.0269	13.0269-17.2483	17.2483-20.0000	Source	Target
Acutalibacter_muris_KB1##Zn2+-e0##Microbe	-1.4121250719209246	-0.7060625359588789	-0.7060625359588789	-0.7060625359588789	-0.7060625359651864	-0.7060625359801838	-0.7060625359801838	Acutalibacter_muris_KB1	Zn2+-e0
Enterocloster_clostridioformis_YL32##fe3-e0##Microbe	-0.9241112603364269	-0.9241112603364269	-0.9241112603363255	-0.9241112603363879	-0.9241112603363879	-0.9241112603363879	-0.9241112603360319	Enterocloster_clostridioformis_YL32	fe3-e0
Enterocloster_clostridioformis_YL32##Mn2+-e0##Microbe	-0.9241112603365428	-0.9241112603365428	-0.9241112603363293	-0.9241112603363821	-0.9241112603363821	-0.9241112603363821	-0.924111260336091	Enterocloster_clostridioformis_YL32	Mn2+-e0
Acutalibacter_muris_KB1##Riboflavin##Microbe	2.429261364544314	1.547964015602517	1.547964015602517	1.547964015602517	1.2146306822747028	1.2146306822692	1.2146306822692	Acutalibacter_muris_KB1	Riboflavin
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe	-5.992697026241589	-5.992697026241589	0.0	0.0	0.0	0.0	0.7061864551085868	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe	-34.532865237127346	-34.532865237127346	-34.53286523712435	-34.5328652371299	-34.5328652371299	-34.5328652371299	-34.78986946004003	Enterocloster_clostridioformis_YL32	L-Serine-e0
Acutalibacter_muris_KB1##L-Tryptophan##Microbe	-12.242620347612323	-6.121310173785276	-6.121310173785276	-6.121310173785276	-6.121310173784852	-6.121310173761696	-6.121310173761696	Acutalibacter_muris_KB1	L-Tryptophan
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe	-0.9241112603363011	-0.9241112603363011	-0.9241112603359967	-0.9241112603365288	-0.9241112603365288	-0.9241112603365288	-0.9241112603360363	Enterocloster_clostridioformis_YL32	Co2+-e0
Acutalibacter_muris_KB1##L-Histidine-e0##Microbe	-18.409955409936344	-9.204977704937438	-9.204977704937438	-9.204977704937438	-9.204977704933613	-9.204977704906549	-9.204977704906549	Acutalibacter_muris_KB1	L-Histidine-e0
Acutalibacter_muris_KB1##L-Cysteine-e0##Microbe	-15.794919009941433	-7.397459504940476	-7.397459504940476	-7.397459504940476	-7.897459504929685	-7.897459504909115	-7.897459504909115	Acutalibacter_muris_KB1	L-Cysteine-e0
Acutalibacter_muris_KB1##Spermidine-e0##Microbe	-0.9999999999999998	-1.0000000000000002	-1.0000000000000002	0.0	0.0	0.0	0.0	Acutalibacter_muris_KB1	Spermidine-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe	3615.237364472695	3615.237364472695	3613.239798796914	3616.20646546338	3616.20646546338	3615.8731321300074	3617.250859771241	Enterocloster_clostridioformis_YL32	Acetate-e0
Acutalibacter_muris_KB1##Heme-e0##Microbe	0.8346471061197929	0.33399021972496684	0.33399021972496684	0.33399021972496684	0.4173235530563748	0.4173235530597824	0.4173235530597824	Acutalibacter_muris_KB1	Heme-e0
Enterocloster_clostridioformis_YL32##Cl--e0##Microbe	-0.9241112603360233	-0.9241112603360233	-0.9241112603359214	-0.924111260335983	-0.924111260335983	-0.924111260335983	-0.924111260335626	Enterocloster_clostridioformis_YL32	Cl--e0
Acutalibacter_muris_KB1##L-Phenylalanine##Microbe	-39.581404131376146	-19.790702065622032	-19.790702065622032	-19.790702065622032	-19.790702065613633	-19.790702065544636	-19.790702065544636	Acutalibacter_muris_KB1	L-Phenylalanine
Enterocloster_clostridioformis_YL32##Cu2+-e0##Microbe	-0.9241112603358759	-0.9241112603358759	-0.9241112603351823	-0.9241112603353503	-0.9241112603353503	-0.9241112603353503	-0.924111260335132	Enterocloster_clostridioformis_YL32	Cu2+-e0
Enterocloster_clostridioformis_YL32##Folate-e0##Microbe	-0.9999999999999997	-0.9999999999999997	-1.0000000000000016	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	Enterocloster_clostridioformis_YL32	Folate-e0
Acutalibacter_muris_KB1##H2O-e0##Microbe	-4122.655369089614	-2063.883240093489	-2063.883240093489	-2061.3832400934953	-2060.411017870429	442.7094514791074	442.7094514791074	Acutalibacter_muris_KB1	H2O-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe	45.69940725561639	45.69940725561639	47.69697293101443	49.83030626433832	49.83030626433832	50.16363959767102	49.8148891027286	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe	-742.1539697502005	-742.1539697502005	-743.1527525878271	-740.5194192545025	-740.5194192545025	-740.1860859211611	-740.7344335069068	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##L-Proline-e0##Microbe	-26.584324739980765	-26.584324739980765	-26.58432473998007	-26.584324739981696	-26.584324739981696	-26.584324739981696	-26.509565422788654	Enterocloster_clostridioformis_YL32	L-Proline-e0
Enterocloster_clostridioformis_YL32##L-Isoleucine-e0##Microbe	-45.48445267531228	-45.48445267531228	-45.484452675308404	-45.484452675309925	-45.484452675309925	-45.484452675309925	-45.66928344915135	Enterocloster_clostridioformis_YL32	L-Isoleucine-e0
Enterocloster_clostridioformis_YL32##Mg-e0##Microbe	-0.9241112603355092	-0.9241112603355092	-0.9241112603354011	-0.924111260335266	-0.924111260335266	-0.924111260335266	-0.9241112603350075	Enterocloster_clostridioformis_YL32	Mg-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe	-16.08355495685216	-16.08355495685216	-16.08355495684941	-16.08355495685072	-16.08355495685072	-16.08355495685072	-15.9408779668391	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
Acutalibacter_muris_KB1##Puryvate##Microbe	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999994	-1.0000000000000007	-1.0000000000000007	Acutalibacter_muris_KB1	Puryvate
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe	1671.17088986752	1671.17088986752	1669.1733241919171	1681.0399908583847	1681.0399908583847	1682.7066575250328	1682.7202707368683	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##L-Methionine-e0##Microbe	-18.982435295444557	-18.982435295444557	-18.98243529544501	-18.982435295443054	-18.982435295443054	-18.982435295443054	-19.03307072621173	Enterocloster_clostridioformis_YL32	L-Methionine-e0
Enterocloster_clostridioformis_YL32##K+-e0##Microbe	-0.9241112603473314	-0.9241112603473314	-0.9241112603529493	-0.9241112603538804	-0.9241112603538804	-0.9241112603538804	-0.8584092860729626	Enterocloster_clostridioformis_YL32	K+-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe	50.633102161240735	50.633102161240735	50.63310216123353	51.63310216121474	51.63310216121474	51.63310216121474	51.417319823413955	Enterocloster_clostridioformis_YL32	XAN-e0
Acutalibacter_muris_KB1##Inosine-e0##Microbe	-81.30471627459659	-40.48569147049653	-40.48569147049653	-40.48569147049653	-40.652358137138876	-40.65235813704943	-40.65235813704943	Acutalibacter_muris_KB1	Inosine-e0
Acutalibacter_muris_KB1##Phosphate-e0##Microbe	-259.7283712389129	-129.86418561902227	-129.86418561902227	-129.86418561902227	-129.86418561896875	-129.86418561896886	-129.86418561896886	Acutalibacter_muris_KB1	Phosphate-e0
Enterocloster_clostridioformis_YL32##L-Threonine-e0##Microbe	-30.508677439658435	-30.508677439658435	-30.50867743964877	-30.508677439657674	-30.508677439657674	-30.508677439657674	-30.358542373120788	Enterocloster_clostridioformis_YL32	L-Threonine-e0
Acutalibacter_muris_KB1##L-Valine-e0##Microbe	-69.12938256425586	-34.56469128200717	-34.56469128200717	-34.56469128200717	-34.564691282003814	-34.56469128194014	-34.56469128194014	Acutalibacter_muris_KB1	L-Valine-e0
Acutalibacter_muris_KB1##5'-Deoxyadenosine-e0##Microbe	3.6692942122497763	1.167980439450292	1.167980439450292	1.167980439450292	1.8346471061032568	1.8346471061159602	1.8346471061159602	Acutalibacter_muris_KB1	5'-Deoxyadenosine-e0
Enterocloster_clostridioformis_YL32##Sulfate-e0##Microbe	-0.9241112603318902	-0.9241112603318902	-0.924111260331731	-0.9241112603321066	-0.9241112603321066	-0.9241112603321066	-0.9241112603314944	Enterocloster_clostridioformis_YL32	Sulfate-e0
Acutalibacter_muris_KB1##L-Asparagine-e0##Microbe	-112.25906502307537	-54.79619917801411	-54.79619917801411	-55.29619917801436	-56.379532511299615	-56.3795325111549	-56.3795325111549	Acutalibacter_muris_KB1	L-Asparagine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe	-34.57235834252414	-34.57235834252414	-34.57235834251268	-35.572358342509176	-35.572358342509176	-36.57235834250879	-37.101511119571214	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Acutalibacter_muris_KB1##L-Lactate-e0##Microbe	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999993	-1.0000000000000018	-1.0000000000000018	Acutalibacter_muris_KB1	L-Lactate-e0
Acutalibacter_muris_KB1##Glycine-e0##Microbe	-107.87094859988498	-53.268807633090276	-53.268807633090276	-53.268807633090276	-53.93547429972071	-53.935474299409826	-53.935474299409826	Acutalibacter_muris_KB1	Glycine-e0
Acutalibacter_muris_KB1##L-Serine-e0##Microbe	-58.50491445238028	-28.75245722609049	-28.75245722609049	-28.75245722609049	-29.252457226063793	-29.252457225974997	-29.252457225974997	Acutalibacter_muris_KB1	L-Serine-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe	800.9535859703223	800.9535859703223	802.9511516456859	786.684484979156	786.684484979156	783.0178183124808	784.0888687842937	Enterocloster_clostridioformis_YL32	H+-e0
Acutalibacter_muris_KB1##L-Glutamine-e0##Microbe	-122.63775242578393	-60.81887621268699	-60.81887621268699	-61.818876212687215	-61.818876212670446	-61.81887621247224	-61.81887621247224	Acutalibacter_muris_KB1	L-Glutamine-e0
Acutalibacter_muris_KB1##Co2+-e0##Microbe	-1.412125071936898	-0.7060625359670837	-0.7060625359670837	-0.7060625359670837	-0.7060625359668067	-0.7060625359701291	-0.7060625359701291	Acutalibacter_muris_KB1	Co2+-e0
Enterocloster_clostridioformis_YL32##L-Leucine-e0##Microbe	-64.72644010615598	-64.72644010615598	-64.72644010614698	-64.72644010615335	-64.72644010615335	-64.72644010615335	-64.84665367221822	Enterocloster_clostridioformis_YL32	L-Leucine-e0
Acutalibacter_muris_KB1##Uracil-e0##Microbe	-7.15762242384341	-3.9954778785787886	-3.9954778785787886	-3.9954778785787886	-3.5788112119161384	-3.578811211877945	-3.578811211877945	Acutalibacter_muris_KB1	Uracil-e0
Acutalibacter_muris_KB1##Acetate-e0##Microbe	6274.535613485465	3133.0733622878	3133.0733622878	3133.57336228781	3137.8511400642083	634.7306707119244	634.7306707119244	Acutalibacter_muris_KB1	Acetate-e0
Acutalibacter_muris_KB1##H2S-e0##Microbe	2.000000000026785	1.0000000000080456	1.0000000000080456	1.0000000000080456	1.0000000000090958	0.9999999999977497	0.9999999999977497	Acutalibacter_muris_KB1	H2S-e0
Acutalibacter_muris_KB1##Cl--e0##Microbe	-1.4121250719496163	-0.7060625359724507	-0.7060625359724507	-0.7060625359724507	-0.7060625359724473	-0.7060625359698093	-0.7060625359698093	Acutalibacter_muris_KB1	Cl--e0
Enterocloster_clostridioformis_YL32##Ca2+-e0##Microbe	-0.9241112603365809	-0.9241112603365809	-0.9241112603363676	-0.9241112603363523	-0.9241112603363523	-0.9241112603363523	-0.924111260335965	Enterocloster_clostridioformis_YL32	Ca2+-e0
Acutalibacter_muris_KB1##Cu2+-e0##Microbe	-1.4121250719424934	-0.7060625359677989	-0.7060625359677989	-0.7060625359677989	-0.7060625359678596	-0.7060625359689023	-0.7060625359689023	Acutalibacter_muris_KB1	Cu2+-e0
Enterocloster_clostridioformis_YL32##PAN##Microbe	-1.0000000000002585	-1.0000000000002585	-1.0000000000003495	-0.9999999999999806	-0.9999999999999806	-0.9999999999999806	-0.9999999999999807	Enterocloster_clostridioformis_YL32	PAN
Enterocloster_clostridioformis_YL32##Fe2+-e0##Microbe	-0.9241112603530207	-0.9241112603530207	-0.9241112603527938	-1.4241112603441124	-1.4241112603441124	-1.4241112603441124	-1.4241112603433612	Enterocloster_clostridioformis_YL32	Fe2+-e0
Enterocloster_clostridioformis_YL32##L-Lysine-e0##Microbe	-41.26899935822438	-41.26899935822438	-41.26899935821822	-41.26899935821998	-41.26899935821998	-41.26899935821998	-41.365773578388165	Enterocloster_clostridioformis_YL32	L-Lysine-e0
Acutalibacter_muris_KB1##Pyridoxal##Microbe	-1.0000000000009155	-0.4999999999985029	-0.4999999999985029	-0.4999999999985029	-0.4999999999982347	-0.49999999999699235	-0.49999999999699235	Acutalibacter_muris_KB1	Pyridoxal
Acutalibacter_muris_KB1##D-Glucose-e0##Microbe	-3712.6901041862957	-1853.1228298647172	-1853.1228298647172	-1853.6228298647231	-1856.2617187527926	-604.70148407558	-604.70148407558	Acutalibacter_muris_KB1	D-Glucose-e0
Acutalibacter_muris_KB1##L-Proline-e0##Microbe	-36.17556238053251	-18.087781190205842	-18.087781190205842	-18.087781190205842	-18.087781190198402	-18.087781190140124	-18.087781190140124	Acutalibacter_muris_KB1	L-Proline-e0
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe	-0.9241112603360724	-0.9241112603360724	-0.9241112603360565	-0.9241112603360335	-0.9241112603360335	-0.9241112603360335	-0.9241112603359756	Enterocloster_clostridioformis_YL32	Zn2+-e0
Acutalibacter_muris_KB1##Thiamine##Microbe	-1.0000000000000047	-1.0000000000000038	-1.0000000000000038	-1.0000000000000038	-0.5000000000084378	-0.5000000002257519	-0.5000000002257519	Acutalibacter_muris_KB1	Thiamine
Acutalibacter_muris_KB1##Mg-e0##Microbe	-1.4121250719516125	-0.7060625359734638	-0.7060625359734638	-0.7060625359734638	-0.7060625359733801	-0.7060625359706167	-0.7060625359706167	Acutalibacter_muris_KB1	Mg-e0
Acutalibacter_muris_KB1##L-Tyrosine-e0##Microbe	-24.945489580474543	-11.972744790194204	-11.972744790194204	-11.972744790194204	-12.472744790179895	-12.472744790147559	-12.472744790147559	Acutalibacter_muris_KB1	L-Tyrosine-e0
Acutalibacter_muris_KB1##H2-e0##Microbe	12785.200060221687	6385.37780786725	6385.37780786725	6382.377807867271	6391.266696753334	1385.025758048131	1385.025758048131	Acutalibacter_muris_KB1	H2-e0
Enterocloster_clostridioformis_YL32##L-Tryptophan##Microbe	-6.835969218850881	-6.835969218850881	-6.835969218849954	-6.835969218850454	-6.835969218850454	-6.835969218850454	-6.835969218847586	Enterocloster_clostridioformis_YL32	L-Tryptophan
Acutalibacter_muris_KB1##fe3-e0##Microbe	-1.4121250719483869	-0.7060625359718353	-0.7060625359718353	-0.7060625359718353	-0.7060625359715459	-0.7060625359697624	-0.7060625359697624	Acutalibacter_muris_KB1	fe3-e0
Pyridoxal##Acutalibacter_muris_KB1##Metabolite	193.59229303371148	0.0	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Acutalibacter_muris_KB1
Acutalibacter_muris_KB1##Mn2+-e0##Microbe	-1.4121250719524567	-0.7060625359739363	-0.7060625359739363	-0.7060625359739363	-0.7060625359736771	-0.7060625359710032	-0.7060625359710032	Acutalibacter_muris_KB1	Mn2+-e0
Acutalibacter_muris_KB1##L-Methionine-e0##Microbe	-28.497788242765356	-14.2488941213351	-14.2488941213351	-14.2488941213351	-14.248894121329222	-14.248894121284497	-14.248894121284497	Acutalibacter_muris_KB1	L-Methionine-e0
Acutalibacter_muris_KB1##K+-e0##Microbe	-1.412125071955017	-0.7060625359750939	-0.7060625359750939	-0.7060625359750939	-0.7060625359743833	-0.7060625359725069	-0.7060625359725069	Acutalibacter_muris_KB1	K+-e0
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe	-11.393282031421231	-11.393282031421231	-11.393282031420222	-11.393282031421005	-11.393282031421005	-11.393282031421005	-11.39328203141641	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe	-12.013505963702539	-12.013505963702539	-12.013505963699782	-12.013505963703823	-12.013505963703823	-12.013505963703823	-11.819556857422507	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe	-0.9999999999999974	-0.9999999999999974	-0.9999999999999989	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Enterocloster_clostridioformis_YL32##Heme-e0##Microbe	-1.000000000000002	-1.000000000000002	-1.000000000000003	-0.500000000008411	-0.500000000008411	-0.500000000008411	-0.500000000008359	Enterocloster_clostridioformis_YL32	Heme-e0
Enterocloster_clostridioformis_YL32##L-Phenylalanine##Microbe	-22.28019597255567	-22.28019597255567	-22.280195972553553	-22.280195972554974	-22.280195972554974	-22.280195972554974	-22.280195972546068	Enterocloster_clostridioformis_YL32	L-Phenylalanine
Acutalibacter_muris_KB1##L-Alanine-e0##Microbe	-107.06888014609682	-54.034440072870595	-54.034440072870595	-54.034440072870595	-53.5344400728642	-53.53444007283216	-53.53444007283216	Acutalibacter_muris_KB1	L-Alanine-e0
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000016	Enterocloster_clostridioformis_YL32	Thiamin-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe	2471.786242453729	2471.786242453729	2475.7813738042864	2491.1480404706454	2491.1480404706454	2492.8147071372846	2493.333708793076	Enterocloster_clostridioformis_YL32	NH3-e0
Acutalibacter_muris_KB1##L-Threonine-e0##Microbe	-117.1159145597341	-58.557957279672095	-58.557957279672095	-58.557957279672095	-58.55795727965265	-58.557957279474934	-58.557957279474934	Acutalibacter_muris_KB1	L-Threonine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe	-2508.7020097537793	-2508.7020097537793	-2510.69957542893	-2520.9329087619903	-2520.9329087619903	-2521.266242095296	-2522.2200534837543	Enterocloster_clostridioformis_YL32	Glycine-e0
Acutalibacter_muris_KB1##Sulfate-e0##Microbe	-1.4121250719541507	-0.7060625359747341	-0.7060625359747341	-0.7060625359747341	-0.7060625359747839	-0.7060625359690214	-0.7060625359690214	Acutalibacter_muris_KB1	Sulfate-e0
Acutalibacter_muris_KB1##L-Arginine-e0##Microbe	-43.447494767458856	-21.7237473836568	-21.7237473836568	-21.7237473836568	-21.723747383646565	-21.723747383575603	-21.723747383575603	Acutalibacter_muris_KB1	L-Arginine-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe	-40.64223087826603	-40.64223087826603	-40.642230878265636	-39.64223087826857	-39.64223087826857	-38.64223087826814	-38.7766826451994	Enterocloster_clostridioformis_YL32	Uracil-e0
PAN##Enterocloster_clostridioformis_YL32##Metabolite	126.68907411985938	126.68907411985938	126.68907411984578	126.68907411985454	126.68907411985454	126.68907411985454	126.68907411980581	PAN	Enterocloster_clostridioformis_YL32
Enterocloster_clostridioformis_YL32##N-acetyl-D-gluosamine##Microbe	-1.0000000000000013	-1.0000000000000013	-6.992697026237972	-6.992697026237851	-6.992697026237851	-6.992697026237851	-6.933583409664646	Enterocloster_clostridioformis_YL32	N-acetyl-D-gluosamine
Acutalibacter_muris_KB1##XAN-e0-e0##Microbe	33.18938068360358	16.761357008414457	16.761357008414457	16.761357008414457	16.594690341742805	16.59469034170914	16.59469034170914	Acutalibacter_muris_KB1	XAN-e0-e0
Acutalibacter_muris_KB1##H+-e0##Microbe	6070.283352469049	3031.9472317799386	3031.9472317799386	3029.447231779948	3033.2250095564127	530.1045402039379	530.1045402039379	Acutalibacter_muris_KB1	H+-e0
PAN##Acutalibacter_muris_KB1##Metabolite	0.0	96.79614651653262	96.79614651653262	96.79614651653262	96.79614651649204	96.79614651618928	96.79614651618928	PAN	Acutalibacter_muris_KB1
Enterocloster_clostridioformis_YL32##H2S-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	-0.14331367549770097	Enterocloster_clostridioformis_YL32	H2S-e0
Enterocloster_clostridioformis_YL32##Urea-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	-0.519970033304802	Enterocloster_clostridioformis_YL32	Urea-e0
Enterocloster_clostridioformis_YL32##Na+-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	-0.24993435501195724	Enterocloster_clostridioformis_YL32	Na+-e0
Enterocloster_clostridioformis_YL32##O2-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.937797963726701	Enterocloster_clostridioformis_YL32	O2-e0
Enterocloster_clostridioformis_YL32##Galactose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.3237832298315019	Enterocloster_clostridioformis_YL32	Galactose-e0
Enterocloster_clostridioformis_YL32##L-Fucose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	-0.24104681880460216	Enterocloster_clostridioformis_YL32	L-Fucose-e0
Enterocloster_clostridioformis_YL32##D-Mannose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.09399168955818592	Enterocloster_clostridioformis_YL32	D-Mannose-e0
Enterocloster_clostridioformis_YL32##H2O-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.018668830727194306	Enterocloster_clostridioformis_YL32	H2O-e0
Enterocloster_clostridioformis_YL32##Cytosine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	-0.19788482578118996	Enterocloster_clostridioformis_YL32	Cytosine-e0
