	0.0000-0.0000	0.0000-0.0009	0.0009-0.0010	0.0015-0.0016	0.0016-0.0018	0.0018-0.0029	0.0029-0.0040	0.0040-0.0113	0.0113-0.0990	0.2037-0.2037	0.2037-0.2053	0.2053-0.2053	0.2053-0.2055	0.2068-0.2076	0.2084-0.2090	0.2090-0.2102	0.2102-0.2104	0.2104-0.2110	0.2110-0.2118	0.2118-0.2118	0.2118-0.2278	0.2278-0.2279	0.2279-0.2295	0.2295-0.2907	0.2907-0.2911	0.2911-0.3185	0.3189-0.3286	0.3286-0.3288	0.3288-0.3367	0.3377-0.3879	0.3879-0.3907	0.3907-0.3929	0.3929-0.3934	0.3934-0.3941	0.3941-0.4154	0.4185-0.4207	0.4207-0.4212	0.4212-0.4213	0.4213-0.4221	0.4239-0.4242	0.4249-0.6309	0.6313-0.6321	0.6453-0.6933	0.6933-0.6979	0.6979-0.6994	0.6994-0.7019	0.7019-0.7026	0.7029-0.7044	0.8170-0.8794	0.8794-0.8794	0.9298-0.9992	0.9992-1.2693	1.2693-1.4832	1.4901-1.5437	1.5437-1.5441	1.5441-1.5476	1.5476-1.5502	1.5502-8.3154	8.3154-15.1652	15.1652-16.8236	16.8236-16.8255	16.8255-20.0000	Source	Target
Blautia_coccoides_YL58##L-Asparagine-e0##Microbe	-16.6610096468221	-16.6610096470183	-16.6610096470183	-16.6610096470183	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.66100964680917	-16.66100964680917	-16.66100964680917	-16.66100964680917	-16.66100964680917	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009540498334	-16.661009540498334	0.02028874384548093	-0.013545446919073171	Blautia_coccoides_YL58	L-Asparagine-e0
Blautia_coccoides_YL58##L-Tyrosine-e0##Microbe	-11.972744790876046	-11.972744791028624	-11.972744791028624	-11.972744791028624	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790840956	-11.972744790813568	-11.972744790813568	-11.972744790813568	-11.972744790813568	-11.972744790813568	-11.972744790813568	-11.97274479086594	-11.97274479086594	-11.97274479086594	-11.97274479086594	-11.97274479086594	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.97274479077455	-11.9727447908106	-11.9727447908106	-11.9727447908106	-11.9727447908106	-11.9727447908106	-11.9727447908106	-11.9727447908106	-11.9727447908106	-11.972744708752012	-12.972744708444408	-0.029018881015409788	-0.01054687739134266	Blautia_coccoides_YL58	L-Tyrosine-e0
Blautia_coccoides_YL58##N-acetylneuraminate (as sialic residue)##Microbe	-1.0000000000000004	-1.0	-1.0	-1.0	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-26.769815543799638	-27.769815542963784	-0.027213729225050567	-0.02257693697816653	Blautia_coccoides_YL58	N-acetylneuraminate (as sialic residue)
Blautia_coccoides_YL58##fe3-e0##Microbe	-0.7060625360108348	-0.7060625360192057	-0.7060625360192057	-0.7060625360192057	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.706062536008962	-0.7060625360074649	-0.7060625360074649	-0.7060625360074649	-0.7060625360074649	-0.7060625360074649	-0.7060625360074649	-0.7060625360103228	-0.7060625360103228	-0.7060625360103228	-0.7060625360103228	-0.7060625360103228	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360052267	-0.7060625360073094	-0.7060625360073094	-0.7060625360073094	-0.7060625360073094	-0.7060625360073094	-0.7060625360073094	-0.7060625360073094	-0.7060625360073094	-0.7060625315274411	-0.7060625315274411	-0.0005669299607316295	-0.0005740307944175065	Blautia_coccoides_YL58	fe3-e0
Blautia_coccoides_YL58##Mn2+-e0##Microbe	-0.7060625360091837	-0.7060625360175529	-0.7060625360175529	-0.7060625360175529	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360073108	-0.7060625360058133	-0.7060625360058133	-0.7060625360058133	-0.7060625360058133	-0.7060625360058133	-0.7060625360058133	-0.7060625360086709	-0.7060625360086709	-0.7060625360086709	-0.7060625360086709	-0.7060625360086709	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360035732	-0.7060625360056574	-0.7060625360056574	-0.7060625360056574	-0.7060625360056574	-0.7060625360056574	-0.7060625360056574	-0.7060625360056574	-0.7060625360056574	-0.7060625315257867	-0.7060625315257867	-0.0005669299607309226	-0.0005740307944166524	Blautia_coccoides_YL58	Mn2+-e0
PAN##Blautia_coccoides_YL58##Metabolite	96.79614652170616	96.79614652285353	96.79614652285353	96.79614652285353	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.7961465214494	96.79614652124386	96.79614652124386	96.79614652124386	96.79614652124386	96.79614652124386	96.79614652124386	96.79614652163562	96.79614652163562	96.79614652163562	96.79614652163562	96.79614652163562	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652093773	96.79614652122343	96.79614652122343	96.79614652122343	96.79614652122343	96.79614652122343	96.79614652122343	96.79614652122343	96.79614652122343	96.7961459070658	96.7961459070658	-0.0009742658208791513	0.0	PAN	Blautia_coccoides_YL58
Clostridium_innocuum_I46##Co2+-e0##Microbe	-0.9241112603153536	-0.9241112603153536	-0.9241112603346067	-0.9241112603049126	-0.9241112603049126	-0.9241112603212194	-0.9241112603206343	-0.924111260321107	-0.9241112603203322	-0.9241112603173277	-0.9241112603242869	-0.924111260319998	-0.9241112603235774	-0.9241112603207897	-0.9241112603185629	-0.9241112603209551	-0.9241112603206719	-0.9241112603193826	-0.9241112603198215	-0.9241112603189676	-0.9241112603160996	-0.9241112603204069	-0.9241112603239471	-0.9241112603235464	-0.9241112603502694	-0.9241112603466533	-0.9241112603447508	-0.9241112603390595	-0.9241112603390228	-0.9241112603346431	-0.9241112603342853	-0.9241112603342853	-0.9241112603330046	-0.9241112603331166	-0.9241112603327712	-0.9241112603040249	-0.9241112603068873	-0.9241112603192936	-0.9241112603149898	-0.9241112603255199	-0.9241112603206065	-0.10064802055072082	-0.13215376797634423	-0.1321537679761304	-0.13215376797587366	-0.13215376797574235	-0.13215376797587639	-0.13215376797594136	-0.1321537679757152	-0.1321537679758009	-0.13215376797589112	-0.13215376797604905	-0.13215376797587616	-0.13215376797593895	-0.13215376797593795	-0.03751010172358162	-0.037510101723581	-0.9241112603285555	-0.9241112603285555	-0.924111260319486	-0.924111260319486	-0.924111260319486	Clostridium_innocuum_I46	Co2+-e0
Clostridium_innocuum_I46##Acetate-e0##Microbe	4.49634851305254	4.49634851305254	4.496348513363995	4.496348512984345	4.496348512984345	4.496348513054176	102.0307783392838	102.0307783393369	102.03077833924019	102.03077833889172	102.03077833969125	-306.83335265697093	101.53077833964461	-193.77547637214346	-450.0479822478866	56.015087039525596	460.2981701823799	76.27007233453004	76.2700723345625	-124.87146923665756	-124.87146923642064	-621.6333946145406	107.691911784465	-202.15596165260303	-202.15596165300724	-202.15596165504172	156.6688113258695	321.63223403930533	321.63223403930243	-600.1850985102931	-1689.4883173355686	-1689.4883173355686	-1520.24859465346	-1520.248594653864	-1520.2485946532447	0.0	0.0	0.0	0.0	-0.9999999999999993	-1.0000000000000002	-0.9999999999999996	-0.9999999999999998	-0.9999999999999998	-0.9999999999999989	-0.9999999999999991	-0.9999999999999987	-1.000000000000001	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000016	-0.9999999999999998	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-0.9999999999999992	-0.9999999999999992	-1.0	-1.0	-1.0	Clostridium_innocuum_I46	Acetate-e0
Clostridium_innocuum_I46##Sulfate-e0##Microbe	-0.9241112603078692	-0.9241112603078692	-0.9241112603152958	-0.9241112603217594	-0.9241112603217594	-0.9241112603218331	-0.9241112603215393	-0.9241112603218964	-0.9241112603212691	-0.9241112603184141	-0.9241112603267028	-0.9241112603204965	-0.9241112603261059	-0.924111260321929	-0.9241112603181195	-0.9241112603215496	-0.9241112603222364	-0.9241112603205933	-0.9241112603210008	-0.9241112603200639	-0.9241112603171947	-0.9241112603211228	-0.9241112603258449	-0.9241112603249746	-0.9241112603463577	-0.9241112603475182	-0.9241112603448591	-0.9241112603388192	-0.9241112603388095	-0.9241112603346766	-0.9241112603338403	-0.9241112603338403	-0.9241112603320758	-0.9241112603327513	-0.9241112603320722	-0.9241112602997218	-0.9241112603029185	-0.9241112603196093	-0.9241112603172489	-0.9241112603280965	-0.9241112603214038	-0.10064802055080145	-0.13215376797615908	-0.13215376797593367	-0.13215376797606604	-0.13215376797598796	-0.132153767975874	-0.1321537679760522	-0.13215376797575024	-0.13215376797581593	-0.13215376797588624	-0.1321537679760897	-0.13215376797590966	-0.1321537679759592	-0.13215376797595565	-0.037510101723581574	-0.03751010172358067	-0.9241112603277174	-0.9241112603277174	-0.9241112603186422	-0.9241112603186422	-0.9241112603186422	Clostridium_innocuum_I46	Sulfate-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe	-0.9999999999999998	-0.9999999999999998	-0.999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999999	-1.0	-0.9999999999999998	-1.0000000000000004	-1.0000000000000007	-0.9999999999999988	-1.0000000000000002	-1.0000000000000009	-1.0000000000000018	-0.9999999999999979	-0.9999999999999986	-0.9999999999999976	-1.0	-1.0	-1.0000000000000002	-1.000000000000001	-0.9999999999999997	-1.000000000000001	-0.9999999999999996	-1.000000000000002	-1.0000000000000007	-1.0	-1.0000000000000009	-1.0000000000000004	-1.0	-1.0000000000000007	-1.0000000000000007	-0.9999999999999997	-0.9999999999999989	-0.999999999999999	-1.0000000000000013	-1.0000000000000009	-1.0000000000000016	-1.0000000000000004	-0.9999999999999987	-1.000000000000001	-1.0000000000000013	-1.0000000000000016	-0.999999999999999	-0.9999999999999887	-0.999999999999992	-0.9999999999999922	-0.9999999999999941	-0.9999999999999996	-1.0000000000000113	-1.0000000000000167	-0.999999999999996	-0.9999999999999811	-0.9999999999999905	-1.000000000000012	-0.2838367932907615	-0.2838367932907571	-6.992697026214798	-6.992697026214798	-6.992697026147066	-6.992697026147066	-6.992697026147066	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
