	0.0000-0.0020	0.0020-0.0084	0.0085-0.0086	0.0087-0.0088	0.0088-0.0237	0.0237-0.0238	0.0238-0.0265	0.0265-0.0430	0.0430-0.0818	0.0818-0.0818	0.1143-0.1147	0.1147-0.1478	0.1478-0.1479	0.1479-0.1483	0.1483-0.1484	0.1484-0.1736	0.2239-0.2243	0.2243-0.2244	0.2244-0.2244	0.2258-0.3864	0.3864-0.3869	0.3872-0.6071	0.6071-0.7320	0.7320-0.7322	0.7322-0.7465	0.7859-0.8295	0.8296-0.8360	0.8612-6.2753	6.2753-6.3691	6.3691-6.9784	7.0866-7.2437	7.2437-9.5565	9.5565-20.0000	Source	Target
Flavonifractor_plautii_YL31##Cl--e0##Microbe	-0.9241112603156585	-0.9241112603203426	-0.9241112603206455	-0.9241112603207697	-0.9241112603207543	-0.9241112603251439	-0.9241112603210367	-0.9241112603224952	-0.9241112603239601	-0.9241112603284004	-0.9241112603221828	-0.9241112603202888	-0.9241112603177194	-0.9241112603177194	-0.9241112603249849	-0.9241112603347562	-0.924111260326193	-0.9241112603243509	-0.9241112603222212	-0.9241112603190146	-0.9241112603218938	-0.9241112603223005	-0.9241112603214737	-0.9241112603238791	-0.9241112603240511	-0.9241112603243459	-0.9241112603249313	-0.9241112603180773	-0.9241112603180773	-0.9241112603180773	-0.9241112603180773	-0.9241112603180773	-0.9241112603180773	Flavonifractor_plautii_YL31	Cl--e0
Bifidobacterium_animalis_YL2##Spermidine-e0##Microbe	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999987	-0.999999999999999	-1.0000000000000009	-0.9999999999999999	-0.9999999999999991	Bifidobacterium_animalis_YL2	Spermidine-e0
Bifidobacterium_animalis_YL2##L-Valine-e0##Microbe	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128230363	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128231058	-34.56469128215304	-34.56469128215236	-34.564691282072594	-34.564691282156446	-34.53556831507888	Bifidobacterium_animalis_YL2	L-Valine-e0
Bifidobacterium_animalis_YL2##Niacin##Microbe	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999979223	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999987178	-0.9999999999037602	-0.999999999903984	-0.9999999998948628	-0.999999999904245	-0.9999999999045608	Bifidobacterium_animalis_YL2	Niacin
Bifidobacterium_animalis_YL2##Thiamin-e0##Microbe	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-0.9999999999999977	-1.0000000000000009	-0.4999999998636008	-0.4999999998675644	-0.4999999998632003	-0.4999999998638458	Bifidobacterium_animalis_YL2	Thiamin-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe	25.591089365155117	25.591089365176167	25.591089365171108	46.125189349841136	46.125189349838315	45.1251893499842	45.12518934985038	45.125189349908176	45.125189349974114	2471.581493138583	45.625189349868506	45.62518934976927	45.625189349648686	45.625189349648686	45.625189350031	45.625189350458825	45.62518935013367	45.6251893501828	45.6251893499176	45.62518934977056	45.62518934992745	45.62518934993226	45.625189349897326	45.625189350032464	45.625189350039406	45.62518935005565	45.62518935008992	-452.4946697265921	-452.4946697265921	-452.4946697265921	-452.4946697265921	-452.4946697265921	-452.1613363932572	Flavonifractor_plautii_YL31	Fumarate-e0
Bifidobacterium_animalis_YL2##NH3-e0##Microbe	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773288913	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773309095	-13.084762773001728	-13.084762773002645	1117.292351610756	-39.04919461510746	-33.57019292071168	Bifidobacterium_animalis_YL2	NH3-e0
Bifidobacterium_animalis_YL2##Folate##Microbe	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999973	-0.9999999999999996	-0.9999999999999992	-0.9999999999999989	-1.0000000000000004	-0.9999999999999929	Bifidobacterium_animalis_YL2	Folate
Flavonifractor_plautii_YL31##D-Glucose-e0##Microbe	-8.74087128262537	-8.740871282643688	-8.740871282643667	-8.740871282646218	-8.740871282643818	-8.740871282683186	-8.740871282645642	-8.74087128266878	-8.740871282671302	-8.740871282713385	-8.740871282643809	-8.74087128263398	-8.74087128262273	-8.74087128262273	-8.740871282679246	-8.740871282783035	-8.740871282690621	-8.740871282687454	-8.740871282652321	-8.74087128262919	-8.74087128265639	-8.740871282659866	-8.740871282655997	-8.740871282679821	-8.740871282679514	-8.740871282683539	-8.74087128269019	-8.740871282618299	-8.740871282618299	-8.740871282618299	-8.740871282618299	-8.740871282618299	-8.740871282618299	Flavonifractor_plautii_YL31	D-Glucose-e0
Bifidobacterium_animalis_YL2##L-Serine-e0##Microbe	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857311341	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857309999	-45.13273857296791	-44.96607190625423	-29.752457226061356	-29.752457226129028	-31.64993969373414	Bifidobacterium_animalis_YL2	L-Serine-e0
Flavonifractor_plautii_YL31##Mg-e0##Microbe	-0.9241112603189859	-0.9241112603192169	-0.9241112603189815	-0.9241112603190857	-0.9241112603190464	-0.9241112603233544	-0.9241112603187529	-0.9241112603203823	-0.9241112603226196	-0.924111260327686	-0.9241112603210933	-0.9241112603181215	-0.9241112603137862	-0.9241112603137862	-0.9241112603236648	-0.9241112603325836	-0.9241112603252255	-0.9241112603223478	-0.9241112603207833	-0.924111260317152	-0.9241112603198887	-0.9241112603200429	-0.9241112603197265	-0.9241112603221728	-0.9241112603221172	-0.9241112603226772	-0.9241112603232385	-0.9241112603166455	-0.9241112603166455	-0.9241112603166455	-0.9241112603166455	-0.9241112603166455	-0.9241112603166455	Flavonifractor_plautii_YL31	Mg-e0
Bifidobacterium_animalis_YL2##Co2+-e0##Microbe	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359663923	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359637684	-0.7060625359762267	-0.7060625359757013	-0.7060625359859627	-0.7060625359761423	-1.1956175007731893	Bifidobacterium_animalis_YL2	Co2+-e0
Flavonifractor_plautii_YL31##Ca2+-e0##Microbe	-0.9241112603160422	-0.9241112603210522	-0.9241112603213878	-0.9241112603215272	-0.9241112603214865	-0.9241112603267886	-0.9241112603216046	-0.9241112603237809	-0.9241112603245802	-0.9241112603284876	-0.9241112603220762	-0.9241112603214817	-0.9241112603176895	-0.9241112603176895	-0.9241112603249151	-0.9241112603330832	-0.9241112603269118	-0.9241112603250099	-0.9241112603226607	-0.9241112603193774	-0.9241112603222937	-0.9241112603226564	-0.924111260322161	-0.9241112603249283	-0.9241112603250587	-0.9241112603252418	-0.9241112603258477	-0.9241112603186545	-0.9241112603186545	-0.9241112603186545	-0.9241112603186545	-0.9241112603186545	-0.9241112603186545	Flavonifractor_plautii_YL31	Ca2+-e0
Bifidobacterium_animalis_YL2##Uracil-e0##Microbe	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.165428977296356	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.16542897730141	-12.165428977292104	-12.165428977291654	-12.165428977268649	-12.165428977292922	-12.59738716914418	Bifidobacterium_animalis_YL2	Uracil-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe	2800.4396409603264	-74.21981580483852	-286.6551257723009	-306.9814531289801	-306.9814531289785	-3296.112428915655	-480.6182730460789	-1886.365350974295	-716.1107614364307	-1201.40202219713	28.842562315080475	-3456.2428353664754	-3456.2428353546766	-3456.2428353546766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##O2-e0##Microbe	-0.9999999999999994	-0.9999999999999983	-1.0000000000000009	-0.9999999999999994	-1.000000000000001	-0.9999999999999989	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-0.9999999999999998	-1.0000000000000009	-0.9999999999999992	-0.9999999999999989	-0.9999999999999989	-1.0000000000000018	-1.000000000000002	-1.0000000000000009	-1.0000000000000007	-1.0000000000000016	-0.9999999999999994	-0.9999999999999977	-0.9999999999999997	-1.0000000000000009	-1.0000000000000007	-1.0	-1.0000000000000002	-1.0	743.5634041128872	743.5634041128872	743.5634041128872	743.5634041128872	743.5634041128872	743.0634041128845	Flavonifractor_plautii_YL31	O2-e0
Flavonifractor_plautii_YL31##PAN##Microbe	-1.0000000000038953	-0.9999999999873455	-0.9999999999854362	-0.9999999999854944	-0.9999999999856505	-0.9999999999857946	-0.9999999999842657	-0.9999999999849715	-0.9999999999881484	-0.9999999999917183	-0.999999999988236	-0.9999999999716831	-0.9999999999505451	-0.9999999999505451	-0.9999999999922717	-0.9999999999914951	-1.0000000000018694	-1.0000000000001077	-0.9999999999884194	-0.9999999999809549	-0.9999999999860852	-0.9999999999894443	-0.9999999999894469	-0.9999999999931581	-0.9999999999928317	-0.9999999999927425	-0.9999999999937319	-0.999999999980279	-0.999999999980279	-0.999999999980279	-0.999999999980279	-0.999999999980279	-0.999999999980279	Flavonifractor_plautii_YL31	PAN
Flavonifractor_plautii_YL31##CO2-e0##Microbe	1565.8334577462995	128.50372936458444	-21.431893829240565	-41.44656224385318	-41.44656224385305	-3777.3602819755074	-257.99258714010523	-960.8661261042332	-570.7812629253087	-1541.363784443085	-345.6520651651298	-1507.3471977252434	-1507.3471977200797	-1507.3471977200797	220.7742199586645	1934.014322088895	2106.3688202663584	2106.368820269545	136.83573150712684	792.1800944216716	1345.215198645234	877.9985043830483	1344.2151986451788	878.4985043853992	962.6112823380475	962.6112823383555	1106.7562037582818	-361.4395284637684	-361.4395284637684	-361.4395284637684	-361.4395284637684	-361.4395284637684	-361.4395284637672	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##Fe2+-e0##Microbe	-1.924111260293192	-1.9241112603676709	-1.9241112603748673	-1.924111260375865	-1.924111260377535	-1.9241112604839032	-1.924111260381995	-1.9241112604116921	-1.9241112604052288	-1.9241112604572648	-1.9241112603946262	-1.9241112604173896	-1.9241112603912078	-1.9241112603912078	-1.924111260411425	-1.9241112604343018	-1.924111260351229	-1.9241112603807256	-1.9241112603742168	-1.9241112603478008	-1.9241112603500985	-1.9241112603621922	-1.9241112603684094	-1.9241112603899613	-1.9241112603912705	-1.9241112603888024	-1.9241112603910893	-1.9241112603892188	-1.9241112603892188	-1.9241112603892188	-1.9241112603892188	-1.9241112603892188	-1.9241112603892188	Flavonifractor_plautii_YL31	Fe2+-e0
Flavonifractor_plautii_YL31##K+-e0##Microbe	-0.9241112603166641	-0.9241112603216168	-0.9241112603218901	-0.9241112603220354	-0.9241112603220519	-0.9241112603272229	-0.9241112603223678	-0.9241112603242425	-0.92411126032517	-0.9241112603292805	-0.924111260323264	-0.9241112603214306	-0.9241112603203546	-0.9241112603203546	-0.9241112603274535	-0.9241112603352197	-0.9241112603255524	-0.9241112603288676	-0.9241112603234469	-0.9241112603196735	-0.9241112603227233	-0.9241112603233136	-0.9241112603227084	-0.924111260326048	-0.9241112603260423	-0.9241112603263761	-0.9241112603270285	-0.9241112603198252	-0.9241112603198252	-0.9241112603198252	-0.9241112603198252	-0.9241112603198252	-0.9241112603198252	Flavonifractor_plautii_YL31	K+-e0
Bifidobacterium_animalis_YL2##L-Phenylalanine-e0##Microbe	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065759497	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.790702065765366	-19.79070206570172	-19.79070206570118	-19.790702065661243	-19.790702065703528	-19.79070206570301	Bifidobacterium_animalis_YL2	L-Phenylalanine-e0
Bifidobacterium_animalis_YL2##Putrescine-e0##Microbe	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999999	-1.0000000000000007	-0.9999999999999999	-1.0000000000000004	-0.9999999999999999	Bifidobacterium_animalis_YL2	Putrescine-e0
Bifidobacterium_animalis_YL2##L-Aspartate-e0##Microbe	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203756794	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.356509203782274	-46.35650920334638	-47.35650920361583	-47.35650920350136	-47.35650920362111	-47.255961904188304	Bifidobacterium_animalis_YL2	L-Aspartate-e0
Bifidobacterium_animalis_YL2##Phosphate-e0##Microbe	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561970612	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561975097	-129.86418561915235	-129.86418561914962	-129.86418561893674	-129.86418561916096	-130.48360982967077	Bifidobacterium_animalis_YL2	Phosphate-e0
Flavonifractor_plautii_YL31##Riboflavin##Microbe	-0.9999999999999478	-1.0000000000000135	-0.9999999999999866	-0.9999999999999968	-0.9999999999999609	-0.9999999999998935	-0.9999999999999646	-0.9999999999999668	-0.9999999999998873	-0.9999999999999191	-1.0000000000000342	-0.9999999999998728	-0.9999999999999378	-0.9999999999999378	-1.0000000000000377	-1.000000000000241	-1.0000000000001419	-0.9999999999999327	-1.000000000000041	-0.9999999999999679	-0.9999999999999967	-0.9999999999999586	-1.0000000000000255	-1.0000000000000142	-1.000000000000024	-1.0000000000000235	-0.9999999999999966	-1.0000000000000222	-1.0000000000000222	-1.0000000000000222	-1.0000000000000222	-1.0000000000000222	-1.0000000000000222	Flavonifractor_plautii_YL31	Riboflavin
Bifidobacterium_animalis_YL2##L-Proline-e0##Microbe	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.087781190335544	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119034081	-18.08778119028156	-18.08778119028107	-18.087781190243476	-18.08778119028322	-18.087781190282797	Bifidobacterium_animalis_YL2	L-Proline-e0
Flavonifractor_plautii_YL31##L-Arginine-e0##Microbe	-34.57235834181326	-34.572358342024245	-34.57235834203855	-34.57235834204319	-34.57235834204338	-34.57235834228163	-34.572358342057996	-34.572358342137754	-34.572358342173864	-34.572358342335406	-34.572358342072995	-34.572358342053434	-4616.39510160024	-4616.39510160024	-1159.1522662541986	-1159.1522662652737	2612.03693435979	-34.57235834220655	-34.57235834205662	-34.572358341932755	-34.572358342048574	-34.57235834205933	-34.57235834203869	-34.57235834214687	-34.57235834215214	-34.57235834216473	-34.57235834219427	-34.57235834190323	-34.57235834190323	-34.57235834190323	-34.57235834190323	-34.57235834190323	-34.57235834190323	Flavonifractor_plautii_YL31	L-Arginine-e0
