	0.0000	0.0012	0.0727	0.0728	0.0732	Source	Target
Bacteroides_caecimuris_I48##L-Asparagine-e0##Microbe	0.0	6.862777013338928e-11	1.1197194282885903e-09	7.119211886674748e-10	-1.5858248048061796e-10	Bacteroides_caecimuris_I48	L-Asparagine-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe	-7.466666666623723	-255.81662317269456	2093.229024025354	-2087.6019188487953	2.8742306312778965e-09	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##L-Glycine##Microbe	0.0	-1.9699086806213018e-10	-4186.4580480740815	4175.203837689638	-1.8000889667746378e-10	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##fe3-e0##Microbe	0.0	2.2483015449381583e-11	2.5217961052703686e-10	1.8777346344478474e-10	-3.391731340229853e-11	Bacteroides_caecimuris_I48	fe3-e0
Bacteroides_caecimuris_I48##Folate##Microbe	0.0	0.0	-2.220446049250313e-16	1.1102230246251565e-15	-1.1102230246251565e-15	Bacteroides_caecimuris_I48	Folate
Bacteroides_caecimuris_I48##Neu5Ac-e0##Microbe	0.0	6.262546037305583e-12	1.723146070276016e-10	1.0362910529693181e-10	-2.8949287411705882e-11	Bacteroides_caecimuris_I48	Neu5Ac-e0
Turicimonas_muris_YL45##Ca2+-e0##Microbe	7.277511926417901e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Ca2+-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe	0.0	1.2878587085651816e-14	1.0404455075274655e-11	5.0780490923330035e-12	-3.8691272408186705e-12	Bacteroides_caecimuris_I48	Co2+-e0
Bacteroides_caecimuris_I48##Uracil-e0##Microbe	0.0	9.627854069549358e-12	5.694928972843627e-10	2.5342927756355493e-10	-1.1430500990172732e-10	Bacteroides_caecimuris_I48	Uracil-e0
Turicimonas_muris_YL45##Mg##Microbe	5.840883332552949e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Mg
Turicimonas_muris_YL45##PAN##Microbe	-3.1530333899354446e-14	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	PAN
Turicimonas_muris_YL45##Fe2+-e0##Microbe	-5.07172082109264e-12	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Fe2+-e0
Turicimonas_muris_YL45##L-Methionine-e0##Microbe	1.688604811533878e-11	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Methionine-e0
Turicimonas_muris_YL45##K+-e0##Microbe	5.632161403923419e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	K+-e0
Bacteroides_caecimuris_I48##Cl--e0##Microbe	0.0	-7.627232179174825e-14	1.2208234423383146e-11	3.952393967665557e-12	-3.345212995498059e-12	Bacteroides_caecimuris_I48	Cl--e0
Bacteroides_caecimuris_I48##Cu2+-e0##Microbe	0.0	1.270095140171179e-13	1.2312595387697911e-11	3.106626067506113e-12	-2.9096725029376103e-12	Bacteroides_caecimuris_I48	Cu2+-e0
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe	0.0	-1.7962520360015333e-10	1.0831399777089246e-08	2087.601918845774	-2054.4539132028854	Bacteroides_caecimuris_I48	L-Aspartate-e0
Turicimonas_muris_YL45##Riboflavin##Microbe	6.235012506294879e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Riboflavin
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe	-1.5000000000275122	-2.771685103652999e-10	1046.6145120272213	0.0	7.771561172376096e-16	Bacteroides_caecimuris_I48	D-Glucose-e0
Turicimonas_muris_YL45##L-Arginine-e0##Microbe	2.539479737606598e-11	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Arginine-e0
Turicimonas_muris_YL45##L-Histidine-e0##Microbe	8.244072091656562e-12	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Histidine-e0
Turicimonas_muris_YL45##L-Cysteine-e0##Microbe	1.0901501923399337e-11	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Cysteine-e0
Bacteroides_caecimuris_I48##Mg-e0##Microbe	0.0	-3.297362383136715e-14	9.892864305527382e-12	2.7466917629226373e-12	-2.1286306051138126e-12	Bacteroides_caecimuris_I48	Mg-e0
Turicimonas_muris_YL45##Spermidine-e0##Microbe	-5.551115123125783e-16	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Spermidine-e0
Bacteroides_caecimuris_I48##L-Threonine##Microbe	0.0	-2.914646302087931e-11	5.828724169987254e-10	9.967493497242685e-11	-1.5091927707544528e-10	Bacteroides_caecimuris_I48	L-Threonine
Turicimonas_muris_YL45##H+-e0##Microbe	-15.000000003890818	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	H+-e0
Bacteroides_caecimuris_I48##Mn2+-e0##Microbe	0.0	-1.3511414209688155e-13	9.533596134758682e-12	3.163247441761996e-12	-2.1366242108911138e-12	Bacteroides_caecimuris_I48	Mn2+-e0
Bacteroides_caecimuris_I48##K+-e0##Microbe	0.0	1.1268763699945339e-13	1.0606071576546583e-11	5.406342040714662e-12	-3.1297187064183163e-12	Bacteroides_caecimuris_I48	K+-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe	0.0	1.6061818541857065e-11	4.1657699512143154e-10	2.353068850879936e-10	-6.571099220309407e-11	Bacteroides_caecimuris_I48	L-Methionine-e0
Turicimonas_muris_YL45##H2O-e0##Microbe	7.000000003860805	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##Pyruvate-e0##Microbe	1.1102230246251565e-15	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Pyruvate-e0
Turicimonas_muris_YL45##L-Tyrosine##Microbe	1.41895384331292e-11	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Tyrosine
Bacteroides_caecimuris_I48##Sulfate-e0##Microbe	0.0	5.176270523321591e-11	6.328427781809864e-10	4.618404547684918e-10	-6.689115927827061e-11	Bacteroides_caecimuris_I48	Sulfate-e0
Bacteroides_caecimuris_I48##Riboflavin##Microbe	0.0	-2.220446049250313e-16	-3.3306690738754696e-16	4.440892098500626e-16	-8.881784197001252e-16	Bacteroides_caecimuris_I48	Riboflavin
Turicimonas_muris_YL45##L-Lysine-e0##Microbe	3.446842811172246e-11	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Lysine-e0
Turicimonas_muris_YL45##Niacin##Microbe	7.382983113757291e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Niacin
Bacteroides_caecimuris_I48##L-Arginine-e0##Microbe	0.0	-1.7479351299698465e-11	2.3798918391548796e-10	2.3710811092314543e-11	-6.694023113595904e-11	Bacteroides_caecimuris_I48	L-Arginine-e0
Bacteroides_caecimuris_I48##L-Proline##Microbe	0.0	-3.0588864774472313e-12	2.780637942123576e-10	8.907008464120736e-11	-6.205880254128715e-11	Bacteroides_caecimuris_I48	L-Proline
Turicimonas_muris_YL45##Zn2+-e0##Microbe	-5.226929999935237e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Zn2+-e0
Bacteroides_caecimuris_I48##H+-e0##Microbe	3.000000000032287	6.411937647499144e-11	-4186.458048086856	2087.6019188443743	-1.4746319720870815e-09	Bacteroides_caecimuris_I48	H+-e0
PAN##Bacteroides_caecimuris_I48##Metabolite	0.0	1.432454155292362e-11	-1.3294254586071474e-09	-4.250040319675463e-10	2.9326940875762375e-10	PAN	Bacteroides_caecimuris_I48
Turicimonas_muris_YL45##L-Tryptophan##Microbe	4.079403481682675e-12	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Tryptophan
Bacteroides_caecimuris_I48##Ca2+-e0##Microbe	0.0	-1.8318679906315083e-14	1.0786593840350633e-11	2.9687363678476686e-12	-1.613265077082815e-12	Bacteroides_caecimuris_I48	Ca2+-e0
Turicimonas_muris_YL45##L-Phenylalanine##Microbe	1.638156277294911e-11	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Phenylalanine
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe	-0.999999999631882	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Glutamate-e0
Bacteroides_caecimuris_I48##PAN##Microbe	0.0	2.5290880500961066e-13	-7.593925488436071e-14	1.7674750552032492e-13	8.43769498715119e-15	Bacteroides_caecimuris_I48	PAN
Bacteroides_caecimuris_I48##Fe2+-e0##Microbe	0.0	-2.3032242779663648e-11	-2.2230683960344777e-10	-1.7539880659001028e-10	2.8528068796163097e-11	Bacteroides_caecimuris_I48	Fe2+-e0
Turicimonas_muris_YL45##NH3-e0##Microbe	-15.333333339022829	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	NH3-e0
Bacteroides_caecimuris_I48##L-Lysine-e0##Microbe	0.0	-1.814726147131296e-11	2.9484681363101117e-10	3.763744871321251e-11	-7.830180948076304e-11	Bacteroides_caecimuris_I48	L-Lysine-e0
Turicimonas_muris_YL45##Glycine-e0##Microbe	-0.9999999999429754	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Glycine-e0
Turicimonas_muris_YL45##Folate##Microbe	4.218847493575595e-15	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Folate
Turicimonas_muris_YL45##L-Serine-e0##Microbe	16.33333333864448	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Serine-e0
Bacteroides_caecimuris_I48##Zn2+-e0##Microbe	0.0	9.969802761133906e-14	9.662159961010275e-12	4.164890654578812e-12	-2.9948266089263598e-12	Bacteroides_caecimuris_I48	Zn2+-e0
Turicimonas_muris_YL45##Co2+-e0##Microbe	9.029443859276398e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Co2+-e0
Turicimonas_muris_YL45##Uracil-e0##Microbe	2.9814373192493804e-11	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Uracil-e0
Bacteroides_caecimuris_I48##Sucrose-e0##Microbe	0.0	-1.3376855179103586e-11	-5.219558119051726e-11	-5.381739498488969e-11	-1.0834888541921828e-11	Bacteroides_caecimuris_I48	Sucrose-e0
Bacteroides_caecimuris_I48##L-Tryptophan##Microbe	0.0	-3.4496849821152864e-12	3.455014052633487e-11	4.991562718714704e-13	-1.1032064151095256e-11	Bacteroides_caecimuris_I48	L-Tryptophan
Turicimonas_muris_YL45##Mn2+##Microbe	7.477352070850429e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Mn2+
Bacteroides_caecimuris_I48##L-Cysteine-e0##Microbe	0.0	-2.3165469542618666e-11	-1.603410737516242e-10	-1.5627144023255823e-10	-1.1338485705891799e-11	Bacteroides_caecimuris_I48	L-Cysteine-e0
Bacteroides_caecimuris_I48##L-Histidine-e0##Microbe	0.0	-9.302780767939112e-12	2.4291679778798425e-11	-2.990852010498202e-11	-1.6138201885951275e-11	Bacteroides_caecimuris_I48	L-Histidine-e0
Turicimonas_muris_YL45##Cu2+-e0##Microbe	2.26929586233382e-13	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Cu2+-e0
Bacteroides_caecimuris_I48##Spermidine-e0##Microbe	0.0	2.220446049250313e-15	-2.220446049250313e-16	6.661338147750939e-16	-1.1102230246251565e-16	Bacteroides_caecimuris_I48	Spermidine-e0
Bacteroides_caecimuris_I48##L-Phenylalanine##Microbe	0.0	-2.1600499167107046e-12	2.3447910280083306e-10	7.579714633720869e-11	-5.2089887958572945e-11	Bacteroides_caecimuris_I48	L-Phenylalanine
Turicimonas_muris_YL45##Succinate-e0##Microbe	393.1690835079388	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Succinate-e0
Turicimonas_muris_YL45##Acetate-e0##Microbe	6530.851790883832	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Acetate-e0
Turicimonas_muris_YL45##Formate-e0-e0##Microbe	6893.195867373502	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Formate-e0-e0
Turicimonas_muris_YL45##Fumarate-e0##Microbe	365.74003733643144	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Fumarate-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe	1.499999999970492	-3.0389912808459485e-11	-4.3023362650274066e-10	-3.4431923978672785e-10	9.195000316708501e-11	Bacteroides_caecimuris_I48	Formate-e0
Turicimonas_muris_YL45##O2-e0##Microbe	-0.49999999998797395	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	O2-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe	1988.9453093008533	-255.81662317265773	-2093.2290240520106	-9.606537787476555e-10	-6.781988304283004e-10	Bacteroides_caecimuris_I48	Acetate-e0
Turicimonas_muris_YL45##CO2-e0##Microbe	1158.912609748252	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	CO2-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe	1032.4135806147049	1.9667822925839573e-10	-1.009584593703039e-08	-2087.6019188454243	2054.453913202775	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe	2342.7966887642374	-255.81662317242854	-2093.2290240534153	6.007585540146465e-10	-1.8526247202999002e-10	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##Sorbitol-e0-e0##Microbe	6.992697026035737	-1.191127196875641e-10	-1.5982273282588721e-09	-1.1736336347212273e-09	2.0383339460749994e-10	Bacteroides_caecimuris_I48	Sorbitol-e0-e0
Bacteroides_caecimuris_I48##Glycerol-e0##Microbe	3.954395417036113	5.160316618457728e-13	-4.2651659981629564e-11	-1.644551161916752e-11	1.368682944757893e-11	Bacteroides_caecimuris_I48	Glycerol-e0
Bacteroides_caecimuris_I48##Fumarate-e0##Microbe	-1.0	2.220446049250313e-16	-2.6645352591003757e-15	8.881784197001252e-16	2.220446049250313e-16	Bacteroides_caecimuris_I48	Fumarate-e0
Bacteroides_caecimuris_I48##O2-e0##Microbe	-0.9999999999999996	-2.220446049250313e-16	-4.440892098500626e-16	2.9976021664879227e-15	1027.2269566023922	Bacteroides_caecimuris_I48	O2-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe	2627.89843585039	-255.81662317255496	-2.1965661289868876e-08	-2087.60191884803	7.673861546209082e-10	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##5'-Deoxyadenosine-e0##Microbe	0.0	1.499999999990915	4.855738033882062e-11	2.1257662297102797e-11	3.766098544133456e-12	Bacteroides_caecimuris_I48	5'-Deoxyadenosine-e0
Turicimonas_muris_YL45##Glycolaldehyde-e0##Microbe	0.0	0.4999999999793219	0.0	0.0	0.0	Turicimonas_muris_YL45	Glycolaldehyde-e0
Turicimonas_muris_YL45##D-Glyceraldehyde-e0##Microbe	0.0	3.954395417040411	0.0	0.0	0.0	Turicimonas_muris_YL45	D-Glyceraldehyde-e0
Bacteroides_caecimuris_I48##5-Methylthio-D-ribose-e0##Microbe	0.0	-0.5000000000009874	-6.158185072990818e-12	-1.66733293838206e-12	7.924771949774367e-13	Bacteroides_caecimuris_I48	5-Methylthio-D-ribose-e0
Turicimonas_muris_YL45##5'-Deoxyadenosine-e0##Microbe	0.0	0.49999999998728833	0.0	0.0	0.0	Turicimonas_muris_YL45	5'-Deoxyadenosine-e0
Bacteroides_caecimuris_I48##Glycolaldehyde-e0##Microbe	0.0	0.49999999999777334	-1.4421130956066008e-11	-1.0933809413415929e-11	4.85678164352521e-12	Bacteroides_caecimuris_I48	Glycolaldehyde-e0
Bacteroides_caecimuris_I48##Glutamine##Microbe	0.0	0.0	0.0	-2087.6019188427504	2054.453913200391	Bacteroides_caecimuris_I48	Glutamine
