	0.0000-0.0012	0.0012-0.0727	0.0727-0.0728	0.0732-4.2025	4.3444-4.3555	4.3555-4.5647	4.5647-4.5652	4.5652-4.7458	4.9689-5.1608	5.1608-12.2919	12.2919-20.0000	Source	Target
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe##PAN	-1074.1513280393933	-1074.151328039567	-1074.1513280287008	-1040.003322385811	-1040.003322385811	-1040.003322385811	-1040.003322385811	-1040.003322385811	-1040.003322385811	-1040.003322385811	-1040.003322385811	Bacteroides_caecimuris_I48	L-Aspartate-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe##Spermidine-e0	0.8333333333274123	0.8333333333322629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	D-Glucose-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe##Fumarate-e0	-0.5000000000082566	-0.500000000006037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	D-Glucose-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe##O2-e0	-1.000000000019184	-1.0000000000082003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	D-Glucose-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe##Folate	1.1666666666570895	1.1666666666520675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	D-Glucose-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe##Riboflavin	2.166666666664504	2.166666666662952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	D-Glucose-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe##PAN	-1050.2811786935656	-1050.2811786938544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	D-Glucose-e0
Bacteroides_caecimuris_I48##L-Cysteine-e0##Microbe##PAN	-13.013505963492717	-13.013505963515883	-13.013505963676224	-13.013505963843834	-13.013505963843834	-13.013505963843834	-13.013505963843834	-13.013505963843834	-13.013505963843834	-13.013505963843834	-13.013505963843834	Bacteroides_caecimuris_I48	L-Cysteine-e0
Bacteroides_caecimuris_I48##L-Glutamate-e0##Microbe##Folate	0.9999999999993869	0.999999999999575	0.9999999999977724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glutamate-e0
Bacteroides_caecimuris_I48##L-Glutamate-e0##Microbe##PAN	-67.04418554083968	-67.04418554076432	-67.04418553916028	-32.89617989615433	-32.89617989615433	-32.89617989615433	-32.89617989615433	-32.89617989615433	-32.89617989615433	-32.89617989615433	-32.89617989615433	Bacteroides_caecimuris_I48	L-Glutamate-e0
Bacteroides_caecimuris_I48##L-Histidine-e0##Microbe##PAN	-11.39328203119328	-11.393282031202583	-11.393282031178291	-11.393282031224338	-11.393282031224338	-11.393282031224338	-11.393282031224338	-11.393282031224338	-11.393282031224338	-11.393282031224338	-11.393282031224338	Bacteroides_caecimuris_I48	L-Histidine-e0
Bacteroides_caecimuris_I48##L-Arginine-e0##Microbe##Spermidine-e0	0.999999999999793	1.0000000000000084	0.9999999999997955	0.9999999999998633	0.9999999999998633	0.9999999999998633	0.9999999999998633	0.9999999999998633	0.9999999999998633	0.9999999999998633	0.0	Bacteroides_caecimuris_I48	L-Arginine-e0
Bacteroides_caecimuris_I48##L-Arginine-e0##Microbe##PAN	-36.57235834181465	-36.57235834183234	-36.57235834159414	-36.57235834163744	-36.57235834163744	-36.57235834163744	-36.57235834163744	-36.57235834163744	-36.57235834163744	-36.57235834163744	-36.57235834163744	Bacteroides_caecimuris_I48	L-Arginine-e0
Bacteroides_caecimuris_I48##L-Lysine-e0##Microbe##PAN	-41.268999357414245	-41.26899935743239	-41.268999357137545	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	Bacteroides_caecimuris_I48	L-Lysine-e0
Bacteroides_caecimuris_I48##Inosine-e0##Microbe##Folate	0.9999999999994093	0.9999999999991195	0.9999999999984993	0.999999999998447	0.999999999998447	0.999999999998447	0.999999999998447	0.999999999998447	0.999999999998447	0.999999999998447	0.999999999998447	Bacteroides_caecimuris_I48	Inosine-e0
Bacteroides_caecimuris_I48##Inosine-e0##Microbe##Riboflavin	0.999999999999868	0.9999999999997767	0.99999999999865	0.999999999998633	0.999999999998633	0.999999999998633	0.999999999998633	0.999999999998633	0.999999999998633	0.999999999998633	0.999999999998633	Bacteroides_caecimuris_I48	Inosine-e0
Bacteroides_caecimuris_I48##Inosine-e0##Microbe##PAN	-60.08478561389323	-60.08478561390647	-60.08478561336348	-60.08478561334353	-60.08478561334353	-60.08478561334353	-60.08478561334353	-60.08478561334353	-60.08478561334353	-60.08478561334353	-60.08478561334353	Bacteroides_caecimuris_I48	Inosine-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe##Spermidine-e0	-2.833333333324839	-0.9999999999990138	-2.6666666666382834	-0.9999999999880561	-0.9999999999880561	-0.9999999999880561	-0.9999999999880561	-0.9999999999880561	-0.9999999999880561	-0.9999999999880561	0.0	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe##Fumarate-e0	-2.1333333333205453	-0.9999999999924681	0.0	-0.9999999999984859	-0.9999999999984859	-0.9999999999984859	-0.9999999999984859	-0.9999999999984859	-0.9999999999984859	-0.9999999999984859	-0.9999999999984859	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe##O2-e0	-5.3333333333031225	0.0	1.9999999999978157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe##Folate	-4.233333333317306	-5.999999999981471	-8.333333333252144	-5.999999999966365	-5.999999999966365	-5.999999999966365	-5.999999999966365	-5.999999999966365	-5.999999999966365	-5.999999999966365	-5.999999999966365	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe##Riboflavin	-2.3666666666626464	-2.9999999999952314	-7.333333333260712	-2.999999999968473	-2.999999999968473	-2.999999999968473	-2.999999999968473	-2.999999999968473	-2.999999999968473	-2.999999999968473	-2.999999999968473	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe##PAN	1546.7054403364955	1284.9888171638406	3385.551174522352	1290.6159223432269	1290.6159223432269	1290.6159223432269	1290.6159223432269	1290.6159223432269	1290.6159223432269	1290.6159223432269	1290.6159223432269	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##Neu5Ac-e0##Microbe##PAN	-6.992697026089294	-6.9926970260830315	-6.992697025910717	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	Bacteroides_caecimuris_I48	Neu5Ac-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe##Spermidine-e0	-0.8333333333223797	1.0000000000018807	2.66666666666435	2.666666666666037	2.666666666666037	2.666666666666037	2.666666666666037	2.666666666666037	2.666666666666037	2.666666666666037	0.0	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe##Fumarate-e0	-1.1333333333171607	0.0	-1.00000000000058	-1.0000000000011708	-1.0000000000011708	-1.0000000000011708	-1.0000000000011708	-1.0000000000011708	-1.0000000000011708	-1.0000000000011708	-1.0000000000011708	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe##O2-e0	-3.3333333332953523	2.0000000000149125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe##Folate	-4.233333333313684	-5.999999999976145	-3.666666666674735	-3.666666666673283	-3.666666666673283	-3.666666666673283	-3.666666666673283	-3.666666666673283	-3.666666666673283	-3.666666666673283	-3.666666666673283	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe##Riboflavin	-2.366666666661888	-2.9999999999939617	1.3333333333270796	1.3333333333304145	1.3333333333304145	1.3333333333304145	1.3333333333304145	1.3333333333304145	1.3333333333304145	1.3333333333304145	1.3333333333304145	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe##PAN	2000.8453093007638	1739.128686128149	-361.4336712571287	-361.433671258775	-361.433671258775	-361.433671258775	-361.433671258775	-361.433671258775	-361.433671258775	-361.433671258775	-361.433671258775	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##L-Asparagine-e0##Microbe##PAN	-28.989573168200064	-28.989573168131436	-28.989573167011716	-28.989573166458378	-28.989573166458378	-28.989573166458378	-28.989573166458378	-28.989573166458378	-28.989573166458378	-28.989573166458378	-28.989573166458378	Bacteroides_caecimuris_I48	L-Asparagine-e0
Bacteroides_caecimuris_I48##Ca2+-e0##Microbe##PAN	-0.9241112603168471	-0.9241112603168654	-0.9241112603060788	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	Bacteroides_caecimuris_I48	Ca2+-e0
Bacteroides_caecimuris_I48##Cu2+-e0##Microbe##PAN	-0.9241112603174788	-0.9241112603173518	-0.9241112603050392	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	Bacteroides_caecimuris_I48	Cu2+-e0
Bacteroides_caecimuris_I48##Fe2+-e0##Microbe##PAN	-1.9241112603154504	-1.9241112603384827	-1.9241112605607895	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	Bacteroides_caecimuris_I48	Fe2+-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe##Folate	-0.9999999999999675	-1.0000000000001124	-0.999999999999637	-0.9999999999993147	-0.9999999999993147	-0.9999999999993147	-0.9999999999993147	-0.9999999999993147	-0.9999999999993147	-0.9999999999993147	-0.9999999999993147	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe##Riboflavin	-3.000000000000003	-3.0000000000000626	-2.9999999999991553	-2.999999999998632	-2.999999999998632	-2.999999999998632	-2.999999999998632	-2.999999999998632	-2.999999999998632	-2.999999999998632	-2.999999999998632	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe##PAN	5.499999999970463	5.499999999940277	5.499999999508661	5.499999999255446	5.499999999255446	5.499999999255446	5.499999999255446	5.499999999255446	5.499999999255446	5.499999999255446	5.499999999255446	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Fumarate-e0##Microbe##Fumarate-e0	-1.0	-0.9999999999999998	-1.0000000000000024	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	Bacteroides_caecimuris_I48	Fumarate-e0
Bacteroides_caecimuris_I48##K+-e0##Microbe##PAN	-0.9241112603192252	-0.9241112603191125	-0.9241112603085064	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	Bacteroides_caecimuris_I48	K+-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##Spermidine-e0	0.9999999999998942	0.9999999999998449	0.9999999999995047	0.9999999999993847	0.9999999999993847	0.9999999999993847	0.9999999999993847	0.9999999999993847	0.9999999999993847	0.9999999999993847	0.0	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##PAN	-19.48243529502173	-19.48243529500562	-19.482435294588704	-19.482435294418988	-19.482435294418988	-19.482435294418988	-19.482435294418988	-19.482435294418988	-19.482435294418988	-19.482435294418988	-19.482435294418988	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##Fumarate-e0	1.0000000000081708	1.0000000000063525	1.000000000001371	1.0000000000010045	1.0000000000010045	1.0000000000010045	1.0000000000010045	1.0000000000010045	1.0000000000010045	1.0000000000010045	1.0000000000010045	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##Folate	-1.9999999999904439	-1.999999999986071	-1.999999999974556	-0.9999999999742908	-0.9999999999742908	-0.9999999999742908	-0.9999999999742908	-0.9999999999742908	-0.9999999999742908	-0.9999999999742908	-0.9999999999742908	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##Riboflavin	-0.9999999999977592	-0.9999999999964423	-0.9999999999755491	-0.9999999999752506	-0.9999999999752506	-0.9999999999752506	-0.9999999999752506	-0.9999999999752506	-0.9999999999752506	-0.9999999999752506	-0.9999999999752506	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##PAN	1034.4135806146849	1034.4135806148777	1034.4135806047545	1000.2655749621046	1000.2655749621046	1000.2655749621046	1000.2655749621046	1000.2655749621046	1000.2655749621046	1000.2655749621046	1000.2655749621046	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Cl--e0##Microbe##PAN	-0.9241112603180015	-0.9241112603180778	-0.9241112603058695	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	Bacteroides_caecimuris_I48	Cl--e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##Spermidine-e0	-0.8333333333202945	1.0000000000014209	2.666666666665229	2.66666666666486	2.66666666666486	2.66666666666486	2.66666666666486	2.66666666666486	2.66666666666486	2.66666666666486	0.0	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##Fumarate-e0	-1.1333333333143758	0.0	-0.9999999999998254	-0.9999999999996368	-0.9999999999996368	-0.9999999999996368	-0.9999999999996368	-0.9999999999996368	-0.9999999999996368	-0.9999999999996368	-0.9999999999996368	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##O2-e0	-3.333333333288902	2.0000000000150377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##Folate	-4.233333333310353	-5.9999999999703	-3.6666666666672194	-3.666666666667834	-3.666666666667834	-3.666666666667834	-3.666666666667834	-3.666666666667834	-3.666666666667834	-3.666666666667834	-3.666666666667834	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##Riboflavin	-2.3666666666611675	-2.99999999999242	1.3333333333315325	1.3333333333306627	1.3333333333306627	1.3333333333306627	1.3333333333306627	1.3333333333306627	1.3333333333306627	1.3333333333306627	1.3333333333306627	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##PAN	2354.6966887641324	2092.980065591755	-7.582291794935248	-7.582291794517675	-7.582291794517675	-7.582291794517675	-7.582291794517675	-7.582291794517675	-7.582291794517675	-7.582291794517675	-7.582291794517675	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##Mg-e0##Microbe##PAN	-0.9241112603172534	-0.9241112603172864	-0.9241112603073935	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	Bacteroides_caecimuris_I48	Mg-e0
Bacteroides_caecimuris_I48##Sucrose-e0##Microbe##PAN	-6.9926970261079004	-6.992697026121277	-6.992697026173473	-6.992697026238125	-6.992697026238125	-6.992697026238125	-6.992697026238125	-6.992697026238125	-6.992697026238125	-6.992697026238125	-6.992697026238125	Bacteroides_caecimuris_I48	Sucrose-e0
Bacteroides_caecimuris_I48##Glycerol-e0##Microbe##PAN	3.954395417036113	3.954395417036629	3.9543954169939775	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	Bacteroides_caecimuris_I48	Glycerol-e0
Bacteroides_caecimuris_I48##H2O-e0##Microbe##Spermidine-e0	1.8333333333319048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##H2O-e0##Microbe##Fumarate-e0	1.133333333330897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##H2O-e0##Microbe##O2-e0	5.3333333333273725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##H2O-e0##Microbe##Folate	-1.766666666670421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##H2O-e0##Microbe##Riboflavin	-0.6333333333344977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##H2O-e0##Microbe##PAN	-261.716623173011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H2O-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##Spermidine-e0	-3.833333333318733	-1.9999999999971285	-1.9999999999781188	-0.33333333332598925	-0.33333333332598925	-0.33333333332598925	-0.33333333332598925	-0.33333333332598925	-0.33333333332598925	-0.33333333332598925	0.0	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##Fumarate-e0	-1.1333333333119848	0.0	0.0	-1.00000000000088	-1.00000000000088	-1.00000000000088	-1.00000000000088	-1.00000000000088	-1.00000000000088	-1.00000000000088	-1.00000000000088	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##O2-e0	-3.333333333283216	2.0000000000212155	1.9999999999994298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##Folate	-4.233333333307366	-5.999999999967034	-5.999999999941803	-3.666666666654949	-3.666666666654949	-3.666666666654949	-3.666666666654949	-3.666666666654949	-3.666666666654949	-3.666666666654949	-3.666666666654949	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##Riboflavin	-2.3666666666603513	-2.9999999999915703	-2.9999999999458877	1.3333333333495967	1.3333333333495967	1.3333333333495967	1.3333333333495967	1.3333333333495967	1.3333333333495967	1.3333333333495967	1.3333333333495967	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##PAN	2642.7984358502717	2381.0818126777694	2381.0818126557356	286.1465604752319	286.1465604752319	286.1465604752319	286.1465604752319	286.1465604752319	286.1465604752319	286.1465604752319	286.1465604752319	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##O2-e0##Microbe##O2-e0	-0.9999999999999996	-0.9999999999999998	-1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	O2-e0
Bacteroides_caecimuris_I48##L-Glycine##Microbe##PAN	-77.04945194228354	-77.04945194248053	-4278.174166682971	-88.3036623271036	-88.3036623271036	-88.3036623271036	-88.3036623271036	-88.3036623271036	-88.3036623271036	-88.3036623271036	-88.3036623271036	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Phenylalanine##Microbe##PAN	-22.28019597210331	-22.28019597210547	-22.28019597187099	-22.280195971847284	-22.280195971847284	-22.280195971847284	-22.280195971847284	-22.280195971847284	-22.280195971847284	-22.280195971847284	-22.280195971847284	Bacteroides_caecimuris_I48	L-Phenylalanine
Bacteroides_caecimuris_I48##L-Proline##Microbe##PAN	-26.58432473943982	-26.584324739442877	-26.584324739164813	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	Bacteroides_caecimuris_I48	L-Proline
Bacteroides_caecimuris_I48##L-Serine##Microbe##Spermidine-e0	0.8333333333291619	-1.0000000000003693	-2.666666666653757	-1.000000000003531	-1.000000000003531	-1.000000000003531	-1.000000000003531	-1.000000000003531	-1.000000000003531	-1.000000000003531	0.0	Bacteroides_caecimuris_I48	L-Serine
Bacteroides_caecimuris_I48##L-Serine##Microbe##Fumarate-e0	2.1333333333264206	0.9999999999966022	2.000000000002228	0.9999999999990468	0.9999999999990468	0.9999999999990468	0.9999999999990468	0.9999999999990468	0.9999999999990468	0.9999999999990468	0.9999999999990468	Bacteroides_caecimuris_I48	L-Serine
Bacteroides_caecimuris_I48##L-Serine##Microbe##O2-e0	5.333333333316819	0.0	1.9999999999982123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Serine
Bacteroides_caecimuris_I48##L-Serine##Microbe##Folate	4.233333333324328	5.999999999992282	3.6666666667029095	5.999999999986636	5.999999999986636	5.999999999986636	5.999999999986636	5.999999999986636	5.999999999986636	5.999999999986636	5.999999999986636	Bacteroides_caecimuris_I48	L-Serine
Bacteroides_caecimuris_I48##L-Serine##Microbe##Riboflavin	1.3666666666643374	1.999999999998112	-2.3333333333011175	1.999999999988836	1.999999999988836	1.999999999988836	1.999999999988836	1.999999999988836	1.999999999988836	1.999999999988836	1.999999999988836	Bacteroides_caecimuris_I48	L-Serine
