	0.0000-0.0012	0.0012-0.0727	0.0727-0.0728	0.0732-4.2025	4.3444-4.3555	4.3555-4.5647	4.5647-4.5652	4.5652-4.7458	4.9689-5.1608	5.1608-12.2919	12.2919-20.0000	Source	Target
Bifidobacterium_animalis_YL2##Putrescine-e0##Microbe	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999999	-1.0000000000000004	-1.0000000000000007	-1.0000000000000004	-1.0000000000000013	-0.9999999999999996	-0.9999999999999776	Bifidobacterium_animalis_YL2	Putrescine-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe	1.499999999970492	1.4999999999401021	1.4999999995098685	1.4999999992574993	1.4999999992574993	1.4999999992574993	1.4999999992574993	1.4999999992574993	1.4999999992574993	1.4999999992574993	1.4999999992574993	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Neu5Ac-e0##Microbe	-6.992697026089294	-6.9926970260830315	-6.992697025910717	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	-6.992697025836037	Bacteroides_caecimuris_I48	Neu5Ac-e0
Bifidobacterium_animalis_YL2##L-Aspartate-e0##Microbe	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-47.35650920426533	-47.35650920256722	-47.3565092035231	-47.35650920272409	351.6951770558189	-71.06170434206985	-70.06170434205934	Bifidobacterium_animalis_YL2	L-Aspartate-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe	-0.9241112603166932	-0.9241112603166803	-0.9241112603062759	-0.924111260305067	-0.924111260305067	-0.924111260305067	-0.924111260305067	-0.924111260305067	-0.924111260305067	-0.924111260305067	-0.924111260305067	Bacteroides_caecimuris_I48	Co2+-e0
Bifidobacterium_animalis_YL2##Phosphate-e0##Microbe	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418562140204	-129.8641856164221	-129.86418561887666	-129.86418561691988	-129.8641856172749	-129.8641856167738	-129.8641856168701	Bifidobacterium_animalis_YL2	Phosphate-e0
Bacteroides_caecimuris_I48##Uracil-e0##Microbe	-39.64223087747768	-39.64223087746805	-39.64223087689856	-39.642230876759434	-39.642230876759434	-39.642230876759434	-39.642230876759434	-39.642230876759434	-39.642230876759434	-39.642230876759434	-39.642230876759434	Bacteroides_caecimuris_I48	Uracil-e0
Bifidobacterium_animalis_YL2##L-Proline-e0##Microbe	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.08778119053361	-18.08778118982747	-18.08778119021083	-18.087781189955656	-18.08778118999846	-18.08778118993876	-18.087781189945634	Bifidobacterium_animalis_YL2	L-Proline-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe	1988.9453093008533	1733.1286861281956	-360.10033792381483	-360.1003379254537	-360.1003379254537	-360.1003379254537	-360.1003379254537	-360.1003379254537	-360.1003379254537	-360.1003379254537	-360.7670045921183	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Cl--e0##Microbe	-0.9241112603180015	-0.9241112603180778	-0.9241112603058695	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	-0.9241112603052624	Bacteroides_caecimuris_I48	Cl--e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-132.09682062338317	-132.096820618117	-132.09682062128147	-132.09682061902498	-65.318876211726	-65.31887621148013	-66.31887621148321	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Bifidobacterium_animalis_YL2##2-Oxoglutarate-e0-e0##Microbe	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	66.77794440974647	66.77794440714828	66.77794440904698	66.77794440746386	0.0	0.0	0.0	Bifidobacterium_animalis_YL2	2-Oxoglutarate-e0-e0
Bacteroides_caecimuris_I48##Cu2+-e0##Microbe	-0.9241112603174788	-0.9241112603173518	-0.9241112603050392	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	-0.9241112603048423	Bacteroides_caecimuris_I48	Cu2+-e0
Bifidobacterium_animalis_YL2##L-Asparagine-e0##Microbe	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.66100964626851	-16.661009645518313	-16.661009645862382	-16.6610096457082	-16.661009645739657	-16.661009645685052	-16.66100964569474	Bifidobacterium_animalis_YL2	L-Asparagine-e0
Bifidobacterium_animalis_YL2##L-Tyrosine-e0##Microbe	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-12.472744790428946	-12.472744789947948	-12.472744790252097	-12.472744790052054	-12.472744790074296	-12.472744790041311	-12.472744790052962	Bifidobacterium_animalis_YL2	L-Tyrosine-e0
Bifidobacterium_animalis_YL2##fe3-e0##Microbe	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359859876	-0.7060625359598077	-0.7060625359719402	-0.7060625359610676	-0.7060625359631297	-0.7060625359603362	-0.7060625359607311	Bifidobacterium_animalis_YL2	fe3-e0
Bifidobacterium_animalis_YL2##Mn2+-e0##Microbe	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359819016	-0.7060625359623975	-0.7060625359726805	-0.7060625359603637	-0.7060625359622703	-0.7060625359605593	-0.7060625359617339	Bifidobacterium_animalis_YL2	Mn2+-e0
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe	-1071.1513280394056	-1071.1513280395852	-1071.1513280287538	-1038.0033223858652	-1038.0033223858652	-1038.0033223858652	-1038.0033223858652	-1038.0033223858652	-1038.0033223858652	-1038.0033223858652	-1037.0033223858668	Bacteroides_caecimuris_I48	L-Aspartate-e0
Bifidobacterium_animalis_YL2##D-Lactate-e0##Microbe	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	10680.289713674683	10680.289713267552	10680.28971348711	7.390473104524888	1137.767587473017	-130.50305672112208	-129.50305672109116	Bifidobacterium_animalis_YL2	D-Lactate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe	1032.4135806147049	1032.4135806149015	1032.4135806048057	999.265574962156	999.265574962156	999.265574962156	999.265574962156	999.265574962156	999.265574962156	999.265574962156	998.2655749621572	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe	-1047.614512026944	-1047.6145120272213	-0.9999999999999998	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	Bacteroides_caecimuris_I48	D-Glucose-e0
Bifidobacterium_animalis_YL2##L-Tryptophan-e0##Microbe	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.121310173940197	-6.121310173582167	-6.121310173700656	-6.121310173652342	-6.121310173682716	-6.121310173644387	-6.121310173644127	Bifidobacterium_animalis_YL2	L-Tryptophan-e0
Bacteroides_caecimuris_I48##Mg-e0##Microbe	-0.9241112603172534	-0.9241112603172864	-0.9241112603073935	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	-0.9241112603067755	Bacteroides_caecimuris_I48	Mg-e0
Bifidobacterium_animalis_YL2##Acetate-e0##Microbe	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	-105.12922886678717	-16651.528889731566	-16651.52889007514	-642.1800294906861	-642.1800294926325	-642.1800294898836	-644.6800294903223	Bifidobacterium_animalis_YL2	Acetate-e0
Bifidobacterium_animalis_YL2##Sulfate-e0##Microbe	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625506189346	-0.7060626144128541	-0.7060628143154055	-0.7060625886006164	-0.70606259073611	-0.706062587130873	-0.706062623959042	Bifidobacterium_animalis_YL2	Sulfate-e0
Bacteroides_caecimuris_I48##L-Threonine##Microbe	-75.99313011345495	-75.9931301134841	-75.99313011290123	-75.99313011295247	-75.99313011295247	-75.99313011295247	-75.99313011295247	-75.99313011295247	-75.99313011295247	-75.99313011295247	-75.99313011295247	Bacteroides_caecimuris_I48	L-Threonine
Bifidobacterium_animalis_YL2##Cl--e0##Microbe	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359845513	-0.706062535953864	-0.7060625359657504	-0.7060625359574566	-0.7060625359601683	-0.7060625359566309	-0.7060625359570332	Bifidobacterium_animalis_YL2	Cl--e0
Bacteroides_caecimuris_I48##H2-e0##Microbe	2342.7966887642374	2086.980065591809	-6.248958461606445	-6.2489584611909486	-6.2489584611909486	-6.2489584611909486	-6.2489584611909486	-6.2489584611909486	-6.2489584611909486	-6.2489584611909486	-6.915625127856547	Bacteroides_caecimuris_I48	H2-e0
Bifidobacterium_animalis_YL2##Glycerol-e0##Microbe	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356589257	2.523313435571446	2.5233134356574602	2.5233134356112283	2.523313435618011	2.5233134356087614	2.523313435607103	Bifidobacterium_animalis_YL2	Glycerol-e0
Bifidobacterium_animalis_YL2##Cu2+-e0##Microbe	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.7060625359889051	-0.7060625359594892	-0.7060625359735558	-0.706062535960174	-0.7060625359635462	-0.7060625359600028	-0.7060625359612839	Bifidobacterium_animalis_YL2	Cu2+-e0
Bacteroides_caecimuris_I48##Mn2+-e0##Microbe	-0.9241112603168885	-0.9241112603170236	-0.92411126030749	-0.9241112603064634	-0.9241112603064634	-0.9241112603064634	-0.9241112603064634	-0.9241112603064634	-0.9241112603064634	-0.9241112603064634	-0.9241112603064634	Bacteroides_caecimuris_I48	Mn2+-e0
Bacteroides_caecimuris_I48##K+-e0##Microbe	-0.9241112603192252	-0.9241112603191125	-0.9241112603085064	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	-0.9241112603062298	Bacteroides_caecimuris_I48	K+-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe	-18.482435295021837	-18.482435295005775	-18.482435294589198	-18.482435294419602	-18.482435294419602	-18.482435294419602	-18.482435294419602	-18.482435294419602	-18.482435294419602	-18.482435294419602	-19.482435294418988	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##Sorbitol-e0-e0##Microbe	6.992697026035737	6.992697025916624	6.992697024318397	6.9926970233485966	6.9926970233485966	6.9926970233485966	6.9926970233485966	6.9926970233485966	6.9926970233485966	6.9926970233485966	6.9926970233485966	Bacteroides_caecimuris_I48	Sorbitol-e0-e0
Bifidobacterium_animalis_YL2##Fumarate-e0##Microbe	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	29.01233132553626	29.012331324657048	29.012331324944686	29.012331324753728	29.01233132480385	29.012331324693978	29.012331324691885	Bifidobacterium_animalis_YL2	Fumarate-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	0.0	0.0	0.0	0.0	0.0	0.0	7.691802750287025e-11	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##L-Isoleucine-e0##Microbe	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811323829	-38.57060811147188	-38.57060811245332	-38.570608111924415	-38.57060811202196	-38.570608111882926	-38.570608111940224	Bifidobacterium_animalis_YL2	L-Isoleucine-e0
Bacteroides_caecimuris_I48##Sulfate-e0##Microbe	-0.9241112602938009	-0.9241112602420382	-0.9241112596091954	-0.9241112592142461	-0.9241112592142461	-0.9241112592142461	-0.9241112592142461	-0.9241112592142461	-0.9241112592142461	-0.9241112592142461	-0.9241112592142461	Bacteroides_caecimuris_I48	Sulfate-e0
Bacteroides_caecimuris_I48##Riboflavin##Microbe	-0.9999999999999992	-0.9999999999999994	-0.9999999999999998	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Bacteroides_caecimuris_I48	Riboflavin
Bifidobacterium_animalis_YL2##Mg-e0##Microbe	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.7060625359859753	-0.7060625359545701	-0.7060625359694416	-0.7060625359606764	-0.7060625359627342	-0.7060625359598212	-0.7060625359602171	Bifidobacterium_animalis_YL2	Mg-e0
Bacteroides_caecimuris_I48##Glycerol-e0##Microbe	3.954395417036113	3.954395417036629	3.9543954169939775	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	3.9543954169912188	Bacteroides_caecimuris_I48	Glycerol-e0
Bacteroides_caecimuris_I48##L-Arginine-e0##Microbe	-35.572358341814855	-35.572358341832334	-35.572358341594345	-35.572358341637575	-35.572358341637575	-35.572358341637575	-35.572358341637575	-35.572358341637575	-35.572358341637575	-35.572358341637575	-36.57235834163744	Bacteroides_caecimuris_I48	L-Arginine-e0
Bifidobacterium_animalis_YL2##Ca2+-e0##Microbe	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.7060625359847014	-0.7060625359518881	-0.7060625359660695	-0.7060625359590685	-0.7060625359607093	-0.7060625359582451	-0.7060625359586808	Bifidobacterium_animalis_YL2	Ca2+-e0
Bacteroides_caecimuris_I48##L-Proline##Microbe	-26.58432473943982	-26.584324739442877	-26.584324739164813	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	-26.584324739137802	Bacteroides_caecimuris_I48	L-Proline
Bifidobacterium_animalis_YL2##CO2-e0##Microbe	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	11129.455510080288	98.52240240863503	98.52240241097567	98.52240241031052	-300.5292838481599	122.22759754963722	123.22759754954444	Bifidobacterium_animalis_YL2	CO2-e0
Bifidobacterium_animalis_YL2##Fe2+-e0##Microbe	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.706062535997348	-1.7060625359360673	-1.7060625359749306	-1.7060625359471548	-1.706062535952813	-1.7060625359460206	-1.7060625359443848	Bifidobacterium_animalis_YL2	Fe2+-e0
Bifidobacterium_animalis_YL2##L-Methionine-e0##Microbe	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121583575	-12.748894120982856	-12.748894121251585	-12.748894121125527	-12.74889412114714	-12.748894121112048	-13.748894121100049	Bifidobacterium_animalis_YL2	L-Methionine-e0
Bifidobacterium_animalis_YL2##K+-e0##Microbe	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359046188	-0.7060625359931276	-0.7060625357825745	-0.70606253587731	-0.706062535890517	-0.7060625358892685	-0.7060625358506383	Bifidobacterium_animalis_YL2	K+-e0
Bifidobacterium_animalis_YL2##PAN##Microbe	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-0.9999999999642846	-1.0000000000079308	-1.0000000000439202	-0.9999999999781071	-0.9999999999799557	-0.9999999999758199	-0.9999999999765445	Bifidobacterium_animalis_YL2	PAN
Bacteroides_caecimuris_I48##Fumarate-e0##Microbe	-1.0	-0.9999999999999998	-1.0000000000000024	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	Bacteroides_caecimuris_I48	Fumarate-e0
Bacteroides_caecimuris_I48##H+-e0##Microbe	1239.4349110990936	1239.4349110991577	-2947.0231369876988	-859.421218144799	-859.421218144799	-859.421218144799	-859.421218144799	-859.421218144799	-859.421218144799	-859.421218144799	-865.0878848114638	Bacteroides_caecimuris_I48	H+-e0
Bifidobacterium_animalis_YL2##L-Alanine-e0##Microbe	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.03444007393202	-52.03444007182539	-52.03444007292824	-52.03444007164911	-52.034440071899006	-52.03444007158146	-52.034440071604166	Bifidobacterium_animalis_YL2	L-Alanine-e0
PAN##Bacteroides_caecimuris_I48##Metabolite	126.68907411729847	126.6890741173128	126.68907411598337	126.68907411585164	126.68907411585164	126.68907411585164	126.68907411585164	126.68907411585164	126.68907411585164	126.68907411585164	126.68907411585164	PAN	Bacteroides_caecimuris_I48
Bifidobacterium_animalis_YL2##L-Threonine-e0##Microbe	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	5422.873928782523	-92.59262504751675	-92.59262504935144	-92.59262504803337	-92.59262504828324	-92.5926250479321	-92.59262504800765	Bifidobacterium_animalis_YL2	L-Threonine-e0
Bacteroides_caecimuris_I48##Ca2+-e0##Microbe	-0.9241112603168471	-0.9241112603168654	-0.9241112603060788	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	-0.9241112603047233	Bacteroides_caecimuris_I48	Ca2+-e0
Bifidobacterium_animalis_YL2##Riboflavin##Microbe	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999996737	-0.9999999999990224	-1.0000000000000642	-1.000000000000383	-0.999999999999429	-0.9999999999998559	-1.0000000000003602	Bifidobacterium_animalis_YL2	Riboflavin
Bacteroides_caecimuris_I48##O2-e0##Microbe	-0.9999999999999996	-0.9999999999999998	-1.0000000000000002	1026.2269566023922	1026.2269566023922	1026.2269566023922	1026.2269566023922	1026.2269566023922	1026.2269566023922	1026.2269566023922	1027.060289935719	Bacteroides_caecimuris_I48	O2-e0
Bacteroides_caecimuris_I48##PAN##Microbe	-1.0000000000002573	-1.0000000000000044	-1.0000000000000804	-0.9999999999998952	-0.9999999999998952	-0.9999999999998952	-0.9999999999998952	-0.9999999999998952	-0.9999999999998952	-0.9999999999998952	-0.9999999999998952	Bacteroides_caecimuris_I48	PAN
Bacteroides_caecimuris_I48##CO2-e0##Microbe	2627.89843585039	2372.081812677835	2372.0818126558693	284.4798938086068	284.4798938086068	284.4798938086068	284.4798938086068	284.4798938086068	284.4798938086068	284.4798938086068	286.81322714193584	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##Fe2+-e0##Microbe	-1.9241112603154504	-1.9241112603384827	-1.9241112605607895	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	-1.9241112607076603	Bacteroides_caecimuris_I48	Fe2+-e0
Bifidobacterium_animalis_YL2##L-Arginine-e0##Microbe	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.723747384001165	-21.723747383210295	-21.723747383590762	-21.723747383342527	-21.723747383390144	-21.72374738332213	-21.723747383318383	Bifidobacterium_animalis_YL2	L-Arginine-e0
Bifidobacterium_animalis_YL2##L-Histidine-e0##Microbe	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705091236	-9.204977704752839	-9.204977704951233	-9.204977704823058	-9.204977704843252	-9.204977704813913	-9.204977704820276	Bifidobacterium_animalis_YL2	L-Histidine-e0
Bifidobacterium_animalis_YL2##L-Cysteine-e0##Microbe	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.8974595049800795	-7.8974595047855605	-7.897459504987897	-7.8974595048148375	-7.897459504822073	-7.897459504807251	-7.897459504815658	Bifidobacterium_animalis_YL2	L-Cysteine-e0
Bacteroides_caecimuris_I48##L-Lysine-e0##Microbe	-41.268999357414245	-41.26899935743239	-41.268999357137545	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	-41.26899935717821	Bacteroides_caecimuris_I48	L-Lysine-e0
