	0.0000-0.0000	0.0000-0.0805	0.0805-0.0872	0.0872-0.0992	0.0992-0.1103	0.1103-0.2235	0.2235-0.2314	0.2315-0.2318	0.2318-0.2327	0.2327-0.2327	0.2330-0.3291	0.3291-0.3615	0.3663-0.3705	0.3705-0.4851	0.4866-0.4866	0.4866-6.1042	6.1042-6.1784	6.1784-6.8178	6.8178-6.9191	7.0891-7.2286	7.2291-19.1458	19.1458-19.3982	19.3982-20.0000	Source	Target
Bifidobacterium_animalis_YL2##Niacin##Microbe	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999982605	-0.9999999999182669	-0.9999999999180049	-0.9999999999478173	-0.9999999999410031	-0.9999999999173176	-0.9999999999173176	-0.9999999999173176	Bifidobacterium_animalis_YL2	Niacin
Bifidobacterium_animalis_YL2##Thiamin-e0##Microbe	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.0000000000000029	-0.4999999999595983	-0.4999999999827027	-0.5000000000139915	-0.4999999999569619	-0.4999999999569619	-0.4999999999569619	Bifidobacterium_animalis_YL2	Thiamin-e0
Bifidobacterium_animalis_YL2##NH3-e0##Microbe	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762773295845	-13.084762772876298	-13.084762772857678	-13.084762773018555	2273.6338978019758	-80.86270718002133	-80.86270718002133	-80.86270718002133	Bifidobacterium_animalis_YL2	NH3-e0
Bifidobacterium_animalis_YL2##Folate##Microbe	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000016	-1.0000000000000004	-0.9999999999999971	-1.0000000000000013	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	Bifidobacterium_animalis_YL2	Folate
Bifidobacterium_animalis_YL2##L-Serine-e0##Microbe	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.132738573128776	-45.13273857242025	-44.96607190562726	-1160.1295715994393	-29.752457225903484	-29.75245722577136	-29.75245722577136	-29.75245722577136	Bifidobacterium_animalis_YL2	L-Serine-e0
Muribaculum_intestinale_YL27##Sulfate-e0##Microbe	-0.9241112603231592	-0.9241112603229966	-0.9241112603188603	0.0036314775546926327	-0.9241112603278018	-0.9241112603269128	-0.9241112603257832	-0.9241112603262741	0.03674834597459118	-0.05968027987767288	-0.059680279877707715	-0.05968027987768698	-0.059680279877918324	-0.05968027987777057	-0.9241112603248932	-0.9241112603288475	-0.9241112603288475	-0.9241112603288475	-0.9241112603288475	-0.9241112603288475	-0.9241112603288475	-0.9241112603288475	-0.924111260328793	Muribaculum_intestinale_YL27	Sulfate-e0
Muribaculum_intestinale_YL27##Riboflavin##Microbe	-0.9999999999999998	-1.0000000000000009	-0.9999999999999996	-0.9999999999999983	-0.9999999999998825	-1.000000000000023	-0.9999999999999892	-1.0000000000000235	-1.0000000000000007	-1.0000000000000007	-0.9999999999999998	-0.9999999999999997	-1.0000000000000002	-1.0000000000000002	-0.9999999999999102	-1.0000000000000049	-1.0000000000000049	-1.0000000000000049	-1.0000000000000049	-1.0000000000000049	-1.0000000000000049	-1.0000000000000049	-1.0000000000000473	Muribaculum_intestinale_YL27	Riboflavin
Bifidobacterium_animalis_YL2##Co2+-e0##Microbe	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.7060625360838836	-0.7060625360711125	-0.7060625360207965	-0.7060625360816686	-0.7060625360846023	-0.7060625360846023	-0.7060625360846023	Bifidobacterium_animalis_YL2	Co2+-e0
Bifidobacterium_animalis_YL2##Uracil-e0##Microbe	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977016823	-12.165428976999786	-12.165428977120708	-12.16542897706067	-12.165428976999184	-12.165428976999184	-12.165428976999184	Bifidobacterium_animalis_YL2	Uracil-e0
Muribaculum_intestinale_YL27##L-Arginine-e0##Microbe	-36.57235834212351	-36.57235834213889	-36.57235834172131	0.14371829902242542	-36.57235834222068	-36.572358342042634	-36.57235834208551	-36.57235834208482	1.4543418473098741	-2.3618893907565677	-2.361889390756474	-2.3618893907559664	-2.361889390756932	-2.361889390756411	-36.572358341976816	-36.572358342060326	-36.572358342060326	-36.572358342060326	-36.572358342060326	-36.572358342060326	-36.572358342060326	-36.572358342060326	-36.068931935733886	Muribaculum_intestinale_YL27	L-Arginine-e0
Muribaculum_intestinale_YL27##L-Proline##Microbe	-26.584324739666485	-26.584324739679325	-26.584324739382087	0.10446835001737868	-26.58432473974048	-26.58432473961766	-26.584324739646096	-26.58432473964689	1.0571562158968701	-1.716849484402619	-1.7168494844026418	-1.7168494844025748	-1.716849484403277	-1.7168494844028013	-26.584324739571276	-26.58432473963623	-26.58432473963623	-26.58432473963623	-26.58432473963623	-26.58432473963623	-26.58432473963623	-26.58432473963623	-26.584324739647005	Muribaculum_intestinale_YL27	L-Proline
Bifidobacterium_animalis_YL2##L-Phenylalanine-e0##Microbe	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065374596	-19.79070206535189	-19.790702065481188	-19.790702065364297	-19.79070206533976	-19.79070206533976	-19.79070206533976	Bifidobacterium_animalis_YL2	L-Phenylalanine-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe	1674.3949813198824	1847.7129465071146	-117.2564023522599	-7.570655407106238	1160.1062192117265	-873.1637167001926	-1732.4821984225068	-1496.4298222469045	94.85930018637009	-136.9978262303871	-86.7418903687215	-42.60100317187	-41.72881968649969	47.96897359322464	516.1398802459238	516.1398802468035	516.1398802468035	516.1398802468035	516.1398802468035	516.1398802468035	516.1398802468035	516.1398802468035	501.6860022132524	Muribaculum_intestinale_YL27	H+-e0
Bifidobacterium_animalis_YL2##Putrescine-e0##Microbe	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.000000000000001	-0.9999999999999999	-0.9999999999999997	-0.9999999999999996	0.0	0.0	0.0	Bifidobacterium_animalis_YL2	Putrescine-e0
Bifidobacterium_animalis_YL2##L-Aspartate-e0##Microbe	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920376586	-46.35650920258573	-47.35650920262935	-47.35650920304371	-47.3565092027676	-47.35650920257904	-47.35650920257904	-47.35650920257904	Bifidobacterium_animalis_YL2	L-Aspartate-e0
Bifidobacterium_animalis_YL2##Phosphate-e0##Microbe	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561704932	-129.86418561690354	-129.86418561796467	-129.8641856173092	-129.8641856167964	-129.8641856167964	-129.8641856167964	Bifidobacterium_animalis_YL2	Phosphate-e0
Muribaculum_intestinale_YL27##Ca2+-e0##Microbe	-0.9241112603256154	-0.9241112603262897	-0.92411126031494	0.0036314775546861474	-0.924111260327877	-0.9241112603220016	-0.9241112603236958	-0.9241112603237782	0.03674834597451343	-0.05968027987753238	-0.059680279877538545	-0.05968027987754389	-0.05968027987757413	-0.059680279877534465	-0.9241112603210438	-0.9241112603234432	-0.9241112603234432	-0.9241112603234432	-0.9241112603234432	-0.9241112603234432	-0.9241112603234432	-0.9241112603234432	-0.9241112603237064	Muribaculum_intestinale_YL27	Ca2+-e0
Bifidobacterium_animalis_YL2##L-Proline-e0##Microbe	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781189977957	-18.08778118995722	-18.0877811900747	-18.08778118997407	-18.087781189948203	-18.087781189948203	-18.087781189948203	Bifidobacterium_animalis_YL2	L-Proline-e0
Muribaculum_intestinale_YL27##Galactose-e0##Microbe	-6.992697026146778	-6.992697026149552	-6.99269702599293	0.0274791828507127	-6.99269702612153	-6.9926970260698935	-6.992697026081148	-6.992697026072491	0.27807263112381336	11.575189887414343	-0.5644965784103655	-0.5644965784097918	-0.5644965784102822	-0.564496578409589	-8.740871282641443	-8.74087128266154	-8.74087128266154	-8.74087128266154	-8.74087128266154	-8.74087128266154	-8.74087128266154	-8.74087128266154	-2.05532298540997	Muribaculum_intestinale_YL27	Galactose-e0
Muribaculum_intestinale_YL27##L-Tyrosine##Microbe	-17.08355495665558	-17.08355495666574	-17.083554956437705	0.06713320034364632	-17.083554956689344	-17.08355495658174	-17.083554956609287	-17.083554956609834	0.6793471900776323	-1.1032776948919747	-1.1032776948920964	-1.103277694891903	-1.1032776948926968	-1.1032776948926808	-17.08355495656579	-17.08355495660197	-17.08355495660197	-17.08355495660197	-17.08355495660197	-17.08355495660197	-17.08355495660197	-17.08355495660197	-21.885840401217077	Muribaculum_intestinale_YL27	L-Tyrosine
Muribaculum_intestinale_YL27##PAN##Microbe	-0.9999999999999836	-1.0000000000003462	-0.9999999999999869	0.003929697332605502	-1.000000000007954	-1.0000000000100107	-1.0000000000074802	-1.0000000000080762	0.03976614889631889	-0.06458127115241512	-0.06458127115248621	-0.06458127115306603	-0.0645812711527821	-0.06458127115273082	-1.0000000000097484	-1.000000000012595	-1.000000000012595	-1.000000000012595	-1.000000000012595	-1.000000000012595	-1.000000000012595	-1.000000000012595	-1.0000000000129527	Muribaculum_intestinale_YL27	PAN
Muribaculum_intestinale_YL27##Fe2+-e0##Microbe	-1.9241112603285004	-1.9241112603338504	-1.9241112603247035	0.007561174887306414	-1.92411126034057	-1.9241112603444943	-1.9241112603460686	-1.9241112603468196	0.0765144948716086	-0.12426155103101005	-0.1242615510310603	-0.12426155103140632	-0.12426155103152645	-0.12426155103156963	-1.9241112603456292	-1.9241112603561545	-1.9241112603561545	-1.9241112603561545	-1.9241112603561545	-1.9241112603561545	-1.9241112603561545	-1.9241112603561545	-7.403938307336106	Muribaculum_intestinale_YL27	Fe2+-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.09682061886372	-132.0968206188354	-132.09682061990534	-2418.8154811940603	-66.31887621152323	-66.31887621152323	-66.31887621152323	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Muribaculum_intestinale_YL27##L-Lysine-e0##Microbe	-41.268999357765196	-41.26899935778936	-41.2689993573414	0.16217467669368066	-41.268999357888696	-41.26899935770933	-41.268999357749465	-41.26899935775185	1.6411091732500516	-2.6652044376925903	-2.6652044376926884	-2.665204437693176	-2.6652044376939674	-2.6652044376933985	-41.26899935764056	-41.26899935774339	-41.26899935774339	-41.26899935774339	-41.26899935774339	-41.26899935774339	-41.26899935774339	-41.26899935774339	-40.25658311121084	Muribaculum_intestinale_YL27	L-Lysine-e0
Bifidobacterium_animalis_YL2##L-Asparagine-e0##Microbe	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009645715584	-16.661009645717552	-16.661009645810747	-16.66100964572049	-16.661009645697	-16.661009645697	-16.661009645697	Bifidobacterium_animalis_YL2	L-Asparagine-e0
Bifidobacterium_animalis_YL2##L-Tyrosine-e0##Microbe	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.972744789988182	-12.472744790009342	-12.472744790098227	-12.472744790022453	-12.472744790003569	-12.472744790003569	-12.472744790003569	Bifidobacterium_animalis_YL2	L-Tyrosine-e0
Bifidobacterium_animalis_YL2##fe3-e0##Microbe	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359617733	-0.706062535960968	-0.7060625359661421	-0.7060625359617958	-0.7060625359605079	-0.7060625359605079	-0.7060625359605079	Bifidobacterium_animalis_YL2	fe3-e0
Bifidobacterium_animalis_YL2##Mn2+-e0##Microbe	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359591644	-0.7060625359617542	-0.7060625359671968	-0.7060625359620174	-0.7060625359591542	-0.7060625359591542	-0.7060625359591542	Bifidobacterium_animalis_YL2	Mn2+-e0
Muribaculum_intestinale_YL27##Zn2+-e0##Microbe	-0.9241112603244502	-0.9241112603252393	-0.9241112603138362	0.0036314775546854037	-0.9241112603269478	-0.9241112603212484	-0.924111260323237	-0.9241112603231827	0.036748345974505034	-0.059680279877509526	-0.05968027987751695	-0.05968027987754031	-0.059680279877551645	-0.05968027987754175	-0.9241112603211531	-0.9241112603229631	-0.9241112603229631	-0.9241112603229631	-0.9241112603229631	-0.9241112603229631	-0.9241112603229631	-0.9241112603229631	-0.924111260323363	Muribaculum_intestinale_YL27	Zn2+-e0
Bifidobacterium_animalis_YL2##L-Tryptophan-e0##Microbe	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.12131017365593	-6.121310173661314	-6.121310173715238	-6.121310173662537	-6.121310173648816	-6.121310173648816	-6.121310173648816	Bifidobacterium_animalis_YL2	L-Tryptophan-e0
Muribaculum_intestinale_YL27##Asparagine##Microbe	-28.989573168496346	-28.989573168514074	-28.989573168244373	0.11392024835250013	-28.98957316860338	-28.989573168499575	-28.98957316852347	-28.989573168530125	1.152803683051699	-1.8721834853758685	-1.8721834853761705	-1.8721834853775952	-0.9999999999999998	-1.0000000000000007	-0.9999999999999993	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-1.0000000000000002	Muribaculum_intestinale_YL27	Asparagine
Muribaculum_intestinale_YL27##L-Cysteine-e0##Microbe	-13.013505963566706	-13.0135059635822	-13.013505963723977	0.05113913967347478	-13.013505963743675	-13.013505963855529	-13.013505963828877	-13.013505963858183	0.5174970158177316	-0.8404287572881526	-0.8404287572893676	-0.8404287572984279	-0.8404287572962958	-90.53822203701199	-1592.7839680204197	-1229.9070173861144	-1229.9070173861144	-1229.9070173861144	-1229.9070173861144	-1229.9070173861144	-1229.9070173861144	-1229.9070173861144	-1308.5430996344717	Muribaculum_intestinale_YL27	L-Cysteine-e0
Muribaculum_intestinale_YL27##L-Histidine-e0##Microbe	-11.393282031287972	-11.393282031293527	-11.393282031140949	0.04477215000736894	-11.393282031309298	-11.393282031245318	-11.393282031257648	-11.393282031255946	0.45306694966924355	-0.7357926361712477	-0.7357926361711866	-0.7357926361705669	-0.7357926361710414	-0.7357926361711077	-11.393282031220355	-11.393282031241268	-11.393282031241268	-11.393282031241268	-11.393282031241268	-11.393282031241268	-11.393282031241268	-11.393282031241268	-11.26129271916978	Muribaculum_intestinale_YL27	L-Histidine-e0
Bifidobacterium_animalis_YL2##Sulfate-e0##Microbe	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625911399256	-0.7060625977464952	-0.7060625860722212	-0.7060626608035818	-0.7060625811427599	-0.7060625811427599	-0.7060625811427599	Bifidobacterium_animalis_YL2	Sulfate-e0
Bifidobacterium_animalis_YL2##Cl--e0##Microbe	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359582362	-0.706062535957444	-0.7060625359653974	-0.7060625359594044	-0.7060625359568854	-0.7060625359568854	-0.7060625359568854	Bifidobacterium_animalis_YL2	Cl--e0
Bifidobacterium_animalis_YL2##Cu2+-e0##Microbe	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.7060625359615721	-0.7060625359604371	-0.7060625359658125	-0.7060625359613288	-0.7060625359599003	-0.7060625359599003	-0.7060625359599003	Bifidobacterium_animalis_YL2	Cu2+-e0
Muribaculum_intestinale_YL27##L-Phenylalanine##Microbe	-22.280195972291114	-22.280195972301055	-22.280195972058088	0.08755442668125248	-22.280195972354687	-22.28019597225485	-22.28019597227875	-22.280195972279913	0.8859975904661295	-1.4388833774043654	-1.4388833774043825	-1.438883377404308	-1.4388833774049488	-1.438883377404475	-22.2801959722164	-22.28019597227213	-22.28019597227213	-22.28019597227213	-22.28019597227213	-22.28019597227213	-22.28019597227213	-22.28019597227213	-22.28019597228059	Muribaculum_intestinale_YL27	L-Phenylalanine
Muribaculum_intestinale_YL27##Sucrose##Microbe	-0.9999999999999996	-1.0	-0.9999999999999993	-0.9999999999999998	-0.9999999999999998	-0.9999999999999983	-0.9999999999999994	-1.0000000000000004	-0.9999999999999983	-1.0000000000000004	-0.9999999999999993	-1.0000000000000022	-1.0000000000000002	-0.9999999999999998	-1.000000000000001	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999993	Muribaculum_intestinale_YL27	Sucrose
Muribaculum_intestinale_YL27##Folate##Microbe	-0.9999999999999996	-0.9999999999999993	-1.0	-1.0	-1.0000000000000004	-1.0000000000000013	-1.000000000000001	-0.9999999999999986	-1.0000000000000002	-1.0000000000000004	-1.0000000000000009	-0.9999999999999984	-1.0	-0.999999999999999	-0.9999999999999994	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000009	Muribaculum_intestinale_YL27	Folate
Muribaculum_intestinale_YL27##L-Serine##Microbe	-41.36883445550367	-41.36883445552919	-41.36883445476106	0.16256699840957123	-41.36883445547298	-41.368834455120016	-41.36883445521381	-41.368834455186665	1.6450792306000719	-2.6716519151918616	-2.671651915190863	-90.95342630892709	-0.9999999999999998	-1.000000000000001	-0.9999999999999996	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999996	Muribaculum_intestinale_YL27	L-Serine
