	0.0000-0.0000	0.0000-0.0806	0.0806-0.0844	0.0844-0.1212	0.1215-0.1879	0.1879-0.2200	0.2200-0.2200	0.2266-0.2287	0.2287-0.4734	0.4734-0.4736	0.4736-0.4737	0.4737-0.4778	0.4779-0.4949	0.5132-0.7234	0.7234-0.7248	0.7248-0.8957	0.8957-0.9174	0.9174-0.9321	0.9321-0.9414	0.9414-0.9414	0.9414-0.9659	0.9659-0.9678	0.9678-0.9679	0.9679-0.9680	0.9680-0.9770	0.9770-1.0525	1.0525-1.1680	1.1680-1.2682	1.2682-1.2735	1.2735-1.2742	1.2742-1.3005	1.3005-1.3538	1.3538-1.3562	1.3818-2.3159	2.3159-2.3264	2.3265-2.5057	2.5057-2.5132	2.5132-2.5306	2.5306-2.7372	2.7375-2.7523	2.7523-3.1109	3.1109-3.6947	3.6998-3.8267	3.8267-3.8329	3.8329-3.8537	3.8537-3.9029	3.9029-3.9051	3.9051-3.9051	3.9051-3.9653	3.9675-3.9678	3.9678-4.5944	4.7183-5.6740	5.6740-5.6741	5.6741-5.6800	5.6800-5.6886	5.6907-5.6988	5.6988-5.7301	5.7446-5.7453	5.7453-5.7680	5.7680-5.7853	5.7853-6.7483	6.7483-7.0600	7.0600-10.6220	10.6220-20.0000	Source	Target
Blautia_coccoides_YL58##N-acetylneuraminate (as sialic residue)##Microbe	-1.0000000000000009	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0	-1.0	-1.0	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999992	-1.0	-3246.804968952401	-20.148505545765598	-20.148505545765598	-20.1485055403307	-20.14850554800343	-20.148505544261752	-20.148505544292565	-20.148505544292565	-20.148505544237494	-20.148505544325957	-2.6533686932350515	-20.14850554410255	-20.148505544109508	-20.1485055441241	-20.14850554410446	-20.148505544105106	-20.148505544406618	-20.148505544113075	-20.148505544134565	-20.14850554413474	-20.148505544129808	-20.148505544220654	-20.148505544216913	-20.148505544210895	-20.14850554386369	-20.148505542603445	-20.148505544469	-20.148505544445708	-20.148505544394272	-20.148505544018906	-20.148505543681395	-20.14850554399552	-20.14850554428855	-20.148505544245683	-20.148505544245754	Blautia_coccoides_YL58	N-acetylneuraminate (as sialic residue)
Blautia_coccoides_YL58##fe3-e0##Microbe	-0.7060625360055616	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.7060625360045185	-0.7060625360045185	-0.7060625360045185	-0.7060625362046532	-0.706062536044336	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625362630693	-0.7060625363839655	-0.7060625357860147	-0.7060625360324401	-0.7060625360324401	-0.7060625358379554	-0.7060625361122808	-0.7060625359797662	-0.7060625359809667	-0.7060625359809667	-0.7060625359785102	-0.706062535982065	-0.09298179581206927	-0.7060625359739449	-0.7060625359742294	-0.7060625359743771	-0.706062535973819	-0.7060625359738322	-0.7060625359817015	-0.7060625359742986	-0.7060625359747887	-0.7060625359747967	-0.7060625359753127	-0.7060625359774951	-0.7060625359773646	-0.7060625359782395	-0.7060625359671124	-0.7060625358737782	-0.7060625359835153	-0.7060625359841901	-0.7060625359789491	-0.7060625359674615	-0.706062535955256	-0.706062535970383	-0.7060625359815913	-0.7060625359798737	-0.7060625359798696	Blautia_coccoides_YL58	fe3-e0
Blautia_coccoides_YL58##Mn2+-e0##Microbe	-0.7060625360039098	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.70606253601251	-0.7060625360028668	-0.7060625360028668	-0.7060625360028668	-0.7060625362027293	-0.7060625360425933	-0.706062536012439	-0.706062536012439	-0.706062536012439	-0.706062536012439	-0.706062536012439	-0.706062536012439	-0.706062536012439	-0.706062536012439	-0.706062536012439	-0.7060625362490007	-0.7060625363698939	-0.7060625357839385	-0.7060625360319115	-0.7060625360319115	-0.7060625358367411	-0.7060625361124223	-0.7060625359800707	-0.706062535981559	-0.706062535981559	-0.7060625359788611	-0.7060625359822641	-0.09298179581210414	-0.7060625359742982	-0.7060625359745795	-0.706062535974915	-0.706062535974081	-0.7060625359740947	-0.7060625359819289	-0.7060625359746425	-0.706062535975106	-0.7060625359751139	-0.7060625359754056	-0.7060625359778426	-0.7060625359776465	-0.7060625359780481	-0.7060625359666864	-0.706062535875319	-0.7060625359819157	-0.706062535984467	-0.7060625359789318	-0.7060625359688659	-0.7060625359582118	-0.7060625359711172	-0.7060625359818348	-0.7060625359802074	-0.7060625359802051	Blautia_coccoides_YL58	Mn2+-e0
Muribaculum_intestinale_YL27##L-Threonine##Microbe	-74.99313011412507	-74.99313011415876	-74.993130113997	-74.99313011373367	-74.99313011370172	-74.99313011296462	-74.99313011360056	-74.99313011390122	-74.9931301133409	-74.99313011335674	-74.99313011343811	-74.99313011337098	-74.99313011335241	-74.99313011336956	-74.99313011340745	-74.99313011341727	-74.99313011341727	-74.99313011341727	-74.99313011341727	-1015.5453733468873	-1015.5453733469718	-0.9999999999999988	-0.9999999999999994	-1.0000000000000004	-1.0000000000000002	-1.000000000000001	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999979	-0.9999999999999979	-1.0000000000000004	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Muribaculum_intestinale_YL27	L-Threonine
PAN##Blautia_coccoides_YL58##Metabolite	96.79614652098311	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652216222	96.79614652084014	96.79614652084014	96.79614652084014	96.79614654822797	96.79614652626948	96.79614652200574	96.79614652200574	96.79614652200574	96.79614652200574	96.79614652200574	96.79614652200574	96.79614652200574	96.79614652200574	96.79614652200574	96.79614655517717	96.79614657175061	96.79614649102567	96.79614652480413	96.79614652480413	96.7961464979935	96.79614653574346	96.79614651757836	96.79614651773208	96.79614651773208	96.79614651741429	96.796146517872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.79614651696804	96.79614651726632	96.79614651723965	96.79614651728895	96.79614651569518	96.79614650250487	96.79614651789052	96.79614651822236	96.79614651748469	96.79614651603093	96.79614651453608	96.79614651630959	96.79614651782661	96.79614651759903	96.79614651759853	PAN	Blautia_coccoides_YL58
Muribaculum_intestinale_YL27##H2-e0##Microbe	2059.8485929679036	2176.1911539521457	2176.1911539471284	815.2528223431117	1136.4544935593772	1136.4544935483348	4148.207943682471	4260.166236372106	-376.67249531695575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2-e0
Muribaculum_intestinale_YL27##K+-e0##Microbe	-0.9241112603229622	-0.9241112603225655	-0.9241112603195466	-0.9241112603192442	-0.9241112603186942	-0.9241112603086334	-0.9241112603175164	-0.9241112603199734	-0.9241112603150565	-0.924111260315154	-0.9241112603161454	-0.9241112603153095	-0.9241112603147956	-0.9241112603148178	-0.9241112603150395	-0.9241112603153213	-0.9241112603153213	-0.9241112603153213	-0.9241112603153213	-0.9241112603143455	-0.9241112603145035	-0.9241112603158208	-0.9241112603145186	-0.9241112603141138	-0.9241112603157086	-0.9241112603138261	-0.924111260315317	-0.924111260315317	-0.924111260315317	-0.924111260315317	-0.924111260315317	-0.9241112603134374	-0.9241112603134374	-0.924111260311294	-0.924111260311294	-0.9241112603113651	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	-0.9241112603110441	Muribaculum_intestinale_YL27	K+-e0
Muribaculum_intestinale_YL27##L-Methionine-e0##Microbe	-20.482435295204667	-20.48243529521418	-20.482435295164056	-20.482435295070875	-20.482435295062263	-20.4824352948615	-20.482435295066995	-20.482435295134444	-20.48243529495833	-20.482435294952616	-20.482435294987624	-20.482435294969175	-20.48243529496188	-20.48243529496618	-20.482435294977922	-20.482435294980977	-20.482435294980977	-20.482435294980977	-20.482435294980977	-20.482435294951202	-20.482435294952282	-20.48243529499276	-20.482435294953437	-20.482435294957654	-20.482435294983105	-20.482435294947354	-20.482435294970106	-20.482435294970106	-20.482435294970106	-20.482435294970106	-20.482435294970106	-20.482435294944583	-20.482435294944583	-20.482435294907482	-20.482435294907482	-20.482435294907994	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	-20.482435294902814	Muribaculum_intestinale_YL27	L-Methionine-e0
Blautia_coccoides_YL58##Acetate-e0##Microbe	1081.4238915545882	1081.2925966038517	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.9796469636008	1080.154766512335	1080.154766512335	1080.154766512335	1255.4882098698383	916.1176914786716	258.88231529917715	258.88231529917715	258.88231529917715	258.88231529917715	258.88231529917715	258.88231529917715	258.88231529917715	258.88231529917715	258.88231529917715	258.88231538714246	258.8823154322099	5127.589768644594	1833.1464053824814	1833.1464053824814	303.2660831846501	303.26608330711707	-29.895247160218414	-373.0522751961112	-373.0522751961112	118.56561472304595	-173.1201594425585	-15.85182165108677	103.80922078823343	69.18615594499576	-142.6199049260495	314.874381234079	315.10928709232667	740.9997992460657	151.09123231082535	180.13394701003773	180.13394701004026	514.7714630925079	184.8053226149435	157.30814424196166	157.30814424090605	157.30814423849944	27459.39231138309	489.3681332040357	489.36813320721075	489.3681332038192	489.36813319636263	1069.8365220840742	1069.8365221019399	-614.0106873431039	-416.7291862426981	-416.72918624269784	Blautia_coccoides_YL58	Acetate-e0
Blautia_coccoides_YL58##Sulfate-e0##Microbe	-0.7060625360048682	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360141045	-0.7060625360037792	-0.7060625360037792	-0.7060625360037792	-0.7060625362045174	-0.7060625360435954	-0.7060625360146071	-0.7060625360146071	-0.7060625360146071	-0.7060625360146071	-0.7060625360146071	-0.7060625360146071	-0.7060625360146071	-0.7060625360146071	-0.7060625360146071	-0.7060625362435605	-0.7060625363630454	-0.706062535784607	-0.7060625360320169	-0.7060625360320169	-0.7060625358408632	-0.7060625361108861	-0.7060625359779655	-0.7060625359785953	-0.7060625359785953	-0.7060625359768459	-0.7060625359793359	-0.09298179581177966	-0.7060625359723438	-0.706062535972446	-0.7060625359722326	-0.7060625359727047	-0.7060625359726785	-0.7060625359815598	-0.7060625359726245	-0.7060625359732012	-0.7060625359732029	-0.7060625359741624	-0.7060625359759679	-0.7060625359758499	-0.7060625359786918	-0.7060625359641428	-0.706062535883709	-0.706062535984986	-0.7060625359846988	-0.7060625359770213	-0.70606253597196	-0.7060625359636005	-0.7060625359678961	-0.7060625359797025	-0.7060625359782414	-0.7060625359782077	Blautia_coccoides_YL58	Sulfate-e0
