	0.0000-0.2268	0.2323-0.4202	0.4202-0.4202	0.4202-0.4203	0.4203-0.4217	0.4217-0.4217	0.4217-0.4218	0.4218-0.4222	0.4222-0.4229	0.4229-0.4234	0.4234-0.4235	0.4235-0.4236	0.4242-1.1763	1.1763-2.5000	Source	Target
bc1016##bc1010##O2	-0.0034192589930304236	-0.0034192589930304236	-0.0034192589930304236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1016	bc1010
bc1001##bc1011##O2	-0.15278557913560106	-0.15278557913560106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1001	bc1011
bc1002##bc1011##O2	-0.15278557913560073	-0.15278557913560073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	bc1011
bc1003##bc1011##O2	-0.15278557913560065	-0.15278557913560065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	bc1011
bc1008##bc1011##O2	-0.0034250002322331555	-0.0034250002322331555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1008	bc1011
bc1009##bc1011##O2	-0.15278557913560062	-0.15278557913560062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1009	bc1011
bc1010##bc1011##O2	-0.15278557913560128	-0.15278557913560128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1010	bc1011
bc1012##bc1011##O2	-0.1527855791356008	-0.1527855791356006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1012	bc1011
bc1015##bc1011##O2	-0.15278557913560095	-0.15278557913560095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1015	bc1011
bc1016##bc1011##O2	-0.003425000207612999	-0.003425000207612999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1016	bc1011
bc1001##bc1012##O2	-0.15299312499689924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1001	bc1012
bc1002##bc1012##O2	-0.1529931249968989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	bc1012
bc1003##bc1012##O2	-0.15299312499689882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	bc1012
bc1008##bc1012##O2	-0.0034296527958269643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1008	bc1012
bc1009##bc1012##O2	-0.1529931249968988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1009	bc1012
bc1010##bc1012##Fumarate.O2	-0.1530076770899078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1010	bc1012
bc1011##bc1012##O2	-0.15299312499689893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1011	bc1012
bc1015##bc1012##O2	-0.15299312499689913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1015	bc1012
bc1016##bc1012##O2	-0.003429652771173363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1016	bc1012
bc1001##bc1015##O2	-0.1532485362974612	-0.1532485362974612	-0.1532485362974612	-0.1532485362974612	-0.1532485362974612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1001	bc1015
bc1002##bc1015##O2	-0.15324853629746088	-0.15324853629746088	-0.15324853629746088	-0.15324853629746088	-0.27148743179880336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	bc1015
bc1003##bc1015##O2	-0.1532485362974608	-0.1532485362974608	-0.1532485362974608	-0.1532485362974608	-0.1532485362974608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	bc1015
bc1008##bc1015##O2	-0.0034353783608226194	-0.0034353783608226194	-0.0034353783608226194	-0.0034353783608226194	-0.0034353783608226194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1008	bc1015
bc1009##bc1015##O2	-0.15324853629746077	-0.15324853629746077	-0.15324853629746077	-0.15324853629746077	-0.15324853629746077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1009	bc1015
bc1010##bc1015##O2	-0.15324853629746144	-0.15324853629746144	-0.15324853629746144	-0.15324853629745938	-0.15324853629745938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1010	bc1015
bc1011##bc1015##O2	-0.1532485362974609	-0.1532485362974609	-0.27097492051125094	-0.27097492051125094	-0.27097492051125094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1011	bc1015
bc1012##bc1015##O2	-0.15324853629746096	-0.15324853629746074	-0.15324853629746074	-0.15324853629746074	-0.15324853629746074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1012	bc1015
bc1016##bc1015##O2	-0.003435378336127861	-0.003435378336127861	-0.003435378336127861	-0.003435378336127861	-0.003435378336127861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1016	bc1015
bc1001##bc1016##D-Glucose	-0.03152386363815962	-0.03152386363815962	-0.03152386363815962	-0.03152386363815962	-0.03152386363815962	-0.03152386363815962	-0.03152386363815962	-0.05745328770557245	-0.05745328770557245	-0.05745328770557245	-0.05745328770557245	-0.05745328770557245	-0.05745328770557322	-0.05745328770557322	bc1001	bc1016
bc1002##bc1016##D-Glucose	-0.03243108599178553	-0.03243108599178553	-0.03243108599178553	-0.03243108599178553	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	-0.05745328770557321	bc1002	bc1016
bc1003##bc1016##D-Glucose	-0.03154753374947646	-0.03154753374947646	-0.03154753374947646	-0.03154753374947646	-0.03154753374947646	-0.03154753374947646	-0.05745328770557314	-0.05745328770557314	-0.05745328770557314	-0.05745328770557314	-0.05745328770557314	-0.05745328770557314	-0.05745328770557314	-0.05745328770557314	bc1003	bc1016
bc1008##bc1016##D-Glucose	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	-0.057453287705573244	bc1008	bc1016
bc1009##bc1016##D-Glucose	-0.03153298968727141	-0.03153298968727141	-0.03153298968727141	-0.03153298968727141	-0.03153298968727141	-0.03153298968727141	-0.03153298968727141	-0.0574532877055731	-0.0574532877055731	-0.0574532877055731	-0.0574532877055731	-0.0574532877055731	-0.0574532877055731	-0.0574532877055731	bc1009	bc1016
bc1010##bc1016##D-Glucose	-0.03249226023310517	-0.03249226023310517	-0.03249226023310517	-0.05745328770557289	-0.05745328770557289	-0.05745328770557289	-0.05745328770557289	-0.05745328770557289	-0.05745328770557289	-0.05745328770557289	-0.05745328770557289	-0.05745328770557329	-0.05745328770557329	-0.05745328770557329	bc1010	bc1016
bc1011##bc1016##D-Glucose	-0.03249242486996285	-0.03249242486996285	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	-0.05745328770557318	bc1011	bc1016
bc1012##bc1016##D-Glucose	-0.046520512650003426	-0.05745328770557317	-0.05745328770557317	-0.05745328770557317	-0.05745328770557317	-0.05745328770557317	-0.05745328770557317	-0.05745328770557317	-0.05745328770557317	-0.05745328770557359	-0.057453287705534435	-0.057453287705534435	-0.057453287705573196	-0.057453287705573196	bc1012	bc1016
bc1015##bc1016##D-Glucose	-0.03158902674229902	-0.03158902674229902	-0.03158902674229902	-0.03158902674229902	-0.03158902674229902	-0.05745328770557181	-0.05745328770557181	-0.05745328770557181	-0.057453287705573196	-0.057453287705573196	-0.057453287705573196	-0.057453287705573196	-0.057453287705573196	-0.057453287705573196	bc1015	bc1016
bc1001##bc1012##O2.D-Glucose	0.0	-0.1149879329969209	-0.1149879329969209	-0.1149879329969209	-0.1149879329969209	-0.1149879329969209	-0.1149879329969209	-0.17382509644759986	-0.17382509644759986	-1.5658264466344503	-1.5658264466360274	-1.5658264466360274	0.0	0.0	bc1001	bc1012
bc1002##bc1012##O2.D-Glucose	0.0	-0.11704653598662164	-0.11704653598662164	-0.11704653598662164	-0.20735378114329578	-0.20735378114329578	-0.20735378114329578	-0.20735378114329578	-0.20735378114329578	-0.35771318128178464	-0.3577131812819867	-0.3577131812819867	0.0	0.0	bc1002	bc1012
bc1003##bc1012##O2.D-Glucose	0.0	-0.1150416434921799	-0.1150416434921799	-0.1150416434921799	-0.1150416434921799	-0.1150416434921799	-0.20950990001834507	-0.20950990001834507	-0.20950990001834507	-0.28002341091750926	-0.28002341091762295	-0.28002341091762295	0.0	0.0	bc1003	bc1012
bc1008##bc1012##O2.D-Glucose	0.0	-0.13134298331193917	-0.13134298331193917	-0.13134298331193917	-0.13134298331193917	-0.13134298331193917	-0.13134298331193917	-0.13134298331193917	-0.13134298331193917	-3.0965517012997688	-3.0965517013030883	-3.0965517013030883	0.0	0.0	bc1008	bc1012
bc1009##bc1012##O2.D-Glucose	0.0	-0.11500864116389944	-0.11500864116389944	-0.11500864116389944	-0.11500864116389944	-0.11500864116389944	-0.11500864116389944	-0.2095464025120256	-0.2095464025120256	-0.2787081446840016	-0.278708144684114	-0.278708144684114	0.0	0.0	bc1009	bc1012
bc1010##bc1012##O2.D-Glucose	0.0	-0.11718534812630285	-0.11718534812630285	-0.17382509644760036	-0.17382509644760036	-0.17382509644760036	-0.17382509644760036	-0.17382509644760036	-0.17382509644760036	-1.5658264466344916	-1.5658264466360687	-0.17646533251642893	0.0	0.0	bc1010	bc1012
bc1011##bc1012##O2.D-Glucose	0.0	-0.11718572170828742	-0.20720844969977648	-0.20720844969977648	-0.20720844969977648	-0.20720844969977648	-0.20720844969977648	-0.20720844969977648	-0.20720844969977648	-0.36294979722368437	-0.3629497972238922	-0.3629497972238922	0.0	0.0	bc1011	bc1012
bc1015##bc1012##D-Glucose.O2	0.0	-0.11513579637403387	-0.11513579637403387	-0.11513579637403387	-0.11513579637403387	-0.1738250964475962	-0.1738250964475962	-0.1738250964475962	-0.21020901969274455	-0.25483257028726714	-0.25483257028735196	-0.25483257028735196	0.0	0.0	bc1015	bc1012
bc1016##bc1012##D-Glucose.O2	0.0	-0.13134298330493632	-0.13134298330493632	-0.13134298330493632	-0.13134298330493632	-0.13134298330493632	-0.13134298330493632	-0.13134298330493632	-0.13134298330493632	-3.096551701552084	-3.0965517015554034	-3.0965517015554034	0.0	0.0	bc1016	bc1012
bc1001##bc1011##D-Glucose	0.0	0.0	-0.14823121948649554	-0.14823121948649554	-0.14823121948649554	-0.14823121948649554	-0.14823121948649554	-0.2701563170637632	-0.2701563170637632	-0.2701563170637632	-0.2701563170637632	-0.2701563170637632	-0.2701563170637668	-0.2701563170637668	bc1001	bc1011
bc1002##bc1011##D-Glucose	0.0	0.0	-0.15249715203102637	-0.15249715203102637	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	-0.27015631706376675	bc1002	bc1011
bc1003##bc1011##D-Glucose	0.0	0.0	-0.14834252086459276	-0.14834252086459276	-0.14834252086459276	-0.14834252086459276	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	bc1003	bc1011
bc1008##bc1011##D-Glucose	0.0	0.0	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	-0.2701563170637669	bc1008	bc1011
bc1009##bc1011##D-Glucose	0.0	0.0	-0.14827413191006336	-0.14827413191006336	-0.14827413191006336	-0.14827413191006336	-0.14827413191006336	-0.27015631706376625	-0.27015631706376625	-0.27015631706376625	-0.27015631706376625	-0.27015631706376625	-0.27015631706376625	-0.27015631706376625	bc1009	bc1011
bc1010##bc1011##D-Glucose	0.0	0.0	-0.15278480498169436	-0.2701563170637653	-0.2701563170637653	-0.2701563170637653	-0.2701563170637653	-0.2701563170637653	-0.2701563170637653	-0.2701563170637653	-0.2701563170637653	-0.2701563170637672	-0.2701563170637672	-0.2701563170637672	bc1010	bc1011
bc1012##bc1011##D-Glucose	0.0	0.0	-0.2701563170637666	-0.2701563170637666	-0.2701563170637666	-0.2701563170637666	-0.2701563170637666	-0.2701563170637666	-0.2701563170637666	-0.2701563170637686	-0.27015631706358445	-0.27015631706358445	-0.2701563170637667	-0.2701563170637667	bc1012	bc1011
bc1015##bc1011##D-Glucose	0.0	0.0	-0.14853762883095217	-0.14853762883095217	-0.14853762883095217	-0.2701563170637602	-0.2701563170637602	-0.2701563170637602	-0.2701563170637667	-0.2701563170637667	-0.2701563170637667	-0.2701563170637667	-0.2701563170637667	-0.2701563170637667	bc1015	bc1011
bc1016##bc1011##D-Glucose	0.0	0.0	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	-0.27015631706376647	bc1016	bc1011
bc1001##bc1010##O2.D-Glucose	0.0	0.0	0.0	-0.11330374830229561	-0.11330374830229561	-0.11330374830229561	-0.11330374830229561	-1.1635969549792002	-1.1635969549792002	-1.1635969549792002	-1.1635969549792002	0.0	0.0	0.0	bc1001	bc1010
bc1002##bc1010##O2.D-Glucose	0.0	0.0	0.0	-0.15005155544531257	-0.26582382063468035	-0.26582382063468035	-0.26582382063468035	-0.26582382063468035	-0.26582382063468035	-0.26582382063468035	-0.26582382063468035	0.0	0.0	0.0	bc1002	bc1010
