	0.0000-0.0006	0.0006-0.0057	0.0057-0.0080	0.0094-0.0096	0.0110-0.0115	0.0115-0.0118	0.0118-0.0119	0.0119-0.0119	0.0120-0.0121	0.0121-0.0124	0.0124-0.0125	0.0127-0.0128	0.0128-0.0129	0.0139-0.0378	0.0378-0.2211	0.2237-0.2280	0.2280-0.2280	0.4783-0.5861	0.5861-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##Cl##Microbe	-0.7060625359749952	-0.7060625359746352	-0.7060625359802789	-2.966537180312751	-2.9665371801496825	-2.9665371801996336	-2.9665371801467177	-2.9665371802291105	-2.966537180178644	-2.9665371802200977	-0.004020146521120135	-0.7060625359748146	-0.706062535977798	-0.7060625359859602	-0.7060625359741741	-0.004010600937870269	-0.004010600937871698	-0.004010600937871074	-0.004010600937874034	Limosilactobacillus_reuteri_I49	Cl
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe	-9.204977705002758	-9.204977704996889	-9.204977705025858	-38.67491505973231	-38.67491505762274	-38.67491505826442	-38.67491505759468	-38.67491505864754	-38.67491505799806	-38.67491505851999	-0.05241088035779029	-9.204977704955432	-9.204977704983952	-9.204977705125042	-9.204977704943907	-0.052286434041709066	-0.05228643404170471	-0.0522864340417125	-0.05228643404169645	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe	-7.3974595049818905	-7.397459504977514	-7.397459504838442	-34.28210968813507	-34.28210968637595	-34.2821096869184	-34.28210968634586	-34.28210968725094	-34.282109686711905	-34.282109687147475	0.9521869297736059	-7.397459504789874	-7.397459504831605	-7.397459504968578	-7.397459504777341	0.9523004588829133	0.9523004588829138	0.9523004588827814	0.9523004588828159	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe	2415.3697639180587	2415.3697639165093	8.503941318182695	38.93101721585961	38.931017213987815	38.931017214567284	38.931017213950945	38.93101721493473	38.93101721434419	38.931017214833496	-0.9458868943139568	8.50394131814909	8.503941318192322	8.503941318324216	8.50394131814106	-0.9460153824593969	-0.9460153824594223	-0.9460153824591903	-0.9460153824593002	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe	-129.8641856201292	-129.8641856200536	-129.8641856199787	-545.6272148716032	-545.6272148423493	-545.6272148512685	-545.6272148418063	-545.6272148566129	-545.6272148476728	-545.6272148549099	-0.7394147507276752	-129.86418561903582	-129.86418561944762	-129.86418562137314	-129.86418561887135	-0.7376590572396459	-0.7376590572396416	-0.7376590572392892	-0.7376590572392653	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Spermidine-e0##Microbe	-0.9999999999999999	-0.9999999999999993	-0.9999999999999999	-0.9999999999999997	-0.9999999999999997	-1.0000000000000004	-1.0000000000000007	-0.999999999999999	-0.999999999999999	-0.9999999999999994	-1.0000000000000004	-0.9999999999999994	-0.9999999999999973	-0.9999999999999986	-1.0000000000000002	-0.9999999999999993	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	Limosilactobacillus_reuteri_I49	Spermidine-e0
Limosilactobacillus_reuteri_I49##L-Proline-e0##Microbe	-18.087781190329718	-18.087781190318264	-18.08778119038546	-75.99620809242447	-75.9962080882751	-75.99620808953819	-75.9962080882205	-75.99620809029355	-75.99620808901508	-75.99620809004037	-0.10298737990287848	-18.08778119024758	-18.08778119030283	-18.08778119057903	-18.08778119022557	-0.10274284289201926	-0.1027428428920115	-0.1027428428920325	-0.10274284289199341	Limosilactobacillus_reuteri_I49	L-Proline-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe	-3778.0173564902116	-3869.080882059801	-1462.2150594664124	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-1.0000000000000013	-0.9999999999999994	-0.9999999999999997	-0.9999999999999992	-0.9999999999999999	-1.0000000000000007	-0.9999999999999984	-1.0000000000000004	-0.9999999999999994	-1.0000000000000004	-1.0000000000000002	-1.0000000000000009	-1.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe	3279.5857522656797	3188.5222266918267	-1625.2094185092228	-6998.033559572221	-2913.671052796066	-2913.6710528443564	-1711.8525566210815	-2789.665453415984	-2789.665453369372	-2789.665453407178	14.195150837704709	-1275.411687173736	-1275.4116871774654	1608.4561342263091	-772.2453023180551	34.30564290081274	8.781084192753726	35.31416325291079	7.781084192752527	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe	-38.57060811267579	-38.57060811265172	-38.57060811277771	-162.05525318647008	-162.05525317763713	-162.05525318032542	-162.05525317751045	-162.05525318193503	-162.05525317921268	-162.055253181394	-0.21961156147310568	-38.5706081124813	-38.57060811259811	-38.570608113184136	-38.57060811243253	-0.21909010772901136	-0.21909010772899265	-0.21909010772902665	-0.219090107728947	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##Urea-e0##Microbe	-1.0000000000000002	-0.9999999999999998	-1.0000000000000009	-0.9999999999999989	-0.9999999999999984	-0.9999999999999996	-1.0	-1.0000000000000002	-1.0000000000000004	-0.9999999999999996	-1.0000000000000004	-1.0000000000000013	-1.0000000000000013	-0.9999999999999996	-1.0000000000000002	-0.9999999999999996	-0.9999999999999993	-0.9999999999999988	-0.9999999999999993	Limosilactobacillus_reuteri_I49	Urea-e0
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe	-34.56469128227976	-34.56469128225788	-34.56469128237233	-145.22430604930372	-145.22430604138555	-145.22430604378894	-145.22430604127848	-145.22430604523305	-145.22430604279646	-145.22430604475625	-0.19680285574346762	-34.5646912821108	-34.56469128221579	-34.564691282745805	-34.56469128206808	-0.19633555982663897	-0.19633555982662487	-0.1963355598266515	-0.1963355598265913	Limosilactobacillus_reuteri_I49	L-Valine-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe	-47.2232871554369	-47.223287155413416	-47.22328715550434	-198.40967334264664	-198.4096733319268	-198.4096733352447	-198.4096733317827	-198.40967333720772	-198.40967333383668	-198.4096733364937	-0.26887778900933973	-47.22328715515865	-47.22328715528747	-47.223287156004154	-47.22328715509753	-0.26823935572829527	-0.26823935572830054	-0.26823935572834773	-0.2682393557282312	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe	-67.81887621318077	-67.8188762131422	-67.81887621339658	-288.1440128754368	-288.14401285966017	-288.14401286450686	-288.1440128594473	-288.1440128673752	1093.253032585108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000002	-0.9999999999999999	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Limosilactobacillus_reuteri_I49##Sucrose##Microbe	-1.0	-0.9999999999999997	-1.0000000000000007	-1.0000000000000007	-0.9999999999999986	-0.9999999999999993	-0.9999999999999998	-1.0000000000000004	-1.0	-0.9999999999999998	-1.0000000000000007	-1.0000000000000007	-0.9999999999999997	-0.9999999999999987	-0.9999999999999998	-0.9999999999999996	-0.9999999999999993	-0.9999999999999998	-1.0000000000000029	Limosilactobacillus_reuteri_I49	Sucrose
Limosilactobacillus_reuteri_I49##Thiamine##Microbe	-0.9999999999999982	-1.0000000000000009	-0.9999999999999997	-1.0000000000001432	-1.00000000000002	-0.999999999999937	-0.9999999999999993	-0.9999999999999806	-1.0000000000000053	-1.000000000000045	-1.0000000000000004	-1.0000000000000002	-1.0000000000000016	-1.0000000000000118	-1.0000000000000002	-0.9999999999999996	-0.9999999999999947	-1.0000000000000002	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Thiamine
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe	2407.7633205713873	2407.763320569831	0.8974979718702666	3113.4533887607477	4134.544015189611	4134.544015258259	3533.6347670999976	4072.5412155706777	4072.5412155024096	4072.5412155575395	-14.953254955481512	764.096192443279	764.0961924455763	-151.34139657610407	-149.34139657279434	16.055141822267714	16.055141822267377	-9.477937237879008	18.05514182226421	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##Mg-e0##Microbe	-0.7060625359769042	-0.7060625359764816	-0.7060625359789136	-2.9665371803049263	-2.966537180141928	-2.966537180190508	-2.966537180139814	-2.966537180219861	-2.9665371801708647	-2.966537180211178	-0.004020146521168896	-0.7060625359732994	-0.7060625359755177	-0.7060625359863557	-0.7060625359723716	-0.0040106009378616195	-0.00401060093786113	-0.0040106009378608615	-0.004010600937861872	Limosilactobacillus_reuteri_I49	Mg-e0
Limosilactobacillus_reuteri_I49##Inosine##Microbe	-19.50839000714759	-19.508390007132796	-19.508390007023763	-91.56949267518658	-91.56949267021358	-91.56949267167721	-91.56949267015716	-91.5694926725964	-91.56949267111767	-91.56949267236295	2.871842760131112	-19.50839000687986	-19.508390006957853	-19.508390007331553	-19.508390006853386	2.872147061382585	2.872147061382554	2.872147061381674	2.872147061382216	Limosilactobacillus_reuteri_I49	Inosine
Limosilactobacillus_reuteri_I49##L-Asparagine-e0##Microbe	-16.661009646177042	-16.66100964617656	-16.66100964606445	-70.00159625792438	-1805.727744259687	-1.000000000000001	-1.0000000000000007	-1.0000000000000004	-1.0	-0.999999999999999	-1.0000000000000027	-1.0	-1.0000000000000002	-0.9999999999999983	-1.0000000000000007	-1.0000000000000009	-0.9999999999999998	-0.9999999999999996	-1.0000000000000002	Limosilactobacillus_reuteri_I49	L-Asparagine-e0
Limosilactobacillus_reuteri_I49##Glycine-e0##Microbe	91.06352557189079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2243.540341037966	-134.16109551818698	-3.745025809890484	-29.269584517933193	-3.7365054577962526	-3.736505457796901	Limosilactobacillus_reuteri_I49	Glycine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe	-11.972744790282826	-11.972744790274882	-11.972744790136021	-53.50527083561989	-53.50527083278505	-53.50527083363602	-53.505270832761354	-53.505270834155056	-53.505270833309396	-53.50527083400848	0.9261363800191191	-11.972744790045471	-11.972744790108019	-11.97274479032052	-11.972744790028132	0.926311764509273	0.9263117645092648	0.9263117645091137	0.9263117645091588	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##Ca2+-e0##Microbe	-0.7060625359793605	-0.706062535978928	-0.7060625359772894	-2.966537180301116	-2.96653718014137	-2.966537180190264	-2.966537180140352	-2.966537180219425	-2.966537180170195	-2.9665371802102354	-0.004020146521193247	-0.70606253597316	-0.7060625359755357	-0.7060625359871009	-0.706062535972157	-0.004010600937860758	-0.004010600937861755	-0.004010600937860427	-0.004010600937861279	Limosilactobacillus_reuteri_I49	Ca2+-e0
Limosilactobacillus_reuteri_I49##D-Mannitol-e0##Microbe	1.0000000000000218	1.0000000000000246	1.00000000000002	1.0000000000000204	1.0000000000000209	1.000000000000029	1.0000000000000222	1.0000000000000304	1.000000000000016	1.0000000000000129	1.0000000000000508	1.0000000000000167	1.000000000000019	1.0000000000000078	1.000000000000019	1.0000000000000244	1.0000000000000229	1.0000000000000164	1.0000000000000164	Limosilactobacillus_reuteri_I49	D-Mannitol-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe	-0.7060625359774058	-0.7060625359769733	-0.7060625359781819	-2.966537180303173	-2.966537180142334	-2.9665371801911147	-2.966537180139955	-2.966537180220678	-2.966537180171221	-2.966537180211362	-0.004020146521180361	-0.7060625359731546	-0.7060625359752494	-0.7060625359858964	-0.7060625359724793	-0.004010600937862227	-0.004010600937861646	-0.004010600937861677	-0.004010600937861312	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe	-0.7060625359771128	-0.706062535976706	-0.7060625359785094	-2.9665371803007017	-2.966537180137853	-2.9665371801859446	-2.9665371801360942	-2.9665371802156155	-2.9665371801665543	-2.9665371802070357	-0.004020146521193988	-0.7060625359722825	-0.7060625359750736	-0.7060625359856086	-0.7060625359715181	-0.004010600937857181	-0.004010600937855286	-0.004010600937856212	-0.0040106009378548975	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##D-Mannose-e0##Microbe	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-0.9999999999999998	-1.0000000000000007	-1.000000000000001	-0.9999999999999993	-1.0	-1.0000000000000007	-0.9999999999999994	-0.9999999999999998	-0.9999999999999998	-0.9999999999999997	-1.0000000000000002	-0.9999999999999991	-0.9999999999999997	-0.9999999999999997	-0.9999999999999996	-1.0	Limosilactobacillus_reuteri_I49	D-Mannose-e0
Limosilactobacillus_reuteri_I49##PAN##Microbe	-0.9999999999997561	-0.9999999999994339	-0.9999999999998386	-4.201521861247162	-4.201521861031982	-4.201521861105558	-4.201521861005542	-4.201521861146665	-4.201521861071939	-4.201521861130303	-0.0056937541878614925	-0.9999999999999765	-0.9999999999998929	-1.000000000000101	-0.9999999999999748	-0.005680234729251631	-0.005680234729261041	-0.00568023472925375	-0.005680234729267463	Limosilactobacillus_reuteri_I49	PAN
Limosilactobacillus_reuteri_I49##CO2-e0##Microbe	1246.2205841940274	1337.2841097651294	1337.284109768956	2585.7824151146115	1564.6917883750214	1564.691788400967	963.7825402875698	1502.6889886878196	1502.6889886626116	1502.6889886830284	-0.46022098865583727	416.9433327170531	416.94333271827907	-773.6043649565842	417.2463533149344	-21.904483663339548	3.620075044704422	-22.913004015432232	32.15315410484091	Limosilactobacillus_reuteri_I49	CO2-e0
Limosilactobacillus_reuteri_I49##Pyruvate-e0##Microbe	-0.9999999999999996	-0.9999999999999993	-0.9999999999999994	-1.0000000000000007	-0.9999999999999989	-0.9999999999999993	-0.9999999999999987	-1.0000000000000009	-0.9999999999999996	-1.0000000000000002	-0.9999999999999989	-1.0000000000000009	-0.9999999999999998	-1.0000000000000002	-1.0000000000000002	-0.9999999999999989	-0.9999999999999996	-0.9999999999999991	-0.9999999999999993	Limosilactobacillus_reuteri_I49	Pyruvate-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe	-13.748894121425378	-13.74889412141583	-13.748894121477246	-60.9678010802457	-60.96780107685015	-60.96780107787886	-60.96780107680772	-60.967801078488804	-60.96780107745234	-60.967801078288545	0.9160234223285703	-13.748894121363714	-13.748894121409634	-13.74889412163492	-13.748894121344964	0.9162228193937292	0.9162228193937288	0.9162228193937269	0.916222819393742	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##Fe2+-e0##Microbe	-1.7060625359837387	-1.706062535982953	-1.706062535986137	-7.168059041558482	-7.168059041165975	-7.168059041288062	-7.168059041161855	-7.1680590413557566	-7.168059041234798	-7.1680590413305385	-0.00971390070915536	-1.706062535972584	-1.7060625359758288	-1.7060625360077921	-1.7060625359702164	-0.009690835667112463	-0.009690835667114072	-0.009690835667113477	-0.009690835667109526	Limosilactobacillus_reuteri_I49	Fe2+-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe	-28.75245722635865	-28.75245722634913	-28.752457226178493	-124.00559946072319	-124.00559945415736	-124.00559945619808	1077.812896717726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##K+-e0##Microbe	-0.7060625358318477	-0.7060625358205703	-0.7060625359838605	-2.9665371803419007	-2.96653718002125	-2.9665371800242317	-2.966537180000847	-2.9665371800657234	-2.9665371800700067	-2.966537180128543	-0.004020146520988364	-0.7060625359598599	-0.706062535979921	-0.7060625359982282	-0.7060625359620416	-0.0040106009378202585	-0.0040106009377941	-0.004010600937773651	-0.004010600937822421	Limosilactobacillus_reuteri_I49	K+-e0
Limosilactobacillus_reuteri_I49##O2-e0##Microbe	-1.0000000000000016	-1.0000000000000002	-1.0000000000000018	-1.0000000000000002	-0.9999999999999983	-0.9999999999999986	-0.9999999999999994	-1.0000000000000018	-0.9999999999999988	-0.9999999999999973	-0.9999999999999986	-0.9999999999999994	-1.0000000000000027	-1.0000000000000004	-0.9999999999999996	-0.9999999999999988	-0.999999999999999	-0.9999999999999988	-28.5330790601335	Limosilactobacillus_reuteri_I49	O2-e0
Limosilactobacillus_reuteri_I49##Melitose-e0##Microbe	-1.0000000000000004	-1.0000000000000002	-0.9999999999999986	-0.9999999999999994	-0.9999999999999986	-0.9999999999999993	-0.9999999999999997	-0.9999999999999981	-0.9999999999999988	-0.9999999999999999	-1.0000000000000009	-0.9999999999999992	-1.0000000000000002	-0.9999999999999991	-0.9999999999999996	-0.9999999999999988	-0.9999999999999994	-1.0	-0.9999999999999997	Limosilactobacillus_reuteri_I49	Melitose-e0
Limosilactobacillus_reuteri_I49##D-Lactate-e0##Microbe	2650.9015191748795	2559.837993601383	-2253.8936516013728	-3461.7188300864036	-1113.082471508159	-1113.0824715268639	689.6452727508815	-927.074072352126	-709.5509957710035	383.70203681885147	11.505072650639487	-279.4624384281696	-279.4624384289357	911.0852592477331	-277.7654590262073	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Lactate-e0
PAN##Limosilactobacillus_reuteri_I49##Metabolite	96.79614651718363	96.79614651712217	96.79614651746155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.79614651671716	96.79614651701245	96.79614651849221	96.79614651659595	0.0	0.0	0.0	0.0	PAN	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##Co2+-e0##Microbe	-0.7060625359805527	-0.7060625359772055	-0.7060625359805204	-2.9665371803191762	-2.9665371801639715	-2.966537180218488	-2.9665371801594143	-2.966537180241744	-2.966537180184937	-2.966537180217358	-0.004020146521121617	-0.7060625359755561	-0.7060625359766953	-0.7060625359822159	-0.7060625359735351	-0.004010600937868344	-0.004010600937873102	-0.004010600937880479	-0.004010600937871061	Limosilactobacillus_reuteri_I49	Co2+-e0
Limosilactobacillus_reuteri_I49##L-Tryptophan-e0##Microbe	-6.1213101738202145	-6.12131017381631	-6.1213101738429545	-25.718818514726433	-25.718818513320283	-25.718818513744576	-25.718818513301002	-25.718818514000958	-25.71881851357047	-25.71881851391784	-0.03485323543789063	-6.12131017379602	-6.121310173814932	-6.121310173908622	-6.121310173788639	-0.03477047863774071	-0.034770478637738154	-0.03477047863774142	-0.03477047863773197	Limosilactobacillus_reuteri_I49	L-Tryptophan-e0
Limosilactobacillus_reuteri_I49##Sorbitol-e0##Microbe	1843.2551966403414	1934.318722211105	1934.3187222164772	2042.181253308417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Sorbitol-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe	-36.359661934683324	-36.359661934651584	-36.35966193491152	-152.76591448622352	-152.7659144777648	-152.76591448027744	-152.76591447767228	-152.76591448180926	-152.76591447927697	-152.7659144813606	-0.20702297741215175	-36.359661934620135	-36.35966193472376	-36.359661935323736	-36.35966193457712	-0.2065314144650355	-0.20653141446501294	-0.206531414465044	-0.20653141446501824	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##Niacin##Microbe	-1.0000000000087368	-1.0000000000083893	-0.9999999999395652	-4.20152186088163	-4.201521860707179	-4.201521860752882	-4.201521860701806	-4.201521860784704	-4.201521860740733	-4.201521860775088	-0.005693754188956577	-0.9999999999323289	-0.9999999999450752	-0.9999999999617152	-0.9999999999308581	-0.005680234728857842	-0.005680234728869049	-0.005680234728795647	-0.005680234728831445	Limosilactobacillus_reuteri_I49	Niacin
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe	86.27119748789158	86.27119748785017	86.27119748837009	-2756.8167747537273	0.0	0.0	0.0	0.0	-217.52307656533378	-217.52307656828395	-1.2934244339879886	-52.53444007315946	-52.53444007326153	-52.53444007396913	-52.53444007309506	-1.292727716255626	24.231830991787795	-1.301248068348643	-1.301248068348994	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe	974.6345329617675	974.6345329612	974.6345329635906	1020.4825060087059	-0.6081206448702892	-0.6081206449368424	600.3011274412283	61.39467908370136	61.3946790827456	-1031.8583535164164	16.57726900043862	147.29314332972925	147.29314333019371	1200.2857866894512	11.4350684097127	0.562113755350403	0.5621137553506138	-0.43788624464940484	27.095192815489682	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe	0.0	1.500000000045642	1.5000000000219167	6.30228279194797	6.3022827916178805	6.3022827917508994	6.302282791615099	6.302282791799984	6.302282791676294	1099.555315391564	-12.990271542695499	-65.31887621285968	-65.3188762130277	-65.31887621407353	-65.31887621277346	1.6176129814014617	1.6176129814014246	2.6176129814014955	2.6176129814013556	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Homocysteine-e0##Microbe	0.0	1.0000000000043965	1.0000000000108054	4.2015218612816865	4.201521861036227	4.201521861113737	4.201521861030507	4.201521861148983	4.2015218610770955	4.2015218611317255	0.005693754187921889	1.0000000000015319	1.00000000000603	1.000000000019481	0.9999999999994715	0.005680234729266893	0.0056802347292696205	0.005680234729274694	0.005680234729253421	Limosilactobacillus_reuteri_I49	Homocysteine-e0
Limosilactobacillus_reuteri_I49##5'-Deoxyadenosine-e0##Microbe	0.0	0.5000000000161986	0.4999999998288325	5.302282790918021	5.3022827907217245	5.30228279077855	5.30228279073465	5.302282790815024	5.3022827907778805	5.30228279082699	-0.9914593687159222	0.49999999982845034	0.4999999998557447	0.4999999998971463	0.4999999998245621	-0.9914796479065232	-0.9914796479065211	-0.9914796479063627	-0.9914796479064392	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe	0.0	0.5000000000428133	0.5000000000049867	5.3022827918431545	5.302282791543917	5.302282791642938	5.302282791521634	5.302282791704101	5.302282791592347	5.302282791674324	-0.9914593687179694	0.4999999999984297	0.4999999999979745	0.5000000000138778	0.49999999999683253	-0.9914796479061172	24.533079060136437	-1.0000000000000018	-1.0000000000000038	Limosilactobacillus_reuteri_I49	Glycolate-e0
