	0.0000-0.0000	0.0000-0.0806	0.0810-0.0879	0.0879-0.0992	0.0992-0.1033	0.1033-0.1049	0.1049-0.1158	0.1158-0.2162	0.2162-0.2486	0.2486-0.2507	0.4804-0.4804	0.4804-0.4850	0.4850-0.4851	0.4851-0.7279	0.7283-0.9451	0.9451-0.9451	0.9451-0.9700	0.9700-0.9725	0.9725-0.9725	0.9725-0.9726	0.9726-0.9889	1.0646-1.3118	1.3118-1.3119	1.3119-1.3168	1.3168-1.3738	1.3738-1.3740	1.3740-1.6465	1.6465-1.7161	1.7161-1.7164	1.7164-1.7165	1.7231-1.7234	1.7234-1.7303	1.7303-1.7304	1.7304-1.7533	1.7831-1.7831	1.7831-8.6111	8.6111-9.3883	9.3883-11.9368	11.9368-19.8745	19.8745-20.0000	Source	Target
Muribaculum_intestinale_YL27##H2-e0##Microbe	2059.8485929679036	2176.1911539521457	1236.6908392637629	-9.627508474431135	1236.6908392718753	1236.6908392691423	511.239756846456	1165.4440667376275	1165.4440667237095	4264.166236354395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3186.295412612647	3185.333357147294	9054.228520701034	5186.116197573682	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe	-95.18583676561354	-94.38583676564102	-94.38583676564102	-94.38583676564102	-94.38583676564102	-94.38583676564102	-94.38583676564102	-94.38583676564102	-94.38583676564102	-94.38583676564102	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-94.38583676560658	-96.38340244102575	-98.38340244102307	0.38095238095237766	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Asparagine-e0##Microbe	-28.989573168845883	-28.989573168834422	-28.989573168834422	-28.989573168834422	-28.989573168834422	-28.989573168834422	-28.989573168834422	-28.989573168834422	-28.989573168834422	-28.989573168834422	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316884338	-28.98957316883856	-28.98957316883856	0.0	Enterocloster_clostridioformis_YL32	L-Asparagine-e0
Muribaculum_intestinale_YL27##K+-e0##Microbe	-0.9241112603229622	-0.9241112603225655	-0.9241112603151539	0.004565829225326553	-0.9241112603209867	-0.924111260318561	-0.9241112603290488	-0.924111260326763	-0.9241112603133713	-0.924111260315575	-0.9241112603269527	-0.9241112603164737	-0.9241112603152831	-0.9241112603163788	-0.9241112603195168	-0.9241112603146734	-0.924111260314528	-0.9241112603217618	-0.9241112603175828	-0.9241112603168207	-0.9241112603166268	-0.9241112603235201	-0.9241112603252356	-0.9241112603271793	-0.924111260318732	-0.9241112603131145	-0.9241112603129115	-0.9241112603155933	-0.9241112602938977	-0.9241112603100349	-0.9241112602781972	-0.924111260333593	-0.9241112603528406	-0.9241112603235602	-0.9241112603157522	-0.9241112603119463	-0.9241112603107978	-0.9241112603107978	-0.9241112603107451	0.0	Muribaculum_intestinale_YL27	K+-e0
Muribaculum_intestinale_YL27##L-Methionine-e0##Microbe	-20.482435295204667	-20.48243529521418	-20.482435295002983	0.10119917989523841	-20.48243529513834	-20.48243529509235	-20.482435295255986	-20.482435295233163	-20.48243529499225	-20.48243529505031	-20.48243529520758	-20.48243529501328	-20.482435294982885	-20.482435295008646	-20.482435295073216	-20.482435294965786	-20.482435294964176	-20.482435295109006	-20.482435295031156	-20.482435295011904	-20.48243529501655	-20.482435295142395	-20.48243529519088	-20.482435295238272	-20.4824352950747	-20.48243529496425	-20.48243529495991	-20.48243529505224	-20.48243529464535	-20.482435294884933	-20.482435294281625	-20.482435295369495	-20.48243529567518	-20.482435295121	-20.482435295006916	-20.48243529492723	-20.482435294901688	-20.482435294901688	-20.482435294901745	0.0	Muribaculum_intestinale_YL27	L-Methionine-e0
Enterocloster_clostridioformis_YL32##fe3-e0##Microbe	-0.924111260336017	-0.9241112603360766	-0.9241112603360766	-0.9241112603360766	-0.9241112603360766	-0.9241112603360766	-0.9241112603360766	-0.9241112603360766	-0.9241112603360766	-0.9241112603360766	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.924111260336031	-0.9241112603359766	-0.9241112603359766	0.0	Enterocloster_clostridioformis_YL32	fe3-e0
Enterocloster_clostridioformis_YL32##Mn2+-e0##Microbe	-0.9241112603360352	-0.9241112603360647	-0.9241112603360647	-0.9241112603360647	-0.9241112603360647	-0.9241112603360647	-0.9241112603360647	-0.9241112603360647	-0.9241112603360647	-0.9241112603360647	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603361307	-0.9241112603359511	-0.9241112603359511	0.0	Enterocloster_clostridioformis_YL32	Mn2+-e0
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe	-5.992697026216699	-5.992697026228456	-5.992697026228456	-5.992697026228456	-5.992697026228456	-5.992697026228456	-5.992697026228456	-5.992697026228456	-5.992697026228456	-5.992697026228456	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	-5.992697026226417	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe	-34.5328652371188	-34.532865237123715	-34.532865237123715	-34.532865237123715	-34.532865237123715	-34.532865237123715	-34.532865237123715	-34.532865237123715	-34.532865237123715	-34.532865237123715	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711072	-34.53286523711182	-34.53286523711182	0.0	Enterocloster_clostridioformis_YL32	L-Serine-e0
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe	-0.9241112603359939	-0.9241112603357048	-0.9241112603357048	-0.9241112603357048	-0.9241112603357048	-0.9241112603357048	-0.9241112603357048	-0.9241112603357048	-0.9241112603357048	-0.9241112603357048	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359942	-0.9241112603359543	-0.9241112603359543	0.0	Enterocloster_clostridioformis_YL32	Co2+-e0
Muribaculum_intestinale_YL27##Sulfate-e0##Microbe	-0.9241112603229554	-0.9241112603230845	-0.9241112603189007	0.004565829225336059	-0.9241112603239403	-0.9241112603220333	-0.9241112603303355	-0.924111260328566	-0.9241112603139777	-0.9241112603182525	-0.9241112603285372	-0.924111260319071	-0.9241112603171736	-0.9241112603197796	-0.924111260322304	-0.9241112603172305	-0.9241112603171686	-0.9241112603230802	-0.924111260320179	-0.9241112603186737	-0.9241112603186098	-0.9241112603261101	-0.9241112603272763	-0.9241112603299045	-0.9241112603288428	-0.9241112603205749	-0.9241112603210421	-0.924111260326848	-0.924111260315122	-0.9241112603167672	-0.9241112602958772	-0.9241112603354916	-0.9241112603435782	-0.9241112603305364	-0.9241112603199921	-0.9241112603221255	-0.9241112603209307	-0.9241112603209307	-0.9241112603210134	0.0	Muribaculum_intestinale_YL27	Sulfate-e0
Muribaculum_intestinale_YL27##Riboflavin##Microbe	-0.9999999999999994	-0.9999999999999996	-0.9999999999999997	-1.0000000000000013	-0.9999999999997242	-1.0000000000000655	-1.000000000000163	-1.0000000000000728	-1.0000000000000377	-0.9999999999998114	-1.0000000000001132	-0.9999999999999737	-1.0000000000000293	-1.000000000000068	-0.9999999999999964	-1.000000000000045	-0.9999999999999808	-0.9999999999999974	-1.0000000000000848	-1.00000000000001	-1.0000000000000808	-1.0000000000000828	-1.000000000000081	-0.9999999999999419	-1.0000000000000626	-0.9999999999999659	-0.9999999999999634	-1.000000000000023	-0.9999999999998076	-1.0000000000001201	-0.9999999999997639	-1.0000000000000497	-0.9999999999999473	-1.0000000000002736	-0.99999999999992	-0.9999999999999533	-0.999999999998694	-0.999999999998694	-0.999999999998734	0.0	Muribaculum_intestinale_YL27	Riboflavin
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe	3622.1040311373686	3623.3040311376203	3623.3040311376203	3623.3040311376203	3623.3040311376203	3623.3040311376203	3623.3040311376203	3623.3040311376203	3623.3040311376203	3623.3040311376203	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3623.304031137453	3621.306465461854	3619.306465461763	0.5238095238083482	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Cl--e0##Microbe	-0.9241112603356161	-0.924111260335672	-0.924111260335672	-0.924111260335672	-0.924111260335672	-0.924111260335672	-0.924111260335672	-0.924111260335672	-0.924111260335672	-0.924111260335672	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603356263	-0.9241112603355718	-0.9241112603355718	0.0	Enterocloster_clostridioformis_YL32	Cl--e0
Muribaculum_intestinale_YL27##L-Arginine-e0##Microbe	-36.57235834212699	-36.57235834214137	-36.57235834180208	0.18069592886396307	-36.572358342040246	-36.572358341957774	-36.572358342273496	-36.57235834222355	-36.57235834178931	-36.57235834186801	-36.57235834219	-36.57235834182232	-36.572358341770396	-36.572358341818884	-36.57235834193232	-36.57235834174377	-36.572358341742536	-36.572358342003035	-36.57235834185468	-36.57235834182128	-36.572358341823296	-1.0000000000000007	-0.9999999999999992	-0.9999999999999999	-0.9999999999999999	-1.0000000000000004	-1.0000000000000002	-1.0000000000000007	-1.0000000000000016	-1.0	-0.9999999999999999	-0.9999999999999996	-1.000000000000002	-1.000000000000001	-1.0000000000000018	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Muribaculum_intestinale_YL27	L-Arginine-e0
Enterocloster_clostridioformis_YL32##Cu2+-e0##Microbe	-0.9241112603350423	-0.9241112603356975	-0.9241112603356975	-0.9241112603356975	-0.9241112603356975	-0.9241112603356975	-0.9241112603356975	-0.9241112603356975	-0.9241112603356975	-0.9241112603356975	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603350357	-0.9241112603351708	-0.9241112603351708	0.0	Enterocloster_clostridioformis_YL32	Cu2+-e0
Muribaculum_intestinale_YL27##L-Proline##Microbe	-26.584324739669054	-26.584324739680348	-26.584324739437292	0.13134726525205792	-26.58432473961051	-26.58432473955174	-26.584324739778804	-26.58432473974246	-26.58432473942787	-26.584324739477964	-26.584324739725012	-26.584324739455152	-26.584324739415965	-26.584324739451308	-26.58432473953337	-26.584324739397292	-26.584324739396333	-26.58432473958501	-26.584324739477694	-26.584324739453212	-26.584324739454495	-26.58432473964087	-26.584324739696658	-26.584324739757832	-26.58432473954494	-26.584324739405506	-26.58432473940029	-26.58432473951953	-26.584324739008842	-26.584324739296655	-26.584324738543817	-26.584324739920053	-26.58432474030791	-26.584324739632713	-26.584324739459735	-26.584324739394805	-26.584324739361396	-26.584324739361396	-26.58432473936155	0.0	Muribaculum_intestinale_YL27	L-Proline
Enterocloster_clostridioformis_YL32##Folate-e0##Microbe	-0.9999999999999992	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999992	-0.9999999999999992	0.0	Enterocloster_clostridioformis_YL32	Folate-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe	1673.199105031352	1847.7129465071566	908.212631820942	-15.039155796692919	94.62364834587537	422.1350209982409	-3256.6862083107258	-2275.3797434685216	-746.2030758584779	-742.7067273462235	-1081.4562933898176	875.2207766758087	-35.01154045165863	350.4609188388229	350.46091883988515	350.4609188383339	350.46091883832355	-1680.6298278687304	480.5492899212753	480.5492899208556	1535.7152293580536	-1846.9169482777436	-1846.9169482816844	-1846.9169482859043	499.0307923965915	-708.6848071961537	-708.6848071960428	-708.6848071996466	-705.5577019938042	2483.966510373309	-5846.92270263021	-701.404791085404	-701.4047910944303	3166.707531819939	-3474.454685250258	-783.6779373095449	-783.6779373085202	-783.6779373085202	-785.0112706417283	8.999999999983281	Muribaculum_intestinale_YL27	H+-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe	48.23274058895177	47.432740588953216	47.432740588953216	47.432740588953216	47.432740588953216	47.432740588953216	47.432740588953216	47.432740588953216	47.432740588953216	47.432740588953216	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	47.43274058894082	49.43030626435637	51.430306264354755	-0.3809523809523631	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe	-737.6206364164524	-737.9206364165185	-737.9206364165185	-737.9206364165185	-737.9206364165185	-737.9206364165185	-737.9206364165185	-737.9206364165185	-737.9206364165185	-737.9206364165185	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-737.9206364164652	-738.9194192541421	-737.9194192541237	0.11904761904787259	Enterocloster_clostridioformis_YL32	D-Glucose-e0
