	0.0000-0.0000	0.0000-20.0000	Source	Target
Spermidine-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-2.3333333332988033	-2.333333333298933	Spermidine-e0	NH3-e0
Thiamin-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-7.2857142857362405	-7.285714285733614	Thiamin-e0	NH3-e0
Folate-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-7.738095238046737	-7.7380952380446395	Folate-e0	NH3-e0
O2-e0##NH3-e0##Enterocloster_clostridioformis_YL32	0.3999999999660679	0.0	O2-e0	NH3-e0
PAN##NH3-e0##Enterocloster_clostridioformis_YL32	2516.8290995960147	2517.0290995950922	PAN	NH3-e0
Puryvate##NH3-e0##Enterocloster_clostridioformis_YL32	-0.6190476190484702	-0.6190476190487706	Puryvate	NH3-e0
N-acetyl-D-gluosamine##NH3-e0##Enterocloster_clostridioformis_YL32	0.6666666666645374	0.6666666666650749	N-acetyl-D-gluosamine	NH3-e0
PAN##Neu5Ac-e0##Enterocloster_clostridioformis_YL32	-6.992697026220695	-6.992697026223269	PAN	Neu5Ac-e0
N-acetyl-D-gluosamine##Neu5Ac-e0##Enterocloster_clostridioformis_YL32	1.0000000000000078	1.0000000000000007	N-acetyl-D-gluosamine	Neu5Ac-e0
Putrescine-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	0.33333333337382964	0.3333333333729155	Putrescine-e0	Acetate-e0
Spermidine-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	1.6666666667162635	1.6666666667161163	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	-6.1428571428902625	-6.142857142886567	Thiamin-e0	Acetate-e0
Folate-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	-4.452380952310347	-4.452380952307352	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	-2.4000000000494928	0.0	O2-e0	Acetate-e0
PAN##Acetate-e0##Enterocloster_clostridioformis_YL32	3632.9087930432192	3631.708793041901	PAN	Acetate-e0
Puryvate##Acetate-e0##Enterocloster_clostridioformis_YL32	0.5238095238082119	0.5238095238077709	Puryvate	Acetate-e0
N-acetyl-D-gluosamine##Acetate-e0##Enterocloster_clostridioformis_YL32	-0.33333333333652937	-0.333333333335732	N-acetyl-D-gluosamine	Acetate-e0
PAN##L-Asparagine-e0##Enterocloster_clostridioformis_YL32	-28.98957316885082	-28.989573168840547	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603365678	-0.9241112603361411	PAN	Ca2+-e0
PAN##Cu2+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603354563	-0.9241112603349431	PAN	Cu2+-e0
PAN##Fe2+-e0##Enterocloster_clostridioformis_YL32	-1.9241112603528143	-1.9241112603517088	PAN	Fe2+-e0
PAN##K+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603518519	-0.9241112603520536	PAN	K+-e0
PAN##Cl--e0##Enterocloster_clostridioformis_YL32	-0.9241112603359161	-0.9241112603355799	PAN	Cl--e0
PAN##Mg-e0##Enterocloster_clostridioformis_YL32	-0.9241112603354117	-0.9241112603348327	PAN	Mg-e0
Thiamin-e0##L-Serine-e0##Enterocloster_clostridioformis_YL32	1.000000000000297	1.000000000000243	Thiamin-e0	L-Serine-e0
PAN##L-Serine-e0##Enterocloster_clostridioformis_YL32	-35.53286523713307	-35.53286523710982	PAN	L-Serine-e0
Folate-e0##Folate-e0##Enterocloster_clostridioformis_YL32	-1.0000000000000009	-0.9999999999999993	Folate-e0	Folate-e0
Putrescine-e0##CO2-e0##Enterocloster_clostridioformis_YL32	-1.6666666666476244	-1.666666666648034	Putrescine-e0	CO2-e0
Spermidine-e0##CO2-e0##Enterocloster_clostridioformis_YL32	-3.333333333310005	-3.333333333310091	Spermidine-e0	CO2-e0
Thiamin-e0##CO2-e0##Enterocloster_clostridioformis_YL32	-4.285714285728552	-4.285714285726786	Thiamin-e0	CO2-e0
Folate-e0##CO2-e0##Enterocloster_clostridioformis_YL32	-2.2380952380620522	-2.2380952380606276	Folate-e0	CO2-e0
O2-e0##CO2-e0##Enterocloster_clostridioformis_YL32	0.39999999997695196	0.0	O2-e0	CO2-e0
PAN##CO2-e0##Enterocloster_clostridioformis_YL32	1699.7137470099838	1699.9137470093626	PAN	CO2-e0
Puryvate##CO2-e0##Enterocloster_clostridioformis_YL32	0.3809523809518007	0.3809523809515987	Puryvate	CO2-e0
N-acetyl-D-gluosamine##CO2-e0##Enterocloster_clostridioformis_YL32	-0.3333333333348132	-0.33333333333444587	N-acetyl-D-gluosamine	CO2-e0
O2-e0##O2-e0##Enterocloster_clostridioformis_YL32	-0.9999999999999998	0.0	O2-e0	O2-e0
PAN##L-Phenylalanine##Enterocloster_clostridioformis_YL32	-22.280195972553113	-22.28019597254518	PAN	L-Phenylalanine
PAN##L-Tryptophan##Enterocloster_clostridioformis_YL32	-6.835969218849583	-6.835969218847292	PAN	L-Tryptophan
PAN##PAN##Enterocloster_clostridioformis_YL32	-1.00000000000013	-0.9999999999999695	PAN	PAN
Puryvate##Puryvate##Enterocloster_clostridioformis_YL32	-1.0000000000000002	-0.9999999999999999	Puryvate	Puryvate
N-acetyl-D-gluosamine##N-acetyl-D-gluosamine##Enterocloster_clostridioformis_YL32	-0.9999999999999998	-0.9999999999999999	N-acetyl-D-gluosamine	N-acetyl-D-gluosamine
Thiamin-e0##XAN-e0##Enterocloster_clostridioformis_YL32	0.0	-2.0000000000005147	Thiamin-e0	XAN-e0
Folate-e0##XAN-e0##Enterocloster_clostridioformis_YL32	0.0	-0.4999999999989503	Folate-e0	XAN-e0
PAN##XAN-e0##Enterocloster_clostridioformis_YL32	0.0	55.133102161208996	PAN	XAN-e0
Putrescine-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-0.3333333333326787	Putrescine-e0	Succinate-e0
Spermidine-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-1.666666666665805	Spermidine-e0	Succinate-e0
Thiamin-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-1.714285714285648	Thiamin-e0	Succinate-e0
Folate-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-3.7619047619040082	Folate-e0	Succinate-e0
PAN##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	54.956550112760866	PAN	Succinate-e0
Puryvate##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-0.3809523809523731	Puryvate	Succinate-e0
N-acetyl-D-gluosamine##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	0.3333333333333577	N-acetyl-D-gluosamine	Succinate-e0
PAN##O2-e0##Enterocloster_clostridioformis_YL32	0.0	-0.5000000000048175	PAN	O2-e0
