	0.0000-0.0000	0.0000-0.0020	0.0020-0.0084	0.0085-0.0086	0.0086-0.0237	0.0237-0.0238	0.0238-0.0238	0.0238-0.0318	0.0318-0.0318	0.0318-0.0484	0.0486-8.2301	8.2301-9.5566	9.5566-20.0000	Source	Target
Turicimonas_muris_YL45##Riboflavin##Microbe	-1.000000000000344	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-1.0000000000004863	Turicimonas_muris_YL45	Riboflavin
Flavonifractor_plautii_YL31##D-Mannose-e0##Microbe	-47.65885899752226	-47.65885899752226	-47.65885899781091	-47.65885899785734	-47.65885899784782	-47.65885899789462	-47.658858997850416	-47.658858998024144	-48.65885899795313	-47.658858997940364	-47.658858997910485	-53.249518026361535	-53.249518026361535	Flavonifractor_plautii_YL31	D-Mannose-e0
Turicimonas_muris_YL45##L-Arginine-e0##Microbe	-35.57235834185061	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.40975363326329	Turicimonas_muris_YL45	L-Arginine-e0
Flavonifractor_plautii_YL31##H2O-e0##Microbe	-1828.4777433106442	-1826.477743310645	1039.1817134607675	1366.523019471129	1366.0035879009674	597.6867439746953	2780.715167748576	2780.7151677586457	2785.7151677539287	2782.715167753193	1645.9420929357602	1651.532751964418	1651.532751964418	Flavonifractor_plautii_YL31	H2O-e0
Turicimonas_muris_YL45##L-Histidine-e0##Microbe	-11.39328203119662	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031193788	Turicimonas_muris_YL45	L-Histidine-e0
Turicimonas_muris_YL45##L-Cysteine-e0##Microbe	-13.013505963508988	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.420191712183046	Turicimonas_muris_YL45	L-Cysteine-e0
Turicimonas_muris_YL45##Spermidine-e0##Microbe	-0.9999999999999991	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000007	Turicimonas_muris_YL45	Spermidine-e0
Turicimonas_muris_YL45##H+-e0##Microbe	5558.650782367632	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5543.650782363741	5544.917257613697	Turicimonas_muris_YL45	H+-e0
Flavonifractor_plautii_YL31##L-Lysine-e0##Microbe	-41.268999357400276	-41.268999357400276	-41.26899935767474	-41.268999357717966	-41.26899935770789	-41.26899935773099	-41.26899935771516	-41.26899935786368	-41.268999357798094	-41.26899935778493	-41.26899935776195	-41.26899935776643	-41.26899935776643	Flavonifractor_plautii_YL31	L-Lysine-e0
Flavonifractor_plautii_YL31##Niacin##Microbe	-0.9999999999974754	-0.9999999999974754	-1.0000000000129203	-1.000000000014429	-1.0000000000133955	-1.0000000000212186	-1.000000000019882	-1.0000000000240874	-1.0000000000154077	-1.0000000000153297	-1.0000000000190388	-1.0000000000192217	-1.0000000000192217	Flavonifractor_plautii_YL31	Niacin
Flavonifractor_plautii_YL31##Zn2+-e0##Microbe	-0.9241112603179117	-0.9241112603179117	-0.9241112603235886	-0.9241112603244606	-0.924111260324073	-0.9241112603245628	-0.924111260324609	-0.9241112603278984	-0.9241112603257383	-0.9241112603258126	-0.924111260325132	-0.9241112603249706	-0.9241112603249706	Flavonifractor_plautii_YL31	Zn2+-e0
Flavonifractor_plautii_YL31##Putrescine-e0##Microbe	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999987	-0.9999999999999992	-0.999999999999999	-0.9999999999999992	-0.9999999999999991	-1.0000000000000002	-0.9999999999999992	-0.9999999999999997	-1.0	-1.0	Flavonifractor_plautii_YL31	Putrescine-e0
Turicimonas_muris_YL45##H2O-e0##Microbe	-5244.6193530316	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5237.61935302774	-5242.87210276162	Turicimonas_muris_YL45	H2O-e0
Flavonifractor_plautii_YL31##Puryvate##Microbe	-1.000000000000001	-1.000000000000001	-0.9999999999999998	-1.0000000000000009	-0.9999999999999996	-0.9999999999999996	-1.0000000000000007	-1.0	-0.9999999999999998	-1.0000000000000007	-1.0000000000000004	-0.9999999999999998	-0.9999999999999998	Flavonifractor_plautii_YL31	Puryvate
Turicimonas_muris_YL45##Pyruvate-e0##Microbe	-0.9999999999999998	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999996	Turicimonas_muris_YL45	Pyruvate-e0
Turicimonas_muris_YL45##L-Tyrosine##Microbe	-17.083554956518807	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.001606761413395	Turicimonas_muris_YL45	L-Tyrosine
Flavonifractor_plautii_YL31##Inosine-e0##Microbe	-1628.9060542433126	-1628.9060542433126	-196.57632586216909	-1.0000000000000018	-1.0000000000000009	-1.0000000000000004	-1.0000000000000002	-1.0	-0.9999999999999996	-1.0000000000000002	-1.0	-1.0	-1.0	Flavonifractor_plautii_YL31	Inosine-e0
Flavonifractor_plautii_YL31##L-Tryptophan##Microbe	-6.835969218711178	-6.835969218711178	-6.83596921875565	-6.8359692187620755	-6.83596921876093	-6.835969218764582	-6.835969218761565	-6.835969218786301	-6.835969218774157	-6.8359692187735295	-6.835969218768262	-6.83596921876959	-6.83596921876959	Flavonifractor_plautii_YL31	L-Tryptophan
Turicimonas_muris_YL45##L-Lysine-e0##Microbe	-41.26899935746336	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.14958081076153	Turicimonas_muris_YL45	L-Lysine-e0
Turicimonas_muris_YL45##Niacin##Microbe	-1.000000000003012	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000028237	Turicimonas_muris_YL45	Niacin
Flavonifractor_plautii_YL31##L-Valine-e0##Microbe	-50.88999307261885	-50.88999307261885	-50.88999307296696	-50.88999307302116	-50.889993073009755	-50.88999307303475	-50.889993073019795	-50.88999307320098	-50.88999307311625	-50.88999307309864	-50.88999307307248	-50.88999307307373	-50.88999307307373	Flavonifractor_plautii_YL31	L-Valine-e0
Flavonifractor_plautii_YL31##L-Phenylalanine##Microbe	-22.28019597209769	-22.28019597209769	-22.280195972243636	-22.280195972266775	-22.28019597226058	-22.280195972273184	-22.28019597226509	-22.280195972345144	-22.28019597230826	-22.28019597230323	-22.28019597228905	-22.280195972292393	-22.280195972292393	Flavonifractor_plautii_YL31	L-Phenylalanine
Turicimonas_muris_YL45##Zn2+-e0##Microbe	-0.9241112603174525	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603179752	-0.9241112603183003	Turicimonas_muris_YL45	Zn2+-e0
Flavonifractor_plautii_YL31##L-Glutamate-e0##Microbe	-68.22864673313214	-68.22864673313214	-67.22864673381278	-194.8513381649656	-194.33190659509557	573.9849373314124	573.9849373313721	573.9849373334564	572.9849373324554	572.9849373322737	572.9849373320317	567.3942783036114	567.3942783036114	Flavonifractor_plautii_YL31	L-Glutamate-e0
Flavonifractor_plautii_YL31##Glycine-e0##Microbe	-68.54945194221077	-68.54945194221077	-68.54945194263672	-68.54945194271704	-68.54945194269389	-68.54945194273384	-68.54945194271089	-68.54945194295372	-67.5494519428478	-67.54945194282791	-67.54945194279817	-67.54945194279699	-67.54945194279699	Flavonifractor_plautii_YL31	Glycine-e0
Turicimonas_muris_YL45##L-Tryptophan##Microbe	-6.83596921872198	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.835969218720064	Turicimonas_muris_YL45	L-Tryptophan
Flavonifractor_plautii_YL31##Cytosine-e0##Microbe	-19.231841023520236	-19.231841023520236	-19.231841023655612	-19.231841023678204	-19.231841023671798	-19.23184102368229	-19.23184102368035	-19.231841023746092	-19.2318410237124	-19.23184102370787	-19.23184102370022	-19.2318410236984	-19.2318410236984	Flavonifractor_plautii_YL31	Cytosine-e0
Flavonifractor_plautii_YL31##L-Serine-e0##Microbe	-35.5328652364032	-35.5328652364032	-35.53286523669116	-35.532865236731936	-35.532865236728625	-35.53286523672979	-35.53286523674394	-35.53286523687183	-35.53286523682255	-35.53286523679891	-35.532865236773134	-35.532865236774484	-35.532865236774484	Flavonifractor_plautii_YL31	L-Serine-e0
Flavonifractor_plautii_YL31##L-Glutamine-e0##Microbe	-40.6407026683086	-40.6407026683086	-40.64070266856503	0.5194315698279468	0.0	-768.3168439267422	-40.64070266860306	-40.640702668752844	-41.640702668657795	-41.6407026686499	-41.64070266863189	-41.640702668656395	-41.640702668656395	Flavonifractor_plautii_YL31	L-Glutamine-e0
Flavonifractor_plautii_YL31##Co2+-e0##Microbe	-0.9241112603187913	-0.9241112603187913	-0.92411126032057	-0.9241112603198816	-0.9241112603205581	-0.9241112603209389	-0.9241112603209491	-0.9241112603238256	-0.9241112603222362	-0.9241112603214717	-0.9241112603232224	-0.9241112603221346	-0.9241112603221346	Flavonifractor_plautii_YL31	Co2+-e0
Flavonifractor_plautii_YL31##Uracil-e0##Microbe	-42.061601330954105	-42.061601330954105	-43.06160133116249	-20.41038985408907	-20.410389854089882	-20.410389854097602	-20.410389854088596	-20.41038985416416	-20.41038985413945	-20.410389854131427	-20.410389854106356	-20.410389854120556	-20.410389854120556	Flavonifractor_plautii_YL31	Uracil-e0
Riboflavin##Flavonifractor_plautii_YL31##Metabolite	126.68907411725968	126.68907411725968	126.68907411810902	126.68907411823984	126.6890741182101	126.68907411828233	126.68907411823452	126.68907411868696	126.68907411847546	126.68907411844631	126.68907411837361	126.68907411839157	126.68907411839157	Riboflavin	Flavonifractor_plautii_YL31
Turicimonas_muris_YL45##L-Phenylalanine##Microbe	-22.280195972170436	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.334386022408363	Turicimonas_muris_YL45	L-Phenylalanine
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe	-464.7132690491105	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-465.7132690487424	-461.3832131432503	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##NH3-e0##Microbe	7859.286923854324	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7843.953590515302	7845.558582562387	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##Glycine-e0##Microbe	-10.964666328558536	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-11.964666328501512	-12.718037796536219	Turicimonas_muris_YL45	Glycine-e0
Turicimonas_muris_YL45##Folate##Microbe	-1.000000000000002	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-1.000000000000003	Turicimonas_muris_YL45	Folate
Flavonifractor_plautii_YL31##Cu2+-e0##Microbe	-0.9241112603164162	-0.9241112603164162	-0.9241112603226821	-0.9241112603237749	-0.9241112603234953	-0.9241112603241418	-0.9241112603228914	-0.9241112603261702	-0.9241112603256015	-0.9241112603244349	-0.9241112603245809	-0.9241112603245868	-0.9241112603245868	Flavonifractor_plautii_YL31	Cu2+-e0
Flavonifractor_plautii_YL31##Folate-e0##Microbe	-0.9999999999999996	-0.9999999999999996	-1.0	-0.9999999999999993	-0.9999999999999984	-0.9999999999999997	-0.9999999999999994	-0.9999999999999989	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Folate-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe	-7421.448477067651	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7405.115143729006	-7403.293358802815	Turicimonas_muris_YL45	L-Serine-e0
Flavonifractor_plautii_YL31##L-Aspartate-e0##Microbe	-57.82883678993303	-57.82883678993303	-57.82883679025002	-57.828836790296975	-57.82883679028544	-57.8288367903142	-57.828836790295426	-57.828836790491536	-57.828836790381295	-56.82883679039884	-56.82883679034842	-56.82883679038492	-56.82883679038492	Flavonifractor_plautii_YL31	L-Aspartate-e0
Turicimonas_muris_YL45##Co2+-e0##Microbe	-0.9241112603174906	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603161811	Turicimonas_muris_YL45	Co2+-e0
Turicimonas_muris_YL45##Uracil-e0##Microbe	-39.642230877609016	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308776001	Turicimonas_muris_YL45	Uracil-e0
