	0.0000-0.0009	0.0009-0.0012	0.0014-0.0029	0.0029-0.0032	0.0036-0.0040	0.0040-0.0042	0.0042-0.0044	0.0044-0.0044	0.0044-0.0059	0.0059-0.0061	0.0061-0.0062	0.0062-0.0068	0.0068-0.0071	0.0071-0.0071	0.0071-0.0072	0.0072-0.0080	0.0080-0.0106	0.0106-0.0108	0.0208-0.0213	0.0215-0.0721	0.0722-0.0722	0.0722-0.0779	0.0779-0.0789	0.0790-0.0799	0.0809-0.0810	0.0810-0.0837	0.0837-0.0904	0.0904-0.0904	0.0904-0.0981	0.0981-0.1228	0.1241-0.1268	0.1294-0.1296	0.1299-0.1999	0.2001-0.2001	0.2001-0.2002	0.2002-0.2003	0.2003-0.2004	0.2004-0.2004	0.2004-0.2015	0.2015-0.2019	0.2019-0.2041	0.2042-0.2055	0.2055-0.2307	0.2307-0.2307	0.2307-0.2478	0.2478-0.2487	0.2551-0.2551	0.2562-0.2562	0.2562-0.2563	0.2571-0.2571	0.2579-0.2591	0.2591-0.2605	0.2605-0.2605	0.2606-0.2615	0.2615-0.2615	0.2615-0.2616	0.2656-0.2659	0.2711-0.2736	0.2736-0.2744	0.2744-0.2780	0.2780-0.2816	0.2834-0.2862	0.2862-0.2862	0.2862-0.2977	0.2977-0.3011	0.3011-20.0000	Source	Target
Clostridium_innocuum_I46##Sulfate-e0##Microbe	-0.9241112603078692	-0.924111260334007	-0.9241112603162084	-0.9241112603546305	-0.9241112603772089	-0.9241112603843721	-0.9241112603640335	-0.9241112603831521	-0.9241112603638889	0.04887254727306248	0.04887254727308235	0.048872547272862076	-0.13215376797737483	-0.13215376797737888	-0.1321537679773231	-0.13215376797733627	-0.13215376797733377	-0.1321537679756259	-0.1321537679784058	-0.1321537679787739	-0.1321537679787739	-0.1321537679787739	-0.13215376797618777	-0.035620836381358004	-0.9241112603293433	-0.9241112603277079	-0.9241112603277253	-0.9241112603274112	-0.9241112603274112	-0.9241112603274112	-0.9241112603273922	-0.9241112603280853	-0.9241112603277255	-0.9241112603262183	-0.9241112603262183	-0.924111260325513	0.10235244071477316	-0.6160741735179186	-0.6160741735105223	-0.6160741735099721	-0.61607417351013	-0.6160741735104426	-0.6160741735088611	-0.6160741735389447	-0.6160741735475493	-0.6160741735474807	-0.6160741735474807	-0.6160741735345944	-0.6160741735338224	-0.6160741735352536	-0.6160741735362804	-0.0004655994822884641	-0.012905068328235092	-0.6160741735389292	-0.6160741735421708	-0.6160741735436182	-0.616074173587873	-0.6160741735288968	-0.6160741735291253	-0.6160741735331803	-0.616074173498558	-0.6160741736533079	-0.6160741735641829	-0.6160741735821926	-0.6160741732470487	-0.6160741752927095	Clostridium_innocuum_I46	Sulfate-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe	-0.9999999999999998	-1.0000000000000004	-1.0000000000000002	-0.9999999999999915	-0.9999999999999981	-0.9999999999999977	-0.9999999999999998	-0.9999999999999966	-1.0000000000000002	-1.0000000000000058	-0.9999999999999997	-1.0000000000000024	-0.9999999999999882	-0.9999999999999936	-0.9999999999999887	-0.9999999999999815	-0.9999999999999756	-1.0000000000000586	-0.9999999999999443	-0.9999999999999534	-0.9999999999999534	-0.9999999999999534	-0.9999999999999991	-0.26954083055589545	-6.992697026203687	-6.9926970262018475	-6.992697026201853	-6.992697026203969	-6.992697026203969	-6.992697026203969	-6.99269702620079	-6.99269702622491	-6.992697026198348	-6.992697026192403	-6.992697026192403	-6.992697026186905	0.7744950619443121	-109.94897180872343	-0.9999999999999998	-0.9999999999999988	-0.9999999999999996	-1.0000000000000002	-1.000000000000001	-1.000000000000002	-0.9999999999999981	-1.0000000000000002	-1.0000000000000002	-0.9999999999999998	-1.0	-0.9999999999999991	-0.999999999999999	-0.9999999999999988	-0.9999999999999989	-1.0	-1.0	-1.0	-1.000000000000001	-1.0000000000000009	-1.0000000000000009	-1.0000000000000004	-0.9999999999999992	-1.0000000000000029	-0.9999999999999997	-1.0000000000000013	-0.9999999999999938	-0.9999999999999994	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##Cl--e0##Microbe	-0.9241112603128887	-0.9241112603339396	-0.9241112603171173	-0.9241112603587096	-0.9241112603833249	-0.9241112603907892	-0.9241112603685777	-0.9241112603890919	-0.9241112603685433	0.04887254727331514	0.048872547273337286	0.048872547272772536	-0.13215376797713635	-0.1321537679771412	-0.1321537679771304	-0.13215376797710754	-0.13215376797710177	-0.13215376797657014	-0.13215376797883951	-0.13215376797919665	-0.13215376797919665	-0.13215376797919665	-0.13215376797611472	-0.03562083638134268	-0.9241112603287939	-0.9241112603267984	-0.9241112603268173	-0.9241112603267959	-0.9241112603267959	-0.9241112603267959	-0.9241112603267144	-0.9241112603262085	-0.924111260327022	-0.9241112603258523	-0.9241112603258523	-0.9241112603253688	0.1023524407147129	-0.6160741735177884	-0.6160741735101587	-0.6160741735095984	-0.6160741735097227	-0.6160741735098675	-0.6160741735083991	-0.6160741735384861	-0.6160741735470983	-0.616074173547094	-0.616074173547094	-0.6160741735386895	-0.6160741735378804	-0.6160741735389813	-0.6160741735409705	-0.0004655994822924947	-0.012905068328214395	-0.6160741735380009	-0.6160741735413531	-0.6160741735425487	-0.6160741735853553	-0.6160741735334065	-0.6160741735335483	-0.6160741735373788	-0.6160741734930062	-0.6160741736389149	-0.6160741735585444	-0.6160741735855118	-0.616074173220769	-0.616074175285395	Clostridium_innocuum_I46	Cl--e0
Clostridium_innocuum_I46##Cu2+-e0##Microbe	-0.9241112603173044	-0.9241112603357116	-0.924111260317233	-0.9241112603564989	-0.9241112603830526	-0.9241112603889732	-0.9241112603681588	-0.9241112603870079	-0.9241112603683603	0.04887254727328218	0.04887254727327489	0.04887254727281671	-0.13215376797723188	-0.13215376797728798	-0.13215376797720452	-0.132153767977175	-0.13215376797718809	-0.1321537679754388	-0.13215376797870101	-0.13215376797901562	-0.13215376797901562	-0.13215376797901562	-0.13215376797612446	-0.035620836381351516	-0.9241112603283311	-0.9241112603268603	-0.9241112603269577	-0.9241112603268682	-0.9241112603268682	-0.9241112603268682	-0.9241112603267995	-0.9241112603261901	-0.9241112603270514	-0.9241112603260817	-0.9241112603260817	-0.9241112603256303	0.10235244071472774	-0.6160741735179687	-0.6160741735102606	-0.6160741735096964	-0.6160741735097962	-0.6160741735099369	-0.616074173508504	-0.6160741735385569	-0.6160741735471724	-0.6160741735472616	-0.6160741735472616	-0.616074173539074	-0.6160741735382541	-0.6160741735393386	-0.6160741735413978	-0.00046559948229144433	-0.012905068328219133	-0.6160741735368692	-0.6160741735402704	-0.6160741735417705	-0.6160741735846478	-0.6160741735338954	-0.6160741735340453	-0.6160741735379208	-0.6160741734891079	-0.6160741736357361	-0.6160741735621861	-0.6160741735859515	-0.6160741732087985	-0.6160741752800776	Clostridium_innocuum_I46	Cu2+-e0
PAN##Clostridium_innocuum_I46##Metabolite	126.68907411693637	126.68907411949316	126.68907411734556	126.68907412269417	126.68907412614469	126.68907412711759	126.68907412416817	126.6890741269073	126.68907412417317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Folate-e0##Microbe	-0.9999999999999984	-1.0000000000000024	-0.9999999999999992	-1.0000000000000002	-0.9999999999999999	-1.0000000000000013	-0.9999999999999991	-0.9999999999999991	-0.9999999999999997	-1.0000000000000058	-0.9999999999999954	-1.000000000000001	-0.9999999999999994	-0.9999999999999996	-0.9999999999999989	-0.9999999999999983	-0.999999999999999	-1.0000000000000022	-0.9999999999999998	-1.0	-1.0	-1.0	-0.9999999999999998	-0.999999999999999	-1.0000000000000004	-0.9999999999999998	-1.0	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000022	-0.9999999999999998	-0.9999999999999981	-0.9999999999999981	-0.9999999999999988	-0.9999999999999986	-1.0000000000000169	-1.0000000000000326	-0.9999999999999983	-0.9999999999999829	-0.9999999999999916	-0.9999999999999967	-0.9999999999999916	-1.000000000000003	-0.9999999999999826	-0.9999999999999826	-0.9999999999998833	-0.9999999999999014	-0.9999999999999681	-0.999999999999956	-0.9999999999999988	-0.9999999999999989	-0.9999999999995721	-0.9999999999996964	-0.9999999999993625	-0.9999999999999593	-0.999999999999973	-0.9999999999998279	-1.0000000000001645	-1.0000000000024922	-0.9999999999977	-0.9999999999996868	-0.9999999999994688	-0.9999999999990916	-0.999999999999567	Clostridium_innocuum_I46	Folate-e0
Bacteroides_caecimuris_I48##Inosine-e0##Microbe	-58.08478561385966	-58.08478561385966	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856139163	-58.0847856131447	-58.084785613459516	-58.084785613459516	-58.084785613459516	-58.084785613459516	-58.084785613459516	-58.084785613459516	-58.084785613459516	-58.08478561347111	1.6509138596546875	-58.084785614070015	-58.084785614070015	-58.084785614070015	-58.084785614070015	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561407892	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	-58.08478561403639	Bacteroides_caecimuris_I48	Inosine-e0
Bacteroides_caecimuris_I48##Phosphate-e0##Microbe	-127.45775495892029	-127.45775495892029	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.45775495903852	-127.4577549575455	-127.45775495813234	-127.45775495813234	-127.45775495813234	-127.45775495813234	-127.45775495813234	-127.45775495813234	-127.45775495813234	-127.45775495817232	-0.7405158440876842	-127.45775495945632	-127.45775495945632	-127.45775495945632	-127.45775495945632	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495947481	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	-127.45775495934356	Bacteroides_caecimuris_I48	Phosphate-e0
Bacteroides_caecimuris_I48##L-Malate-e0##Microbe	-1.0000000000000016	-1.0000000000000016	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.000000000000001	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-1.0000000000000002	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Bacteroides_caecimuris_I48	L-Malate-e0
Clostridium_innocuum_I46##Fumarate-e0##Microbe	24.591089365050884	24.591089365617062	24.591089365174195	24.59108936610618	24.591089366749305	24.591089366935336	224.25605950781423	45.62518935304334	223.79400387761552	-3.8595954932406737	-3.8595954932415735	-3.8595954931627086	23.40070764637246	23.40070764637341	34.97004784893339	24.868960875975755	24.868960875974032	24.86896087586899	4.848145237211554	4.84814523721532	4.84814523721532	4.84814523721532	4.848145237177846	1.549904237588556	-22.148331752651703	-22.14833175262479	-22.14833175262385	-22.1483317526254	-22.1483317526254	-22.1483317526254	-22.148331752620965	-22.14833175267445	-22.14833175262544	-114.75084136900578	-114.75084136900578	-158.80392192064718	9.823443638977594	-45.09044103183882	-45.09044103129965	-45.090441031257726	-45.090441031271105	-13.767988825424665	-31.098445451305093	-31.215652648473146	-31.24934285290955	0.0	0.0	0.0	0.0	-0.9999999999999988	-1.0000000000000022	-1.0000000000000002	-0.9999999999999998	-1.000000000000002	-1.0000000000000007	-0.9999999999999992	-0.9999999999999998	-0.9999999999999997	-1.0000000000000002	-1.0000000000000016	-1.0000000000000016	-1.0000000000000004	-0.9999999999999994	-1.0000000000000002	-1.0000000000000036	-1.0000000000000002	Clostridium_innocuum_I46	Fumarate-e0
