	0.0000-0.0000	0.0000-0.0806	0.0806-0.0843	0.0843-0.1215	0.1215-0.1217	0.1217-0.1886	0.2207-0.2208	0.2208-0.2274	0.2274-0.2294	0.4771-0.4773	0.4773-0.4815	0.4815-0.4816	0.4994-20.0000	Source	Target
Muribaculum_intestinale_YL27##L-Phenylalanine##Microbe	-22.280195972292976	-22.2801959723023	-22.280195972252606	-22.280195972179843	-22.280195972119703	-22.280195972170798	-22.280195972137353	-22.280195972086	-22.280195972227332	-22.280195972068515	-22.280195972070892	-22.28019597205584	-22.280195972070484	Muribaculum_intestinale_YL27	L-Phenylalanine
Akkermansia_muciniphilaYL44##L-Tyrosine##Microbe	-17.083554956563823	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	Akkermansia_muciniphilaYL44	L-Tyrosine
Muribaculum_intestinale_YL27##Sucrose##Microbe	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-0.9999999999999991	-1.0000000000000004	-0.9999999999999996	-1.0000000000000002	-1.0000000000000009	-1.0000000000000013	-1.0	-0.9999999999999996	-1.0000000000000009	Muribaculum_intestinale_YL27	Sucrose
Muribaculum_intestinale_YL27##Folate##Microbe	-1.0	-0.9999999999999999	-0.9999999999999997	-0.9999999999999993	-1.0000000000000002	-0.9999999999999997	-0.9999999999999992	-1.0	-1.0000000000000002	-0.9999999999999993	-0.9999999999999994	-0.9999999999999993	-1.0	Muribaculum_intestinale_YL27	Folate
Akkermansia_muciniphilaYL44##L-Lysine-e0##Microbe	-41.268999357466235	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	-41.268999357466406	Akkermansia_muciniphilaYL44	L-Lysine-e0
Muribaculum_intestinale_YL27##L-Serine##Microbe	-41.36883445550357	-41.36883445552744	-41.368834455392715	-41.36883445509018	-41.36883445488021	-41.36883445506116	-1.0000000000000007	-0.9999999999999987	-1.0000000000000002	-1.0000000000000004	-0.9999999999999993	-0.9999999999999993	-0.9999999999999998	Muribaculum_intestinale_YL27	L-Serine
Muribaculum_intestinale_YL27##D-Mannose-e0##Microbe	-320.7823766829036	-378.9536571747356	-1361.4383316012313	-1.0000000000000004	-0.9999999999999997	-1.0000000000000027	-0.9999999999999982	-1.000000000000001	-1.0	-0.9999999999999992	-1.0000000000000002	-0.9999999999999998	-1.0000000000000009	Muribaculum_intestinale_YL27	D-Mannose-e0
Akkermansia_muciniphilaYL44##Zn2+-e0##Microbe	-0.9241112603199275	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	-0.9241112603202792	Akkermansia_muciniphilaYL44	Zn2+-e0
Akkermansia_muciniphilaYL44##Inosine-e0##Microbe	-59.08478561400517	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	-59.08478561400187	Akkermansia_muciniphilaYL44	Inosine-e0
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe	-1648.5799037920651	-1764.9224647761419	-1763.9224647721169	-1763.9224647655042	-545.870202757748	-1483.6923078361533	-0.9999999999999993	-1.0	-0.9999999999999998	-0.9999999999999999	-0.9999999999999994	-0.9999999999999993	-1.0000000000000016	Muribaculum_intestinale_YL27	L-Aspartate-e0
Akkermansia_muciniphilaYL44##L-Phenylalanine##Microbe	38.591951727231205	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	38.591951727223694	Akkermansia_muciniphilaYL44	L-Phenylalanine
Akkermansia_muciniphilaYL44##L-Glutamate-e0##Microbe	-1817.9960279768275	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	-1818.1099497818468	Akkermansia_muciniphilaYL44	L-Glutamate-e0
Muribaculum_intestinale_YL27##Inosine-e0##Microbe	-58.084785614394136	-58.084785614418784	-57.0847856143011	-57.084785614145694	-57.084785613996345	-57.08478561411862	-57.08478561396033	-57.08478561390466	-57.084785614233006	-57.084785613864156	-57.08478561385239	-57.084785613815825	-57.08478561384751	Muribaculum_intestinale_YL27	Inosine-e0
Muribaculum_intestinale_YL27##Phosphate-e0##Microbe	-127.45775496007167	-127.45775496012988	-127.4577549598701	-127.45775495942449	-127.45775495909106	-127.4577549593676	-127.457754959169	-127.45775495891694	-127.45775495964759	-127.45775495882687	-127.45775495884409	-127.45775495875868	-127.45775495883503	Muribaculum_intestinale_YL27	Phosphate-e0
Akkermansia_muciniphilaYL44##NH3-e0##Microbe	1498.595684059693	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	1498.7096058647537	Akkermansia_muciniphilaYL44	NH3-e0
Akkermansia_muciniphilaYL44##Glycine-e0##Microbe	-70.5494519423248	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	-70.54945194232408	Akkermansia_muciniphilaYL44	Glycine-e0
Akkermansia_muciniphilaYL44##Folate##Microbe	-0.9999999999999989	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Akkermansia_muciniphilaYL44	Folate
Akkermansia_muciniphilaYL44##Neu5Ac-e0##Microbe	-6.992697026115231	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	-6.992697026115549	Akkermansia_muciniphilaYL44	Neu5Ac-e0
Muribaculum_intestinale_YL27##Glutamine##Microbe	-120.81298238319017	-62.64170189156471	-62.641701891429136	-62.641701891168005	-671.6678328923612	-46.45309617592599	-46.45309617586775	-46.45309617576559	-46.45309617604433	-795.7980868093186	-66.04418554082169	-66.04418554077748	-66.04418554081107	Muribaculum_intestinale_YL27	Glutamine
Akkermansia_muciniphilaYL44##Co2+-e0##Microbe	-0.9241112603179403	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	-0.9241112603181328	Akkermansia_muciniphilaYL44	Co2+-e0
Muribaculum_intestinale_YL27##NH3-e0##Microbe	1431.5502469831063	1431.5502469837272	1431.5502469805317	1431.5502469752103	1431.5502469712676	1118.942878615595	-404.11826367556324	1597.386470727811	-460.09741001390944	1457.1879958591628	970.6853950135602	1488.1514809889168	1488.1165418170692	Muribaculum_intestinale_YL27	NH3-e0
Muribaculum_intestinale_YL27##Glycine-e0##Microbe	-78.04945194284855	-78.04945194287676	-78.0494519427656	-78.04945194262201	-78.04945194253052	-78.04945194260507	-78.04945194231696	-78.04945194238844	-78.04945194265194	-78.04945194238856	-78.04945194224935	-854.2485809061502	-854.2136417338662	Muribaculum_intestinale_YL27	Glycine-e0
Muribaculum_intestinale_YL27##fe3-e0##Microbe	-0.9241112603197785	-0.9241112603186917	-0.9241112603147645	-0.9241112603045646	-0.9241112603036123	-0.9241112603057264	-0.9241112603018506	-0.9241112602995953	-0.9241112603104279	-0.9241112602979813	-0.9241112602943398	-0.9241112602944676	-0.924111260301024	Muribaculum_intestinale_YL27	fe3-e0
Muribaculum_intestinale_YL27##Mn2+-e0##Microbe	-0.9241112603261753	-0.9241112603265976	-0.9241112603243731	-0.9241112603206008	-0.924111260318064	-0.9241112603202634	-0.9241112603198237	-0.9241112603166968	-0.9241112603230194	-0.9241112603157084	-0.924111260316084	-0.9241112603154807	-0.9241112603162166	Muribaculum_intestinale_YL27	Mn2+-e0
Muribaculum_intestinale_YL27##Neu5Ac-e0##Microbe	-1.0000000000000007	-0.9999999999999994	-1.0000000000000009	-0.9999999999999991	-1.0000000000000007	-1.0000000000000002	-1.0000000000000004	-0.9999999999999984	-1.0000000000000004	-0.9999999999999994	-0.9999999999999992	-0.9999999999999997	-1.0000000000000007	Muribaculum_intestinale_YL27	Neu5Ac-e0
Akkermansia_muciniphilaYL44##Cu2+-e0##Microbe	-0.9241112603195881	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	-0.9241112603198205	Akkermansia_muciniphilaYL44	Cu2+-e0
Muribaculum_intestinale_YL27##Co2+-e0##Microbe	-0.9241112603249343	-0.9241112603260567	-0.924111260322896	-0.9241112603198987	-0.9241112603161904	-0.9241112603193161	-0.9241112603196607	-0.9241112603146342	-0.9241112603217113	-0.9241112603133821	-0.9241112603136864	-0.9241112603129296	-0.9241112603133903	Muribaculum_intestinale_YL27	Co2+-e0
Riboflavin##Akkermansia_muciniphilaYL44##Metabolite	126.6890741174977	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	126.68907411748881	Riboflavin	Akkermansia_muciniphilaYL44
Akkermansia_muciniphilaYL44##L-Aspartate-e0##Microbe	-333.91602467723874	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	-333.9160246772211	Akkermansia_muciniphilaYL44	L-Aspartate-e0
Muribaculum_intestinale_YL27##Cl--e0##Microbe	-0.9241112603243381	-0.9241112603250116	-0.9241112603222014	-0.9241112603189212	-0.9241112603164091	-0.9241112603185333	-0.9241112603184368	-0.9241112603148387	-0.924111260321772	-0.9241112603142617	-0.924111260314427	-0.924111260313643	-0.9241112603146332	Muribaculum_intestinale_YL27	Cl--e0
Akkermansia_muciniphilaYL44##Phosphate-e0##Microbe	-127.457754959254	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	-127.45775495924616	Akkermansia_muciniphilaYL44	Phosphate-e0
