	0.0000-0.0006	0.0006-0.0009	0.0009-0.0010	0.0010-0.0017	0.0022-0.0023	0.0023-0.0023	0.0023-0.0026	0.0026-0.0033	0.0033-0.0033	0.0033-0.0044	0.0044-0.0048	0.0048-0.0057	0.0057-0.0058	0.0083-0.0083	0.0090-0.0097	0.0112-0.0117	0.0117-0.0120	0.0120-0.0120	0.0121-0.0121	0.0121-0.0128	0.0128-0.0128	0.0129-0.0138	0.0138-0.0212	0.0212-0.1018	0.1018-0.1028	0.1028-0.1364	0.2061-0.2069	0.2072-0.2077	0.2081-0.2083	0.2083-0.2085	0.2085-0.2088	0.2088-0.2091	0.2091-0.2102	0.2102-0.2105	0.2117-0.2123	0.2128-0.2139	0.2139-0.2148	0.2148-0.2155	0.2155-0.2155	0.2155-0.2316	0.2316-0.2319	0.2319-0.2325	0.2326-0.2326	0.2326-0.2328	0.2328-0.2328	0.2330-0.2343	0.2355-0.2432	0.2455-0.2801	0.2846-0.2849	0.2849-0.2898	0.2898-0.3009	0.3009-0.3038	0.3038-0.3076	0.3125-0.3168	0.3168-0.3241	0.3241-0.3259	0.3285-0.3303	0.3303-0.3349	0.3349-0.3360	0.3360-0.3363	0.3363-0.3574	0.3975-0.3993	0.3993-0.4879	0.4879-0.4880	0.4880-0.4880	0.4881-0.4883	0.4883-0.5221	0.5221-0.5232	0.5232-0.5236	0.5238-0.5360	0.5360-0.5512	0.5518-0.5546	0.5546-0.5546	0.5547-0.5549	0.5549-0.5558	0.5598-0.5598	0.5726-0.5782	0.5786-0.5787	0.5787-0.5787	0.5788-0.5789	0.5789-0.5953	0.6417-0.6582	0.6582-0.6582	0.6582-0.6584	0.6584-0.6586	0.6586-0.6615	0.6615-0.6615	0.6615-0.6616	0.6628-0.6703	0.6703-0.6885	0.6885-0.6920	0.7008-0.7278	0.7278-0.7354	0.7354-0.7372	0.7424-0.7432	0.7791-0.7792	0.7792-0.8249	0.9102-0.9112	0.9112-0.9166	0.9166-2.6258	2.6305-2.6473	2.6473-3.4846	3.4846-4.2916	4.2916-4.6761	4.6761-6.0375	6.0375-6.2118	6.2118-6.2154	6.2199-6.2212	6.2212-7.9488	7.9488-8.5734	8.5734-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##Cu2+-e0##Microbe	-0.7060625359761963	-0.7060625359760313	-0.7060625359760313	-0.7060625359760313	-0.7060625359754186	-0.7060625359754186	-0.7060625359752687	-0.7060625359752687	-0.7060625359752687	-0.7060625359752687	-0.7060625359752687	-0.7060625359752687	-0.7060625360850294	-0.7060625359825425	-0.7060625359777635	-0.7060625359766333	-0.7060625359775239	-0.7060625359805294	-0.7060625359775391	-0.706062535976975	-0.7060625359767218	-0.7060625359763576	-0.7060625359750865	-0.7060625359744965	-0.7060625359744965	-0.7060625359744965	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360050753	-0.7060625360080196	-0.7060625360080196	-0.7060625360080196	-0.7060625360077897	-0.7060625360077897	-0.7060625360077897	-0.7060625360077998	-0.7060625360077998	-0.7060625360077998	-0.7060625360077404	-0.7060625360601525	-0.7060625360601525	-0.7060625360601525	-0.7060625360601525	-0.7060625359860968	-0.7060625359852748	-0.7060625359852748	-0.7060625359852748	-0.7060625359852748	-0.7060625359852748	-0.7060625360107089	-0.01625602632531789	-0.01625602632531789	-0.01625602632531789	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250719014913	-1.4121250718923823	-1.4121250719024845	-1.4121250718994347	-1.4121250718983542	-1.4121250718510545	-1.4121250719049425	-1.4121250719070741	-1.4121250719070741	-1.4121250719070741	-0.10214608112010039	-0.7060625359735825	-0.7060625359720214	-0.7060625359721204	-0.7060625359721	-0.7060625359724587	-0.7060625359745888	-0.7060625359703604	-0.7060625359677457	-0.7060625359677457	-0.7060625359677457	-0.7060625359677457	-0.7060625359677457	-0.7060625359663806	-0.7060625359663806	-0.7060625359663806	-0.7060625359663806	-0.7060625359663806	-0.7060625359663806	-0.7060625359663822	Limosilactobacillus_reuteri_I49	Cu2+-e0
Clostridium_innocuum_I46##Mg-e0##Microbe	-0.9241112603158941	-0.9241112603158941	-0.9241112603282334	-0.9241112603357211	-0.9241112603275095	-0.9241112602640437	-0.9241112602640437	-0.9241112603512327	-0.9241112603155961	-0.9241112603651924	-0.9241112603306354	-0.9241112603361867	-0.9241112603361867	-0.9241112604869725	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603193675	-0.9241112603189405	-0.9241112603166735	-0.9241112603210058	-0.9241112603189443	-0.9241112603211383	-0.9241112603233018	-0.924111260324346	-0.9241112603247659	-0.9241112603186874	-0.9241112603190087	-0.924111260322439	-0.9241112603189378	-0.9241112603190177	-0.9241112603200118	-0.9241112603197967	-0.9241112603155849	-0.9241112603208186	-0.9241112603212895	-0.9241112603224336	-0.9241112603190563	-0.9241112603223328	-0.9241112603235336	-0.924111260323522	-0.924111260323522	-0.9241112603495468	-0.9241112603487623	-0.9241112603487623	-0.9241112603492726	-0.9241112603507469	-0.9241112603504671	-0.9241112603506476	-0.9241112603283493	-0.9241112603297195	-0.9241112603297195	-0.9241112603320484	-0.9241112603258749	-0.9241112603267156	-0.9241112602823455	-0.9241112602823455	-0.9241112603523386	-0.9241112603593362	-0.9241112603397421	-0.9241112603258159	-0.9241112603258159	-0.9241112603258159	-0.9241112603088033	-0.924111260345035	-0.924111260345035	-0.9241112606055754	-0.9241112603096056	-0.9241112603307695	-0.9241112603318409	-0.9241112603084177	-0.9241112603502711	-0.9241112602940115	-0.9241112603121527	-0.9241112603345469	-0.924111260405894	-0.924111260405894	-0.924111260405894	-0.924111260405894	-0.924111260405894	-0.924111260405894	-0.924111260405894	-0.924111260405894	-0.9241112603198486	-0.9241112603172379	-0.924111260313353	-0.924111260313353	-0.924111260313353	-0.924111260313353	-0.924111260313353	-0.924111260313353	-0.9241112603137664	-0.9241112603137664	-0.9241112603137664	-0.9241112603127473	-0.9241112603146235	-0.9241112603145777	-0.9241112603146873	-0.9241112603146873	-0.9241112603152949	-0.9241112603092131	-0.9241112603114047	-0.9241112603136356	-0.9241112603343505	-0.9241112603343505	Clostridium_innocuum_I46	Mg-e0
Clostridium_innocuum_I46##Ca2+-e0##Microbe	-0.9241112603140184	-0.9241112603140184	-0.9241112603318574	-0.9241112603335936	-0.9241112603280857	-0.9241112602753428	-0.9241112602753428	-0.9241112603468803	-0.9241112603140259	-0.924111260365026	-0.9241112603362045	-0.9241112603320196	-0.9241112603320196	-0.9241112604994749	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.9241112603194629	-0.924111260318987	-0.9241112603167898	-0.9241112603213574	-0.9241112603187658	-0.9241112603216021	-0.9241112603233488	-0.924111260324646	-0.9241112603248797	-0.924111260318785	-0.9241112603191276	-0.9241112603228474	-0.9241112603192083	-0.924111260319148	-0.9241112603201653	-0.9241112603201803	-0.924111260316279	-0.9241112603206374	-0.9241112603211408	-0.9241112603223085	-0.9241112603189124	-0.9241112603219941	-0.9241112603235928	-0.9241112603237983	-0.9241112603237983	-0.9241112603497303	-0.9241112603475489	-0.9241112603475489	-0.9241112603485444	-0.924111260349627	-0.9241112603494083	-0.9241112603495117	-0.9241112603275524	-0.9241112603260235	-0.9241112603260235	-0.9241112603279789	-0.9241112603213898	-0.9241112603226577	-0.9241112602805851	-0.9241112602805851	-0.9241112603506266	-0.9241112603869711	-0.924111260341454	-0.9241112603294053	-0.9241112603294053	-0.9241112603294053	-0.9241112603077818	-0.9241112603409062	-0.9241112603409062	-0.9241112606185227	-0.924111260308437	-0.9241112603278601	-0.9241112603284359	-0.9241112603054867	-0.9241112603479	-0.9241112602914864	-0.9241112603097853	-0.9241112603351117	-0.9241112604002195	-0.9241112604002195	-0.9241112604002195	-0.9241112604002195	-0.9241112604002195	-0.9241112604002195	-0.9241112604002195	-0.9241112604002195	-0.9241112603261801	-0.9241112603245368	-0.9241112603121601	-0.9241112603121601	-0.9241112603121601	-0.9241112603121601	-0.9241112603121601	-0.9241112603121601	-0.9241112603125738	-0.9241112603125738	-0.9241112603125738	-0.9241112603116685	-0.9241112603133506	-0.924111260313283	-0.924111260313412	-0.924111260313412	-0.9241112603138775	-0.9241112603081344	-0.9241112603101718	-0.9241112603124444	-0.9241112603335676	-0.9241112603335676	Clostridium_innocuum_I46	Ca2+-e0
Limosilactobacillus_reuteri_I49##Folate-e0##Microbe	-0.9999999999999998	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999996	-0.9999999999999996	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.000000000000002	-1.0000000000000027	-1.0000000000000002	-0.9999999999999994	-0.999999999999999	-0.9999999999999993	-0.9999999999999997	-1.0000000000000002	-0.9999999999999994	-1.0000000000000013	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000007	-1.0000000000000049	-1.0000000000000049	-1.0000000000000049	-1.0000000000000049	-1.0000000000000013	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999999	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999983	-1.0	-0.9999999999999989	-1.0000000000000013	-1.0000000000000009	-1.0000000000000013	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999998	-0.9999999999999988	-0.9999999999999988	-0.9999999999999996	-1.0000000000000004	-0.9999999999999992	-1.0000000000000009	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.000000000000001	Limosilactobacillus_reuteri_I49	Folate-e0
Clostridium_innocuum_I46##CO2-e0##Microbe	461.5295508598587	461.5295508598587	-3971.270722237789	2940.556224818335	430.50477751028313	-18653.16917247044	-18653.16917247044	7577.409802440823	-3899.0292437006015	-3899.029243901122	-6058.285869854317	582.5887420158518	582.5887420158518	582.5887421104924	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420061389	582.5887420058665	1011.6025946702396	-31.266214829545973	616.0799835755278	17.40926139965091	-366.21741638179793	-366.2174163822973	-366.2174163824011	-10.63620524645442	-10.6362052464685	-12.636205246468123	477.2572161874326	477.25721618746644	184.52116332730108	-8.636205246488732	-8.636205246682607	-246.14273454491183	-246.1427345450373	-332.4506246075517	-45.42432439993669	-45.42432440010242	-34.879269954650084	-34.879269954650496	-34.879269954650496	-34.87926995448781	-34.879269954638154	-34.879269954638154	-34.87926995464769	-34.8792699546354	-34.87926995463307	-34.879269954651164	-34.8792699545881	-34.87926995472755	-34.87926995472755	-34.879269954811235	-34.8792699546444	286.54757547198557	3798.2032616980655	3798.2032616980655	-98.92345549926488	-31199.009831757354	-98.92345549751715	-98.92345549636568	-98.92345549636568	-98.92345549636568	1374.0782617216162	-122.89424360205196	-122.89424360205196	-122.8942436390034	839.7531019066591	839.7531019251297	818.2190019411481	818.2190019210011	818.219001953291	818.2190019079208	61.35117447920567	61.35117447919515	5995.51978522296	5995.51978522296	5995.51978522296	5995.51978522296	5995.51978522296	5995.51978522296	5995.51978522296	5995.51978522296	-12399.5801515711	-12399.580151542094	-200.9066341913677	-200.9066341913677	-200.9066341913677	-200.9066341913677	-200.9066341913677	-200.9066341913677	-3.375265626238779	-3.375265626238779	-3.375265626238779	-75.25711931401796	-75.25711931417925	-75.25711931418238	-69.26442228812044	-69.26442228812044	-69.26442228811979	-69.26442228766217	-69.26442228784747	-69.26442228803197	-66.26442229011346	-66.26442229011346	Clostridium_innocuum_I46	CO2-e0
Clostridium_innocuum_I46##Fe2+-e0##Microbe	-1.9241112603083437	-1.9241112603083437	-1.9241112603385837	-1.9241112603535075	-1.9241112603353638	1906.4432837348968	1906.4432837348968	-716.6146137523413	431.0292908603158	431.0292908825158	646.9549534762474	-17.132507710563285	-17.132507710563285	-17.132507713382576	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710255116	-17.132507710246767	-17.13250771021062	-17.132507710280468	-17.132507710246543	-17.13250771028626	78.77416173512732	78.77416173523086	78.77416173525798	-10.121141048710395	-10.121141048712497	-10.121141048747731	-10.121141048710493	-10.121141048711692	-10.121141048721132	-10.121141048720482	-10.121141048674268	49.25549127591724	49.25549127594415	70.83246379156414	-0.9241112603186555	-0.9241112603253119	-0.9241112603278634	-0.924111260328178	-0.924111260328178	-0.9241112603742172	-0.9241112603815103	-0.9241112603815103	-0.9241112603827626	-0.9241112603864223	-0.9241112603856283	-0.924111260385071	-0.9241112603428081	-0.9241112603354318	-0.9241112603354318	-0.9241112603394932	-0.9241112603257193	-0.9241112603281842	-0.9241112602389034	-0.9241112602389034	-0.9241112603894805	-0.9241112604201207	-0.9241112603721164	-0.9241112603363524	-0.9241112603363524	-0.9241112603363524	-0.9241112602966572	-0.9241112603627437	-0.9241112603627437	-0.9241112609100317	-0.9241112602998669	-0.9241112603367503	-0.9241112603380672	-0.924111260286913	-0.9241112603755504	-0.9241112602607249	-0.924111260297513	-0.9241112603480199	-0.9241112605001418	-0.9241112605001418	-0.9241112605001418	-0.9241112605001418	-0.9241112605001418	-0.9241112605001418	-0.9241112605001418	-0.9241112605001418	-0.9241112603175745	-0.9241112603107464	-0.924111260308065	-0.924111260308065	-0.924111260308065	-0.924111260308065	-0.924111260308065	-0.924111260308065	-0.9241112603092634	-0.9241112603092634	-0.9241112603092634	-0.9241112603067081	-0.9241112603111619	-0.924111260310932	-0.9241112603110784	-0.9241112603110784	-0.9241112603120465	-0.9241112603010467	-0.924111260304234	-0.9241112603090824	-0.9241112603473942	-0.9241112603473942	Clostridium_innocuum_I46	Fe2+-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe	-19.482435295022054	-19.482435295022054	-19.482435295246663	-19.482435295493506	-19.482435295286415	-19.482435293911614	-19.482435293911614	-19.482435295799604	-19.48243529511415	-19.482435296168518	-19.482435295432847	-19.482435295463986	-19.482435295463986	-19.48243529915625	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.482435295066935	-19.4824352950525	-19.48243529500702	-19.482435295094092	-19.48243529505251	-19.48243529510187	-19.482435295170543	-19.4824352951872	-19.48243529519578	-19.482435295055346	-19.48243529505987	-19.48243529513624	-19.482435295058284	-19.48243529505933	-19.4824352950816	-19.48243529507693	-19.482435294977332	-19.48243529510807	-19.48243529511659	-19.48243529514431	-19.482435295061332	-19.482435295132717	-19.482435295158847	-19.482435295158727	-19.482435295158727	-19.482435295831845	-19.482435295750854	-19.482435295750854	-19.482435295767523	-19.482435295799704	-19.482435295802954	-19.482435295810117	-19.482435295307095	-19.48243529534659	-19.48243529534659	-19.48243529539515	-19.482435295258902	-19.48243529527874	-19.48243529422353	-19.48243529422353	-19.48243529582101	-19.482435295936217	-19.482435295597902	-19.482435295249502	-19.482435295249502	-19.482435295249502	-19.48243529482929	-19.482435295716975	-19.482435295716975	-19.482435301599818	-19.482435294903155	-19.48243529536634	-19.482435295394826	-19.482435294850703	-19.482435295540782	-19.482435294514275	-19.482435294934767	-19.482435295370017	-19.482435296984374	-19.482435296984374	-19.482435296984374	-19.482435296984374	-19.482435296984374	-19.482435296984374	-19.482435296984374	-19.482435296984374	-19.4824352949625	-19.48243529492997	-19.482435294992435	-19.482435294992435	-19.482435294992435	-19.482435294992435	-19.482435294992435	-19.482435294992435	-19.482435295008457	-19.482435295008457	-19.482435295008457	-19.48243529498339	-19.48243529502471	-19.482435295023677	-19.4824352950269	-19.4824352950269	-19.482435295031046	-19.48243529492326	-19.482435294950733	-19.48243529500558	-20.48243529536511	-20.48243529536511	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##K+-e0##Microbe	-0.9241112603146586	-0.9241112603146586	-0.9241112603380761	-0.924111260337385	-0.9241112603275662	-0.9241112602580663	-0.9241112602580663	-0.9241112603551801	-0.9241112603236059	-0.9241112603602553	-0.9241112603301124	-0.9241112603329217	-0.9241112603329217	-0.924111260503005	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603201778	-0.9241112603196383	-0.9241112603175685	-0.9241112603214633	-0.9241112603196565	-0.9241112603222768	-0.9241112603232424	-0.9241112603245011	-0.9241112603247412	-0.9241112603196722	-0.9241112603200689	-0.9241112603232673	-0.9241112603198628	-0.9241112603198357	-0.9241112603207459	-0.9241112603205651	-0.9241112603171385	-0.9241112603211201	-0.9241112603215771	-0.9241112603225353	-0.924111260320042	-0.9241112603226327	-0.9241112603241411	-0.9241112603242552	-0.9241112603242552	-0.924111260347528	-0.9241112603467796	-0.9241112603467796	-0.9241112603474592	-0.9241112603492925	-0.9241112603488684	-0.9241112603484062	-0.924111260332901	-0.9241112603266392	-0.9241112603266392	-0.9241112603310354	-0.9241112603244637	-0.9241112603250672	-0.9241112602793801	-0.9241112602793801	-0.9241112603567339	-0.9241112603799874	-0.924111260349742	-0.9241112603282595	-0.9241112603282595	-0.9241112603282595	-0.9241112603078669	-0.9241112603429501	-0.9241112603429501	-0.9241112606026094	-0.9241112603083241	-0.9241112603288814	-0.9241112603298848	-0.9241112603098266	-0.9241112603666495	-0.9241112602955317	-0.9241112603118711	-0.9241112603414731	-0.9241112603894505	-0.9241112603894505	-0.9241112603894505	-0.9241112603894505	-0.9241112603894505	-0.9241112603894505	-0.9241112603894505	-0.9241112603894505	-0.9241112603116134	-0.9241112603087429	-0.9241112603114761	-0.9241112603114761	-0.9241112603114761	-0.9241112603114761	-0.9241112603114761	-0.9241112603114761	-0.9241112603117949	-0.9241112603117949	-0.9241112603117949	-0.9241112603111075	-0.9241112603126747	-0.9241112603125775	-0.9241112603127668	-0.9241112603127668	-0.9241112603126641	-0.9241112603085915	-0.9241112603100666	-0.9241112603120798	-0.9241112603319105	-0.9241112603319105	Clostridium_innocuum_I46	K+-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe	2415.3697639195884	2415.3697639178454	2415.3697639178454	2415.3697639178454	2415.3697639159163	2415.3697639159163	2415.3697639153374	2414.8697639147235	2414.8697639147235	2414.8697639147235	2414.8697639147235	2414.8697639147235	9.503941319687945	9.50394131845409	9.503941318350817	9.50394131835531	9.503941318336567	9.503941318397072	9.50394131834183	9.503941318351128	9.503941318360582	9.50394131837279	9.503941318357109	9.503941318335619	9.503941318335619	9.503941318335619	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318726506	9.503941318852286	9.503941318852286	9.503941318852286	9.503941318858866	9.503941318858866	9.503941318858866	9.503941318852624	9.503941318852624	9.503941318852624	9.50394131885611	9.503941319631007	9.503941319631007	9.503941319631007	9.503941319631007	9.503941318577997	9.503941318560614	9.503941318560614	9.503941318560614	9.503941318560614	9.503941318560614	9.503941318869805	0.21881393275238692	0.21881393275238692	0.21881393275238692	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.00788263564546	19.007882635511297	19.007882635691146	19.007882635663137	19.0078826356461	19.00788263477287	19.00788263580354	19.00788263578621	19.00788263578621	19.00788263578621	1.3749353794947665	9.50394131815365	9.503941318160305	9.503941318148401	9.503941318147751	9.50394131815668	9.503941318123294	9.503941318079336	9.503941318049959	9.503941318049959	9.503941318049959	9.503941318049959	9.503941318049959	9.50394131803186	9.50394131803186	9.50394131803186	9.50394131803186	9.50394131803186	9.50394131803186	4.592013622601305	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe	-3778.017356492069	-3869.0808820614725	-3869.0808820614725	-3869.0808820614725	-3869.0808820583516	-3869.0808820583516	-3869.0808820575	-3838.580882056522	-3838.580882056522	-3838.580882056522	-3838.580882056522	-3838.580882056522	-30297.60493513772	-1500.207633338444	-1.0000000000000007	-1.0000000000000004	-0.9999999999999991	-1.0000000000000002	-0.9999999999999996	-0.9999999999999999	-0.9999999999999996	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999977	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.999999999999999	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000027	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.9999999999999994	-1.0000000000000002	-1.0000000000000009	-1.0000000000000007	-0.9999999999999998	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000002	-0.9999999999999987	-0.999999999999999	-1.0000000000000009	-1.0	-0.9999999999999996	-0.9999999999999993	-1.0000000000000004	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.9999999999999998	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe	-38.57060811269688	-38.57060811266787	-38.57060811266787	-38.57060811266787	-38.57060811263718	-38.57060811263718	-38.57060811262836	-38.57060811262836	-38.57060811262836	-38.57060811262836	-38.57060811262836	-38.57060811262836	-38.57060811846686	-38.570608112980835	-38.57060811272251	-38.570608112669014	-38.57060811271716	-38.57060811289194	-38.570608112726795	-38.57060811268664	-38.570608112695496	-38.570608112650476	-38.570608112587855	-38.570608112553586	-38.570608112553586	-38.570608112553586	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.570608114314396	-38.5706081143819	-38.5706081143819	-38.5706081143819	-38.57060811438505	-38.57060811438505	-38.57060811438505	-38.5706081143783	-38.5706081143783	-38.5706081143783	-38.57060811437554	-38.57060811721256	-38.57060811721256	-38.57060811721256	-38.57060811721256	-38.570608113184235	-38.570608113131925	-38.570608113131925	-38.570608113131925	-38.570608113131925	-38.570608113131925	-38.57060811461402	-0.8880301516001613	-0.8880301516001613	-0.8880301516001613	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622251146	-77.14121622200354	-77.1412162225702	-77.14121622239934	-77.14121622233814	-77.14121621968691	-77.14121622275327	-77.14121622280544	-77.14121622280544	-77.14121622280544	-5.5800106426518745	-38.570608112497915	-38.57060811241256	-38.57060811241714	-38.57060811241514	-38.5706081124401	-38.57060811257345	-38.57060811231008	-38.57060811215777	-38.57060811215777	-38.57060811215777	-38.57060811215777	-38.57060811215777	-38.570608112080215	-38.570608112080215	-38.570608112080215	-38.570608112080215	-38.570608112080215	-38.570608112080215	-38.5706081120788	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
