	0.0000-0.0000	0.0000-0.0012	0.0067-0.0082	0.0082-0.0089	0.0090-0.0091	0.0091-0.0091	0.0091-0.0112	0.0112-0.0112	0.0112-0.0138	0.0138-0.0551	0.0729-0.0824	0.0824-0.0990	0.1049-0.2063	0.2063-0.2063	0.2063-0.2325	0.2325-0.2377	0.2377-0.2392	0.2403-0.2407	0.2407-0.3009	0.3009-0.3009	0.3009-0.3179	0.3181-10.5962	10.5962-20.0000	Source	Target
Akkermansia_muciniphilaYL44##Sulfate-e0##Microbe	-0.9241112603195364	-0.9241112603190602	-0.9241112603099418	-0.9241112603134191	-0.9241112604127942	-0.9241112604168776	-0.9241112603193934	-0.9241112603363135	-0.924111260320524	-0.9241112603193603	-0.9241112603185182	-0.9241112603185182	-0.9241112603185182	-0.9241112603185182	-0.9241112603185182	-0.9241112603185182	-0.9241112603185182	-0.9241112603185182	-0.9241112603185182	-0.924111260321073	-0.924111260321073	-0.9241112603191491	-0.9241112603191491	Akkermansia_muciniphilaYL44	Sulfate-e0
Akkermansia_muciniphilaYL44##Cl--e0##Microbe	-0.9241112603189167	-0.9241112603183909	-0.9241112603093814	-0.924111260314351	-0.9241112603803499	-0.9241112603847136	-0.9241112603210936	-0.9241112603494084	-0.9241112603207504	-0.924111260320346	-0.9241112603263055	-0.9241112603263055	-0.9241112603263055	-0.9241112603263055	-0.9241112603263055	-0.9241112603263055	-0.9241112603263055	-0.9241112603263055	-0.9241112603263055	-0.9241112603244074	-0.9241112603244074	-0.9241112603233037	-0.9241112603233037	Akkermansia_muciniphilaYL44	Cl--e0
Akkermansia_muciniphilaYL44##Uracil##Microbe	-39.642230877545764	-39.642230877521015	-39.64223087709859	-39.642230877368924	-39.642230880486814	-39.642230880678994	-39.642230877614566	-39.64223087866919	-39.64223087764475	-39.64223087762912	-39.64223087792263	-39.64223087792263	-39.64223087792263	-39.64223087792263	-39.64223087792263	-39.64223087792263	-39.64223087792263	-39.64223087792263	-39.64223087792263	-39.64223087781724	-39.64223087781724	-39.64223087775768	-39.64223087775768	Akkermansia_muciniphilaYL44	Uracil
Bacteroides_caecimuris_I48##Inosine-e0##Microbe	-58.08478561389631	-58.08478561389631	-58.08478561392017	-58.08478561392017	-58.08478561392017	-58.08478561392017	-58.08478561392017	-58.08478561392017	-58.08478561392017	-57.08478561392004	-57.084785613102795	-57.08478561319541	-57.08478561369539	-57.08478561449358	2.5148848895817713	1.6574548012896475	0.8393028786942457	0.8188035833148818	-114.16957119154078	-114.16957119154078	-114.16957118998434	-114.16957118998434	4.1598058857858815	Bacteroides_caecimuris_I48	Inosine-e0
Bacteroides_caecimuris_I48##Phosphate-e0##Microbe	-127.457754958994	-127.457754958994	-127.45775495904458	-127.45775495904458	-127.45775495904458	-127.45775495904458	-127.45775495904458	-127.45775495904458	-127.45775495904458	-127.45775495904458	-127.45775495743553	-127.45775495759854	-127.45775495858253	-127.45775496019952	-1.029073870179344	-0.7389388240300228	-0.35568586548776265	-0.40105886009864206	-254.91550983988725	-254.91550983988725	-254.91550983977177	-254.91550983977177	-5.927745077000996	Bacteroides_caecimuris_I48	Phosphate-e0
Akkermansia_muciniphilaYL44##D-Glucose-e0##Microbe	-970.7855646001217	-970.8994864047346	-2649.759033442798	-574.3017197944795	15107.055680614421	15107.055680689647	-446.9663365546518	-8052.463449735314	-445.7573014899424	-770.4823820112657	532.7615308894855	532.7615308894855	532.7615308894855	532.7615308894855	532.7615308894855	532.7615308894855	532.7615308894855	532.7615308894855	532.7615308894855	-1.000000000000001	-1.000000000000001	-0.9999999999999993	-0.9999999999999993	Akkermansia_muciniphilaYL44	D-Glucose-e0
Bacteroides_caecimuris_I48##L-Glutamate-e0##Microbe	-66.04418554084184	-66.04418554084184	-66.04418554078836	-66.04418554078836	-66.04418554078836	-66.04418554078836	-66.04418554078836	-66.04418554078836	-66.04418554078836	-66.04418554078836	-66.04418553866813	-66.044185539217	-66.04418553942743	-66.04418554217405	0.45869578897431906	0.6113100247428634	-0.18290876352947175	-0.2062414825002167	-131.08837103585978	-131.08837103585978	-131.08837103581072	-131.08837103581072	13.863640634961062	Bacteroides_caecimuris_I48	L-Glutamate-e0
Bacteroides_caecimuris_I48##L-Asparagine-e0##Microbe	-28.989573168201265	-28.989573168201265	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573168143785	-28.989573166713615	-28.98957316713173	-28.989573167086217	-28.989573169041808	-0.23405725500454436	-0.16806761669942272	-0.08089881565682434	-0.09121865651231979	-57.979146314586444	-57.979146314586444	-57.979146314564986	-57.979146314564986	5.535314552337365	Bacteroides_caecimuris_I48	L-Asparagine-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe	1531.9387736699198	1531.9387736699198	1274.9888171640998	1274.9888171640998	1274.9888171640998	1274.9888171640998	1274.9888171640998	1274.9888171640998	1274.9888171640998	1274.9888171640998	1274.9888171479258	2595.5755623259233	1039.346506744022	-335.0311732718233	0.27078946411269555	1.0402576701636912	0.06505608177953615	-0.05420984773243964	-669.0623463184712	-669.0623463184712	-669.062346318176	-669.062346318176	6.496410974106974	Bacteroides_caecimuris_I48	NH3-e0
Akkermansia_muciniphilaYL44##Mg-e0##Microbe	-0.9241112603185616	-0.9241112603180374	-0.9241112603120583	-0.9241112603156594	-0.9241112603527846	-0.9241112603576644	-0.9241112603198105	-0.9241112603527781	-0.92411126032095	-0.9241112603209579	-0.9241112603265341	-0.9241112603265341	-0.9241112603265341	-0.9241112603265341	-0.9241112603265341	-0.9241112603265341	-0.9241112603265341	-0.9241112603265341	-0.9241112603265341	-0.9241112603236374	-0.9241112603236374	-0.9241112603231736	-0.9241112603231736	Akkermansia_muciniphilaYL44	Mg-e0
Bacteroides_caecimuris_I48##L-Glycine##Microbe	-77.0494519422868	-77.0494519422868	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194247763	-77.04945194401397	-77.04945194317699	-77.04945194449996	-77.0494519418478	-0.6220851585826963	-0.4466957026609484	-0.2150155634569445	-0.24244397979187288	-154.09890384733302	-154.09890384733302	-154.09890384724602	-154.09890384724602	-24.611858997368014	Bacteroides_caecimuris_I48	L-Glycine
Akkermansia_muciniphilaYL44##Ca2+-e0##Microbe	-0.924111260318052	-0.9241112603175943	-0.9241112603070114	-0.9241112603141232	-0.9241112604137997	-0.9241112604145783	-0.9241112603197372	-0.9241112603493112	-0.9241112603209513	-0.9241112603205393	-0.9241112603258407	-0.9241112603258407	-0.9241112603258407	-0.9241112603258407	-0.9241112603258407	-0.9241112603258407	-0.9241112603258407	-0.9241112603258407	-0.9241112603258407	-0.9241112603228208	-0.9241112603228208	-0.9241112603211545	-0.9241112603211545	Akkermansia_muciniphilaYL44	Ca2+-e0
Bacteroides_caecimuris_I48##fe3-e0##Microbe	-0.9241112603157624	-0.9241112603157624	-0.9241112602980421	-0.9241112602980421	-0.9241112602980421	-0.9241112602980421	-0.9241112602980421	-0.9241112602980421	-0.9241112602980421	-0.9241112602980421	-0.9241112599924491	-0.9241112600949348	-0.9241112600179932	-0.9241112604744911	-0.007461128993990249	-0.005357553081964539	-0.0025788412288955025	-0.0029078105819570293	-1.8482225189377106	-1.8482225189377106	-1.8482225189418486	-1.8482225189418486	3.2338405527997645	Bacteroides_caecimuris_I48	fe3-e0
Bacteroides_caecimuris_I48##Folate##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000002	-1.0000000000000009	-0.9999999999999999	-0.9999999999999986	-1.0000000000000002	-0.9999999999999997	-0.004185926532353406	-0.0047199033936973465	-2.999999999936135	-2.999999999936135	-2.99999999993572	-2.99999999993572	-1.5161508986277221	Bacteroides_caecimuris_I48	Folate
Akkermansia_muciniphilaYL44##H2-e0##Microbe	5505.9920988387985	5505.137685296844	-2553.3881405885854	1597.5264867286828	64322.95608864115	64322.95608895892	9883.879027733828	-5327.115198297377	2279.5909498668307	1954.8658693445557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	H2-e0
Akkermansia_muciniphilaYL44##O2-e0##Microbe	-0.9999999999999996	-0.9999999999999996	-1.0000000000000004	-0.9999999999999986	-0.9999999999999972	-0.9999999999999949	-0.9999999999999987	-0.999999999999999	-1.0000000000000016	-1.0	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000004	-1.0000000000000004	-1570.2458513421805	-1570.2458513421805	Akkermansia_muciniphilaYL44	O2-e0
Bacteroides_caecimuris_I48##Neu5Ac-e0##Microbe	-6.9926970260889805	-6.9926970260889805	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.99269702608463	-6.992697025837082	-6.992697025902933	-6.99269702594284	-6.992697026230828	-0.056457936152289695	-0.04054029759813273	-0.019513944009294945	-0.022003236281578194	-13.9853940473575	-13.9853940473575	-13.985394047351027	-13.985394047351027	-0.4666464013770597	Bacteroides_caecimuris_I48	Neu5Ac-e0
Akkermansia_muciniphilaYL44##PAN##Microbe	-0.9999999999913189	-0.9999999999866743	-0.99999999995072	-1.0000000000026705	-1.0000000004890108	-1.0000000005034086	-0.9999999999507279	-0.9999999999443984	-1.000000000013679	-1.0000000000121323	-1.0000000000112115	-1.0000000000112115	-1.0000000000112115	-1.0000000000112115	-1.0000000000112115	-1.0000000000112115	-1.0000000000112115	-1.0000000000112115	-1.0000000000112115	-0.9999999999836721	-0.9999999999836721	-0.9999999999883117	-0.9999999999883117	Akkermansia_muciniphilaYL44	PAN
Akkermansia_muciniphilaYL44##CO2-e0##Microbe	3635.896026456072	3636.237791869542	-393.0251210822753	1682.432192582604	33045.146993608316	33045.14699377123	9714.11396710276	-13102.377372100706	2111.0349243006985	1461.5847632570215	809.9628068143603	809.9628068143603	809.9628068143603	809.9628068143603	809.9628068143603	809.9628068143603	809.9628068143603	809.9628068143603	809.9628068143603	1877.485868591106	1877.485868591106	1871.4931715602852	1871.4931715602852	Akkermansia_muciniphilaYL44	CO2-e0
Akkermansia_muciniphilaYL44##Fe2+-e0##Microbe	-5.924111260348283	-2.8482225206295744	-2.8482225205864067	-2.8482225206252516	-2.848222521093727	-2.848222521106511	-2.8482225206416794	-2.848222520686924	-2.8482225206323197	-2.8482225206294283	-2.848222520640872	-2.848222520640872	-2.848222520640872	-2.848222520640872	-2.848222520640872	-2.848222520640872	-2.848222520640872	-2.848222520640872	-2.848222520640872	-2.8482225206458964	-2.8482225206458964	-2.8482225206354728	-2.8482225206354728	Akkermansia_muciniphilaYL44	Fe2+-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe	-0.9241112603165806	-0.9241112603165806	-0.9241112603171772	-0.9241112603171772	-0.9241112603171772	-0.9241112603171772	-0.9241112603171772	-0.9241112603171772	-0.9241112603171772	-0.9241112603171772	-0.9241112603011641	-0.9241112603034224	-0.924111260311009	-0.9241112603286336	-0.007461128994751577	-0.005357553082516766	-0.0025788412289131117	-0.002907810582306418	-1.8482225200569895	-1.8482225200569895	-1.848222520056117	-1.848222520056117	-0.04297813009246081	Bacteroides_caecimuris_I48	Co2+-e0
Bacteroides_caecimuris_I48##Uracil-e0##Microbe	-39.64223087747924	-39.64223087747924	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087747698	-39.64223087669607	-39.64223087684159	-39.64223087709596	-39.6422308780402	-0.32006513816816695	-0.22982660785057812	-0.1106263106867477	-0.1247383333604768	-79.28446172963261	-79.28446172963261	-79.28446172959679	-79.28446172959679	0.17614253799895918	Bacteroides_caecimuris_I48	Uracil-e0
Bacteroides_caecimuris_I48##Cl--e0##Microbe	-0.9241112603180367	-0.9241112603180367	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603182587	-0.9241112603018979	-0.924111260304307	-0.9241112603119183	-0.924111260329521	-0.007461128994751822	-0.005357553082518476	-0.0025788412289163695	-0.002907810582309145	-1.8482225200567868	-1.8482225200567868	-1.8482225200559443	-1.8482225200559443	-0.04297813009244167	Bacteroides_caecimuris_I48	Cl--e0
Bacteroides_caecimuris_I48##Cu2+-e0##Microbe	-0.9241112603175047	-0.9241112603175047	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.924111260317586	-0.9241112603028889	-0.9241112603050038	-0.9241112603123127	-0.9241112603285018	-0.0074611289947491945	-0.0053575530825162995	-0.0025788412289149847	-0.0029078105823070266	-1.848222520055395	-1.848222520055395	-1.8482225200544942	-1.8482225200544942	-0.04297813009239487	Bacteroides_caecimuris_I48	Cu2+-e0
Akkermansia_muciniphilaYL44##Riboflavin##Microbe	-1.0000000000001932	-0.9999999999997177	-0.9999999999999114	-0.9999999999999906	-1.000000000000389	-1.000000000006648	-1.000000000000009	-1.000000000000274	-0.9999999999999908	-1.0000000000000637	-1.0000000000004412	-1.0000000000004412	-1.0000000000004412	-1.0000000000004412	-1.0000000000004412	-1.0000000000004412	-1.0000000000004412	-1.0000000000004412	-1.0000000000004412	-1.000000000000096	-1.000000000000096	-1.0000000000000917	-1.0000000000000917	Akkermansia_muciniphilaYL44	Riboflavin
Akkermansia_muciniphilaYL44##L-Arginine-e0##Microbe	-35.5723583418762	-35.57235834185532	-35.57235834149661	-35.572358341712814	-35.57235834443728	-35.572358344614436	-35.57235834192114	-35.57235834302491	-35.5723583419761	-35.57235834196397	-35.57235834220348	-35.57235834220348	-35.57235834220348	-35.57235834220348	-35.57235834220348	-35.57235834220348	-35.57235834220348	-35.57235834220348	-35.57235834220348	-35.572358342092485	-35.572358342092485	-35.57235834205093	-35.57235834205093	Akkermansia_muciniphilaYL44	L-Arginine-e0
Akkermansia_muciniphilaYL44##galactose##Microbe	-6.992697026121221	-6.992697026123102	-6.992697026045934	-6.992697026047974	-6.992697026669394	-6.992697026666707	-6.992697026150987	-6.992697026370021	-6.992697026117734	-6.992697026117209	-6.992697026131524	-6.992697026131524	-6.992697026131524	-6.992697026131524	-6.992697026131524	-6.992697026131524	-6.992697026131524	-6.992697026131524	-6.992697026131524	-6.9926970261531585	-6.9926970261531585	-6.992697026140009	-6.992697026140009	Akkermansia_muciniphilaYL44	galactose
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe	-1071.151328039455	-1071.151328039455	-1071.151328039786	-1071.151328039786	-1071.151328039786	-1071.151328039786	-1071.151328039786	-1071.151328039786	-1071.151328039786	-1070.1513280397835	1021.0776960042906	-299.50904917199176	-1375.3776800078758	-1.0000000000000002	-1.0000000000000002	-0.9999999999999987	-0.9999999999999996	-1.0000000000000002	-0.9999999999999999	-0.9999999999999999	-0.9999999999999998	-0.9999999999999998	-0.9999999999999987	Bacteroides_caecimuris_I48	L-Aspartate-e0
Akkermansia_muciniphilaYL44##L-Histidine-e0##Microbe	-11.393282031208072	-11.393282031201197	-11.393282031083354	-11.393282031155108	-11.393282032093333	-11.393282032162297	-11.393282031216259	-11.393282031610273	-11.393282031236817	-11.393282031231644	-11.393282031310179	-11.393282031310179	-11.393282031310179	-11.393282031310179	-11.393282031310179	-11.393282031310179	-11.393282031310179	-11.393282031310179	-11.393282031310179	-11.393282031281009	-11.393282031281009	-11.39328203126705	-11.39328203126705	Akkermansia_muciniphilaYL44	L-Histidine-e0
Akkermansia_muciniphilaYL44##L-Cysteine-e0##Microbe	-13.01350596348749	-13.013505963468925	-13.01350596333919	-13.013505963504336	-13.013505964486493	-13.013505964679597	-13.013505963431113	-13.01350596367569	-13.01350596348954	-13.01350596348701	-13.013505963633145	-13.013505963633145	-13.013505963633145	-13.013505963633145	-13.013505963633145	-13.013505963633145	-13.013505963633145	-13.013505963633145	-13.013505963633145	-13.013505963649212	-13.013505963649212	-13.013505963522416	-13.013505963522416	Akkermansia_muciniphilaYL44	L-Cysteine-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe	-1047.1145120269855	-1047.1145120269855	-1047.1145120274052	-1047.1145120274052	-1047.1145120274052	-1047.1145120274052	-1047.1145120274052	-1047.1145120274052	-1047.1145120274052	-1046.6145120274034	-1.0	-1.0000000000000004	-0.9999999999999991	-1.0000000000000009	-1.0000000000000009	-0.9999999999999999	-1.0000000000000007	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-0.9999999999999998	-0.9999999999999998	-1.0000000000000013	Bacteroides_caecimuris_I48	D-Glucose-e0
Akkermansia_muciniphilaYL44##H+-e0##Microbe	663.4372740380475	666.7410063875994	4024.46010047661	-126.45452682941163	-31489.16932774182	-31489.169327897333	-8158.136301341306	37474.84637741021	-558.6843637327775	1064.9410388747392	-2193.1687433834954	-2193.1687433834954	-2193.1687433834954	-2193.1687433834954	-2193.1687433834954	-2193.1687433834954	-2193.1687433834954	-2193.1687433834954	-2193.1687433834954	-58.1226198256153	-58.1226198256153	-70.1080138783001	-70.1080138783001	Akkermansia_muciniphilaYL44	H+-e0
Bacteroides_caecimuris_I48##Mg-e0##Microbe	-0.92411126031729	-0.92411126031729	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603174659	-0.9241112603040492	-0.9241112603057186	-0.9241112603125652	-0.924111260328902	-0.007461128994751449	-0.005357553082518094	-0.0025788412289144357	-0.0029078105823075726	-1.8482225200612494	-1.8482225200612494	-1.848222520060403	-1.848222520060403	-0.0429781300925371	Bacteroides_caecimuris_I48	Mg-e0
Bacteroides_caecimuris_I48##L-Threonine##Microbe	-75.99313011345714	-75.99313011345714	-75.99313011349732	-75.99313011349732	-75.99313011349732	-75.99313011349732	-75.99313011349732	-75.99313011349732	-75.99313011349732	-75.99313011349732	-75.99313011258197	-75.9931301126517	-75.99313011333811	-75.99313011430661	-0.6135565822423732	-0.44057165622042416	-0.21206777307700864	-0.2391201551325657	-151.9862601803311	-151.9862601803311	-151.98626018026297	-151.98626018026297	-6.38763909460824	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##H2-e0##Microbe	2343.930022097626	2343.930022097626	2086.9800655921854	2086.9800655921854	2086.9800655921854	2086.9800655921854	2086.9800655921854	2086.9800655921854	2086.9800655921854	2085.980065592182	2085.9800655672752	765.393320392442	1005.5735327839451	6503.084252907743	9.521412801004502	6.881481087266746	9.473978732988751	6.898102630832117	2057.587495446833	2057.587495446833	2057.5874954458636	2057.5874954458636	102.82876336673328	Bacteroides_caecimuris_I48	H2-e0
Akkermansia_muciniphilaYL44##H2O-e0##Microbe	-2349.947678671754	-2350.40336589111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	H2O-e0
Bacteroides_caecimuris_I48##Mn2+-e0##Microbe	-0.9241112603169239	-0.9241112603169239	-0.9241112603172033	-0.9241112603172033	-0.9241112603172033	-0.9241112603172033	-0.9241112603172033	-0.9241112603172033	-0.9241112603172033	-0.9241112603172033	-0.9241112603035079	-0.924111260305446	-0.9241112603124435	-0.9241112603264412	-0.007461128994751889	-0.005357553082517662	-0.0025788412289126884	-0.002907810582307072	-1.8482225200599682	-1.8482225200599682	-1.8482225200591251	-1.8482225200591251	-0.04297813009248806	Bacteroides_caecimuris_I48	Mn2+-e0
Bacteroides_caecimuris_I48##K+-e0##Microbe	-0.924111260319323	-0.924111260319323	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603191208	-0.9241112603028991	-0.9241112603053329	-0.924111260312894	-0.9241112603328355	-0.007461128994754106	-0.005357553082519785	-0.002578841228918431	-0.0029078105823107884	-1.8482225200588798	-1.8482225200588798	-1.8482225200579716	-1.8482225200579716	-0.042978130092498415	Bacteroides_caecimuris_I48	K+-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe	-18.482435295022555	-18.482435295022555	-18.48243529501114	-18.48243529501114	-18.48243529501114	-18.48243529501114	-18.48243529501114	-18.48243529501114	-18.48243529501114	-18.48243529501114	-18.482435294454564	-18.482435294585972	-18.482435294678673	-18.48243529532036	0.8427018811372954	0.8870502008235033	0.9456319714563157	0.9386965250262127	-37.964870577303074	-37.964870577303074	-37.964870577280756	-37.964870577280756	1.717399203009245	Bacteroides_caecimuris_I48	L-Methionine-e0
Akkermansia_muciniphilaYL44##L-Tyrosine##Microbe	-17.083554956563823	-17.083554956564367	-17.083554956554813	-17.08355495652726	-17.08355495570084	-17.08355495581458	-17.083554956808157	-17.08355495756019	-17.083554956458386	-17.083554956445674	-17.08355495661567	-17.08355495661567	-17.08355495661567	-17.08355495661567	-17.08355495661567	-17.08355495661567	-17.08355495661567	-17.08355495661567	-17.08355495661567	-17.083554956726996	-17.083554956726996	-17.083554956647173	-17.083554956647173	Akkermansia_muciniphilaYL44	L-Tyrosine
Akkermansia_muciniphilaYL44##L-Lysine-e0##Microbe	-41.268999357466235	-41.2689993574354	-41.26899935698763	-41.268999357299776	-41.268999360750584	-41.26899936096679	-41.26899935750414	-41.26899935862067	-41.26899935759611	-41.268999357578025	-41.268999357884255	-41.268999357884255	-41.268999357884255	-41.268999357884255	-41.268999357884255	-41.268999357884255	-41.268999357884255	-41.268999357884255	-41.268999357884255	-41.26899935774487	-41.26899935774487	-41.268999357677494	-41.268999357677494	Akkermansia_muciniphilaYL44	L-Lysine-e0
