	0.0000-0.0009	0.0009-0.0010	0.0010-0.0019	0.0025-0.0029	0.0040-0.0040	0.0040-0.0050	0.0051-0.0051	0.0051-0.0053	0.0053-0.0053	0.0053-0.0067	0.0067-0.0071	0.0071-0.0101	0.0101-0.0105	0.0105-0.0113	0.0113-0.0128	0.0128-0.0161	0.0161-0.0180	0.0180-0.0181	0.0181-0.0181	0.0356-0.0502	0.0502-0.0863	0.0863-0.0870	0.0918-0.0969	0.0969-0.1022	0.1022-0.1708	0.1708-0.1715	0.1715-0.1721	0.1722-0.1732	0.1732-0.1736	0.1736-0.1769	0.1769-0.1776	0.1776-0.1776	0.1784-0.1807	0.1807-0.1914	0.2019-0.2019	0.2019-0.2056	0.2116-0.2118	0.2118-0.2154	0.2154-0.2183	0.2183-0.2238	0.2238-0.2831	0.2831-0.2856	0.3686-0.3797	0.3797-0.4153	0.4153-0.5310	0.5310-0.5310	0.5374-0.5374	0.6997-0.7178	0.7178-0.7199	0.7199-0.7209	0.7209-0.7572	0.7572-0.7577	0.7583-0.8098	0.8098-0.8100	0.8102-0.8173	0.8173-0.8480	0.8480-0.8493	0.8493-2.0160	2.0160-2.1866	2.1866-3.8648	3.8648-6.0006	6.0006-6.3403	6.3882-20.0000	Source	Target
Akkermansia_muciniphilaYL44##L-Alanine-e0##Microbe	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364873583	164.69692364857423	164.69692364906786	164.69692364906786	164.69692364906786	164.69692364908295	164.69692364892128	164.69692364892128	164.69692364892128	164.69692364892128	164.69692364892128	164.69692364892128	164.69692364892128	164.69692364892128	164.69692364892128	164.69692364891537	164.69692364891537	164.69692364891537	164.69692364891537	164.69692364891537	164.69692364891537	164.69692364891537	164.69692364891537	164.69692364891537	164.69692364891537	-599.4003662181685	-599.4003662181685	-599.4003662181685	-599.4003662181685	-599.4003662181685	-599.4003662181685	-599.4003662181685	-599.4003662171697	2910.049930882256	2055.6520282518704	2055.6520282518704	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999999	-0.9999999999999982	-1.0	-0.9999999999999993	-1.0000000000000002	-1.0000000000000004	-0.9999999999999996	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Akkermansia_muciniphilaYL44	L-Alanine-e0
Clostridium_innocuum_I46##Co2+-e0##Microbe	-0.9241112603153536	-0.9241112603344329	-0.9241112603222993	-0.9241112602951925	-0.13215376797647316	-0.13215376797650963	-0.004242051488101259	-0.005983232218955355	0.214374396201777	-0.924111260326859	-0.924111260326859	-0.924111260326859	-0.924111260326652	-0.9241112603266676	-0.9241112603266676	-0.9241112603266676	-0.9241112603276342	-0.9241112603242644	-0.9241112603056254	-0.9241112603029051	-0.005027720938475885	-0.9241112602037743	-0.9241112602629368	-0.9241112602597835	-0.9241112602597835	-0.9241112601980774	-0.9241112603199243	-0.9241112603202789	-0.9241112604086578	-0.9241112603458835	-0.9241112605694063	-0.9241112603325277	-0.924111260282902	-0.9241112603140335	-0.9241112604243203	-0.9241112603891143	-0.9241112603326425	0.002655992578784505	0.0026559925787699207	-0.9241112603158922	-0.9241112602898817	-0.9241112602898817	-0.9241112602898817	-0.9241112602898817	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603338025	-0.9241112603175315	-0.9241112603617487	-0.9241112603623888	-0.9241112602760132	-0.9241112602705891	Clostridium_innocuum_I46	Co2+-e0
Akkermansia_muciniphilaYL44##L-Threonine-e0##Microbe	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011354765	-74.99313011330933	-74.9931301138143	-74.9931301138143	-74.9931301138143	-74.99313011391833	-74.99313011384177	-74.99313011384177	-74.99313011384177	-74.99313011384177	-74.99313011384177	-74.99313011384177	-74.99313011384177	-74.99313011384177	-74.99313011384177	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011376529	-74.99313011409768	-74.99313011409768	-74.99313011409768	-74.99313011409768	-74.99313011409768	-74.99313011409768	-74.99313011409768	-74.99313011400606	-74.99313011360199	-74.99313011363458	-74.99313011363458	-74.99313011394304	-74.99313011375182	-74.99313011389135	-74.99313011366857	-74.99313011362338	-75.99313011390012	-75.99313011390632	-75.99313011384459	-75.993130113837	-75.99313011382814	-75.99313011427313	-75.99313011407683	-75.99313011373707	-75.99313011373707	-75.99313011373707	-75.99313011373707	-75.99313011373707	-75.99313011373707	Akkermansia_muciniphilaYL44	L-Threonine-e0
Akkermansia_muciniphilaYL44##Acetate-e0##Microbe	921.8401971084664	921.8401971084664	921.8401971084664	921.8401971084664	921.8401971084664	921.8401971084664	921.8401971084664	921.8401971084664	921.8401971084664	921.8401971084664	-253.27808666956443	-253.27808667218176	-253.27808667218176	-253.27808667218176	-2243.017192991587	-2243.0171929888247	-2243.0171929888247	-2243.0171929888247	-2243.0171929888247	-2243.0171929888247	-2243.0171929888247	-2243.0171929888247	-2243.0171929888247	-2243.0171929888247	-1017.375376536463	-1017.375376536463	-1017.375376536463	-1017.375376536463	-1017.375376536463	-1017.375376536463	-1017.375376536463	-1017.375376536463	-1017.375376536463	-1017.375376536463	-253.27808667307028	-253.27808667307028	-253.27808667307028	-253.27808667307028	-253.27808667307028	-253.27808667307028	-253.27808667307028	-253.27808667287562	-1122.7461067478832	-695.5471554325891	-695.5471554325891	333.6529458227908	-698.7953296900527	-698.7953296912106	0.4359356368102669	0.43593563681391023	-707.2843752291682	-707.2843752293433	-1008.1107767715611	-1008.1107767714274	-1008.1107767712731	2180.4937876315303	586.6915054248834	-979.0196874058586	-979.0196874058586	-979.0196874058586	-979.0196874058586	-979.0196874058586	-979.0196874058586	Akkermansia_muciniphilaYL44	Acetate-e0
Clostridium_innocuum_I46##Acetate-e0##Microbe	4.49634851305254	4.49634851333186	4.496348513095262	4.496348512953123	18.447519530015295	0.6430063387934077	0.020640092508043995	0.029111967839993813	-1.0430583837572112	4.496348513098789	4.496348513098789	4.496348513098789	139.48003463370372	139.48003463370716	139.48003463370716	139.48003463370716	139.48003463383483	-5257.823493901615	125.4946405784243	50.4911558264975	0.7719819481553492	-11191.906414956202	50.9911558221977	50.99115582197974	50.99115582197974	942.8927576826193	-1369.7516317246414	-2058.171699683023	223.48469177889325	-34117.96198581145	-34117.9619939523	971.1449509890576	11320.137556092444	-827.24113693369	11922.57414989128	11922.57414940234	7176.879140048179	-33.83161159652201	1.961788346005	-71.93845715551524	-71.93845715276407	-71.93845715276407	-71.93845715276407	-71.93845715276407	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096518084085	5682.096517981088	5682.096518242453	5841.408741167048	-701.7409166424831	-702.8806441385462	Clostridium_innocuum_I46	Acetate-e0
Akkermansia_muciniphilaYL44##Sulfate-e0##Microbe	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603194575	-0.9241112603137498	-0.9241112603203945	-0.9241112603203945	-0.9241112603203945	-0.9241112603200271	-0.924111260316398	-0.924111260316398	-0.924111260316398	-0.924111260316398	-0.924111260316398	-0.924111260316398	-0.924111260316398	-0.924111260316398	-0.924111260316398	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.924111260317924	-0.9241112603202227	-0.9241112603202227	-0.9241112603202227	-0.9241112603202227	-0.9241112603202227	-0.9241112603202227	-0.9241112603202227	-0.9241112603184555	-0.9241112603180085	-0.9241112603180056	-0.9241112603180056	-0.9241112603198822	-0.9241112603195659	-0.9241112603208457	-0.9241112603183032	-0.924111260318832	-0.9241112603195125	-0.9241112603191077	-0.924111260319067	-0.9241112603181343	-0.9241112603175534	-0.924111260320894	-0.924111260321032	-0.9241112603161885	-0.9241112603161885	-0.9241112603161885	-0.9241112603161885	-0.9241112603161885	-0.9241112603161885	Akkermansia_muciniphilaYL44	Sulfate-e0
Akkermansia_muciniphilaYL44##Cl--e0##Microbe	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603185929	-0.9241112603148478	-0.9241112603210953	-0.9241112603210953	-0.9241112603210953	-0.9241112603212331	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603199978	-0.9241112603242324	-0.9241112603242324	-0.9241112603242324	-0.9241112603242324	-0.9241112603242324	-0.9241112603242324	-0.9241112603242324	-0.9241112603232665	-0.9241112603189329	-0.9241112603192213	-0.9241112603192213	-0.9241112603226157	-0.9241112603204534	-0.92411126032208	-0.924111260319484	-0.924111260319048	-0.9241112603209967	-0.9241112603213026	-0.9241112603204344	-0.9241112603204404	-0.9241112603202457	-0.9241112603262652	-0.9241112603237701	-0.9241112603188929	-0.9241112603188929	-0.9241112603188929	-0.9241112603188929	-0.9241112603188929	-0.9241112603188929	Akkermansia_muciniphilaYL44	Cl--e0
Clostridium_innocuum_I46##Sulfate-e0##Microbe	-0.9241112603078692	-0.9241112603152515	-0.9241112603217253	-0.9241112602930631	-0.13215376797618258	-0.13215376797624484	-0.004242051488091526	-0.00598323221896607	0.21437439620182397	-0.9241112603270865	-0.9241112603270865	-0.9241112603270865	-0.9241112603271757	-0.924111260327213	-0.924111260327213	-0.924111260327213	-0.9241112603282469	-0.9241112603387971	-0.9241112603073804	-0.9241112603064092	-0.00502772093846058	-0.9241112602190149	-0.9241112602277293	-0.9241112602201667	-0.9241112602201667	-0.9241112601212945	-0.9241112603144249	-0.9241112603125535	-0.9241112604132866	-0.9241112602626951	-0.9241112605017942	-0.9241112603342765	-0.9241112602763955	-0.9241112603126143	-0.9241112604412041	-0.9241112604121541	-0.9241112603419492	0.002655992578839629	0.0026559925788501937	-0.9241112603314597	-0.9241112602830126	-0.9241112602830126	-0.9241112602830126	-0.9241112602830126	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603501517	-0.9241112603345385	-0.9241112603786337	-0.9241112603795535	-0.924111260276436	-0.9241112602676477	Clostridium_innocuum_I46	Sulfate-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe	-0.9999999999999998	-1.0000000000000018	-1.0000000000000009	-0.9999999999999999	-1.0000000000000493	-0.999999999999993	-0.03209936086606456	-0.04527477582034253	1.6221587888478526	-6.992697026194474	-6.992697026194474	-6.992697026194474	-6.992697026190641	-6.9926970261906884	-6.9926970261906884	-6.9926970261906884	-6.99269702619905	2691.6590672422353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##Cl--e0##Microbe	-0.9241112603128887	-0.9241112603298652	-0.924111260321917	-0.9241112602953723	-0.13215376797650094	-0.13215376797657155	-0.004242051488095264	-0.0059832322189549755	0.2143743962017326	-0.9241112603266736	-0.9241112603266736	-0.9241112603266736	-0.9241112603265971	-0.9241112603266505	-0.9241112603266505	-0.9241112603266505	-0.9241112603275551	-0.9241112603318773	-0.9241112603048391	-0.9241112603034446	-0.005027720938468761	-0.9241112602093431	-0.9241112602489384	-0.924111260244025	-0.924111260244025	-0.9241112601669947	-0.9241112603190919	-0.9241112603183163	-0.9241112604038401	-0.9241112603398107	-0.9241112605454268	-0.9241112603323183	-0.9241112602858419	-0.924111260315468	-0.9241112604233416	-0.9241112603915627	-0.9241112603374517	0.0026559925788148774	0.0026559925787887776	-0.9241112603189624	-0.9241112602868827	-0.9241112602868827	-0.9241112602868827	-0.9241112602868827	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603416173	-0.9241112603236736	-0.9241112603661255	-0.9241112603666347	-0.9241112602755076	-0.9241112602708552	Clostridium_innocuum_I46	Cl--e0
