	0.0000-0.0000	0.0000-0.0029	0.0029-0.0034	0.0229-0.0237	0.0237-0.1958	0.1958-0.2278	0.2278-0.3278	0.3278-0.3308	0.3308-0.3308	0.4703-0.4773	0.4773-0.5024	0.5024-0.5151	0.5152-0.5163	0.5163-0.5164	0.5164-0.5179	0.5179-0.5179	0.5179-0.5510	0.5510-0.5511	0.5511-0.5512	0.5521-0.5618	0.5618-0.5627	0.5627-0.5627	0.5627-0.5633	0.5633-0.5641	0.5641-2.6933	2.6933-3.2348	3.2348-3.2349	3.2349-3.6623	3.6623-4.3631	4.3631-4.3883	4.3909-5.1401	5.1401-5.9606	5.9606-7.1779	7.1779-9.2831	9.2831-14.4463	14.4463-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Putrescine-e0	0.3333333333321917	0.33333333333218124	-1.1904761904748462	-1.0000000000032918	-1.000000000009884	-1.0000000000092668	-1.0000000000094496	-1.0000000000001856	-0.9999999999900582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Spermidine-e0	1.6666666666652155	1.666666666665241	3.1904761904801986	-0.5000000000108638	-0.4999999999920875	-1.0000000000051255	-0.999999999998356	-6.771804980899185	35.00000000015943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Thiamin-e0	1.7142857142861951	1.714285714286139	-5.714285714295535	3.2500000000153197	3.2499999999474674	4.999999999992334	4.999999999968435	15.100658716567269	-58.00000000035639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Folate-e0	4.761904761903164	4.76190476190307	2.4761904761938416	4.374999999979916	4.375000000005597	4.500000000007752	4.500000000005759	5.221475622616902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##O2-e0	-1.599999999998908	-1.3333333333333381	-4.3809523809559785	-0.49999999999264405	-0.500000000017861	0.0	0.0	2.8859024904499777	-18.000000000066102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##PAN	-102.10964628946957	-102.24297962275084	248.12666766050884	-860.9923806285119	-860.9923806050535	-844.7860571680642	-844.7860571684371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Puryvate	0.3809523809523831	0.3809523809523827	-1.1428571428584708	0.24999999999882816	0.2500000000048585	0.0	0.0	-1.4429512452248359	9.000000000028308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##N-acetyl-D-gluosamine	-0.3333333333332794	-0.3333333333332945	1.1904761904770753	-0.24999999999783384	-0.2500000000028259	0.0	0.0	1.4429512452248308	-883.3264537148846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Putrescine-e0	-0.33333333334153514	-0.33333333334156157	0.19047619047165215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Spermidine-e0	-0.6666666666767097	-0.6666666666766305	-1.1904761904928391	0.5000000000004381	0.5000000000001179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Thiamin-e0	-0.7142857142793315	-0.7142857142795377	2.2142857143183843	-1.750000000001532	-1.7500000000003033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Folate-e0	-0.5119047619192026	-0.5119047619196555	0.27380952379958423	-0.12499999999988072	-0.12500000000034134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##O2-e0	0.6000000000099978	0.3333333333351089	1.3809523809647029	-0.500000000000858	-0.5000000000004114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##PAN	-735.9468268928617	-735.8134935593459	-856.6280598140512	-16.206323435905567	-16.206323436323746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Puryvate	0.11904761904789712	0.11904761904792997	0.6428571428624353	0.2500000000002013	0.25000000000009115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##N-acetyl-D-gluosamine	-0.1666666666660117	-0.16666666666611837	-0.6904761904802751	-0.25000000000013683	-0.25000000000006556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##Mn2+-e0##Microbe##PAN	-0.9241112603363411	-0.9241112603361393	-0.924111260337459	-0.9241112603384647	-0.9241112603152785	-0.9241112603145568	-0.9241112603149189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603051731	-0.9241112603051731	-0.9241112603051731	-0.9241112603051731	-0.9241112603051731	Enterocloster_clostridioformis_YL32	Mn2+-e0
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe##PAN	-0.9241112603357836	-0.9241112603358566	-0.9241112603371082	-0.924111260339719	-0.9241112603160113	-0.9241112603153434	-0.9241112603157752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.924111260305493	-0.924111260305493	-0.924111260305493	-0.924111260305493	-0.924111260305493	Enterocloster_clostridioformis_YL32	Zn2+-e0
Enterocloster_clostridioformis_YL32##L-Lysine-e0##Microbe##PAN	-41.268999358219716	-41.26899935820714	-41.268999358267884	-41.268999358483946	-41.26899935735096	-41.26899935732206	-41.26899935733888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.26899935686784	-41.26899935686784	-41.26899935686784	-41.26899935686784	-41.26899935686784	Enterocloster_clostridioformis_YL32	L-Lysine-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##Putrescine-e0	0.9999999999977243	0.9999999999977088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##Spermidine-e0	1.9999999999972342	1.9999999999972486	3.0000000000000484	0.9999999999973643	1.0000000000021927	0.9999999999984799	2.0000000000003415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##PAN	-204.4072416105889	-204.40724161054553	25.64783941895591	-243.04947248957288	-243.0494724835673	-243.0494724833756	-292.72855197430135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##Sulfate-e0##Microbe##PAN	-0.9241112603322729	-0.9241112603317742	-0.9241112603338669	-0.9241112603448454	-0.9241112603142202	-0.9241112603135853	-0.9241112603138869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603039898	-0.9241112603039898	-0.9241112603039898	-0.9241112603039898	-0.9241112603039898	Enterocloster_clostridioformis_YL32	Sulfate-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##Putrescine-e0	0.999999999999606	0.9999999999996138	0.9999999999998056	0.9999999999999016	0.9999999999996076	0.9999999999996164	0.9999999999996064	1.0000000000000049	1.000000000000072	1.0000000000000295	0.9999999999999787	1.000000000000006	1.0000000000000162	0.9999999999996837	0.9999999999997711	0.9999999999999465	0.9999999999999495	0.9999999999997413	0.99999999999972	0.9999999999999899	0.9999999999999976	1.000000000000148	1.000000000000148	0.9999999999995346	1.0000000000001268	1.0000000000001268	1.0000000000001268	1.0000000000001268	1.0000000000001268	1.0000000000001268	1.0000000000001068	0.9999999999993692	0.9999999999993692	0.9999999999993692	0.9999999999993692	0.0	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##Spermidine-e0	0.9999999999995351	0.9999999999995486	0.9999999999993324	0.9999999999994215	1.0000000000003062	0.9999999999997613	1.0000000000000862	0.7501278362148867	1.0000000000024607	1.0000000000000293	1.0000000000000469	1.0000000000000313	1.0000000000000446	0.9999999999992926	0.9999999999994937	0.9999999999999082	0.9999999999999013	0.9999999999995277	0.9999999999994943	0.9999999999999699	0.9999999999999957	1.0000000000002396	1.0000000000002396	0.9999999999993358	1.0000000000002325	1.0000000000002325	1.0000000000002325	1.0000000000002325	1.0000000000002325	1.0000000000002325	1.0000000000001785	0.9999999999988471	0.9999999999988471	0.9999999999988471	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##PAN	-36.57235834251006	-36.572358342495264	-36.572358342559724	-36.572358342877784	-36.57235834176192	-36.57235834173774	-36.57235834175467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.572358341319436	-36.572358341319436	-36.572358341319436	-36.572358341319436	-36.572358341319436	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Leucine-e0##Microbe##PAN	-64.72644010614857	-64.72644010613165	-64.72644010622022	-64.72644010643837	-64.72644010474383	-64.72644010469456	-64.7264401047233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.72644010398366	-64.72644010398366	-64.72644010398366	-64.72644010398366	-64.72644010398366	Enterocloster_clostridioformis_YL32	L-Leucine-e0
Enterocloster_clostridioformis_YL32##Putrescine-e0##Microbe##Putrescine-e0	-0.9999999999999992	-0.9999999999999998	-1.0000000000000004	-1.0000000000000009	-1.0000000000000007	-0.9999999999999993	-0.9999999999999999	-0.9999999999999992	-0.9999999999999997	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-1.0000000000000007	-0.9999999999999977	-1.0	-0.9999999999999999	-1.0000000000000007	-0.999999999999999	-0.9999999999999986	-1.0000000000000004	-0.9999999999999988	-0.9999999999999984	-0.9999999999999984	-1.000000000000001	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	0.0	Enterocloster_clostridioformis_YL32	Putrescine-e0
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe##PAN	-11.39328203142025	-11.393282031417556	-11.393282031432413	-11.393282031462263	-11.393282031171964	-11.39328203116295	-11.39328203116825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.393282031037351	-11.393282031037351	-11.393282031037351	-11.393282031037351	-11.393282031037351	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Proline-e0##Microbe##PAN	-26.58432473997918	-26.584324739974004	-26.584324740010928	-26.584324740051798	-26.584324739394493	-26.584324739373827	-26.584324739385536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-26.5843247390949	-26.5843247390949	-26.5843247390949	-26.5843247390949	-26.5843247390949	Enterocloster_clostridioformis_YL32	L-Proline-e0
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe##PAN	-0.9241112603362606	-0.9241112603361654	-0.9241112603370121	-0.9241112603393574	-0.9241112603158652	-0.9241112603150622	-0.9241112603154952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603045444	-0.9241112603045444	-0.9241112603045444	-0.9241112603045444	-0.9241112603045444	Enterocloster_clostridioformis_YL32	Co2+-e0
Enterocloster_clostridioformis_YL32##L-Valine-e0##Microbe##PAN	-50.889993073705256	-50.88999307370202	-50.88999307376537	-50.889993073909785	-50.88999307257523	-50.8899930725386	-50.88999307256087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.889993072004245	-50.889993072004245	-50.889993072004245	-50.889993072004245	-50.889993072004245	Enterocloster_clostridioformis_YL32	L-Valine-e0
Enterocloster_clostridioformis_YL32##L-Threonine-e0##Microbe##PAN	-30.508677439668055	-30.508677439650334	-30.50867743970086	-30.50867743994036	-30.50867743897823	-30.508677438966153	-30.508677438975383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Threonine-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe##Spermidine-e0	-0.9999999999999996	-1.0	-0.9999999999999998	-1.0000000000000029	-1.0000000000000007	-1.0000000000000018	-1.0000000000000002	-0.9999999999999986	-1.0	-1.0	-1.0	-1.0000000000000009	-1.0000000000000009	-0.9999999999999993	-0.999999999999999	-0.9999999999999997	-1.0000000000000018	-0.9999999999999999	-0.999999999999999	-1.0000000000000013	-0.999999999999999	-1.0000000000000007	-1.0000000000000007	-0.9999999999999986	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe##Thiamin-e0	-1.0000000000000013	-1.0000000000000033	-0.9999999999999999	-1.0000000000000009	-0.9999999999999989	-0.9999999999999997	-1.0000000000000009	-1.0000000000000004	-1.0000000000000073	-0.9999999999999994	-0.9999999999999966	-1.0000000000000009	-0.9999999999999992	-0.9999999999999997	-0.9999999999999994	-0.9999999999999989	-0.999999999999999	-0.9999999999999983	-0.9999999999999993	-0.9999999999999999	-0.9999999999999994	-0.9999999999999999	-0.9999999999999999	-1.0000000000000002	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999999	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	0.0	Enterocloster_clostridioformis_YL32	Thiamin-e0
Enterocloster_clostridioformis_YL32##L-Isoleucine-e0##Microbe##PAN	-45.48445267530443	-45.48445267528902	-45.48445267535327	-45.48445267542778	-45.48445267433259	-45.48445267429167	-45.484452674311754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.48445267381675	-45.48445267381675	-45.48445267381675	-45.48445267381675	-45.48445267381675	Enterocloster_clostridioformis_YL32	L-Isoleucine-e0
Enterocloster_clostridioformis_YL32##fe3-e0##Microbe##PAN	-0.9241112603363164	-0.9241112603361016	-0.9241112603372796	-0.9241112603406733	-0.9241112603158037	-0.9241112603150894	-0.9241112603154807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112603044566	-0.9241112603044566	-0.9241112603044566	-0.9241112603044566	-0.9241112603044566	Enterocloster_clostridioformis_YL32	fe3-e0
