	0.0000-0.0000	0.0000-0.0029	0.0029-0.0034	0.0229-0.0237	0.0237-0.1958	0.1958-0.2278	0.2278-0.3278	0.3278-0.3308	0.3308-0.3308	0.4703-0.4773	0.4773-0.5024	0.5024-0.5151	0.5152-0.5163	0.5163-0.5164	0.5164-0.5179	0.5179-0.5179	0.5179-0.5510	0.5510-0.5511	0.5511-0.5512	0.5521-0.5618	0.5618-0.5627	0.5627-0.5627	0.5627-0.5633	0.5633-0.5641	0.5641-2.6933	2.6933-3.2348	3.2348-3.2349	3.2349-3.6623	3.6623-4.3631	4.3631-4.3883	4.3909-5.1401	5.1401-5.9606	5.9606-7.1779	7.1779-9.2831	9.2831-14.4463	14.4463-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##L-Asparagine-e0##Microbe	-28.98957316885082	-28.989573168846068	-28.989573168883297	-28.98957316884346	-28.98957316819237	-28.989573168167343	-28.989573168180048	-0.07427420294160206	-4.145692722012305	-109.92689244114692	-1.0000000000000013	-0.9999999999999992	-1.0000000000000013	-0.9999999999999994	-0.9999999999999993	-1.0000000000000013	-1.0000000000000007	-1.0	-0.9999999999999997	-1.0	-0.9999999999999986	-0.9999999999999996	-0.9999999999999996	-0.9999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.9999999999999999	-1.0	-1.0	-1.0	-1.0	-1.0	Enterocloster_clostridioformis_YL32	L-Asparagine-e0
Enterocloster_clostridioformis_YL32##fe3-e0##Microbe	-0.9241112603363164	-0.9241112603361016	-0.9241112603372796	-0.9241112603406733	-0.9241112603158037	-0.9241112603150894	-0.9241112603154807	-0.0023676660187800054	-0.13215376797755318	-0.13215376797643205	-0.13215376797662465	-0.1321537679770265	-0.13215376797639516	-0.13215376797630873	-0.13215376797658968	-0.1321537679764491	-0.13215376797645764	-0.13215376797624728	-0.13215376797624012	-0.13215376797634953	-0.132153767976483	-0.13215376797662584	-0.13215376797662584	-0.13215376797589204	-0.13215376797673467	-0.13215376797673467	-0.13215376797673467	-0.13215376797673467	-0.13215376797673467	-0.13215376797673467	-0.13215376797671213	-0.9241112603044566	-0.9241112603044566	-0.9241112603044566	-0.9241112603044566	-0.9241112603044566	Enterocloster_clostridioformis_YL32	fe3-e0
Enterocloster_clostridioformis_YL32##Mn2+-e0##Microbe	-0.9241112603363411	-0.9241112603361393	-0.924111260337459	-0.9241112603384647	-0.9241112603152785	-0.9241112603145568	-0.9241112603149189	-0.0023676660187827003	-0.1321537679768679	-0.13215376797635145	-0.13215376797659575	-0.13215376797705614	-0.13215376797636205	-0.132153767976254	-0.13215376797644107	-0.13215376797624115	-0.1321537679762606	-0.13215376797635145	-0.13215376797633785	-0.1321537679763073	-0.13215376797645342	-0.13215376797650327	-0.13215376797650327	-0.1321537679756953	-0.132153767976841	-0.132153767976841	-0.132153767976841	-0.132153767976841	-0.132153767976841	-0.132153767976841	-0.13215376797681366	-0.9241112603051731	-0.9241112603051731	-0.9241112603051731	-0.9241112603051731	-0.9241112603051731	Enterocloster_clostridioformis_YL32	Mn2+-e0
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe	-5.992697026220687	-5.992697026218228	-5.992697026223884	-5.992697026261859	-5.992697026099307	-5.992697026091175	-5.992697026095619	0.982084006721565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Blautia_coccoides_YL58##Acetate-e0##Microbe	1081.4238915544934	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.292596598408	1081.2925966030452	1081.8681361713473	1081.8681361713473	1081.8681353663105	78.9170280195313	1083.8611254505677	1083.861125450354	1048.5413992453116	1045.4576581586819	1045.4576581586819	961.8512408431332	961.8512408441802	962.8512408439229	948.2101195789206	Blautia_coccoides_YL58	Acetate-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe	-34.532865237132775	-34.53286523711648	-34.53286523714913	-34.53286523738311	-34.5328652363686	-102.85815898161891	-0.9999999999999998	-1.0	-0.9999999999999977	-1.0	-0.9999999999999991	-0.9999999999999991	-1.0000000000000009	-0.9999999999999996	-1.0000000000000007	-0.9999999999999996	-0.9999999999999996	-0.9999999999999993	-1.0000000000000002	-1.0000000000000004	-1.0	-1.0000000000000004	-1.0000000000000004	-0.9999999999999999	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Enterocloster_clostridioformis_YL32	L-Serine-e0
Blautia_coccoides_YL58##Sulfate-e0##Microbe	-0.7060625360048657	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360105882	-0.7060625360133149	-0.7060625360133149	-0.7060625360133149	-0.7060625354831613	-0.050979470598789614	-0.7060625359696225	-0.7060625359697112	-0.7060625359697219	-0.7060625359700228	-0.7060625359700228	-0.7060625359707035	-0.7060625359702521	-0.7060625359703996	-0.7060625359709258	Blautia_coccoides_YL58	Sulfate-e0
Blautia_coccoides_YL58##Cl--e0##Microbe	-0.7060625360048239	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360099	-0.7060625360129199	-0.7060625360129199	-0.7060625360129199	-0.7060625354825562	-0.05097947059877877	-0.7060625359697132	-0.7060625359695826	-0.7060625359696848	-0.7060625359696635	-0.7060625359696635	-0.7060625359701324	-0.7060625359707248	-0.7060625359705325	-0.706062535971048	Blautia_coccoides_YL58	Cl--e0
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe	-0.9241112603362606	-0.9241112603361654	-0.9241112603370121	-0.9241112603393574	-0.9241112603158652	-0.9241112603150622	-0.9241112603154952	-0.002367666018777693	-0.13215376797755168	-0.1321537679764176	-0.13215376797667602	-0.1321537679770018	-0.13215376797639855	-0.13215376797629072	-0.13215376797646153	-0.13215376797651524	-0.13215376797656003	-0.1321537679762474	-0.1321537679762382	-0.13215376797634418	-0.1321537679764592	-0.13215376797664155	-0.13215376797664155	-0.13215376797586176	-0.13215376797675035	-0.13215376797675035	-0.13215376797675035	-0.13215376797675035	-0.13215376797675035	-0.13215376797675035	-0.13215376797671144	-0.9241112603045444	-0.9241112603045444	-0.9241112603045444	-0.9241112603045444	-0.9241112603045444	Enterocloster_clostridioformis_YL32	Co2+-e0
Blautia_coccoides_YL58##Cu2+-e0##Microbe	-0.7060625360048631	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360098952	-0.7060625360129342	-0.7060625360129342	-0.7060625360129342	-0.706062535482505	-0.05097947059876383	-0.7060625359696959	-0.7060625359695352	-0.7060625359697599	-0.7060625359695288	-0.7060625359695288	-0.7060625359700768	-0.7060625359705891	-0.7060625359703168	-0.7060625359708613	Blautia_coccoides_YL58	Cu2+-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe	3622.1040311385304	3622.6373644710648	3422.1827673536145	865.8734718542904	865.8734718340801	865.8734718333606	814.9443923429495	-2.151141552085255	1140.7009527740786	78.2879523314679	405.0686296556369	735.2122412432669	-117.96114888188417	637.3731497512637	637.3731497522238	204.60336207869355	204.6033620787048	277.19817405452625	277.1981740545122	-63.30049270865887	203.014244209961	-67.78823761260034	-67.78823761260034	-67.78823761220328	-6.853112454195424	-6.853112454195424	-6.853112454195424	-6.853112454195424	-6.853112454195424	-6.853112454195424	-6.853112454193408	-113.84140636316674	-113.84140636316674	-113.84140636316674	-114.34140636316224	-110.84140636315247	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Cl--e0##Microbe	-0.9241112603359161	-0.9241112603356996	-0.924111260337094	-0.9241112603460192	-0.9241112603159681	-0.9241112603152665	-0.9241112603156244	-0.0023676660187718314	-0.1321537679782243	-0.13215376797640663	-0.13215376797675854	-0.13215376797641032	-0.13215376797658215	-0.13215376797576842	-0.13215376797599626	-0.1321537679762452	-0.13215376797625342	-0.13215376797596431	-0.13215376797595732	-0.1321537679765804	-0.13215376797656475	-0.13215376797678605	-0.13215376797678605	-0.1321537679760558	-0.13215376797725817	-0.13215376797725817	-0.13215376797725817	-0.13215376797725817	-0.13215376797725817	-0.13215376797725817	-0.13215376797723596	-0.9241112603081194	-0.9241112603081194	-0.9241112603081194	-0.9241112603081194	-0.9241112603081194	Enterocloster_clostridioformis_YL32	Cl--e0
Enterocloster_clostridioformis_YL32##Cu2+-e0##Microbe	-0.9241112603354563	-0.9241112603352436	-0.9241112603365367	-0.924111260339296	-0.9241112603159338	-0.9241112603152607	-0.9241112603156828	-0.0023676660187845868	-0.1321537679768044	-0.13215376797660472	-0.13215376797667072	-0.13215376797675601	-0.13215376797666206	-0.13215376797615683	-0.1321537679763716	-0.1321537679764017	-0.13215376797641804	-0.13215376797633663	-0.1321537679763491	-0.13215376797649606	-0.13215376797654077	-0.1321537679768025	-0.1321537679768025	-0.1321537679761673	-0.13215376797704165	-0.13215376797704165	-0.13215376797704165	-0.13215376797704165	-0.13215376797704165	-0.13215376797704165	-0.13215376797701076	-0.9241112603065698	-0.9241112603065698	-0.9241112603065698	-0.9241112603065698	-0.9241112603065698	Enterocloster_clostridioformis_YL32	Cu2+-e0
Enterocloster_clostridioformis_YL32##Folate-e0##Microbe	-1.0000000000000009	-0.9999999999999992	-0.9999999999999996	-0.9999999999999994	-1.0000000000000013	-0.9999999999999994	-1.0000000000000004	-1.0000000000000018	163.4481539141527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Folate-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe	-787.3402551877066	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918841637	-787.4193918875507	-787.4697515997492	-787.4697515997492	-787.4697510100111	-52.73327834159619	-784.5034418286032	-784.5034418284487	-771.5148973531121	-774.6547064593643	-774.6547064593643	-718.9170949157598	-718.9170949164821	-719.417094916302	-710.1103242524453	Blautia_coccoides_YL58	D-Glucose-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe	48.23274058897644	48.09940725561608	-289.5083352658094	808.4142844514282	808.4142844294262	791.3329609924501	791.3329609928035	-3.45843378886555	684.020703082718	-5.8575967179423465	-5.857596717949871	-5.857596717952838	-5.8575967179435375	-5.857596717907696	-5.8575967179151505	-5.857596717937983	-5.857596717937966	-5.857596717914074	-5.8575967179129895	101.66829804941948	-4.857596717943264	-4.857596717950652	-4.857596717950652	-4.85759671790661	-4.857596717949051	-4.857596717949051	-4.857596717949051	-4.857596717949051	-4.857596717949051	-4.857596717949051	-4.857596717947143	-45.953096175045886	-45.953096175045886	-45.953096175045886	-45.953096175045886	-45.953096175045886	Enterocloster_clostridioformis_YL32	Succinate-e0
Blautia_coccoides_YL58##Mg-e0##Microbe	-0.7060625360048313	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360099082	-0.7060625360129267	-0.7060625360129267	-0.7060625360129267	-0.7060625354825645	-0.050979470598775854	-0.7060625359697089	-0.7060625359695647	-0.706062535969699	-0.7060625359696516	-0.7060625359696516	-0.7060625359701306	-0.7060625359707062	-0.706062535970513	-0.7060625359710309	Blautia_coccoides_YL58	Mg-e0
