	0.0000-0.0000	0.0000-0.0806	0.0806-0.0872	0.0992-0.1103	0.3358-0.3465	0.3465-0.3466	0.4479-0.4804	0.4804-0.4829	0.4829-0.4891	0.4892-0.4938	0.4938-0.4939	0.4939-0.4980	0.7431-0.7435	0.7435-0.9633	0.9633-0.9658	0.9814-1.0067	1.0067-1.0834	1.0834-1.1441	1.1441-1.1441	1.1938-1.4440	1.4440-1.4442	1.7046-1.7046	1.7048-1.7048	1.7048-1.7773	1.7773-1.7778	1.7778-1.8141	1.8141-20.0000	Source	Target
Muribaculum_intestinale_YL27##Cu2+-e0##Microbe	-0.9241112603266811	-0.9241112603265228	-0.9241112603176324	-0.9241112603286261	-0.9241112603242947	-0.9241112603241968	-0.9241112603256867	-0.9241112603268443	-0.9241112603257438	-0.9241112603259044	-0.9241112603247383	-0.9241112603226145	-0.9241112603187924	-0.9241112603189259	-0.9241112603164029	-0.9241112603194372	-0.9241112603177135	-0.9241112603230235	-0.9241112603196904	-0.9241112603175236	-0.924111260318287	-0.9241112603154967	-0.924111260316368	-0.9241112603229749	-0.9241112603202913	-0.924111260314592	-0.924111260317866	Muribaculum_intestinale_YL27	Cu2+-e0
Muribaculum_intestinale_YL27##Asparagine##Microbe	-28.989573168502133	-28.989573168514767	-28.989573168298023	-28.989573168599794	-28.989573168538783	-28.989573168550333	-28.989573168595054	-757.3449906436286	-0.9999999999999998	-0.9999999999999993	-0.9999999999999998	-0.9999999999999996	-0.9999999999999994	-1.0000000000000007	-1.0000000000000002	-1.0000000000000007	-1.0000000000000004	-0.9999999999999993	-0.9999999999999987	-0.9999999999999998	-0.9999999999999996	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-1.0	-0.9999999999999989	-1.000000000000001	Muribaculum_intestinale_YL27	Asparagine
PAN##Muribaculum_intestinale_YL27##Metabolite	126.68907411838646	126.68907411844015	126.6890741173071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##L-Arginine-e0##Microbe	-36.57235834212699	-36.57235834214137	-36.5723583418072	-36.572358342231006	-36.57235834211304	-36.572358342108004	-36.57235834214299	-36.57235834220327	-36.5723583421448	-36.57235834215716	-36.57235834210138	-36.57235834202887	-36.57235834187777	-36.57235834188045	-36.572358341783364	-36.57235834191315	-1181.3297751937178	-1.0000000000000009	-0.9999999999999998	-0.9999999999999999	-0.9999999999999998	-0.9999999999999999	-1.0000000000000007	-1.0000000000000016	-1.0000000000000009	-1.0000000000000002	-1.0000000000000013	Muribaculum_intestinale_YL27	L-Arginine-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe	0.0	1682.140002823271	-283.8293460340266	994.5332755281627	385.0247187438609	507.6367564200196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1972.0527264971552	-0.9999999999999993	-1.0000000000000016	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##5'-Deoxyadenosine-e0##Microbe	0.0	1.5000000000165408	1.4999999999762779	1.5000000000053753	1.4999999999922808	1.4999999999902713	1.4999999999954767	1.4999999999956486	1.4999999999991551	1.5000000000004285	1.4999999999956222	1.4999999999882372	1.4999999999772058	1.4999999999774016	1.4999999999683775	1.4999999999719476	1.499999999961981	1.4999999999763023	1.4999999999787272	1.4999999999647802	1.4999999999745612	1.4999999999734366	1.4999999999745999	1.4999999999799791	1.4999999999793079	1.499999999967008	1.499999999954337	Muribaculum_intestinale_YL27	5'-Deoxyadenosine-e0
Muribaculum_intestinale_YL27##Formate-e0-e0##Microbe	0.0	1.5000000000113412	1.4999999998808482	1.499999999990401	1.4999999999466258	1.499999999930448	1.4999999999254228	1.4999999999384368	1.4999999999330718	1.4999999999354148	1.4999999999282756	386.4724592928129	-84.80366232787749	-84.80366232788442	-84.80366232765184	2130.7180412678013	-158.7967924413001	2201.862757960512	-2662.423259884711	-242.99206069282468	-242.9920606932552	2979.389370843028	2979.3893708422765	-192.1517031557686	-192.15170315524136	-192.15170315476115	-192.15170315503835	Muribaculum_intestinale_YL27	Formate-e0-e0
Muribaculum_intestinale_YL27##H2-e0##Microbe	0.0	2176.1911539521457	1193.2064795114447	1832.38779030778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3171.541074016676	3171.541074008574	-2741.617105475662	0.0	Muribaculum_intestinale_YL27	H2-e0
Muribaculum_intestinale_YL27##O2-e0##Microbe	0.0	-0.9999999999999997	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000018	-0.9999999999999996	-0.9999999999999999	-0.9999999999999996	-0.9999999999999996	-0.9999999999999989	-1.0000000000000016	-1.0	-0.9999999999999998	-1.0000000000000002	-1.0000000000000004	-0.9999999999999993	-0.9999999999999986	-0.9999999999999993	-0.9999999999999989	-0.9999999999999998	-0.9999999999999998	-1.0000000000000009	-0.9999999999999993	-1.0000000000000002	-1.0000000000000004	1369.8085527405883	Muribaculum_intestinale_YL27	O2-e0
Muribaculum_intestinale_YL27##CO2-e0##Microbe	0.0	2471.628870259894	1488.644195816752	2127.8255066163347	1720.1990954365267	861.9148317032173	1369.5515881248332	1366.0552396136486	1113.940242730897	1120.8039391863886	1380.5369821755041	995.564522879879	995.5645228754278	995.5645228754989	1465.8406444904429	1465.8406444961379	1465.840644492469	-894.8189059005682	1537.3241030211193	1685.3103632434315	-25.63460969734145	-2173.888897387613	-2173.888897387087	997.6521766160488	2969.704903110608	-972.4005498810919	-972.4005498829665	Muribaculum_intestinale_YL27	CO2-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe	0.0	0.5000000000116109	0.4999999999953286	0.5000000000123408	0.5000000000111655	0.5000000000093268	0.5000000000119351	0.5000000000154234	0.5000000000121503	0.5000000000124554	0.5000000000101918	0.5000000000056652	0.49999999999878053	0.49999999999886446	0.4999999999935403	0.4999999999967125	0.49999999999709166	0.5000000000036258	0.500000000002526	0.4999999999951553	0.500000000001265	0.4999999999972906	0.4999999999977245	0.5000000000067049	0.5000000000005924	0.4999999999960696	0.5000000000002742	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
