	0.0000-0.0006	0.0022-0.0057	0.0080-0.0094	0.0098-0.0098	0.0098-0.0111	0.0116-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0120	0.0120-0.0121	0.0124-0.0125	0.0125-0.0125	0.0125-0.0152	0.0153-0.0154	0.0154-0.1650	0.1650-0.2723	0.2723-0.2725	0.2725-0.2739	0.2739-0.3731	0.3731-0.3813	0.5883-0.5964	0.5964-7.5314	7.5314-8.2204	8.2756-10.5441	10.5441-18.5801	Source	Target
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Melitose-e0	6.500000000058524	6.50000000006063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Folate-e0	15.500000000170449	15.50000000017578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##O2-e0	-4.999999999973063	-1.000000000065058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Urea-e0	1.500000000033952	1.500000000034738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Sucrose	4.0000000000269385	4.000000000028615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Thiamine	21.500000000226393	22.500000000210626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##Riboflavin	14.500000000109724	14.500000000115593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe##PAN	-3840.517356490863	-3936.5808820610496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##PAN	-0.7060625359773164	-0.7060625359769215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.706062535959825	-0.7060625359595365	-0.7060625359595027	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##PAN	-0.7060625359635766	-0.7060625359659278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359607545	-0.7060625359668903	-0.706062535965314	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##PAN	-36.35966193476919	-36.35966193475015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.3596619339733	-36.35966193395489	-36.359661933940465	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##Spermidine-e0	0.9999999999472146	0.9999999999482201	-0.12883336430481376	0.9999999999179833	0.9999999999179833	-0.9999999998682422	-2.9999999999777525	-2.999999999975126	-0.999999999819337	-2.999999999963216	0.0	0.0	0.0	0.0	0.0	4.999999998813216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##Melitose-e0	2.5000000000404645	2.5000000000407363	-0.5153334572201825	4.000000000319792	4.000000000319792	2.0000000004363336	-0.9999999998045033	-0.9999999998006097	2.0000000004980705	-0.9999999997855041	0.0	0.0	0.0	0.0	0.0	11.000000001155225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##Folate-e0	8.500000000119325	8.500000000119549	-0.9018335501351007	-977.1920912320044	-977.1920912320044	-748.1587781029594	-484.12466680544105	-484.12466680530866	-716.9073782429994	-487.0912039862692	0.0	0.0	0.0	0.0	0.0	-4894.294431072833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##O2-e0	9.000000000019847	8.999999999956916	1.288333643049985	-9.999999998794163	-9.999999998794163	-0.9999999999694212	8.000000000297323	8.000000000286141	-1.00000000019858	8.000000000257184	0.0	0.0	0.0	0.0	0.0	-1.0000000003547191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##Urea-e0	1.5000000000233447	1.5000000000232228	0.0	0.0	0.0	1.0000000000498614	2.0000000000632836	2.000000000064561	1.0000000000230849	2.0000000000580114	0.0	0.0	0.0	0.0	0.0	2.0000000003474256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##Sucrose	2.0000000000186824	2.000000000019275	-0.2576667286101054	2.0000000002463465	2.0000000002463465	1.0000000002805538	-0.9999999998777013	-0.9999999998728253	1.0000000003224268	-0.999999999863312	0.0	0.0	0.0	0.0	0.0	7.000000000583688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##Thiamine	10.500000000158481	10.500000000143908	-0.6748337359650852	-1954.3841824651117	-1954.3841824651117	-1498.8175562065323	-973.2493336113537	-973.2493336110766	-1437.8147564866167	-979.1824079730005	0.0	0.0	0.0	0.0	0.0	-9805.588862148215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##Riboflavin	7.5000000000772	7.50000000007922	-0.9018335501350574	-2951.576273697786	-2951.576273697786	-2260.9763343106083	-1465.3740004173508	-1465.3740004169424	-2167.222134730732	-1474.2736119598358	0.0	0.0	0.0	0.0	0.0	-14742.383293223504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##L-Aspartate-e0##Microbe##PAN	-2640.097575520422	-2640.0975755190534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe##PAN	-0.70606253597932	-0.7060625359790415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359614903	-0.706062535961458	-0.7060625359617786	Limosilactobacillus_reuteri_I49	Sulfate-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe##Spermidine-e0	0.9999999999995554	0.9999999999995653	0.98473087122771	0.9999999999987007	0.9999999999987007	1.0000000000027962	1.000000000000664	1.0000000000007445	1.0000000000040017	1.0000000000011209	1.258766863662317	0.8633051423381428	1.0203582934655533	1.0000000000042464	1.0000000000011353	0.9999999999961711	0.9999999999948438	0.9999999999956335	0.9999999999972697	1.020609282669177	0.9999999999994872	0.9999999999994872	1.000000000000203	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe##PAN	-22.723747383802134	-22.723747383792222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.723747383284675	-22.723747383285335	-22.723747383282976	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe##PAN	-9.204977705003355	-9.20497770499863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.204977704795882	-9.204977704794425	-9.204977704794247	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Proline-e0##Microbe##PAN	-18.087781190331253	-18.087781190321998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.087781189917926	-18.087781189915162	-18.08778118991462	Limosilactobacillus_reuteri_I49	L-Proline-e0
Limosilactobacillus_reuteri_I49##Co2+-e0##Microbe##PAN	-0.7060625359773145	-0.7060625359793725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359616803	-0.706062535966353	-0.7060625359667793	Limosilactobacillus_reuteri_I49	Co2+-e0
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe##PAN	-34.56469128228262	-34.56469128226482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.564691281494135	-34.56469128148944	-34.56469128148889	Limosilactobacillus_reuteri_I49	L-Valine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe##O2-e0	4.000000000001515	0.0	0.49108651722300956	0.0	0.0	0.0	-11.999999999750544	-11.999999999759599	0.0	0.0	-5.078233450914499	3.5505020985157874	0.11750773447406854	0.0	0.0	0.0	0.0	0.0	0.0	0.12025161231821554	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe##Thiamine	1.0000000000097264	0.0	-0.6384124723899103	-102.35500374224937	-102.35500374224937	-102.35500374566826	-803.1126338409431	-803.1126338407093	-183.69207005186394	-183.69207004819185	0.597439229515444	-2.7615016321773505	-1.410092813688818	-183.69207004038404	-183.69207006706353	-183.69207001485753	-183.69207000090185	-183.69206998775982	-183.69207001096726	0.7974838768178448	-92.3684355775524	-92.3684355775524	1.9999999999819575	1.9999999999818718	0.0	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe##PAN	-169.14776061521604	-73.08423504302588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-132.58914949261606	-132.5891494926114	-131.5891494926103	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##Spermidine-e0##Microbe##Spermidine-e0	-1.0000000000000016	-1.0000000000000016	-1.0000000000000002	-0.999999999999999	-0.999999999999999	-1.0000000000000007	-0.9999999999999996	-1.0000000000000002	-1.0000000000000013	-1.0000000000000016	-1.0	-0.9999999999999992	-1.0	-0.9999999999999996	-1.0000000000000002	-0.9999999999999987	-1.0000000000000004	-0.9999999999999991	-0.9999999999999999	-0.9999999999999988	-0.9999999999999978	-0.9999999999999978	-0.9999999999999996	0.0	0.0	Limosilactobacillus_reuteri_I49	Spermidine-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe##PAN	-0.7060625359774549	-0.7060625359771023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359614118	-0.7060625359613131	-0.7060625359613006	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Spermidine-e0	-1.9999999999245759	-1.9999999999279872	-1.127665929612122	-1.9999999999464744	-1.9999999999464744	6.000000000087573	4.666666666682374	4.666666666684041	6.000000000119349	6.0000000000353015	13.609698324564688	-5.661134633845753	6.5877883869525755	5.000000000331191	6.0000000000351035	5.999999999888746	-3.9999999969384437	-3.9999999973976057	5.999999999919474	6.606068418414706	5.999999999983744	5.999999999983744	6.00000000000455	0.0	0.0	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Melitose-e0	0.9999999999483313	0.9999999999495441	1.489336281513986	-2.0000000001696545	-2.0000000001696545	6.00000000028553	4.0000000001263905	4.000000000128854	6.000000000325502	6.000000000207595	12.087758659658817	-7.991701950790333	4.824423226102567	8.000000000586864	6.000000000399559	6.000000000110456	-16.000000000281762	-15.999999999167915	6.000000000110005	4.787863163172977	6.000000000001275	6.000000000001275	5.9999999999803135	5.9999999999801465	5.999999999980009	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Folate-e0	-9.000000000144055	-9.000000000139996	0.10633849265630621	518.6902054922654	518.6902054922654	-490.77850881328254	-314.7557679483861	-314.75576794829965	-469.94424223990205	-469.94424223055796	-6.5658189947432914	-8.991701950780454	-7.290095482547443	-1234.042289217881	-469.944242278767	-469.9442421448668	9318.644619289193	9318.644618631859	-469.944242135221	-6.848547347311183	-239.8085723595505	-239.8085723595505	-2.0000000000730496	-2.0000000000738454	-2.0000000000740146	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##O2-e0	-6.0000000000261995	-1.9999999999475186	27.276659296204237	35.999999999347615	35.999999999347615	0.0	6.00000000019288	6.0000000001856835	0.0	0.0	-25.87297430353195	46.97510585236763	0.5877883869503838	-0.99999999992012	0.0	0.0	2.0000000005351937	2.0000000007071916	0.0	0.6060684184138854	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Urea-e0	-1.0000000000298432	-1.0000000000288862	1.9999999999983664	1.9999999998957627	1.9999999998957627	-1.9999999999675393	-1.3333333332924158	-1.3333333332916404	-1.9999999999850209	-1.9999999999444742	-6.565818994740787	4.330567316928638	-2.587788386950084	-1.000000000006705	-1.999999999913779	-1.9999999999669216	-6.000000000419913	-6.000000000234728	-1.9999999999712377	-2.606068418413884	-2.0000000000003095	-2.0000000000003095	-2.0000000000091287	-2.000000000009145	-2.00000000000925	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Thiamine	-10.00000000018186	-9.000000000158645	-4.659657085057178	1033.3804109851258	1033.3804109851258	-975.5570176269641	-625.1782025637419	-625.1782025635612	-934.888484480206	-934.8884844615607	4.043879329816581	-24.313971218480845	-6.053460643395652	-2469.08457843621	-934.88848455823	-934.8884842899726	18676.28923858102	18676.289237262903	-934.8884842706256	-5.0606841841385934	-474.6171447190874	-474.6171447190874	0.9999999999095565	0.999999999909468	0.0	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Riboflavin	-8.000000000086041	-8.000000000085905	-0.8936615073381514	1579.0706164777218	1579.0706164777218	-1463.3355264409756	-932.9339705124872	-932.9339705122234	-1400.8327267208385	-1400.832726692658	8.32678882719464	-18.818120243097802	-1.4084129021207559	-3712.626867654654	-1400.832726838406	-1400.8327264350708	28083.93385786947	28083.933855891235	-1400.8327264060463	0.2726921171379589	-710.42571707856	-710.42571707856	2.999999999944071	0.0	0.0	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##PAN	3314.5857522663323	3218.5222266925325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-668.2496357652728	-665.2496357652213	-664.7496357651999	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Folate-e0	0.9999999999958433	0.9999999999958249	1.3963797964980087	-36.08717942704993	-36.08717942704993	-36.087179428253535	-36.08717942767362	-36.08717942766407	-36.08717942847534	-36.08717942773026	-0.35210932078618207	-0.4650086646048166	-0.41552914366886107	-36.08717942617977	-36.08717943150464	-36.08717942106705	-36.087179418645746	-36.08717941617317	-36.087179420312395	-0.37391292016274136	-18.339451254391406	-18.339451254391406	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Thiamine	0.999999999994828	0.9999999999953071	1.7361339077832576	-73.1743588541417	-73.1743588541417	-73.17435885653595	-73.17435885538248	-73.17435885536202	-73.17435885698342	-73.17435885549503	-0.7652604528093487	-2.0850202174105927	-1.5540388582250717	-73.17435885237296	-73.17435886306293	-73.17435884214865	-73.1743588373024	-73.17435883234498	-73.17435884063934	-1.467391150203479	-37.67890250878327	-37.67890250878327	-1.000000000007347	-1.000000000007418	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##PAN	84.27119748790685	84.27119748786487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.53444007205417	-51.53444007204416	-52.03444007204325	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##Spermidine-e0	0.9999999999996674	0.9999999999996728	0.9900895411401097	0.9999999999991118	0.9999999999991118	1.000000000001787	1.0000000000004077	1.0000000000004605	1.000000000002557	1.0000000000006921	1.167953155341129	0.9112779266312834	1.0132135914796045	1.0000000000027167	1.0000000000007072	0.9999999999974958	0.9999999999966026	0.9999999999971071	0.9999999999981701	1.013376496528981	0.9999999999995937	0.9999999999995937	1.0000000000000557	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##PAN	-14.748894121426055	-14.748894121418507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.74889412109379	-14.748894121091762	-14.748894121092258	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##Thiamine	1.0000000000004634	1.0000000000004228	0.9266457002504688	-10.760703228766692	-10.760703228766692	-10.760703229110199	-10.760703228947197	-10.760703228943667	-10.76070322917809	-10.760703228963317	1.0382504561774035	0.8231975873861126	0.9097202012973834	-10.760703228496698	-10.760703230063788	-10.760703227058281	-10.760703226178313	-10.760703225303887	-10.76070322676948	0.9238393150049031	-4.97677200076646	-4.97677200076646	0.9999999999989545	0.9999999999989503	0.0	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##PAN	-8.397459504983308	-8.397459504980034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.397459504794709	-8.397459504792899	-7.897459504798167	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe##PAN	-47.223287155346114	-47.223287155319525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.223287154276505	-47.22328715426964	-47.223287154267425	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##PAN	-38.570608112677775	-38.570608112658014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.570608111796155	-38.57060811178949	-38.570608111790015	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Thiamine	1.000000000000772	1.0000000000007012	0.8866792260970505	-17.168423610864348	-17.168423610864348	-17.16842361142929	-17.168423611179016	-17.16842361117382	-17.168423611535594	-17.168423611197007	1.0590908959802232	0.7268682777458553	0.860532011187859	-17.16842361046521	-17.168423612953983	-17.168423608070437	-17.16842360678858	-17.168423605500795	-17.1684236077411	0.8823438054201301	-8.233166029516731	-8.233166029516731	0.9999999999983138	0.9999999999983039	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##PAN	-12.972744790284285	-12.972744790278742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.972744789992294	-12.972744789989877	-12.472744789994811	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##PAN	-19.79070206575427	-19.79070206574431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.790702065304846	-19.790702065302252	-19.79070206530197	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Thiamine	1.0000000000018274	1.0000000000016636	0.7401034605308219	-40.6685331511782	-40.6685331511782	-40.66853315253034	309.71028189647444	309.71028189638315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
