	0.0000-0.0000	0.0000-0.0006	0.0022-0.0057	0.0080-0.0084	0.0084-0.0085	0.0085-0.0106	0.0106-0.0111	0.0111-0.0114	0.0114-0.0135	0.0135-0.0136	0.0136-0.0249	0.0249-0.0250	0.0250-0.0250	0.0250-0.0251	0.0251-0.1171	0.1171-0.1181	0.1181-0.1425	0.1425-0.1585	0.1585-0.2326	0.2390-0.2400	0.2400-0.2483	0.2649-0.2723	0.2723-0.2773	0.2773-0.2773	0.2773-0.4333	0.4333-0.4334	0.4338-0.4363	0.4363-0.6850	0.6898-0.6900	0.6900-0.6927	0.6927-0.6930	0.6930-0.7258	0.7258-0.7378	0.7378-0.7378	0.7378-0.7394	0.7394-0.8024	0.8024-0.8767	0.8767-0.9098	0.9098-0.9102	0.9102-0.9112	0.9112-0.9112	0.9122-1.5684	1.5684-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##Urea-e0##Microbe	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999996	-1.0	-1.0	-0.9999999999999998	-1.0000000000000002	-0.9999999999999993	-0.9999999999999996	-1.0000000000000004	-1.0000000000000002	-0.9999999999999989	-0.9999999999999997	-1.0000000000000007	-0.9999999999999991	-0.9999999999999991	-0.9999999999999993	-0.9999999999999991	-0.9999999999999991	-1.0	-1.000000000000001	-1.0000000000000007	-0.9999999999999981	-1.0000000000000004	-0.9999999999999998	-1.0000000000000002	-1.000000000000001	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-0.9999999999999996	-0.9999999999999991	-1.0000000000000013	-0.9999999999999997	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000007	-0.9999999999999993	-0.9999999999999989	Limosilactobacillus_reuteri_I49	Urea-e0
Akkermansia_muciniphilaYL44##L-Alanine-e0##Microbe	164.6969236487934	164.69692364878978	164.69692364878978	164.69692364878978	164.69692364878978	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	164.69692364875294	Akkermansia_muciniphilaYL44	L-Alanine-e0
Akkermansia_muciniphilaYL44##L-Threonine-e0##Microbe	-74.9931301135713	-74.99313011356948	-74.99313011356948	-74.99313011356948	-74.99313011356948	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	-74.99313011355085	Akkermansia_muciniphilaYL44	L-Threonine-e0
Limosilactobacillus_reuteri_I49##Inosine##Microbe	-19.508390007157587	-19.508390007157587	-19.508390007164472	-19.508390006867636	-19.508390006546854	-19.508390006546854	-19.508390006782115	-19.508390006691695	-19.508390006786225	-19.50839000688084	-19.508390006863877	-19.508390006885808	-19.508390006835867	-19.50839000681474	-19.50839000689745	-19.508390007091666	2.745508769549788	2.7355566283685575	2.2813818742401164	3.050613425427961	2.2813818742350547	2.2813818742413337	2.281381874234698	2.281381874232701	2.281381874235394	2.281381874235236	-33.09401774715815	-33.094017747155526	0.2879821857595145	-19.508390007007687	-19.508390007041285	-19.508390007035423	-19.508390007078887	-19.508390007067703	-19.508390007072578	-19.508390007071604	-19.50839000706323	-19.508390007062975	-19.50839000694502	-19.508390006995956	-19.50839000704917	-19.508390007064563	-19.38357520245342	Limosilactobacillus_reuteri_I49	Inosine
Akkermansia_muciniphilaYL44##Sulfate-e0##Microbe	-0.9241112603195364	-0.9241112603194813	-0.9241112603194813	-0.9241112603194813	-0.9241112603194813	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	Akkermansia_muciniphilaYL44	Sulfate-e0
Limosilactobacillus_reuteri_I49##L-Asparagine-e0##Microbe	-16.661009646184674	-16.661009646184674	-16.661009646185317	-16.661009645987924	-16.66100964576421	-16.66100964576421	-424.44551051142474	-1.0000000000000018	-0.9999999999999984	-1.0	-1.0000000000000004	-1.0000000000000007	-0.9999999999999998	-0.9999999999999992	-0.9999999999999994	13362.371764118667	-0.18837779352693887	-0.1957445007932264	-0.5319306943524508	0.03746473066226585	-0.5319306943504244	-0.5319306943475918	-0.5319306943522815	-0.531930694350414	-0.5319306943507394	-0.531930694350489	-479.58607483413704	-0.9999999999999996	-0.9999999999999996	-1.0000000000000002	-1.0	-1.0000000000000022	-1.0000000000000002	-1.0000000000000002	-1.000000000000001	-1.0	-0.9999999999999998	-0.9999999999999999	-1.0000000000000004	-0.9999999999999994	-1.0000000000000009	-1.0	-1.0000000000000002	Limosilactobacillus_reuteri_I49	L-Asparagine-e0
Akkermansia_muciniphilaYL44##Cl--e0##Microbe	-0.9241112603189167	-0.9241112603188517	-0.9241112603188517	-0.9241112603188517	-0.9241112603188517	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	Akkermansia_muciniphilaYL44	Cl--e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe	-11.972744790288003	-11.972744790288003	-11.972744790294204	-11.972744790033884	-11.972744789863485	-11.972744789863485	-11.972744789987244	-11.97274478993325	-11.972744789993012	-11.97274479004958	-11.972744790039302	-11.972744790056298	-11.972744790023041	-11.972744790010037	-11.972744790062464	-11.972744790273806	0.8533235925381272	0.8475876608424252	0.5858233510174091	1.0291711246706237	0.5858233510142005	0.5858233510201587	0.5858233510136635	0.5858233510127905	0.5858233510143278	0.5858233510142288	-19.80284198652591	-19.80284198653063	-0.5630755891318975	-11.972744790199869	-11.972744790220919	-11.972744790217249	-11.972744790251516	-11.9727447902357	-11.97274479024242	-11.972744790237961	-11.97274479023477	-11.97274479023501	-11.972744790162272	-11.97274479019035	-11.972744790223075	-11.972744790228804	-11.97274479023021	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe	-0.7060625359776853	-0.7060625359776853	-0.706062535978003	-0.7060625359753026	-0.7060625359637824	-0.7060625359637824	-0.7060625359713116	-0.7060625359690409	-0.7060625359713653	-0.7060625359735424	-0.7060625359730133	-0.7060625359736672	-0.7060625359721937	-0.7060625359713708	-0.7060625359738932	-0.7060625359772057	-0.007983099790750972	-0.008295287114616069	-0.02254223141309659	0.0015876854586283316	-0.02254223141309363	-0.022542231412982353	-0.022542231413119437	-0.02254223141308232	-0.022542231413087255	-0.022542231413092396	-1.1322281911808414	-1.1322281911803493	-0.0850729072550475	-0.706062535973534	-0.7060625359742374	-0.7060625359737048	-0.7060625359758897	-0.7060625359746768	-0.7060625359749908	-0.7060625359754219	-0.7060625359746936	-0.7060625359746927	-0.7060625359722529	-0.7060625359738643	-0.7060625359752409	-0.7060625359742942	-0.706062535974331	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe	-0.7060625359774743	-0.7060625359774743	-0.7060625359777316	-0.70606253597469	-0.70606253596164	-0.70606253596164	-0.7060625359701656	-0.7060625359677658	-0.7060625359702262	-0.706062535972619	-0.7060625359720777	-0.7060625359728887	-0.7060625359712472	-0.7060625359703446	-0.7060625359730333	-0.7060625359763003	-0.007983099790754304	-0.008295287114618953	-0.022542231413062042	0.0015876854586319654	-0.022542231413102187	-0.022542231412955284	-0.0225422314130686	-0.022542231413086852	-0.02254223141309014	-0.022542231413095797	-1.132228191181143	-1.1322281911808272	-0.08507290725507236	-0.7060625359739815	-0.7060625359746534	-0.7060625359738889	-0.7060625359755153	-0.7060625359747599	-0.7060625359753115	-0.7060625359755964	-0.7060625359752114	-0.706062535975222	-0.7060625359724267	-0.7060625359742311	-0.706062535976045	-0.7060625359750498	-0.7060625359749588	Limosilactobacillus_reuteri_I49	Mn2+-e0
Akkermansia_muciniphilaYL44##Uracil##Microbe	-39.642230877545764	-39.6422308775435	-39.6422308775435	-39.6422308775435	-39.6422308775435	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	Akkermansia_muciniphilaYL44	Uracil
Limosilactobacillus_reuteri_I49##D-Lactate-e0##Microbe	2650.901519175957	2650.901519175957	2559.8379936052224	-792.6785921310457	1784.6667368046913	1784.6667368046913	-254.25576750185286	-254.2557675009447	-113.77393066471465	-114.24463902247359	46.45566188135056	2.68599324738965	140.57531323360288	-81.62031003720843	85.02146717511344	4539.4787218822175	15.732674325560254	5.789289170705966	-17.341340090008135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6866361116308227	Limosilactobacillus_reuteri_I49	D-Lactate-e0
PAN##Limosilactobacillus_reuteri_I49##Metabolite	96.7961465172219	96.7961465172219	96.79614651726679	96.79614651704809	96.79614651532854	96.79614651532854	96.79614651644793	96.79614651613302	96.79614651645362	96.79614651677217	96.79614651668382	96.79614651677983	96.79614651656902	96.79614651645694	96.79614651680336	96.79614651720289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##L-Tryptophan-e0##Microbe	-6.121310173822642	-6.121310173822642	-6.121310173825454	-6.121310173817276	-6.12131017370643	-6.12131017370643	-6.121310173778778	-6.121310173758466	-6.121310173779139	-6.121310173799436	-6.121310173793908	-6.121310173800019	-6.121310173786695	-6.121310173779588	-6.121310173801486	-6.121310173826963	-0.06921062579831777	-0.07191717846800373	-0.19543310041047626	0.013764666237882112	-0.19543310041042933	-0.1954331004096209	-0.19543310041066755	-0.19543310041039844	-0.1954331004103945	-0.19543310041044104	-9.816014294221937	-9.81601429421766	-0.7375517410457428	-6.121310173792661	-6.121310173799241	-6.121310173795119	-6.121310173809453	-6.121310173803263	-6.121310173804871	-6.12131017380685	-6.121310173803779	-6.121310173803779	-6.1213101737826605	-6.121310173797305	-6.1213101738130735	-6.121310173800955	-6.121310173801268	Limosilactobacillus_reuteri_I49	L-Tryptophan-e0
Akkermansia_muciniphilaYL44##D-Glucose-e0##Microbe	-970.7855646001217	-970.7957827015427	-970.7957827015427	-970.7957827015427	-970.7957827015427	-970.7957827013573	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	-970.5735604791365	Akkermansia_muciniphilaYL44	D-Glucose-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe	-0.7060625359795198	-0.7060625359795198	-0.7060625359799418	-0.7060625359739228	-0.7060625359626304	-0.7060625359626304	-0.7060625359703286	-0.7060625359676617	-0.7060625359703406	-0.7060625359727875	-0.7060625359725605	-0.7060625359731857	-0.7060625359719263	-0.706062535970886	-0.706062535973415	-0.7060625359754965	-0.007983099790739608	-0.008295287114606724	-0.022542231412967316	0.0015876854586240824	-0.022542231413022657	-0.022542231412970574	-0.022542231413100716	-0.022542231413114903	-0.022542231413073963	-0.022542231413078085	-1.1322281911801229	-1.1322281911797811	-0.0850729072549927	-0.7060625359728928	-0.7060625359742362	-0.7060625359735365	-0.7060625359734537	-0.706062535974256	-0.7060625359747549	-0.7060625359739922	-0.7060625359747291	-0.7060625359747699	-0.7060625359718768	-0.7060625359731271	-0.7060625359755597	-0.7060625359742532	-0.7060625359740856	Limosilactobacillus_reuteri_I49	Sulfate-e0
Akkermansia_muciniphilaYL44##Mg-e0##Microbe	-0.9241112603185616	-0.9241112603185144	-0.9241112603185144	-0.9241112603185144	-0.9241112603185144	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	Akkermansia_muciniphilaYL44	Mg-e0
Limosilactobacillus_reuteri_I49##Cu2+-e0##Microbe	-0.706062535976131	-0.706062535976131	-0.7060625359765779	-0.7060625359756992	-0.7060625359625075	-0.7060625359625075	-0.7060625359711354	-0.7060625359688918	-0.7060625359712148	-0.7060625359736445	-0.7060625359728314	-0.7060625359736243	-0.7060625359718664	-0.7060625359712888	-0.7060625359737689	-0.7060625359777362	-0.007983099790743166	-0.008295287114612753	-0.02254223141312813	0.0015876854586240247	-0.022542231413077145	-0.02254223141298011	-0.022542231413145864	-0.022542231413102725	-0.02254223141308895	-0.02254223141309454	-1.1322281911807595	-1.132228191180367	-0.08507290725504794	-0.7060625359736726	-0.7060625359742224	-0.7060625359737182	-0.7060625359754862	-0.7060625359747581	-0.7060625359748399	-0.7060625359753896	-0.7060625359746334	-0.7060625359746824	-0.7060625359723132	-0.7060625359735021	-0.706062535975278	-0.7060625359746063	-0.7060625359745896	Limosilactobacillus_reuteri_I49	Cu2+-e0
Akkermansia_muciniphilaYL44##Ca2+-e0##Microbe	-0.924111260318052	-0.9241112603179049	-0.9241112603179049	-0.9241112603179049	-0.9241112603179049	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	-0.9241112603176632	Akkermansia_muciniphilaYL44	Ca2+-e0
