	0.0000-0.0006	0.0022-0.0057	0.0057-0.0080	0.0080-0.0094	0.0098-0.0098	0.0111-0.0116	0.0116-0.0119	0.0128-0.0128	0.0130-0.2907	0.2923-0.5403	0.5403-0.5403	0.5403-0.5444	0.5445-0.5451	0.5451-0.6525	0.6525-0.6552	0.6552-0.6552	0.6552-0.6553	0.6553-0.6561	0.6561-0.7058	0.7058-0.7383	0.8625-0.9004	0.9004-0.9011	0.9011-0.9018	0.9018-0.9018	0.9018-0.9028	0.9028-0.9029	0.9029-0.9041	0.9041-0.9098	0.9098-16.6776	16.6776-20.0000	Source	Target
Acutalibacter_muris_KB1##Niacin##Microbe	-2.0000000000014	-2.0000000000014	-2.0000000000014	-2.0000000000014	-2.0000000000014	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	-1.9999999999970657	Acutalibacter_muris_KB1	Niacin
Limosilactobacillus_reuteri_I49##Urea-e0##Microbe	-1.0000000000000007	-0.9999999999999991	-0.9999999999999998	-0.9999999999999996	-1.0000000000000009	-0.9999999999999991	-0.9999999999999989	-1.0000000000000004	-1.0000000000000002	-1.0	-1.0000000000000004	-1.0000000000000007	-0.9999999999999996	-1.0000000000000007	-1.0000000000000009	-1.000000000000001	-1.0000000000000002	-1.0	-0.9999999999999996	-1.0000000000000002	-1.0000000000000013	-1.0000000000000009	-0.9999999999999992	-1.0000000000000018	-1.000000000000001	-1.0000000000000018	-1.0	-1.0000000000000002	-1.0000000000000002	-1.000000000000001	Limosilactobacillus_reuteri_I49	Urea-e0
Acutalibacter_muris_KB1##Zn2+-e0##Microbe	-1.4121250719213079	-1.4121250719213079	-1.4121250719213079	-1.4121250719213079	-1.4121250719213079	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	-1.4121250719305447	Acutalibacter_muris_KB1	Zn2+-e0
Limosilactobacillus_reuteri_I49##Inosine##Microbe	-19.508390007142314	-19.508390007128373	-19.508390007028062	2.5916406527888762	-91.56949266895947	-91.56949267077468	-91.56949267236737	-91.56949267437358	-89.56949266870286	-89.5694926679149	-89.56949266732595	-89.56949266701844	-89.56949266766276	-89.56949266857214	-89.56949267062241	-89.56949266834393	-89.56949266782766	3.8264132016375774	-43.060076423619385	-43.060076423470946	-43.06007642348026	-43.06007642415412	-43.06007642425331	-43.06007642284462	-43.06007642383143	-43.060076424153905	3.6233304139980005	-17.50839000676808	-17.508390006683236	-18.508390006689037	Limosilactobacillus_reuteri_I49	Inosine
Limosilactobacillus_reuteri_I49##L-Asparagine-e0##Microbe	-16.661009646171188	-16.66100964615958	-16.66100964606202	-0.30227302000745115	-70.00159625346046	-1588.204667705965	-0.9999999999999993	-1.0000000000000002	-1.0000000000000004	-1.0000000000000004	-0.9999999999999999	-0.9999999999999998	-1.0000000000000002	-1.0000000000000004	-0.9999999999999994	-1.000000000000001	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999988	-0.999999999999999	-0.9999999999999997	-1.0000000000000002	-0.9999999999999993	-1.0000000000000004	-1.0000000000000002	-0.9999999999999989	-1.0000000000000007	-0.9999999999999998	-0.9999999999999983	Limosilactobacillus_reuteri_I49	L-Asparagine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe	-11.972744790278808	-11.972744790271886	-11.972744790138139	0.7646414695847783	-53.50527083211756	-53.50527083310398	-53.505270834024465	-53.50527083511546	-53.505270831935455	-53.50527083145464	-53.50527083113258	-53.505270830963205	-53.50527083132051	-53.50527083183222	-53.505270832957706	-53.505270831682736	-53.505270831419566	0.3236014650757467	-26.699498091303685	-26.699498091226513	-26.69949809123094	-26.699498091631384	-26.699498091680788	-26.69949809092447	-26.699498091450188	-26.699498091600198	0.20655439176243348	-11.972744789968814	-11.972744789901109	-12.97274478990331	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##D-Mannitol-e0##Microbe	1.000000000000014	1.0000000000000162	1.0000000000000147	1.0000000000000089	1.000000000000049	1.0000000000000173	1.0000000000000244	1.000000000000013	1.0000000000000115	0.9999999999999941	0.9999999999999993	0.9999999999999967	1.0000000000000018	0.9999999999999939	0.9999999999999503	0.9999999999999982	1.0000000000000149	1.0000000000001878	1.0000000000000082	1.0000000000000433	1.0000000000000357	1.000000000000039	1.0000000000000568	1.000000000000068	1.0000000000000528	1.0000000000000198	1.0000000000000495	-1088.8418655673654	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Mannitol-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe	-0.7060625359771869	-0.7060625359767816	-0.7060625359782806	-0.012809767210846864	-2.9665371801046083	-2.9665371801606506	-2.966537180213488	-2.966537180272866	-2.9665371800917075	-2.9665371800640785	-2.9665371800456244	-2.9665371800359095	-2.966537180056169	-2.9665371800855573	-2.9665371801508265	-2.966537180077954	-2.9665371800615286	-0.03681408002894646	-1.5075898111036303	-1.5075898110989097	-1.507589811099093	-1.5075898111234762	-1.50758981112587	-1.5075898110776849	-1.5075898111115302	-1.5075898111215247	-0.043184555572048006	-0.7060625359705532	-0.7060625359688193	-0.7060625359690009	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe	-0.706062535976933	-0.7060625359765336	-0.7060625359786611	-0.012809767210836823	-2.9665371800952407	-2.966537180155647	-2.9665371802076246	-2.966537180270097	-2.966537180087735	-2.9665371800602145	-2.96653718004177	-2.9665371800320814	-2.966537180052683	-2.966537180081815	-2.966537180147074	-2.966537180073221	-2.9665371800579856	-0.03681408002891433	-1.5075898111018438	-1.5075898110973385	-1.5075898110972172	-1.5075898111217696	-1.5075898111242223	-1.50758981107816	-1.5075898111103676	-1.5075898111192483	-0.04318455557200746	-0.70606253596879	-0.7060625359679031	-0.7060625359678794	Limosilactobacillus_reuteri_I49	Mn2+-e0
Acutalibacter_muris_KB1##Riboflavin##Microbe	2.429261364544879	2.429261364544879	2.429261364544879	2.429261364544879	2.429261364544879	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	2.4292613645426155	1.7625946978759786	Acutalibacter_muris_KB1	Riboflavin
Acutalibacter_muris_KB1##L-Tryptophan##Microbe	-12.242620347612624	-12.242620347612624	-12.242620347612624	-12.242620347612624	-12.242620347612624	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	-12.242620347588964	Acutalibacter_muris_KB1	L-Tryptophan
Limosilactobacillus_reuteri_I49##D-Lactate-e0##Microbe	2650.9015191740873	2559.8379936007727	-2253.8936516017184	25.874953492499277	6695.45596217373	-895.5593949505543	-895.5593949668021	-5230.0711739348735	560.7674288589759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Lactate-e0
PAN##Limosilactobacillus_reuteri_I49##Metabolite	96.79614651715303	96.7961465170965	96.7961465174754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Limosilactobacillus_reuteri_I49
Acutalibacter_muris_KB1##L-Histidine-e0##Microbe	-18.409955409939055	-18.409955409939055	-18.409955409939055	-18.409955409939055	-18.409955409939055	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	-18.40995540990298	Acutalibacter_muris_KB1	L-Histidine-e0
Acutalibacter_muris_KB1##L-Cysteine-e0##Microbe	-15.794919009945263	-15.794919009945263	-15.794919009945263	-15.794919009945263	-15.794919009945263	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-15.79491900990651	-16.794919009906454	Acutalibacter_muris_KB1	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Tryptophan-e0##Microbe	-6.121310173818304	-6.1213101738146	-6.121310173843788	-0.11105610956046666	-25.71881851296946	-25.718818513477018	-25.718818513934878	-25.718818514464775	-25.718818512878777	-25.718818512640457	-25.718818512479825	-25.718818512395604	-25.718818512573122	-25.718818512827283	-25.7188185133947	-25.7188185127592	-25.718818512618775	-0.31916493389551553	-13.07026556210026	-13.070265562058957	-13.070265562060765	-13.070265562269325	-13.070265562294221	-13.070265561882835	-13.07026556217329	-13.070265562254573	-0.37439468305667417	-6.121310173772287	-6.121310173759032	-6.121310173760935	Limosilactobacillus_reuteri_I49	L-Tryptophan-e0
Acutalibacter_muris_KB1##Spermidine-e0##Microbe	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	Acutalibacter_muris_KB1	Spermidine-e0
Acutalibacter_muris_KB1##L-Phenylalanine##Microbe	-39.58140413138182	-39.58140413138182	-39.58140413138182	-39.58140413138182	-39.58140413138182	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	-39.58140413130128	Acutalibacter_muris_KB1	L-Phenylalanine
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe	974.634532961458	974.634532960915	974.634532963709	5.900055654301161	-1518.811192065269	-0.6081206448797092	-0.6081206449536158	1500.3761022504914	1210.52051963219	1460.4886297561197	1770.0482468889832	1871.4673583331046	1871.467358345897	1702.4519548829855	184.31332355419448	2206.4981653210034	1887.1717969477627	10.580717973711362	992.115945248603	1245.9215312881038	1245.4215312882939	1245.4215313082802	1245.4215313104576	1245.4215312702531	1245.4215312989004	20.309692108829857	10.780996323332381	-529.8266750907811	-529.8266750898132	-537.8266750899388	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe	-0.7060625359791838	-0.7060625359787305	-0.7060625359774118	-0.012809767210833793	-2.966537180102079	-2.96653718015724	-2.9665371802092815	-2.9665371802683476	-2.966537180089169	-2.9665371800619895	-2.966537180043451	-2.9665371800339377	-2.966537180054142	-2.9665371800833693	-2.9665371801483404	-2.9665371800760885	-2.9665371800595732	-0.03681408002889349	-1.507589811102759	-1.5075898110984987	-1.507589811098477	-1.5075898111226302	-1.5075898111237322	-1.5075898110780908	-1.507589811109372	-1.5075898111205663	-0.04318455557201374	-0.706062535969511	-0.7060625359673794	-0.7060625359676842	Limosilactobacillus_reuteri_I49	Sulfate-e0
Limosilactobacillus_reuteri_I49##Cu2+-e0##Microbe	-0.7060625359757693	-0.7060625359754632	-0.7060625359791021	-0.012809767210840293	-2.966537180100694	-2.966537180160101	-2.9665371802133818	-2.966537180273745	-2.96653718009138	-2.9665371800639666	-2.966537180045572	-2.966537180035842	-2.966537180055794	-2.9665371800854414	-2.9665371801509526	-2.9665371800775056	-2.9665371800610654	-0.03681408002893298	-1.507589811103537	-1.5075898110987633	-1.5075898110990213	-1.5075898111228094	-1.5075898111253272	-1.5075898110780133	-1.507589811111468	-1.5075898111214614	-0.04318455557204639	-0.7060625359706687	-0.7060625359691766	-0.706062535969344	Limosilactobacillus_reuteri_I49	Cu2+-e0
Limosilactobacillus_reuteri_I49##Folate-e0##Microbe	-1.0	-1.0000000000000018	-1.0000000000000018	-0.9999999999999992	-1.000000000000058	-1.0000000000000306	-0.9999999999999949	-1.000000000000046	-0.9999999999999998	-1.0000000000000075	-1.0000000000000084	-0.9999999999999876	-0.9999999999999644	-0.9999999999999627	-1.0000000000000098	-0.9999999999999863	-0.999999999999997	-0.9999999999999998	-0.9999999999999792	-1.000000000000003	-1.0000000000000102	-1.000000000000075	-0.9999999999999856	-0.9999999999999535	-1.0000000000000837	-0.9999999999999976	-0.9999999999999996	-1.0	-0.9999999999999986	-0.9999999999999979	Limosilactobacillus_reuteri_I49	Folate-e0
Acutalibacter_muris_KB1##H2O-e0##Microbe	-4122.9887024235595	-4122.9887024235595	-4122.9887024235595	-4122.9887024235595	-4122.9887024235595	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4122.988702415514	-4118.544257971062	Acutalibacter_muris_KB1	H2O-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe	2415.369763917318	2415.3697639159464	8.503941318185447	-0.827574372423672	38.931017213574876	38.93101721419153	38.93101721481007	38.931017215517116	39.931017213375135	39.931017213069055	39.931017212843116	39.9310172127248	39.931017212958736	39.93101721332963	39.93101721413714	39.93101721323529	39.93101721303396	0.49553522308920583	20.29288393955554	20.29288393949069	20.292883939505522	20.292883939708368	20.29288393972604	20.292883939222172	20.29288393957451	-1204.8189552580866	-1.0000000000000007	-1.0	-1.0000000000000004	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe	-3778.0173564889997	-3869.080882058667	-1462.215059466558	-0.9999999999999993	-1.0000000000000007	-1.0000000000000018	-0.9999999999999994	-1.0	-1.0	-0.9999999999999998	-0.9999999999999992	-0.9999999999999998	-1.0000000000000007	-0.9999999999999999	-1.000000000000001	-1.0	-0.9999999999999999	-1.0000000000000022	-1.0000000000000004	-0.9999999999999997	-0.9999999999999999	-1.0000000000000022	-1.0000000000000016	-1.0000000000000009	-1.0000000000000007	-0.9999999999999997	-0.9999999999999991	-1.0000000000000007	-0.9999999999999998	-0.9999999999999992	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe	-38.570608112663244	-38.57060811264071	-38.57060811278282	-0.6997687682437967	-162.05525317547222	-162.0552531786218	-162.05525318151655	-162.05525318481378	-162.05525317484404	-162.05525317333672	-162.05525317232497	-162.0552531717946	-162.05525317290812	-162.05525317451531	-162.0552531780866	-162.0552531740837	-162.0552531731989	-2.0110703818325835	-82.35624018528844	-82.3562401850294	-82.35624018504237	-82.35624018637287	-82.3562401865177	-82.35624018392622	-82.35624018576499	-82.35624018625828	-2.35907513090823	-38.5706081123242	-38.57060811223976	-38.57060811225104	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##Thiamine##Microbe	-1.000000000000002	-1.000000000000003	-0.9999999999999973	-1.0000000000000022	-0.9999999999999365	-1.000000000000153	-1.0000000000000822	-1.0000000000000804	-0.999999999999995	-1.0000000000000193	-0.9999999999998669	-0.9999999999998996	-0.9999999999999575	-0.9999999999999242	-1.000000000000019	-0.9999999999999378	-1.0000000000000022	-1.0	-1.000000000000033	-0.9999999999999772	-0.9999999999999963	-1.000000000000045	-0.999999999999995	-0.9999999999999685	-0.9999999999999829	-0.9999999999999986	-0.9999999999999973	-0.9999999999999991	-1.0000000000000009	0.0	Limosilactobacillus_reuteri_I49	Thiamine
Limosilactobacillus_reuteri_I49##Mg-e0##Microbe	-0.7060625359766843	-0.7060625359762914	-0.7060625359790135	-0.012809767210829173	-2.9665371801013576	-2.9665371801603864	-2.9665371802131393	-2.9665371802748224	-2.9665371800911853	-2.966537180063695	-2.9665371800451235	-2.9665371800354245	-2.966537180056045	-2.9665371800852443	-2.966537180150836	-2.9665371800771627	-2.966537180061194	-0.036814080028929816	-1.5075898111035222	-1.5075898110986423	-1.5075898110989319	-1.507589811123535	-1.5075898111264985	-1.5075898110796893	-1.5075898111130528	-1.507589811120945	-0.04318455557202962	-0.7060625359702494	-0.7060625359685893	-0.7060625359688153	Limosilactobacillus_reuteri_I49	Mg-e0
Limosilactobacillus_reuteri_I49##Ca2+-e0##Microbe	-0.7060625359789376	-0.7060625359784825	-0.7060625359773582	-0.01280976721085536	-2.966537180105157	-2.9665371801592846	-2.9665371802117777	-2.9665371802716614	-2.966537180091332	-2.966537180064038	-2.966537180045739	-2.9665371800360463	-2.966537180056531	-2.9665371800854285	-2.966537180150473	-2.9665371800776477	-2.966537180061714	-0.03681408002893863	-1.507589811103883	-1.5075898110989427	-1.5075898110991233	-1.5075898111247121	-1.507589811127584	-1.507589811081624	-1.5075898111138557	-1.5075898111202621	-0.04318455557204019	-0.7060625359704735	-0.7060625359687793	-0.7060625359690468	Limosilactobacillus_reuteri_I49	Ca2+-e0
Acutalibacter_muris_KB1##Puryvate##Microbe	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Acutalibacter_muris_KB1	Puryvate
Limosilactobacillus_reuteri_I49##PAN##Microbe	-0.9999999999997881	-0.9999999999997368	-0.9999999999999261	-0.018142539163609417	-4.201521860980277	-4.20152186105088	-4.201521861121908	-4.201521861209326	-4.201521860954899	-4.201521860917545	-4.201521860892545	-4.201521860875999	-4.2015218608945215	-4.201521860942927	-4.201521861045416	-4.201521860935928	-4.201521860909657	-0.05213997082891727	-2.1352072009078196	-2.135207200903131	-2.135207200906282	-2.135207200933221	-2.1352072009371748	-2.1352072008629674	-2.135207200917513	-2.135207200940802	-0.06116250809508462	-1.0000000000014042	-1.00000000000233	-1.0000000000025318	Limosilactobacillus_reuteri_I49	PAN
