	0.0000-0.0000	0.0000-0.0006	0.0006-0.0057	0.0058-0.0058	0.0058-0.0060	0.0060-0.0097	0.0097-0.0103	0.0110-0.0123	0.0123-0.0124	0.0124-0.0126	0.0126-0.0128	0.0128-0.0128	0.0128-0.0131	0.0131-0.0132	0.0132-0.0163	0.0164-0.0173	0.0175-0.0177	0.0177-0.0178	0.0178-0.0180	0.0181-0.0181	0.0181-0.0318	0.0333-0.0333	0.0404-0.0432	0.0457-0.0459	0.0459-0.0470	0.0528-0.1927	0.1927-0.2431	0.2555-0.2772	0.2772-1.5905	1.5905-1.6150	1.6150-1.6153	1.6153-6.0477	6.0477-6.0526	6.0526-6.0530	6.0530-6.0804	6.0804-6.1199	6.1199-6.1255	6.1255-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##L-Proline-e0##Microbe	-18.087781190329693	-18.087781190329693	-18.087781190315845	-18.087781189439575	-18.08778119105285	-18.087781190365927	-18.087781190283625	-18.087781190271503	-18.087781190206854	-18.087781190196672	-18.087781190186288	-18.087781190079568	-18.08778118985784	-18.087781190532137	-18.087781190670963	-18.087781190220632	-18.08778119027844	-18.087781190311205	-18.08778119023629	-18.087781190338553	-18.087781190197457	-18.087781189490602	-0.1027428428918724	-0.10274284289194242	-0.20806791267949992	-0.5774827703853304	-0.5774827703853304	-0.5774827703853304	-0.5774827703853304	-0.5774827703853304	-0.5774827703853304	-0.5774827703853308	-0.5774827703853308	-0.5774827703853308	-0.5774827703853308	-0.5774827703853308	-36.1755623821996	-0.10274284289192456	Limosilactobacillus_reuteri_I49	L-Proline-e0
Turicimonas_muris_YL45##L-Asparagine-e0##Microbe	-28.989573168283062	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168264712	-28.989573168274184	-28.989573168294097	-28.98957316823991	-28.989573168002376	-28.989573168454868	-28.989573168454868	-28.989573168466134	-28.98957316846842	-28.989573168463004	-28.989573168488363	-28.989573168488363	-28.989573168488363	Turicimonas_muris_YL45	L-Asparagine-e0
Limosilactobacillus_reuteri_I49##Urea-e0##Microbe	-1.0000000000000002	-1.0000000000000002	-0.9999999999999993	-1.000000000000002	-0.9999999999999991	-1.0	-1.0000000000000009	-1.0000000000000002	-1.0	-0.9999999999999998	-1.0000000000000002	-0.9999999999999987	-0.9999999999999996	-1.0000000000000004	-0.9999999999999993	-0.9999999999999998	-0.9999999999999987	-0.9999999999999991	-1.0000000000000016	-0.9999999999999996	-1.0000000000000007	-1.0000000000000004	-0.9999999999999991	-1.000000000000001	-0.9999999999999996	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	-1.0000000000000009	Limosilactobacillus_reuteri_I49	Urea-e0
Turicimonas_muris_YL45##fe3-e0##Microbe	-0.9241112603272413	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.924111260329255	-0.9241112603155861	-0.9241112603307866	-0.9241112603143329	-0.9241112602932403	-0.9241112602979404	-0.9241112602979404	-0.924111260284002	-0.9241112602928963	-0.9241112602862585	-0.9241112602912127	-0.9241112602912127	-0.9241112602912127	Turicimonas_muris_YL45	fe3-e0
Limosilactobacillus_reuteri_I49##Inosine##Microbe	-19.508390007146694	-19.508390007146694	-19.50839000712945	-19.508390005969154	-19.508390007956887	-19.508390006995434	-19.50839000684649	-19.508390006864666	-19.508390006778924	-19.508390006764635	-19.50839000674346	-19.508390006650714	-19.50839000632145	-19.508390007265355	-19.508390007481587	-19.508390006848245	-19.508390007704925	-19.508390006598205	-19.508390006812125	130.9099720692672	-21.92902810216249	-20.50839000589826	1.8721470613824478	1.8721470613842472	1.7410808060287717	1.2813818742341798	1.2813818742341798	1.2813818742341798	1.2813818742341798	1.2813818742341798	1.2813818742341798	1.2813818742342082	1.2813818742342082	1.2813818742342082	1.2813818742342082	1.2813818742342082	-43.01678001641679	1.8721470613847166	Limosilactobacillus_reuteri_I49	Inosine
Limosilactobacillus_reuteri_I49##L-Asparagine-e0##Microbe	-16.66100964618179	-16.66100964618179	-16.661009646174193	-16.6610096452732	4786.78718452916	-218.5581915436166	-218.55819154254945	-148.8454198501781	-1.0000000000000018	-1.0	-0.9999999999999998	-0.9999999999999996	-1.0000000000000002	-1.0000000000000013	-0.999999999999999	-1.0000000000000009	-0.9999999999999992	-1.0000000000000007	-0.9999999999999994	-0.9999999999999991	-1.0000000000000004	-0.9999999999999993	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999997	-0.9999999999999996	Limosilactobacillus_reuteri_I49	L-Asparagine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe	-11.972744790282691	-11.972744790282691	-11.972744790272717	-11.97274478967357	-11.972744790792294	-11.972744790114977	-11.972744790019052	-11.972744790029248	-11.972744789978343	-11.972744789971996	-11.972744789960496	-11.9727447898992	-11.972744789708916	-11.972744790280336	-11.97274479041408	-11.972744790032964	-11.972744790779046	-11.972744789765816	-11.972744790013675	-11.972744790201435	-11.97274479003833	-11.972744789562277	0.9263117645090252	0.9263117645094793	0.8507715290328466	0.5858233510134997	0.5858233510134997	0.5858233510134997	0.5858233510134997	0.5858233510134997	0.5858233510134997	0.5858233510135245	0.5858233510135245	0.5858233510135245	0.5858233510135245	0.5858233510135245	-24.945489581773558	0.9263117645094636	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe	-0.7060625359773912	-0.7060625359773912	-0.7060625359768574	-0.7060625359406569	-0.7060625360034699	-0.7060625359774207	-0.7060625359742697	-0.706062535973895	-0.7060625359715548	-0.706062535971194	-0.7060625359707859	-0.706062535966913	-0.7060625359584366	-0.7060625359840329	-0.70606253598938	-0.7060625359722505	-0.7060625359783694	-0.7060625359735658	-0.7060625359727029	-0.7060625359774748	-0.7060625359715349	-0.7060625359445305	-0.004010600937858525	-0.004010600937861577	-0.00812199995876638	-0.022542231413070823	-0.022542231413070823	-0.022542231413070823	-0.022542231413070823	-0.022542231413070823	-0.022542231413070823	-0.022542231413069987	-0.022542231413069987	-0.022542231413069987	-0.022542231413069987	-0.022542231413069987	-1.412125072014442	-0.0040106009378608675	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe	-0.706062535977117	-0.706062535977117	-0.7060625359765361	-0.7060625359458796	-0.7060625360093065	-0.7060625359776137	-0.7060625359736769	-0.7060625359732824	-0.7060625359706285	-0.7060625359702247	-0.7060625359698014	-0.7060625359654796	-0.7060625359567158	-0.7060625359837103	-0.7060625359893205	-0.706062535971272	-0.7060625359771933	-0.7060625359730675	-0.7060625359716147	-0.7060625359771302	-0.7060625359707768	-0.7060625359414782	-0.004010600937852992	-0.0040106009378581475	-0.008121999958772566	-0.022542231413051634	-0.022542231413051634	-0.022542231413051634	-0.022542231413051634	-0.022542231413051634	-0.022542231413051634	-0.022542231413051155	-0.022542231413051155	-0.022542231413051155	-0.022542231413051155	-0.022542231413051155	-1.41212507201304	-0.00401060093785714	Limosilactobacillus_reuteri_I49	Mn2+-e0
Turicimonas_muris_YL45##L-Threonine-e0##Microbe	-75.99313011326558	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011324075	-75.99313011327638	-75.99313011335417	-75.99313011321085	3118.838214798568	-30.50867743927377	-30.50867743927377	-30.508677439284714	-30.5086774392444	-30.508677439289244	-30.508677439334733	-30.508677439334733	-30.508677439334733	Turicimonas_muris_YL45	L-Threonine-e0
PAN##Limosilactobacillus_reuteri_I49##Metabolite	96.7961465171812	96.7961465171812	96.79614651710727	96.79614651250562	96.79614652108687	96.79614651735352	96.79614651690541	96.79614651684003	96.79614651649202	96.79614651643607	96.7961465163802	96.79614651581159	96.79614651462418	96.79614651824156	96.79614651898912	96.79614651656854	96.7961465169923	96.79614651699809	96.79614651664934	96.79614651723818	96.79614651645502	96.79614651271181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Limosilactobacillus_reuteri_I49
Turicimonas_muris_YL45##Sulfate-e0##Microbe	-0.924111260302505	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112603010994	-0.9241112602971754	-0.9241112602928588	-0.9241112603386833	-0.9241112604425362	-0.9241112603604958	-0.9241112603604958	-0.9241112603741688	-0.9241112603612085	-0.9241112603393977	-0.9241112603425491	-0.9241112603425491	-0.9241112603425491	Turicimonas_muris_YL45	Sulfate-e0
Turicimonas_muris_YL45##Cl--e0##Microbe	-0.9241112603202493	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603197293	-0.9241112603199849	-0.9241112603199516	-0.9241112603187769	-0.9241112603085284	-0.9241112603253543	-0.9241112603253543	-0.9241112603255068	-0.9241112603256912	-0.9241112603254622	-0.9241112603263218	-0.9241112603263218	-0.9241112603263218	Turicimonas_muris_YL45	Cl--e0
Limosilactobacillus_reuteri_I49##L-Tryptophan-e0##Microbe	-6.121310173820092	-6.121310173820092	-6.121310173815345	-6.121310173520641	-6.12131017406641	-6.1213101738363305	-6.121310173808285	-6.121310173804332	-6.121310173781887	-6.121310173778281	-6.121310173774723	-6.121310173739064	-6.121310173663467	-6.121310173892762	-6.121310173940155	-6.121310173787038	-6.121310173804176	-6.121310173815124	-6.121310173791561	-6.121310173827725	-6.121310173778671	-6.121310173539834	-0.03477047863768861	-0.034770478637683816	-0.07041484067775905	-0.19543310041030348	-0.19543310041030348	-0.19543310041030348	-0.19543310041030348	-0.19543310041030348	-0.19543310041030348	-0.19543310041029593	-0.19543310041029593	-0.19543310041029593	-0.19543310041029593	-0.19543310041029593	-12.242620348174563	-0.034770478637720544	Limosilactobacillus_reuteri_I49	L-Tryptophan-e0
Limosilactobacillus_reuteri_I49##Sulfate-e0##Microbe	-0.706062535979195	-0.706062535979195	-0.7060625359786028	-0.7060625359400327	-0.7060625360027472	-0.7060625359765896	-0.7060625359730646	-0.7060625359728542	-0.7060625359708733	-0.7060625359705762	-0.7060625359701556	-0.7060625359658101	-0.7060625359561201	-0.7060625359845726	-0.7060625359903405	-0.7060625359720382	-0.7060625359822025	-0.706062535969877	-0.7060625359709848	-0.7060625359768667	-0.7060625359714671	-0.7060625359407835	-0.0040106009378535305	-0.004010600937868476	-0.00812199995874821	-0.02254223141309386	-0.02254223141309386	-0.02254223141309386	-0.02254223141309386	-0.02254223141309386	-0.02254223141309386	-0.022542231413106635	-0.022542231413106635	-0.022542231413106635	-0.022542231413106635	-0.022542231413106635	-1.412125072015739	-0.00401060093785707	Limosilactobacillus_reuteri_I49	Sulfate-e0
Limosilactobacillus_reuteri_I49##Cu2+-e0##Microbe	-0.7060625359761675	-0.7060625359761675	-0.7060625359756777	-0.7060625359483795	-0.7060625360060535	-0.7060625359781549	-0.7060625359745839	-0.7060625359740978	-0.7060625359714524	-0.7060625359710349	-0.7060625359706293	-0.7060625359668655	-0.706062535958494	-0.7060625359839557	-0.7060625359893016	-0.7060625359718696	-0.706062535975175	-0.7060625359755383	-0.7060625359723605	-0.7060625359770581	-0.7060625359709316	-0.7060625359462657	-0.004010600937853022	-0.0040106009378527005	-0.008121999958757313	-0.02254223141306909	-0.02254223141306909	-0.02254223141306909	-0.02254223141306909	-0.02254223141306909	-0.02254223141306909	-0.022542231413077863	-0.022542231413077863	-0.022542231413077863	-0.022542231413077863	-0.022542231413077863	-1.412125072014554	-0.004010600937861978	Limosilactobacillus_reuteri_I49	Cu2+-e0
Limosilactobacillus_reuteri_I49##Folate-e0##Microbe	-0.9999999999999999	-0.9999999999999999	-1.0000000000000018	-1.0000000000000009	-1.0000000000000053	-1.0000000000000016	-0.9999999999999986	-0.9999999999999997	-1.0	-1.0000000000000007	-0.9999999999999989	-1.0000000000000004	-1.0000000000000002	-1.0000000000000007	-1.0000000000000013	-1.0	-0.9999999999999981	-1.000000000000003	-1.0000000000000002	-0.9999999999999999	-0.999999999999998	-0.9999999999999991	-0.9999999999999997	-1.0000000000000002	-1.000000000000001	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000022	-0.9999999999999997	Limosilactobacillus_reuteri_I49	Folate-e0
Turicimonas_muris_YL45##Ca2+-e0##Microbe	-0.9241112603172312	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603167166	-0.9241112603173176	-0.9241112603178608	-0.9241112603166121	-0.9241112603135858	-0.9241112603266934	-0.9241112603266934	-0.9241112603270505	-0.9241112603276921	-0.9241112603264415	-0.9241112603276049	-0.9241112603276049	-0.9241112603276049	Turicimonas_muris_YL45	Ca2+-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe	-3773.0173564901756	-3778.017356490153	-3868.580882059251	-15933.90628123694	-11130.458088456206	-1119.7673362511398	-0.9999999999999989	-0.999999999999999	-1.0000000000000007	-1.0	-1.0000000000000002	-1.0	-0.9999999999999999	-1.0000000000000009	-1.0000000000000007	-1.0	-1.0000000000000004	-0.999999999999999	-0.9999999999999998	-1.000000000000001	-0.9999999999999992	-0.9999999999999994	-0.9999999999999991	-0.9999999999999992	-0.9999999999999993	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	-1.0000000000000007	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe	-38.57060811267497	-38.57060811267497	-38.57060811264564	-38.57060811084803	-38.57060811423478	-38.57060811273405	-38.570608112553664	-38.57060811252867	-38.57060811239009	-38.57060811236813	-38.57060811234587	-38.570608112122	-38.570608111652	-38.57060811308425	-38.5706081133812	-38.57060811242097	-38.57060811261521	-38.57060811258109	-38.57060811245559	-38.57060811268944	-38.57060811237649	-38.570608110900444	-0.21909010772879167	-0.21909010772894083	-0.443686587997674	-1.2314313952591371	-1.2314313952591371	-1.2314313952591371	-1.2314313952591371	-1.2314313952591371	-1.2314313952591371	-1.2314313952590885	-1.2314313952590885	-1.2314313952590885	-1.2314313952590885	-1.2314313952590885	-77.1412162286145	-0.2190901077288775	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Turicimonas_muris_YL45##Mg##Microbe	-0.9241112603190506	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603186636	-0.9241112603188669	-0.9241112603192944	-0.9241112603180536	-0.9241112603113864	-0.9241112603233481	-0.9241112603233481	-0.9241112603232764	-0.924111260323807	-0.9241112603234	-0.9241112603244853	-0.9241112603244853	-0.9241112603244853	Turicimonas_muris_YL45	Mg
Turicimonas_muris_YL45##PAN##Microbe	-1.0000000000479596	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.000000000048264	-1.0000000000447427	-1.0000000000416822	-1.000000000047815	-1.0000000000808018	-1.0000000000246776	-1.0000000000246776	-1.0000000000246563	-1.0000000000253146	-1.0000000000250941	-1.0000000000256708	-1.0000000000256708	-1.0000000000256708	Turicimonas_muris_YL45	PAN
