	0.0000-0.0000	0.0067-0.0071	0.0071-0.0078	0.0078-0.0113	0.0113-0.0176	0.0176-0.2791	0.2791-0.3051	0.3051-8.5359	8.5359-9.4819	9.4819-11.8500	11.8500-16.1491	16.1491-20.0000	Source	Target
Akkermansia_muciniphilaYL44##Acetate-e0##Microbe##Folate	-2.6666666666683585	-0.500000000002778	-0.49999999999999006	-0.4999999999968407	-0.499999999997869	0.33333333332848053	-0.25000000000014494	-3.999999999996596	-4.0000000000875096	-4.0000000000875096	0.0	0.0	Akkermansia_muciniphilaYL44	Acetate-e0
Akkermansia_muciniphilaYL44##Acetate-e0##Microbe##Riboflavin	924.1587156272824	-254.27808666963136	-254.27808667106834	-254.2780866725667	-254.27808667215598	781.1636037696384	331.27885869470873	1365.601221337563	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Acetate-e0
Akkermansia_muciniphilaYL44##L-Asparagine-e0##Microbe##Riboflavin	-28.989573168290903	-28.98957316817694	-28.989573168241527	-28.989573168416346	-28.989573168360867	-28.98957316829013	-28.98957316844072	-28.989573168427047	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	L-Asparagine-e0
Akkermansia_muciniphilaYL44##Ca2+-e0##Microbe##Riboflavin	-0.924111260318052	-0.9241112603148506	-0.9241112603172257	-0.9241112603224114	-0.9241112603206025	-0.9241112603182541	-0.9241112603233361	-0.9241112603219377	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Ca2+-e0
Akkermansia_muciniphilaYL44##Cu2+-e0##Microbe##Riboflavin	-0.9241112603195881	-0.9241112603155355	-0.9241112603184956	-0.9241112603228039	-0.9241112603210621	-0.9241112603183304	-0.924111260323409	-0.92411126032515	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Cu2+-e0
Akkermansia_muciniphilaYL44##Fe2+-e0##Microbe##O2-e0	-4.000000000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Fe2+-e0
Akkermansia_muciniphilaYL44##Fe2+-e0##Microbe##Riboflavin	-1.9241112603482684	-2.848222520628881	-2.848222520629357	-2.848222520632312	-2.848222520629098	-2.8482225206257414	-2.8482225206312517	-2.8482225206369036	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Fe2+-e0
Akkermansia_muciniphilaYL44##Glycine-e0##Microbe##Folate	-0.9999999999998495	-1.0000000000001932	-1.000000000000036	-0.9999999999994341	-0.9999999999996917	-0.9999999999996114	-0.9999999999999827	-0.9999999999999472	-0.9999999999953183	-0.9999999999953183	0.0	0.0	Akkermansia_muciniphilaYL44	Glycine-e0
Akkermansia_muciniphilaYL44##Glycine-e0##Microbe##Riboflavin	-69.54945194232495	-69.5494519421366	-69.54945194220835	-69.54945194249332	-69.5494519424011	-69.54945194227297	-69.54945194255167	-69.54945194259582	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Glycine-e0
Akkermansia_muciniphilaYL44##L-Methionine-e0##Microbe##Riboflavin	-19.98243529507667	-19.982435294991816	-19.98243529504277	-19.98243529512571	-19.982435295102842	-19.982435295070832	-19.98243529515338	-19.98243529518162	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	L-Methionine-e0
Akkermansia_muciniphilaYL44##Sulfate-e0##Microbe##Riboflavin	-0.9241112603195364	-0.9241112603137879	-0.9241112603210505	-0.9241112603203055	-0.9241112603203426	-0.9241112603186995	-0.9241112603204765	-0.9241112603228631	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Sulfate-e0
Akkermansia_muciniphilaYL44##Cl--e0##Microbe##Riboflavin	-0.9241112603189167	-0.9241112603148338	-0.9241112603170439	-0.9241112603223641	-0.9241112603207902	-0.9241112603187586	-0.9241112603231383	-0.9241112603234558	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Cl--e0
Akkermansia_muciniphilaYL44##K+-e0##Microbe##Riboflavin	-0.9241112603178396	-0.9241112603152649	-0.9241112603158443	-0.9241112603228355	-0.9241112603203171	-0.9241112603173188	-0.9241112603240232	-0.9241112603255612	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	K+-e0
Akkermansia_muciniphilaYL44##Mg-e0##Microbe##Riboflavin	-0.9241112603185616	-0.9241112603160299	-0.9241112603168062	-0.9241112603226771	-0.9241112603208218	-0.924111260318877	-0.9241112603236352	-0.9241112603234108	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Mg-e0
Akkermansia_muciniphilaYL44##D-Glucose-e0##Microbe##O2-e0	0.14814814814864583	-0.5000000000001175	0.3999999999999358	-0.6666666666665223	-0.49999999999904904	-0.3333333333316715	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	D-Glucose-e0
Akkermansia_muciniphilaYL44##D-Glucose-e0##Microbe##Folate	0.3333333333354185	-0.7500000000005479	1.4666666666659856	-1.6666666666663223	-0.74999999999823	-1.1666666666608687	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	D-Glucose-e0
Akkermansia_muciniphilaYL44##D-Glucose-e0##Microbe##Riboflavin	-971.2670460816057	-382.0486449313916	-1519.7239064844866	-48.93810866944646	-382.0486449326155	-899.7694901525853	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	D-Glucose-e0
Akkermansia_muciniphilaYL44##NH3-e0##Microbe##O2-e0	-0.14814814814867713	0.5000000000011956	1.3999999999999202	0.33333333332916976	0.4999999999977207	0.6666666666658689	0.9999999999997925	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	NH3-e0
Akkermansia_muciniphilaYL44##NH3-e0##Microbe##Folate	0.6666666666632293	1.7500000000027962	3.9666666666665717	0.8333333333218639	1.7499999999949536	1.3333333333308681	2.4999999999990283	-4.9999999999929745	-5.000000000216404	-5.000000000216404	0.0	0.0	Akkermansia_muciniphilaYL44	NH3-e0
Akkermansia_muciniphilaYL44##NH3-e0##Microbe##Riboflavin	1498.0771655411784	908.8587643889897	-228.81649716278716	1241.9693006581285	908.858764393097	391.1379191707071	1290.9074093288039	3356.05578610152	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	NH3-e0
Akkermansia_muciniphilaYL44##O2-e0##Microbe##O2-e0	-0.9999999999999996	-0.9999999999999988	-1.0000000000000007	-0.9999999999999992	-1.0000000000000018	-0.9999999999999987	-0.9999999999999994	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	O2-e0
Akkermansia_muciniphilaYL44##L-Phenylalanine##Microbe##Folate	0.999999999999878	1.0000000000001064	0.9999999999999758	0.9999999999998854	0.9999999999998876	0.9999999999998915	0.9999999999999927	1.0000000000000717	0.9999999999975653	0.9999999999975653	0.0	0.0	Akkermansia_muciniphilaYL44	L-Phenylalanine
Akkermansia_muciniphilaYL44##L-Phenylalanine##Microbe##Riboflavin	37.591951727231326	37.591951727104295	37.591951727173324	37.59195172721805	37.59195172721378	37.591951727199486	37.591951727278634	37.59195172728001	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	L-Phenylalanine
Akkermansia_muciniphilaYL44##L-Tyrosine##Microbe##Riboflavin	-17.083554956563823	-17.083554956525923	-17.083554956498958	-17.083554956431257	-17.083554956464845	-17.08355495652119	-17.08355495649365	-17.083554956605663	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	L-Tyrosine
Akkermansia_muciniphilaYL44##Folate##Microbe##Folate	-0.9999999999999989	-1.0	-0.9999999999999991	-0.9999999999999994	-1.0000000000000002	-1.0000000000000007	-0.9999999999999986	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	0.0	0.0	Akkermansia_muciniphilaYL44	Folate
Akkermansia_muciniphilaYL44##Riboflavin##Microbe##Riboflavin	-1.0000000000001932	-1.0000000000000033	-0.9999999999998549	-0.9999999999999131	-1.0000000000000806	-1.0000000000000642	-0.9999999999998058	-1.0000000000002534	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Riboflavin
Akkermansia_muciniphilaYL44##PAN##Microbe##Riboflavin	-0.9999999999913189	-1.0000000000069864	-1.0000000000030527	-1.000000000020118	-1.0000000000097504	-0.999999999990836	-1.0000000000108862	-0.9999999999891998	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	PAN
Akkermansia_muciniphilaYL44##Uracil##Microbe##Riboflavin	-39.642230877545764	-39.64223087739414	-39.642230877471114	-39.64223087771793	-39.64223087763939	-39.642230877539944	-39.64223087775833	-39.64223087774208	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Uracil
Akkermansia_muciniphilaYL44##galactose##Microbe##Riboflavin	-6.992697026121221	-6.992697026048632	-6.992697026124665	-6.992697026115245	-6.9926970261142385	-6.992697026110856	-6.992697026123656	-8.740871282654698	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	galactose
PAN##Enterocloster_clostridioformis_YL32##Metabolite##None	126.68907411986153	126.68907411986153	126.68907411986153	126.68907411986153	126.68907411986153	126.68907411986153	126.68907411986153	126.68907411986153	126.68907411986153	126.68907411987007	126.68907411987007	126.68907411979005	PAN	Enterocloster_clostridioformis_YL32
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Putrescine-e0	0.3333333333056673	0.3333333333056673	0.3333333333056673	0.3333333333056673	0.3333333333056673	0.3333333333056673	0.3333333333056673	0.3333333333056673	0.3333333333056673	0.3333333333062183	0.0	0.0	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Spermidine-e0	-0.3333333333687266	-0.3333333333687266	-0.3333333333687266	-0.3333333333687266	-0.3333333333687266	-0.3333333333687266	-0.3333333333687266	-0.3333333333687266	-0.3333333333687266	-0.3333333333677652	0.0	0.0	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Thiamin-e0	6.571428571457278	6.571428571457278	6.571428571457278	6.571428571457278	6.571428571457278	6.571428571457278	6.571428571457278	6.571428571457278	6.571428571457278	6.571428571459192	6.571428571459192	6.571428571449686	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Folate-e0	5.976190476143307	5.976190476143307	5.976190476143307	5.976190476143307	5.976190476143307	5.976190476143307	5.976190476143307	5.976190476143307	5.976190476143307	5.976190476146107	5.976190476146107	5.976190476138745	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##PAN	-2542.2877240392336	-2542.2877240392336	-2542.2877240392336	-2542.2877240392336	-2542.2877240392336	-2542.2877240392336	-2542.2877240392336	-2542.2877240392336	-2542.2877240392336	-2544.6186230481626	-2544.6186230481626	-2541.2750727791145	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Puryvate	0.23809523809622857	0.23809523809622857	0.23809523809622857	0.23809523809622857	0.23809523809622857	0.23809523809622857	0.23809523809622857	0.23809523809622857	0.23809523809622857	0.23809523809595526	0.23809523809595526	0.2380952380966646	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##N-acetyl-D-gluosamine	-0.3333333333313509	-0.3333333333313509	-0.3333333333313509	-0.3333333333313509	-0.3333333333313509	-0.3333333333313509	-0.3333333333313509	-0.3333333333313509	-0.3333333333313509	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Phosphate-e0##Microbe##PAN	-127.45775496149983	-127.45775496149983	-127.45775496149983	-127.45775496149983	-127.45775496149983	-127.45775496149983	-127.45775496149983	-127.45775496149983	-127.45775496149983	-127.45775496150746	-127.45775496150746	-127.45775496142628	Enterocloster_clostridioformis_YL32	Phosphate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Putrescine-e0	0.3333333333322429	0.3333333333322429	0.3333333333322429	0.3333333333322429	0.3333333333322429	0.3333333333322429	0.3333333333322429	0.3333333333322429	0.3333333333322429	0.3333333333322372	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Spermidine-e0	1.6666666666652874	1.6666666666652874	1.6666666666652874	1.6666666666652874	1.6666666666652874	1.6666666666652874	1.6666666666652874	1.6666666666652874	1.6666666666652874	1.666666666665291	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Thiamin-e0	1.7142857142864942	1.7142857142864942	1.7142857142864942	1.7142857142864942	1.7142857142864942	1.7142857142864942	1.7142857142864942	1.7142857142864942	1.7142857142864942	1.7142857142865793	1.7142857142865793	1.7142857142857164	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Folate-e0	4.761904761903317	4.761904761903317	4.761904761903317	4.761904761903317	4.761904761903317	4.761904761903317	4.761904761903317	4.761904761903317	4.761904761903317	4.761904761903385	4.761904761903385	4.761904761902393	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##PAN	-102.1096462894419	-102.1096462894419	-102.1096462894419	-102.1096462894419	-102.1096462894419	-102.1096462894419	-102.1096462894419	-102.1096462894419	-102.1096462894419	-104.44054529819071	-104.44054529819071	-120.04695863352019	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Puryvate	0.3809523809523854	0.3809523809523854	0.3809523809523854	0.3809523809523854	0.3809523809523854	0.3809523809523854	0.3809523809523854	0.3809523809523854	0.3809523809523854	0.38095238095237755	0.38095238095237755	0.38095238095242534	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##N-acetyl-D-gluosamine	-0.3333333333332496	-0.3333333333332496	-0.3333333333332496	-0.3333333333332496	-0.3333333333332496	-0.3333333333332496	-0.3333333333332496	-0.3333333333332496	-0.3333333333332496	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Putrescine-e0	-0.3333333333413611	-0.3333333333413611	-0.3333333333413611	-0.3333333333413611	-0.3333333333413611	-0.3333333333413611	-0.3333333333413611	-0.3333333333413611	-0.3333333333413611	-0.333333333341207	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Spermidine-e0	-0.6666666666769248	-0.6666666666769248	-0.6666666666769248	-0.6666666666769248	-0.6666666666769248	-0.6666666666769248	-0.6666666666769248	-0.6666666666769248	-0.6666666666769248	-0.666666666676651	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Thiamin-e0	-0.7142857142776781	-0.7142857142776781	-0.7142857142776781	-0.7142857142776781	-0.7142857142776781	-0.7142857142776781	-0.7142857142776781	-0.7142857142776781	-0.7142857142776781	-0.7142857142771121	-0.7142857142771121	-0.7142857142800583	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Folate-e0	-0.5119047619186571	-0.5119047619186571	-0.5119047619186571	-0.5119047619186571	-0.5119047619186571	-0.5119047619186571	-0.5119047619186571	-0.5119047619186571	-0.5119047619186571	-0.5119047619178343	-0.5119047619178343	-0.5119047619202601	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##PAN	-735.9468268929776	-735.9468268929776	-735.9468268929776	-735.9468268929776	-735.9468268929776	-735.9468268929776	-735.9468268929776	-735.9468268929776	-735.9468268929776	-737.1122763974005	-737.1122763974005	-743.4142482460128	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Puryvate	0.1190476190479228	0.1190476190479228	0.1190476190479228	0.1190476190479228	0.1190476190479228	0.1190476190479228	0.1190476190479228	0.1190476190479228	0.1190476190479228	0.11904761904784221	0.11904761904784221	0.11904761904805626	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##N-acetyl-D-gluosamine	-0.16666666666606417	-0.16666666666606417	-0.16666666666606417	-0.16666666666606417	-0.16666666666606417	-0.16666666666606417	-0.16666666666606417	-0.16666666666606417	-0.16666666666606417	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##Mn2+-e0##Microbe##PAN	-0.9241112603364187	-0.9241112603364187	-0.9241112603364187	-0.9241112603364187	-0.9241112603364187	-0.9241112603364187	-0.9241112603364187	-0.9241112603364187	-0.9241112603364187	-0.9241112603365108	-0.9241112603365108	-0.92411126033599	Enterocloster_clostridioformis_YL32	Mn2+-e0
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe##PAN	-0.9241112603362567	-0.9241112603362567	-0.9241112603362567	-0.9241112603362567	-0.9241112603362567	-0.9241112603362567	-0.9241112603362567	-0.9241112603362567	-0.9241112603362567	-0.9241112603363861	-0.9241112603363861	-0.9241112603356898	Enterocloster_clostridioformis_YL32	Zn2+-e0
Enterocloster_clostridioformis_YL32##L-Lysine-e0##Microbe##PAN	-41.268999358223226	-41.268999358223226	-41.268999358223226	-41.268999358223226	-41.268999358223226	-41.268999358223226	-41.268999358223226	-41.268999358223226	-41.268999358223226	-41.26899935822508	-41.26899935822508	-43.97154188130415	Enterocloster_clostridioformis_YL32	L-Lysine-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##Putrescine-e0	0.9999999999977855	0.9999999999977855	0.9999999999977855	0.9999999999977855	0.9999999999977855	0.9999999999977855	0.9999999999977855	0.9999999999977855	0.9999999999977855	0.999999999997827	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##Spermidine-e0	1.9999999999971962	1.9999999999971962	1.9999999999971962	1.9999999999971962	1.9999999999971962	1.9999999999971962	1.9999999999971962	1.9999999999971962	1.9999999999971962	1.9999999999972626	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##PAN	-204.40724161061695	-204.40724161061695	-204.40724161061695	-204.40724161061695	-204.40724161061695	-204.40724161061695	-204.40724161061695	-204.40724161061695	-204.40724161061695	-204.40724161063181	-204.40724161063181	-201.95822678707074	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
