	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0012-0.0029	0.0029-0.0035	0.0040-0.0068	0.0068-0.0107	0.0107-0.0107	0.0107-0.0952	0.0952-0.0958	0.0958-0.1569	0.1569-0.1569	0.1569-0.1576	0.1576-0.1578	0.1578-0.1583	0.1583-0.1590	0.1590-0.1601	0.1601-0.1847	0.1867-0.1873	0.1873-0.1879	0.1887-0.1888	0.1888-0.2075	0.2075-0.2075	0.2075-0.2084	0.2084-0.2084	0.2249-0.2258	0.2258-0.2260	0.2261-0.2344	0.2344-0.2396	0.2402-0.2403	0.2404-0.2411	0.2411-0.2411	0.2411-0.2417	0.2452-0.2452	0.2460-0.2536	0.2536-0.2536	0.2557-0.2558	0.2558-0.2787	0.2787-0.2787	0.2828-0.2843	0.2843-0.2865	0.2865-0.3037	0.3037-0.3098	0.3139-0.3886	0.3886-0.3886	0.3886-0.4299	0.4299-0.5160	0.5168-0.5168	0.5170-0.5171	0.5171-0.5184	0.5184-0.5230	0.5235-0.5236	0.5237-0.5723	0.5723-0.6684	0.6870-0.6870	0.6870-0.7956	0.7999-0.8119	0.8119-0.8162	0.8188-0.8189	0.8189-0.8399	0.8399-0.8399	1.0308-1.0513	1.0513-1.1745	1.1745-1.2069	1.2069-1.2108	1.2108-3.9407	3.9407-4.1437	4.1437-7.3400	7.3400-7.9368	7.9368-20.0000	Source	Target
Clostridium_innocuum_I46##Co2+-e0##Microbe	-0.9241112603153536	-0.9241112603355989	-0.9241112603314843	-0.9241112603146691	0.0343957996777222	-0.1321537679761304	-0.13215376797610007	-0.13215376797612444	-0.132153767976114	-0.1321537679759724	-0.13215376797604553	-0.1321537679759497	-0.13215376797618295	-0.13215376797621067	-0.13215376797614106	-0.13215376797609482	-0.1321537679761305	-0.13215376797613304	-0.13215376797614636	-0.1321537679761154	-0.13215376797632494	-0.13215376797626335	-0.1321537679760247	-0.1321537679760461	-0.13215376797577966	-0.13215376797610234	-0.13215376797619946	-0.13215376797614983	-0.1321537679761132	-0.13215376797613124	-0.1321537679761036	-0.13215376797591183	-0.1321537679760832	-0.13215376797601092	-0.1321537679761013	-0.1321537679761064	-0.13215376797600997	-0.13215376797600997	-0.13215376797748832	-0.13215376797517944	-0.13215376797709905	-0.1321537679761188	-0.13215376797604161	-0.13215376797613418	-0.13215376797604256	-0.13215376797607614	-0.13215376797615105	-0.13215376797614317	0.6819445180743781	-0.9241112603264365	-0.9241112603265403	-0.9241112603265889	-0.9241112603265335	-0.92411126032667	-0.9241112603201798	-0.9241112603272289	-0.9241112602970276	-0.9241112603063872	-0.9241112603122923	-0.9241112603122698	-0.9241112603322078	-0.9241112603062972	-0.9241112603028813	-0.924111260310682	-0.9241112603073924	-0.9241112603077143	-0.9241112603078271	-0.9241112603078271	-0.9241112603085188	-0.9241112603580043	Clostridium_innocuum_I46	Co2+-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe	-93.58583676557527	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-94.32869390843248	-95.66202724179742	-95.66202724179742	-95.66202724179742	-95.66202724179742	-95.66202724179742	-95.66202724179742	-95.66202724179742	-95.66202724179742	-95.66202724179742	-99.98805760139338	-99.98805760139338	-99.98805760139338	-99.98805760136358	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-99.79758141088698	-101.79514708629793	-101.79514708629793	-103.79514708629516	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Asparagine-e0##Microbe	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.989573168854097	-28.98957316885059	-28.98957316885059	-28.98957316885059	-28.98957316885059	-28.98957316885059	-28.98957316885059	-28.98957316885059	-28.98957316885059	-28.98957316885059	-28.989573168841613	-28.989573168841613	-28.989573168841613	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168837055	-28.989573168835637	-28.989573168835637	-28.989573168835637	Enterocloster_clostridioformis_YL32	L-Asparagine-e0
Enterocloster_clostridioformis_YL32##fe3-e0##Microbe	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603362235	-0.9241112603363716	-0.9241112603363716	-0.9241112603363716	-0.9241112603363716	-0.9241112603363716	-0.9241112603363716	-0.9241112603363716	-0.9241112603363716	-0.9241112603363716	-0.9241112603360907	-0.9241112603360907	-0.9241112603360907	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603359364	-0.9241112603358229	-0.9241112603358229	-0.9241112603358229	Enterocloster_clostridioformis_YL32	fe3-e0
Clostridium_innocuum_I46##Sulfate-e0##Microbe	-0.9241112603078692	-0.9241112603165401	-0.9241112603203404	-0.9241112603176637	0.03439579967787992	-0.1321537679761794	-0.1321537679762063	-0.13215376797621994	-0.13215376797621103	-0.13215376797609601	-0.13215376797615008	-0.13215376797608172	-0.1321537679763624	-0.13215376797632175	-0.1321537679762881	-0.1321537679762761	-0.1321537679762852	-0.13215376797628184	-0.1321537679761386	-0.13215376797615822	-0.13215376797634892	-0.13215376797617026	-0.1321537679759487	-0.1321537679759246	-0.13215376797595743	-0.1321537679761243	-0.13215376797627343	-0.13215376797620293	-0.1321537679762189	-0.13215376797621936	-0.13215376797619205	-0.1321537679760792	-0.13215376797615577	-0.13215376797605843	-0.13215376797619338	-0.1321537679761713	-0.13215376797616388	-0.13215376797616388	-0.13215376797725983	-0.13215376797524747	-0.13215376797680561	-0.1321537679761888	-0.13215376797625894	-0.13215376797630565	-0.13215376797622724	-0.13215376797624923	-0.13215376797631648	-0.13215376797630315	0.6819445180752594	-0.9241112603276003	-0.9241112603276944	-0.9241112603277424	-0.9241112603276774	-0.9241112603278294	-0.9241112603208298	-0.9241112603280661	-0.9241112602957403	-0.9241112603067065	-0.9241112603138171	-0.924111260313027	-0.9241112603370134	-0.9241112603055531	-0.9241112603028451	-0.9241112603110603	-0.9241112603077871	-0.9241112603072998	-0.9241112603073325	-0.9241112603073325	-0.9241112603074497	-0.9241112603597129	Clostridium_innocuum_I46	Sulfate-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe	-0.9999999999999998	-1.0	-1.0	-0.9999999999999987	-1.0000000000000002	-1.0000000000000178	-1.0000000000000175	-1.0000000000000218	-1.0000000000000204	-1.0000000000000007	-1.0000000000000007	-0.9999999999999974	-0.9999999999999933	-0.9999999999999994	-0.9999999999999893	-0.9999999999999912	-0.9999999999999951	-0.9999999999999905	-0.9999999999999841	-1.0000000000000089	-0.9999999999999916	-0.999999999999992	-0.9999999999999959	-0.9999999999999948	-0.9999999999999859	-0.9999999999999923	-0.9999999999999946	-0.9999999999999902	-1.0000000000000377	-1.0000000000000366	-1.0000000000000275	-1.0000000000000322	-1.0000000000000249	-0.9999999999999827	-1.0000000000000024	-1.0000000000000318	-0.9999999999999979	-0.9999999999999979	-0.9999999999999525	-1.000000000000045	-0.9999999999999992	-1.0000000000000322	-1.0000000000000393	-1.0000000000000309	-1.0000000000000124	-1.0000000000000153	-1.0000000000000087	-1.0000000000000149	-1.000000000000008	-0.9999999999999998	-1.0000000000000016	-0.9999999999999989	-1.000000000000002	-1.0000000000000007	-1.0000000000000002	-1.0000000000000022	-0.9999999999999996	-0.9999999999999987	-1.0	-0.9999999999999996	-1.0000000000000033	-0.9999999999999996	-1.000000000000001	-0.9999999999999998	-1.0000000000000018	-1.0000000000000002	-1.0000000000000009	-1.0000000000000009	-0.9999999999999972	-1.0000000000000002	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##Cl--e0##Microbe	-0.9241112603128887	-0.9241112603307851	-0.924111260325692	-0.9241112603165064	0.03439579967781463	-0.13215376797607908	-0.13215376797606807	-0.1321537679760865	-0.13215376797607767	-0.13215376797594874	-0.13215376797601394	-0.13215376797592254	-0.1321537679761839	-0.13215376797617515	-0.13215376797615433	-0.13215376797611433	-0.1321537679761403	-0.1321537679761426	-0.13215376797606307	-0.13215376797607747	-0.13215376797621295	-0.1321537679761317	-0.13215376797590028	-0.1321537679759267	-0.13215376797580278	-0.132153767976033	-0.1321537679761636	-0.13215376797609965	-0.13215376797606984	-0.13215376797610084	-0.1321537679760757	-0.13215376797589007	-0.13215376797604567	-0.13215376797597167	-0.1321537679760704	-0.13215376797604692	-0.13215376797600747	-0.13215376797600747	-0.13215376797730943	-0.1321537679751135	-0.13215376797722225	-0.13215376797616607	-0.1321537679760631	-0.1321537679761324	-0.13215376797604747	-0.1321537679760771	-0.13215376797615405	-0.13215376797613967	0.6819445180743906	-0.9241112603264191	-0.9241112603265405	-0.9241112603265474	-0.9241112603265176	-0.9241112603266759	-0.9241112603175371	-0.9241112603275327	-0.9241112602971947	-0.9241112603037938	-0.924111260310424	-0.924111260310434	-0.9241112603349266	-0.9241112603031003	-0.9241112603002153	-0.9241112603075399	-0.9241112603049765	-0.9241112603049529	-0.9241112603049548	-0.9241112603049548	-0.9241112603057515	-0.9241112603580925	Clostridium_innocuum_I46	Cl--e0
Enterocloster_clostridioformis_YL32##Mn2+-e0##Microbe	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603362808	-0.9241112603365046	-0.9241112603365046	-0.9241112603365046	-0.9241112603365046	-0.9241112603365046	-0.9241112603365046	-0.9241112603365046	-0.9241112603365046	-0.9241112603365046	-0.9241112603360615	-0.9241112603360615	-0.9241112603360615	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603359721	-0.9241112603358469	-0.9241112603358469	-0.9241112603358469	Enterocloster_clostridioformis_YL32	Mn2+-e0
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026233783	-5.992697026236643	-5.992697026236643	-5.992697026236643	-5.992697026236643	-5.992697026236643	-5.992697026236643	-5.992697026236643	-5.992697026236643	-5.992697026236643	-5.9926970262203065	-5.9926970262203065	-5.9926970262203065	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	-5.992697026226414	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Clostridium_innocuum_I46##Cu2+-e0##Microbe	-0.9241112603173044	-0.9241112603317969	-0.9241112603326572	-0.9241112603156979	0.034395799677759374	-0.1321537679761252	-0.13215376797610004	-0.13215376797612238	-0.1321537679761089	-0.13215376797594677	-0.13215376797603573	-0.13215376797591138	-0.13215376797616954	-0.13215376797631517	-0.1321537679762269	-0.13215376797614348	-0.1321537679762044	-0.13215376797620015	-0.132153767976076	-0.13215376797608003	-0.13215376797618547	-0.13215376797612344	-0.13215376797589273	-0.132153767975885	-0.13215376797577771	-0.1321537679760574	-0.1321537679761487	-0.13215376797611958	-0.1321537679760811	-0.13215376797609318	-0.13215376797608022	-0.1321537679758843	-0.13215376797604378	-0.13215376797595302	-0.1321537679760677	-0.13215376797607084	-0.13215376797599296	-0.13215376797599296	-0.1321537679773038	-0.1321537679748957	-0.13215376797731213	-0.13215376797612827	-0.1321537679760263	-0.13215376797610182	-0.1321537679759887	-0.13215376797603468	-0.1321537679761024	-0.13215376797610343	0.6819445180742097	-0.9241112603262177	-0.9241112603262632	-0.9241112603262921	-0.9241112603262757	-0.9241112603264166	-0.9241112603191837	-0.9241112603272168	-0.9241112602993974	-0.9241112603077835	-0.9241112603126792	-0.9241112603127375	-0.9241112603339092	-0.9241112603076513	-0.9241112603044809	-0.9241112603119213	-0.9241112603072819	-0.9241112603076278	-0.9241112603079141	-0.9241112603079141	-0.9241112603092154	-0.924111260354384	Clostridium_innocuum_I46	Cu2+-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.53286523712109	-34.532865237133535	-34.532865237133535	-34.532865237133535	-34.532865237133535	-34.532865237133535	-34.532865237133535	-34.532865237133535	-34.532865237133535	-34.532865237133535	-34.53286523712061	-34.53286523712061	-34.53286523712061	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710842	-34.53286523710661	-34.53286523710661	-34.53286523710661	Enterocloster_clostridioformis_YL32	L-Serine-e0
PAN##Clostridium_innocuum_I46##Metabolite	126.68907411693637	126.68907411931102	126.68907411827706	126.68907411744908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.68907411862098	126.68907411863367	126.68907411863911	126.68907411863427	126.68907411865506	126.68907411746768	126.68907411878004	126.68907411464704	126.68907411565482	126.68907411652918	126.6890741165301	126.6890741197459	126.68907411552141	126.68907411514127	126.68907411616897	126.68907411575432	126.68907411578662	126.68907411579006	126.68907411579006	126.68907411590463	126.68907412292333	PAN	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Folate-e0##Microbe	-0.9999999999999984	-0.9999999999999947	-1.000000000000001	-0.9999999999999996	-1.000000000000004	-0.9999999999999994	-0.9999999999999989	-0.9999999999999996	-0.999999999999999	-0.9999999999999983	-0.9999999999999999	-1.0000000000000002	-0.9999999999999994	-0.9999999999999991	-0.999999999999999	-1.0000000000000009	-1.000000000000001	-1.0000000000000004	-0.999999999999997	-1.0000000000000018	-0.9999999999999997	-0.9999999999999993	-1.0000000000000002	-0.9999999999999992	-0.9999999999999989	-0.9999999999999989	-1.0000000000000002	-0.9999999999999992	-1.0000000000000009	-1.0	-0.9999999999999993	4.104716664296698	0.0	0.0	0.0	0.0	0.0	0.0	-77.47897757764362	-0.9999999999999992	-0.9999999999999999	-1.0000000000000002	-0.9999999999999992	-0.9999999999999997	-3.6795652355611868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000009	-1.0000000000000022	-1.0000000000000018	-1.0000000000000018	-0.9999999999999978	-0.999999999999999	Clostridium_innocuum_I46	Folate-e0
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603360487	-0.9241112603362931	-0.9241112603362931	-0.9241112603362931	-0.9241112603362931	-0.9241112603362931	-0.9241112603362931	-0.9241112603362931	-0.9241112603362931	-0.9241112603362931	-0.9241112603360621	-0.9241112603360621	-0.9241112603360621	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603357692	-0.9241112603358455	-0.9241112603358455	-0.9241112603358455	Enterocloster_clostridioformis_YL32	Co2+-e0
Enterocloster_clostridioformis_YL32##Cl--e0##Microbe	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603358201	-0.9241112603359672	-0.9241112603359672	-0.9241112603359672	-0.9241112603359672	-0.9241112603359672	-0.9241112603359672	-0.9241112603359672	-0.9241112603359672	-0.9241112603359672	-0.9241112603356838	-0.9241112603356838	-0.9241112603356838	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603355304	-0.9241112603354159	-0.9241112603354159	-0.9241112603354159	Enterocloster_clostridioformis_YL32	Cl--e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe	-2756.2934066656435	-293.1821438776404	-293.18214387561557	-293.1821438736272	6.763477860526695	-36.881119874905586	-25.7444960185977	-25.820150211903314	-26.223428978073652	-1.0	-0.9999999999999999	-1.0	-1.0000000000000007	-0.9999999999999994	-0.9999999999999994	-0.9999999999999983	-0.9999999999999996	-1.0000000000000002	-1.0000000000000007	-0.9999999999999991	-1.0000000000000009	-1.0000000000000002	-0.9999999999999997	-0.9999999999999996	-1.0000000000000018	-1.0000000000000013	-0.9999999999999988	-1.0000000000000002	-1.0000000000000007	-0.9999999999999993	-1.0000000000000004	-0.9999999999999996	-0.9999999999999993	-0.9999999999999984	-0.9999999999999999	-0.9999999999999992	-0.9999999999999998	-0.9999999999999998	-1.0000000000000002	-0.9999999999999999	-0.9999999999999992	-0.9999999999999996	-1.0000000000000013	-0.9999999999999993	-0.9999999999999991	-0.9999999999999988	-1.0000000000000002	-0.9999999999999993	-0.9999999999999996	-0.9999999999999994	-1.0000000000000004	-1.0000000000000007	-1.000000000000001	-0.9999999999999998	-0.9999999999999997	-0.9999999999999993	-1.0000000000000009	-1.0000000000000009	-0.9999999999999989	-1.0000000000000004	-1.0000000000000027	-0.9999999999999996	-1.000000000000001	-0.9999999999999992	-0.9999999999999987	-1.0000000000000002	-0.9999999999999999	-0.9999999999999999	-0.9999999999999998	-0.9999999999999991	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##L-Isoleucine-e0##Microbe	-44.48445267428153	-44.48445267506837	-44.48445267474456	-44.484452674445606	1.655729551919455	-6.3615587102125355	-6.361558710212071	-6.361558710212793	-6.361558710212326	-6.361558710205883	-6.361558710209433	-6.3615587102048785	-6.361558710216336	-6.361558710219072	-6.361558710217348	-6.361558710214183	-6.36155871021557	-6.3615587102153714	-6.361558710211476	-6.361558710211787	-6.3615587102205815	-6.361558710216111	-6.361558710204941	-6.361558710205197	-6.361558710198371	-6.3615587102093105	-6.36155871021641	-6.361558710212999	-6.361558710211517	-6.3615587102128215	-6.361558710211515	-6.36155871020238	-6.361558710210056	-6.361558710206183	-6.361558710211309	-6.36155871021031	-6.361558710207879	-6.361558710207879	-6.3615587102708595	-6.361558710158797	-6.361558710271735	-6.3615587102156725	-6.361558710209699	-6.361558710214477	-6.361558710209846	-6.361558710211372	-6.361558710215324	-6.361558710214924	32.827138834382225	-44.484452674846466	-44.48445267485161	-44.484452674853024	-44.48445267485157	-44.4844526748584	-44.48445267446307	-44.484452674892	-44.48445267340993	-44.48445267379295	-44.48445267411478	-44.4844526741133	-44.48445267521624	-44.48445267375054	-44.484452673617795	-44.484452673979135	-44.48445267385296	-44.48445267385327	-44.48445267385513	-44.48445267385513	-44.4844526738883	-44.48445267639004	Clostridium_innocuum_I46	L-Isoleucine-e0
Enterocloster_clostridioformis_YL32##Cu2+-e0##Microbe	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603351362	-0.9241112603354634	-0.9241112603354634	-0.9241112603354634	-0.9241112603354634	-0.9241112603354634	-0.9241112603354634	-0.9241112603354634	-0.9241112603354634	-0.9241112603354634	-0.9241112603351864	-0.9241112603351864	-0.9241112603351864	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.924111260335123	-0.9241112603348305	-0.9241112603348305	-0.9241112603348305	Enterocloster_clostridioformis_YL32	Cu2+-e0
