	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0009-0.0009	0.0009-0.0010	0.0010-0.0012	0.0018-0.0031	0.0031-0.0043	0.0043-0.0069	0.0069-0.0070	0.0070-0.0110	0.0110-0.0111	0.0111-0.0111	0.0111-0.0415	0.0415-0.0417	0.0417-0.0417	0.0417-0.0779	0.0933-0.1544	0.1544-0.1550	0.1550-0.1612	0.1612-0.1630	0.1984-0.1984	0.1984-0.1996	0.1996-0.1997	0.1997-0.2010	0.2010-0.2018	0.2018-0.2035	0.2039-0.2039	0.2039-0.2058	0.2068-0.2069	0.2069-0.2229	0.2229-0.2446	0.2446-0.2459	0.2460-0.2461	0.2461-0.2541	0.2541-0.2548	0.2548-0.2550	0.2550-0.2625	0.2625-7.9004	7.9004-20.0000	Source	Target
Enterococcus_faecalis_KB1##Ca2+-e0##Microbe	-0.706062536008486	-0.7060625359976872	-0.7060625361616363	-0.7060625358477799	-0.7060625358477799	-0.7060625358477799	-0.7060625358477799	-0.7060625358477799	-0.7060625358477799	-0.7060625346000674	-0.7060625346000674	-0.7060625346000674	-0.706062534775347	-0.7060625344537385	-0.7060625351477748	-0.7060625360221462	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360921603	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	-0.7060625360884379	Enterococcus_faecalis_KB1	Ca2+-e0
Clostridium_innocuum_I46##Sulfate-e0##Microbe	-0.9241112603078692	-0.9241112603078692	-0.9241112603078692	-0.9241112603078692	-0.9241112603165401	-0.9241112603214948	-0.9241112603190683	-0.9241112603204091	-0.9241112603209272	-0.9241112603209272	-0.9241112603204993	-0.9241112603205204	-0.9241112603204369	-0.9241112603204369	-0.9241112603204369	-0.9241112603204369	-0.9241112603204369	-0.9241112603227208	-0.9241112603175806	-0.9241112603176045	-0.9241112603098045	-0.9241112603315152	-0.9241112603290749	-0.9241112603283388	-0.9241112603235778	-0.9241112603204469	-0.924111260323069	-0.9241112603224705	-0.9241112603225031	-0.9241112603228123	-0.9241112603219263	-0.9241112603227549	-0.924111260317599	-0.924111260319552	-0.9241112603195483	-0.9241112603174363	-0.9241112603144904	-0.9241112603190467	-0.9241112603185712	-0.9241112603185712	Clostridium_innocuum_I46	Sulfate-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0	-1.000000000000002	-1.0000000000000013	-0.9999999999999994	-0.9999999999999996	-0.9999999999999996	-1.0000000000000013	-1.0000000000000024	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000058	-1.0000000000000044	-1.0000000000000087	-1.0000000000000033	-1.0000000000000018	-0.9999999999999951	-0.999999999999993	-0.9999999999999989	-1.0000000000000018	-0.999999999999999	-1.000000000000001	-1.0000000000000004	-1.0000000000000009	-0.9999999999999998	-0.9999999999999999	-1.0000000000000018	-0.9999999999999996	-1.0000000000000029	-1.0	-1.000000000000003	-1.000000000000003	-1.0000000000000004	-1.0000000000000004	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##Cl--e0##Microbe	-0.9241112603128887	-0.9241112603128887	-0.9241112603128887	-0.9241112603128887	-0.9241112603307851	-0.9241112603263999	-0.9241112603253834	-0.924111260320117	-0.9241112603202899	-0.9241112603202899	-0.9241112603199423	-0.9241112603199687	-0.9241112603199386	-0.9241112603199386	-0.9241112603199386	-0.9241112603199386	-0.9241112603199386	-0.9241112603218744	-0.9241112603172175	-0.9241112603158853	-0.9241112603102749	-0.9241112603328498	-0.9241112603300653	-0.9241112603292471	-0.9241112603235396	-0.9241112603197993	-0.9241112603229164	-0.924111260322285	-0.9241112603222892	-0.9241112603221407	-0.9241112603214139	-0.9241112603222309	-0.9241112603181442	-0.9241112603196642	-0.9241112603197448	-0.9241112603177796	-0.9241112603136642	-0.9241112603190069	-0.9241112603185473	-0.9241112603185473	Clostridium_innocuum_I46	Cl--e0
Enterococcus_faecalis_KB1##PAN##Microbe	-1.0000000000515477	-1.0000000000367666	-1.0000000002662406	-0.9999999998206455	-0.9999999998206455	-0.9999999998206455	-0.9999999998206455	-0.9999999998206455	-0.9999999998206455	-0.9999999980409819	-0.9999999980409819	-0.9999999980409819	-0.9999999982879615	-0.9999999978309778	-0.9999999988274413	-1.0000000000650606	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001376175	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	-1.0000000001324185	Enterococcus_faecalis_KB1	PAN
Enterococcus_faecalis_KB1##Fe2+-e0##Microbe	-1.7060625360628523	-2.4121250720309257	-2.4121250725903454	-2.4121250715170928	-2.4121250715170928	-2.4121250715170928	-2.4121250715170928	-2.4121250715170928	-2.4121250715170928	-2.4121250672496073	-2.4121250672496073	-2.4121250672496073	-2.412125067852403	-2.4121250667498844	-2.4121250691209326	-2.41212507209978	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.4121250723498546	-2.41212507233743	-2.41212507233743	-2.41212507233743	-2.41212507233743	-2.41212507233743	-2.41212507233743	-2.41212507233743	-2.41212507233743	-2.41212507233743	-2.41212507233743	Enterococcus_faecalis_KB1	Fe2+-e0
Enterococcus_faecalis_KB1##L-Methionine-e0##Microbe	-13.748894122079305	-13.748894121858726	-13.748894125275523	-13.74889411874429	-13.74889411874429	-13.74889411874429	-13.74889411874429	-13.74889411874429	-13.74889411874429	-13.74889409281316	-13.74889409281316	-13.74889409281316	-13.748894096459319	-13.748894089747107	-13.748894104261716	-13.748894122367716	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123841135	-13.748894123765238	-13.748894123765238	-13.748894123765238	-13.748894123765238	-13.748894123765238	-13.748894123765238	-13.748894123765238	-13.748894123765238	-13.748894123765238	-13.748894123765238	Enterococcus_faecalis_KB1	L-Methionine-e0
Enterococcus_faecalis_KB1##K+-e0##Microbe	-0.7060625359984417	-0.7060625359831837	-0.7060625362076983	-0.7060625357815115	-0.7060625357815115	-0.7060625357815115	-0.7060625357815115	-0.7060625357815115	-0.7060625357815115	-0.7060625339609109	-0.7060625339609109	-0.7060625339609109	-0.7060625342287336	-0.7060625337351564	-0.7060625347991655	-0.7060625361749242	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625363000648	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	-0.7060625362966072	Enterococcus_faecalis_KB1	K+-e0
Clostridium_innocuum_I46##Cu2+-e0##Microbe	-0.9241112603173044	-0.9241112603173044	-0.9241112603173044	-0.9241112603173044	-0.9241112603317969	-0.924111260334736	-0.924111260324764	-0.9241112603203369	-0.9241112603201825	-0.9241112603201825	-0.924111260319975	-0.9241112603200666	-0.9241112603199783	-0.9241112603199783	-0.9241112603199783	-0.9241112603199783	-0.9241112603199783	-0.9241112603216745	-0.9241112603172497	-0.9241112603164735	-0.9241112603108803	-0.9241112603317015	-0.9241112603295735	-0.9241112603289208	-0.9241112603235365	-0.9241112603198826	-0.924111260322923	-0.9241112603223737	-0.9241112603222936	-0.9241112603220943	-0.9241112603213002	-0.9241112603223286	-0.9241112603182684	-0.9241112603198188	-0.9241112603197851	-0.9241112603171006	-0.924111260313262	-0.9241112603188611	-0.9241112603175857	-0.9241112603175857	Clostridium_innocuum_I46	Cu2+-e0
PAN##Clostridium_innocuum_I46##Metabolite	126.68907411693637	126.68907411693637	126.68907411693637	126.68907411693637	126.68907411931102	126.68907411843433	126.6890741186425	126.68907411774465	126.68907411775767	126.68907411775767	126.68907411771355	126.68907411772038	126.6890741177103	126.6890741177103	126.6890741177103	126.6890741177103	126.6890741177103	126.68907411797304	126.68907411733879	126.68907411716027	126.6890741164118	126.68907411946329	126.68907411909942	126.68907411899046	126.68907411819615	126.68907411769302	126.68907411811364	126.68907411802626	126.68907411802678	126.68907411800296	126.68907411791236	126.6890741180116	126.68907411746493	126.68907411768572	126.6890741176851	126.6890741174064	126.68907411683007	126.68907411757739	126.6890741174959	126.6890741174959	PAN	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Folate-e0##Microbe	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999947	-1.0000000000000049	-0.9999999999999979	-0.9999999999999991	-0.9999999999999988	-0.9999999999999988	-1.0000000000000009	-1.0000000000000002	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999999	-1.0000000000000007	-0.9999999999999998	-0.999999999999999	-0.9999999999999988	-0.9999999999999998	-0.9999999999999997	-1.0000000000000016	-1.0000000000000002	-0.9999999999999998	-1.0000000000000009	-1.0000000000000013	-1.0000000000000013	-0.9999999999999998	-1.0000000000000007	-1.0000000000000004	-0.9999999999999994	-0.9999999999999994	-1.000000000000001	-1.0	-1.0000000000000013	-1.0000000000000018	-1.0000000000000018	Clostridium_innocuum_I46	Folate-e0
Clostridium_innocuum_I46##D-Glucose-e0##Microbe	-2756.2934066656435	-2755.848962221217	-2755.848962221217	-2755.848962221217	-293.1821438776404	-293.18214387603535	-3121.7228932659355	-272.35120080716337	-56.47606220186902	-56.47606220186902	-95.07589612831619	-112.59460526054113	-108.75231223561443	-108.75231223561443	-108.75231223561443	-108.75231223561443	-108.75231223561443	-0.9999999999999998	-1.0	-0.9999999999999988	-1.0000000000000009	-1.000000000000001	-1.0000000000000024	-1.0000000000000013	-1.0000000000000007	-0.9999999999999996	-1.0000000000000002	-0.9999999999999988	-0.9999999999999994	-0.9999999999999986	-0.9999999999999993	-0.999999999999999	-1.0000000000000018	-0.9999999999999997	-0.9999999999999988	-1.000000000000001	-1.0000000000000002	-1.000000000000001	-1.0000000000000009	-1.0000000000000009	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##L-Isoleucine-e0##Microbe	-44.48445267428153	-44.48445267428153	-44.48445267428153	-44.48445267428153	-44.48445267506837	-44.48445267481142	-44.48445267489946	-44.48445267454753	-44.484452674549374	-44.484452674549374	-44.48445267453463	-44.48445267453744	-44.48445267453374	-44.48445267453374	-44.48445267453374	-44.48445267453374	-44.48445267453374	-44.48445267462436	-44.484452674403954	-44.48445267433721	-44.48445267408363	-44.48445267515951	-44.48445267502805	-44.48445267498754	-44.48445267470499	-44.484452674526786	-44.484452674675964	-44.4844526746447	-44.484452674645624	-44.484452674636024	-44.484452674601606	-44.48445267463776	-44.48445267444773	-44.48445267452858	-44.484452674528185	-44.48445267443318	-44.484452674220094	-44.484452674488494	-44.484452674458495	-44.484452674458495	Clostridium_innocuum_I46	L-Isoleucine-e0
Clostridium_innocuum_I46##Mg-e0##Microbe	-0.9241112603158941	-0.9241112603158941	-0.9241112603158941	-0.9241112603158941	-0.9241112603296533	-0.9241112603242959	-0.9241112603274221	-0.9241112603198499	-0.9241112603197951	-0.9241112603197951	-0.9241112603195043	-0.9241112603195669	-0.924111260319487	-0.924111260319487	-0.924111260319487	-0.924111260319487	-0.924111260319487	-0.9241112603213366	-0.9241112603169535	-0.9241112603159776	-0.9241112603099793	-0.9241112603321721	-0.9241112603293535	-0.9241112603285142	-0.9241112603228427	-0.9241112603193564	-0.924111260322273	-0.9241112603217245	-0.9241112603217536	-0.924111260321615	-0.9241112603207756	-0.9241112603215783	-0.9241112603177642	-0.9241112603193092	-0.9241112603192988	-0.9241112603172423	-0.9241112603131321	-0.9241112603185778	-0.9241112603178406	-0.9241112603178406	Clostridium_innocuum_I46	Mg-e0
Enterococcus_faecalis_KB1##L-Arginine-e0##Microbe	-20.723747384815255	-20.72374738447572	-20.723747389762146	-20.723747379673867	-20.723747379673867	-20.723747379673867	-20.723747379673867	-20.723747379673867	-20.723747379673867	-20.7237473397915	-20.7237473397915	-20.7237473397915	-20.72374734539627	-20.723747335062512	-20.723747357424163	-20.723747385245826	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387516156	-20.723747387399357	-20.723747387399357	-20.723747387399357	-20.723747387399357	-20.723747387399357	-20.723747387399357	-20.723747387399357	-20.723747387399357	-20.723747387399357	-20.723747387399357	Enterococcus_faecalis_KB1	L-Arginine-e0
Clostridium_innocuum_I46##Ca2+-e0##Microbe	-0.9241112603140184	-0.9241112603140184	-0.9241112603140184	-0.9241112603140184	-0.9241112603328687	-0.9241112603239477	-0.9241112603282957	-0.9241112603198655	-0.9241112603199104	-0.9241112603199104	-0.9241112603195555	-0.924111260319622	-0.9241112603195633	-0.9241112603195633	-0.9241112603195633	-0.9241112603195633	-0.9241112603195633	-0.9241112603214666	-0.9241112603167148	-0.9241112603159254	-0.9241112603085114	-0.9241112603313052	-0.9241112603291181	-0.92411126032861	-0.9241112603229499	-0.9241112603193793	-0.9241112603223818	-0.9241112603217675	-0.9241112603217349	-0.9241112603218152	-0.9241112603210173	-0.9241112603218398	-0.9241112603176009	-0.9241112603192192	-0.924111260319196	-0.9241112603167118	-0.9241112603130758	-0.9241112603183786	-0.9241112603179389	-0.9241112603179389	Clostridium_innocuum_I46	Ca2+-e0
Enterococcus_faecalis_KB1##L-Histidine-e0##Microbe	-9.20497770541462	-9.204977705277187	-9.204977707411953	-9.204977703318097	-9.204977703318097	-9.204977703318097	-9.204977703318097	-9.204977703318097	-9.204977703318097	-9.204977687042806	-9.204977687042806	-9.204977687042806	-9.204977689323364	-9.204977685132748	-9.204977694191916	-9.204977705586506	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.204977706507453	-9.20497770646019	-9.20497770646019	-9.20497770646019	-9.20497770646019	-9.20497770646019	-9.20497770646019	-9.20497770646019	-9.20497770646019	-9.20497770646019	-9.20497770646019	Enterococcus_faecalis_KB1	L-Histidine-e0
Enterococcus_faecalis_KB1##L-Cysteine-e0##Microbe	-6.397459505322971	-6.397459505213545	-6.397459506938567	-6.3974595036382125	-6.3974595036382125	-6.3974595036382125	-6.3974595036382125	-6.3974595036382125	-6.3974595036382125	-6.397459490629562	-6.397459490629562	-6.397459490629562	-6.397459492461708	-6.397459489077234	-6.397459496347405	-6.397459505426376	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950613548	-6.39745950609775	-6.39745950609775	-6.39745950609775	-6.39745950609775	-6.39745950609775	-6.39745950609775	-6.39745950609775	-6.39745950609775	-6.39745950609775	-6.39745950609775	Enterococcus_faecalis_KB1	L-Cysteine-e0
Enterococcus_faecalis_KB1##Spermidine-e0##Microbe	-0.9999999999999993	-0.9999999999999988	-1.0000000000000018	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000004	-1.0000000000000007	-1.000000000000001	-0.9999999999999999	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	Enterococcus_faecalis_KB1	Spermidine-e0
Clostridium_innocuum_I46##Fe2+-e0##Microbe	-1.9241112603083437	-1.9241112603083437	-1.9241112603083437	-1.9241112603083437	-1.9241112603404769	-1.9241112603314747	-1.9241112603344446	-1.924111260320112	-1.924111260320295	-1.924111260320295	-1.9241112603195976	-1.9241112603197006	-1.9241112603195347	-1.9241112603195347	-1.9241112603195347	-1.9241112603195347	-1.9241112603195347	-1.9241112603235468	-1.924111260313734	-1.9241112603106947	-1.9241112602998232	-1.92411126034719	-1.9241112603419326	-1.9241112603401047	-1.9241112603271902	-1.9241112603193187	-1.9241112603259105	-1.924111260324472	-1.924111260324619	-1.9241112603242219	-1.924111260322706	-1.9241112603241375	-1.9241112603157766	-1.9241112603193455	-1.9241112603193693	-1.924111260314946	-1.9241112603053356	-1.9241112603176995	-1.924111260316189	-1.924111260316189	Clostridium_innocuum_I46	Fe2+-e0
