	0.0000-0.0000	0.0000-0.0009	0.0009-0.0010	0.0010-0.0017	0.0017-0.0023	0.0023-0.0026	0.0026-0.0033	0.0043-0.0045	0.0046-0.0066	0.0088-0.0526	0.0526-0.0806	0.0806-0.0825	0.0825-0.0939	0.0939-0.0940	0.0940-0.0945	0.0945-0.1109	0.2090-0.2098	0.2098-0.2100	0.2140-0.2148	0.2148-0.2149	0.2149-0.2267	0.2354-0.2429	0.2429-0.2630	0.2630-0.2655	0.2671-0.2758	0.2758-0.3266	0.3266-0.3270	0.4243-0.4377	0.4377-0.4462	0.4462-0.4466	0.4466-0.4477	0.4530-0.4576	0.4576-0.4577	0.4577-0.4597	0.4624-0.4632	0.4648-0.5003	0.5003-0.5064	0.5355-0.6415	0.6415-3.6266	3.6266-4.7704	4.7704-5.3104	5.3104-5.3270	5.3270-5.4967	5.4967-5.8274	5.8274-6.1105	6.1639-6.1994	6.1994-6.2689	6.2689-6.3369	6.3369-6.3581	6.3581-6.3602	6.3602-6.3604	6.3604-6.3605	6.3763-6.3909	6.4163-6.4223	6.4223-6.7387	6.7387-6.9327	6.9327-6.9352	6.9352-6.9436	6.9436-6.9505	6.9505-7.5062	7.5062-9.6671	9.6671-10.8524	10.8524-12.3214	12.3214-20.0000	Source	Target
Clostridium_innocuum_I46##D-Glucose-e0##Microbe##PAN	-2774.460073332106	-2774.460073332106	-289.1821438776663	-2780.3028789457985	-3096.385698720603	5558.580078955832	-5543.933545258694	-6528.052242166847	-2559.452359869125	-66.84378983190861	-66.84378983190693	-66.84378983190693	-66.84378983190693	-66.84378983190693	-66.84378983190693	-66.84378983190693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Glucose-e0
Clostridium_innocuum_I46##Mn2+-e0##Microbe##PAN	-0.9241112603138921	-0.9241112603138921	-0.924111260329299	-0.9241112603351758	-0.9241112603259174	-0.9241112602793822	-0.9241112603430386	-0.9241112602718873	-0.9241112602899554	-0.9241112603194716	-0.9241112603194762	-0.9241112603194762	-0.9241112603194762	-0.9241112603194762	-0.9241112603194762	-0.9241112603194762	-0.9241112603295268	-0.9241112602896224	-0.9241112603187651	-0.9241112603182097	-0.9241112603211413	-0.924111260320135	-0.924111260321477	-0.9241112603204579	-0.9241112603184969	-0.9241112603130579	-0.9241112603466657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112602935688	-0.9241112602935688	-0.9241112602940271	-0.9241112603031816	-0.924111260283851	-0.9241112603849198	-0.9241112603048365	-0.9241112603652762	-0.9241112603327412	-0.9241112603449327	-0.924111260265641	-0.9241112603949018	-0.9241112603879312	-0.9241112602667805	-0.92411126036213	-0.9241112605099295	-0.9241112603634749	-0.9241112603628173	-0.9241112603627859	-0.9241112603627859	-0.9241112603635195	-0.9241112603641333	Clostridium_innocuum_I46	Mn2+-e0
Clostridium_innocuum_I46##Zn2+-e0##Microbe##PAN	-0.9241112603127367	-0.9241112603127367	-0.9241112603287924	-0.9241112603341048	-0.9241112603269667	-0.9241112602585926	-0.9241112603507942	-0.924111260275251	-0.9241112602904128	-0.9241112603204882	-0.9241112603204832	-0.9241112603204832	-0.9241112603204832	-0.9241112603204832	-0.9241112603204832	-0.9241112603204832	-0.9241112603354772	-0.9241112602831111	-0.9241112603188768	-0.9241112603184033	-0.9241112603214455	-0.9241112603212442	-0.9241112603229804	-0.9241112603212537	-0.9241112603198395	-0.9241112603131865	-0.9241112603453828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112602725119	-0.9241112602725119	-0.9241112602728342	-0.9241112603013739	-0.9241112602791095	-0.9241112603847069	-0.9241112603073854	-0.9241112603636439	-0.9241112603330109	-0.9241112603399176	-0.9241112602786565	-0.9241112603840961	-0.924111260375658	-0.9241112602725602	-0.9241112603622682	-0.9241112605207032	-0.924111260358809	-0.9241112603579261	-0.924111260357809	-0.924111260357809	-0.9241112603584593	-0.9241112603592426	Clostridium_innocuum_I46	Zn2+-e0
Clostridium_innocuum_I46##L-Aspartate-e0##Microbe##L-Aspartate-e0	-0.9999999999999989	-0.9999999999999989	-1.0000000000000002	-1.0000000000000007	-1.000000000000001	-1.0000000000000007	-1.000000000000001	-0.999999999999999	-0.9999999999999991	-0.9999999999999988	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.999999999999999	-0.9999999999999991	-0.999999999999999	-0.9999999999999989	-1.0000000000000002	-0.9999999999999996	-0.9999999999999989	-1.0000000000000002	-0.9999999999999994	-1.0000000000000009	-0.9999999999999989	-0.9999999999999992	-1.0000000000000002	-1.0000000000000009	-0.9999999999999984	-1.000000000000001	-0.9999999999999999	-1.0000000000000004	-1.0000000000000004	-1.0000000000000013	-0.9999999999999983	-0.9999999999999994	-0.9999999999999994	-0.9999999999999993	-0.9999999999999998	-0.9999999999999998	-0.999999999999999	-0.999999999999999	-0.9999999999999993	-0.9999999999999983	-1.0000000000000007	-1.0000000000000004	-1.0000000000000007	-0.9999999999999993	-1.000000000000002	-1.000000000000001	-1.0000000000000004	-0.9999999999999992	-1.0000000000000004	-0.9999999999999993	-0.9999999999999983	-1.0000000000000009	-0.9999999999999997	-1.0000000000000007	-0.9999999999999991	-0.9999999999999991	-1.0000000000000009	-1.0000000000000007	Clostridium_innocuum_I46	L-Aspartate-e0
Clostridium_innocuum_I46##Sulfate-e0##Microbe##PAN	-0.9241112603078692	-0.9241112603078692	-0.9241112603165401	-0.9241112603276894	-0.9241112603194842	-0.924111260279201	-0.9241112603354191	-0.9241112602624016	-0.9241112602817321	-0.924111260319869	-0.9241112603198746	-0.9241112603198746	-0.9241112603198746	-0.9241112603198746	-0.9241112603198746	-0.9241112603198746	-0.9241112603356817	-0.9241112602830546	-0.9241112603191134	-0.9241112603182438	-0.9241112603207423	-0.924111260321612	-0.9241112603227838	-0.9241112603212739	-0.9241112603190788	-0.9241112603134339	-0.924111260343677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112602655565	-0.9241112602655565	-0.9241112602660246	-0.9241112603032466	-0.9241112602774709	-0.924111260386739	-0.9241112603025459	-0.924111260358354	-0.9241112603367465	-0.9241112603414298	-0.9241112602762104	-0.9241112603965206	-0.9241112603841892	-0.924111260259846	-0.9241112603703057	-0.9241112605313515	-0.9241112603600758	-0.9241112603594167	-0.9241112603593837	-0.9241112603593837	-0.924111260360123	-0.9241112603607864	Clostridium_innocuum_I46	Sulfate-e0
Clostridium_innocuum_I46##L-Arginine-e0##Microbe##PAN	-35.57235834172135	-35.57235834172135	-35.57235834240325	-35.57235834252003	-35.572358342210414	-35.57235833981139	-35.572358343094464	-35.57235834030138	-35.57235834084768	-35.57235834193116	-35.57235834193159	-35.57235834193159	-35.57235834193159	-35.57235834193159	-35.57235834193159	-35.57235834193159	-35.57235834241099	-35.572358340647455	-35.5723583418838	-35.5723583418699	-35.57235834198544	-35.57235834195028	-35.57235834201978	-35.57235834197024	-35.57235834190812	-35.57235834165063	-35.57235834289244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.57235834054328	-35.57235834054328	-35.57235834055394	-35.57235834136138	-35.5723583405467	-35.57235834436278	-35.57235834139694	-35.57235834358997	-35.57235834239936	-35.572358342796285	-35.57235833999806	-35.57235834462579	-35.57235834441191	-35.57235834007461	-35.57235834355751	-35.572358349398584	-35.572358343552594	-35.57235834352744	-35.572358343519724	-35.572358343519724	-35.572358342905304	-35.46948533424221	Clostridium_innocuum_I46	L-Arginine-e0
Clostridium_innocuum_I46##L-Glutamine-e0##Microbe##Spermidine-e0	1.5000000000003484	1.5000000000003484	1.000000000001986	1.222222222223235	1.4999999999942435	10.666666666246721	-1.1515151516442381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.499999999991907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.999999999817161	-1.8421052631263894	-19.544450823616664	1.9999999999897617	0.9999999999919162	1.0000000000234979	0.9999999999941572	0.9999999999941572	0.9999999999910735	-0.020415959385820845	-0.020415959385820845	-5.999999999668345	-5.999999999668345	-5.999999999670491	0.999999999992888	0.9999999999870647	1.0000000000150473	0.9999999999932038	1.0000000000094087	0.54838709677394	-1.3333333333586952	7.999999999437095	-2.0000000001087908	-0.9999999999953564	0.0	-0.9999999999962267	-2.0000000002384866	-0.9999999999963902	-0.9999999999964887	-0.9999999999966226	-0.9999999999966226	-0.9999999999990676	-0.9999999999966109	Clostridium_innocuum_I46	L-Glutamine-e0
Clostridium_innocuum_I46##L-Glutamine-e0##Microbe##Thiamin-e0	-1.0000000000028224	-1.0000000000028224	10.200000000095084	5.222222222299208	13.625000000033289	-38.16666666432573	28.606060606819096	1.9999999999885216	1.9999999999923181	1.9999999999975298	1.9999999999975615	1.9999999999975615	1.9999999999975615	1.9999999999975615	1.9999999999975615	1.9999999999975615	1.9999999999984608	2.0000000000000115	2.5384615384742184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.999999999771408	-1.1052631577979346	38.72501435313506	9.499999999979067	9.999999999982471	10.000000000030184	9.999999999989823	9.999999999989823	9.999999999978677	6.938752121849128	6.938752121849128	-10.999999999681332	-10.999999999681332	-10.999999999692765	1.499999999997441	1.499999999987332	1.500000000037468	1.4999999999978981	1.500000000026966	0.6935483870888192	-2.666666666793016	13.999999999407185	-10.000000000949791	1.0000000000365652	11.999999999577613	1.0000000000259754	-10.000000002363024	1.0000000000253286	1.000000000024897	1.0000000000240667	1.0000000000240667	0.0	0.0	Clostridium_innocuum_I46	L-Glutamine-e0
Clostridium_innocuum_I46##L-Glutamine-e0##Microbe##N-Acetyl-D-glucosamine-e0	-1.0000000000006353	-1.0000000000006353	2.6000000000449006	1.0000000000317244	2.2500000000506044	-5.999999999747785	4.63636363657958	0.9999999999990998	0.9999999999996991	1.0000000000000762	1.0000000000000908	1.0000000000000908	1.0000000000000908	1.0000000000000908	1.0000000000000908	1.0000000000000908	1.0000000000032847	0.9999999999925805	-1.6923076923083813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-216.99838104706183	-169.66802917712448	-169.66802918173335	-169.66802917770104	-169.66802917770104	-169.66802917708776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Glutamine-e0
Clostridium_innocuum_I46##L-Glutamine-e0##Microbe##Folate-e0	-0.5000000000015403	-0.5000000000015403	11.800000000178757	6.333333333457398	13.000000000169551	-45.666666664369984	29.969696970830398	0.9999999999940813	0.9999999999971506	1.0000000000005722	1.0000000000006424	1.0000000000006424	1.0000000000006424	1.0000000000006424	1.0000000000006424	1.0000000000006424	1.0000000000022646	1.0000000000038216	1.6538461538306215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.999999999753094	-4.052631578877512	-26.180563529508895	8.999999999956366	6.999999999967569	7.000000000059671	6.9999999999800435	6.9999999999800435	6.999999999966452	3.3556572879117637	3.3556572879117637	-17.9999999994389	-17.9999999994389	-17.999999999450125	1.4999999999933287	1.4999999999782125	1.500000000036309	1.5000000000031724	1.5000000000275833	0.8225806451509199	-2.0000000001473888	11.999999999696765	-11.000000001148212	2.500000000041947	15.99999999945517	2.500000000029156	-11.000000002880515	2.5000000000281486	2.5000000000278253	2.500000000026921	2.500000000026921	2.499999999954558	0.33976911780580865	Clostridium_innocuum_I46	L-Glutamine-e0
Clostridium_innocuum_I46##L-Glutamine-e0##Microbe##Riboflavin	-2.500000000003703	-2.500000000003703	8.800000000067117	3.777777777836572	8.500000000050985	-29.999999998329837	19.636363636986573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11538461538166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2670.1323520521914	4187.748249177203	23.862507176555344	6.499999999998365	6.99999999999621	7.000000000002187	6.999999999998515	6.999999999998515	6.999999999993147	5.688036623651948	5.688036623651948	-2.0000000000545786	-2.0000000000545786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Glutamine-e0
Clostridium_innocuum_I46##L-Glutamine-e0##Microbe##PAN	-104.55147981765705	-104.55147981765705	-4578.0517529314375	-2585.1551648944974	-5745.983362863852	15410.59964911366	-12081.338848791635	-60.87254368898667	-60.87254369004307	-60.87254369193383	-60.872543691935405	-60.872543691935405	-60.872543691935405	-60.872543691935405	-60.872543691935405	-60.872543691935405	-60.872543692580805	-60.87254369022691	611.2581069858089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6952.459358104352	6952.459358104352	6950.459358108422	-257.49707998967415	-257.4970799838473	-257.4970800116277	-257.4970799902338	-257.49708000594393	180.48820565898563	2005.4268959151193	-7046.269007188059	6425.595654752518	-255.54747642493777	-6936.690606721201	-255.54747641864543	6425.5956556090405	-240.5945963965078	-240.5945963963391	-240.59459639613328	-240.59459639613328	-240.0945963764902	-236.85425007355846	Clostridium_innocuum_I46	L-Glutamine-e0
Clostridium_innocuum_I46##L-Leucine-e0##Microbe##PAN	-64.72644010465413	-64.72644010465413	-64.72644010587275	-64.72644010611144	-64.72644010553641	-64.72644010135205	-64.72644010709575	-64.72644010208853	-64.72644010309007	-64.72644010503869	-64.7264401050391	-64.7264401050391	-64.7264401050391	-64.7264401050391	-64.7264401050391	-64.7264401050391	-64.72644010588517	-64.7264401027524	-64.72644010495884	-64.72644010493069	-64.7264401051414	-64.72644010507337	-64.72644010519438	-64.72644010510905	-64.72644010500065	-64.72644010452616	-64.72644010678277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.72644010272293	-64.72644010272293	-64.72644010274755	-64.72644010402256	-64.7264401025496	-64.7264401094617	-64.72644010408538	-64.7264401080495	-64.72644010587184	-64.72644010665238	-64.72644010149448	-64.72644010997408	-64.72644010956628	-64.7264401016774	-64.72644010795362	-64.72644011859343	-64.72644010800377	-64.72644010795877	-64.72644010794768	-64.72644010794768	-64.72644010799974	-64.72644010804285	Clostridium_innocuum_I46	L-Leucine-e0
Clostridium_innocuum_I46##L-Histidine-e0##Microbe##PAN	-11.39328203115185	-11.39328203115185	-11.393282031351019	-11.393282031405409	-11.39328203130451	-11.393282030530896	-11.393282031595819	-11.393282030701258	-11.393282030872317	-11.39328203122	-11.393282031220078	-11.393282031220078	-11.393282031220078	-11.393282031220078	-11.393282031220078	-11.393282031220078	-11.393282031371559	-11.393282030814174	-11.393282031206825	-11.393282031201368	-11.393282031237964	-11.393282031230221	-11.393282031248079	-11.393282031233355	-11.39328203121332	-11.393282031125624	-11.39328203152891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.393282030811992	-11.393282030811992	-11.39328203081763	-11.39328203104657	-11.393282030779224	-11.393282032002448	-11.393282031052747	-11.393282031755788	-11.393282031366246	-11.393282031509337	-11.39328203059081	-11.393282032102476	-11.39328203202242	-11.393282030617314	-11.393282031728084	-11.39328203361956	-11.393282031748134	-11.393282031740014	-11.393282031737797	-11.393282031737797	-11.393282031746809	-11.393282031754545	Clostridium_innocuum_I46	L-Histidine-e0
Clostridium_innocuum_I46##L-Proline-e0##Microbe##PAN	-26.584324739362	-26.584324739362	-26.5843247398623	-26.58432473995895	-26.584324739729674	-26.584324737980896	-26.58432474037842	-26.584324738323755	-26.584324738707334	-26.58432473951721	-26.584324739517378	-26.584324739517378	-26.584324739517378	-26.584324739517378	-26.584324739517378	-26.584324739517378	-26.584324739867192	-26.58432473856804	-26.584324739484053	-26.584324739473047	-26.584324739558994	-26.58432473953423	-26.584324739582442	-26.584324739546823	-26.584324739505234	-26.584324739293756	-26.584324740217152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-26.58432473853905	-26.58432473853905	-26.584324738555885	-26.584324739097053	-26.58432473848314	-26.584324741324036	-26.58432473910664	-26.584324740740758	-26.584324739856704	-26.584324740185266	-26.5843247380349	-26.58432474156899	-26.58432474140203	-26.58432473810294	-26.5843247407347	-26.58432474510009	-26.584324740756724	-26.58432474073673	-26.584324740730832	-26.584324740730832	-26.584324740752095	-26.584324740769564	Clostridium_innocuum_I46	L-Proline-e0
